fnid,pre_home_distance,post_home_distance,LU_Business,LU_City_Road,LU_Consumption,LU_Culture,LU_Industry,LU_Medical,LU_Park_&_Scenery,LU_Public,LU_Residence,LU_Science_&_Education,LU_Special,LU_Transportation,LU_Wild
43953.0,0.0,14.422205101855956,0.0,0.3808314598004567,0.1905215372014883,0.0965049615553985,2.8255050238603783,0.0105444737033206,0.0,0.0,0.0080668345362346,1.104458280720365,0.0,0.0,0.0001336330596727
45376.0,6.4031242374328485,8.06225774829855,0.0,0.3808314598004567,0.1905215372014883,0.0965049615553985,2.8255050238603783,0.0105444737033206,0.0,0.0,0.0080668345362346,1.104458280720365,0.0,0.0,0.0001336330596727
13701.0,125.99206324209474,140.2640367307315,0.0,0.6413434454629707,0.0864852155441056,0.0965049615553985,1.137403148673904,0.0,0.0,0.0216666996385722,0.7716357933425718,1.104458280720365,0.0864627137802247,0.4258328805930704,0.2155100932165257
47153.0,15.811388300841896,1.4142135623730951,0.0,0.8710988329797205,0.0975636474056824,0.3961799739611313,1.1136051666063405,0.0057877138478598,0.0,0.0,0.0216279028823409,1.104458280720365,0.0,0.0,0.3331761696371889
43938.0,15.0,8.54400374531753,0.0,0.4341946637200216,0.0864852155441056,0.1083850392235126,2.101824218303362,0.0649084331270014,0.0,0.0462827808339805,0.1846919035602868,1.104458280720365,0.0,0.0,0.1561195526921849
47155.0,14.212670403551895,1.4142135623730951,0.0,0.8742172795508156,0.2338011145443025,0.1418158433692958,1.1136051666063405,0.0,0.0,0.0165635424278978,0.2074505730912163,1.104458280720365,0.0,0.0,0.310524176623521
48221.0,20.0,5.656854249492381,0.0,1.1303958198971047,0.170141349157699,0.0571633586376876,1.359092032935727,0.0,0.05376684863347,0.018051855742774302,0.2876151228475103,0.0421720563056654,0.0,0.0,0.310524176623521
50714.0,29.068883707497267,14.866068747318506,0.0,1.155647223785996,0.1563414881751834,0.0453108818138973,0.9461101807317288,0.0,0.0,0.0165635424278978,0.9475075980971779,0.0,0.0,0.0,0.3147452058389335
42527.0,4.47213595499958,18.43908891458577,0.0,0.2821125001792254,0.1678799266059762,0.0,3.057646151107775,0.0105444737033206,0.0,0.0159854486245903,0.0,0.0,0.0,0.0,0.10580084894024071
45738.0,5.0,12.36931687685298,0.0,0.7641741429472757,0.18367928933834698,0.0,2.869682224871516,0.0105444737033206,0.0,0.1953756943523479,0.0626552526029788,0.0,0.0,0.0,0.0118108544307929
42170.0,5.385164807134504,19.1049731745428,0.0,0.243855230859601,0.0864852155441056,0.0965049615553985,2.550723480840067,0.0,0.0,0.0011123288442958,0.0080668345362346,1.104458280720365,0.0,0.0,0.1200707436405084
41805.0,8.48528137423857,15.231546211727816,0.0,1.0048587300126837,0.1473158990001969,0.0453108818138973,1.2119370135955094,0.0,0.0,0.0165635424278978,0.6771757090415559,0.1221947868731534,0.0,0.0,0.310524176623521
46437.0,16.55294535724685,3.1622776601683795,0.0,0.602523754603536,0.2128053921683631,0.0216562036761581,1.7962777354118868,0.0105444737033206,0.0114296733892137,0.132439725990454,0.3955715437852288,0.3747779539105051,0.0885362979937618,0.0,0.2308544522723688
45716.0,22.56102834535696,10.44030650891055,0.0,0.3868161467502078,0.3330609580317153,0.0965049615553985,1.4096763682168871,0.0,0.0,0.1240920452640221,1.4843011160623596,1.104458280720365,0.0,0.0,0.0932399975081752
48937.0,19.79898987322333,6.324555320336759,0.0,1.078841640668382,0.7290374134864975,0.0216562036761581,0.4822043399020149,0.0,0.0114296733892137,0.2491113339958836,0.4491439717774473,1.1483174011651034,0.0885362979937618,0.0,0.3039803494504652
45019.0,6.4031242374328485,8.06225774829855,0.0,0.3808314598004567,0.1905215372014883,0.0965049615553985,2.8255050238603783,0.0105444737033206,0.0,0.0,0.0080668345362346,1.104458280720365,0.0,0.0,0.0001336330596727
47147.0,21.02379604162864,7.071067811865476,0.0,0.7553745778644707,0.9554410612019524,0.0437178663982428,0.1787570761678305,0.0,0.048153108844316,0.1447359536247863,0.9720681902189412,1.070778839755695,0.0,0.0,0.36589632061649335
45717.0,21.587033144922906,9.486832980505138,0.0,0.5150264126926001,0.6542075843753269,0.0,1.8906569334218681,0.0105444737033206,0.0,0.1208739216019607,0.3773234802931418,0.0,0.0,0.0,0.2343921423159972
42877.0,5.830951894845301,13.038404810405298,0.0680201719410131,0.7627607089968433,0.21067917275939219,0.18758903062706622,2.0740519307695733,0.0,0.0223719117208422,0.1304091825004311,0.22442893080972748,0.1494283368356697,0.0,0.0,0.1592909750725894
46781.0,29.120439557122072,16.0,0.0,0.6552695939639996,0.5501712627179441,0.0,1.3329179332806713,0.0,0.0,0.1208739216019607,1.1346105097026336,0.0,0.0,0.0,0.2342585092563245
39656.0,17.69180601295413,20.024984394500787,0.0680201719410131,0.37706601662781547,0.22254706737181967,0.0965049615553961,2.078385540929148,0.0,0.1357141170403923,0.0051349606383132,0.1081107227590699,0.0979619868481636,0.0,0.0,0.2859605863572111
51792.0,26.627053911388696,14.317821063276352,0.0,0.8667983345413398,0.1962104991803303,0.31344434799634274,1.6134584602937612,0.004459016462203,0.1243025757272214,0.0373714534190464,0.6268414719679778,0.0410351610940578,0.0,0.0911909224761119,0.1863501309506391
43595.0,1.4142135623730951,14.212670403551895,0.0,0.3992608109464715,0.1455420498810157,0.3914082172908642,2.33567024102942,0.004459016462203,0.0,0.0,0.04998284705477,1.104458280720365,0.0,0.0,0.0951780575218562
