fnid,LU_Business,LU_City_Road,LU_Consumption,LU_Culture,LU_Industry,LU_Medical,LU_Park_&_Scenery,LU_Public,LU_Residence,LU_Science_&_Education,LU_Special,LU_Transportation,LU_Wild
36792,0.0684328520445469,0.771266732388214,0.1242799038687881,0.0,0.724055797364879,0.0,0.0084923808851686,0.0682350522000275,0.2831873590812902,0.001125709477462,0.0,0.015427940766365,0.0581727793916981
14024,0.0,0.7779376725020553,0.0,0.0,0.0,0.0,0.5556306728002144,0.0,0.0,0.0,0.0439080095578023,1.3002013281596938,0.1086781778381761
40010,0.0,0.3483195953288379,0.4663432751694175,0.0,1.3504672671505344,0.0,0.0,0.0,0.0228752796637331,0.0219014635407953,0.0,0.0,0.0033473514938281
14384,0.976918045026004,1.0529755275206794,0.0,0.0,0.0,0.0,0.0,0.2263900611050133,0.4596619389600027,0.2095139135592461,0.0,6.923528193643224e-06,0.0475753507510901
19680,0.1766597095106159,0.3692798849694527,0.1339414259352439,0.0,0.3570522146836054,0.0,0.0,0.0,0.6034850202523312,0.0,0.0,0.0,0.1938822374884835
16493,0.0,0.3963764339084077,0.0660047243255478,0.0,0.6463023661407877,0.0,0.0,0.317698485149044,0.8216448134247475,0.1126447420493696,0.0,0.0,0.0409261872972504
36077,0.0,0.8618963466973396,0.2759501524208931,0.0,0.5888912606171041,0.0,0.0,0.2116037889680971,0.0407296025189814,0.0119393510817681,0.0,0.0,0.0895560455590789
16832,0.133052552027267,0.6081097993000737,0.7469189530482419,1.3603016942694213,0.1021959129775235,0.0,0.0,0.0009936752548294,0.2428686706402653,0.0,0.0,0.0,0.0484141945088178
17552,0.0,0.5905107081715446,0.1846040250015448,0.0,0.0,0.0,0.0,0.5963364176924616,1.293802487266024,0.2014245567471373,0.0,0.0,0.0301454865760666
18622,0.0,0.6643927849758295,0.2284909069243063,0.0,0.1321849300087065,0.0664457050228252,0.1169299129013409,0.0,0.5803837820583823,0.285557440191913,0.0,0.0,0.1456214064740364
14386,0.4216763000089737,1.910258051426856,0.1530907446076915,0.0,0.0,0.0,0.0,0.0897322743194371,0.059528675069317,0.0,0.0,0.0,0.0
12256,0.1065398862690806,0.6586208014610395,0.0258459304896273,0.0,0.0419635455776773,0.0,0.0,0.0,1.0037340919972983,0.1212144196764431,0.4482037108356525,0.0,0.1037768750041402
40008,0.0,0.6481778901476494,0.2910515851722057,0.0,0.5608798800856338,0.0,0.0,0.0,0.1121698320297885,0.0,0.0,0.0,0.1595370445603994
37506,0.0,0.5502093483638038,0.0,0.0,1.3446355046126277,0.0,0.0,0.0,0.0120515275655946,0.0,0.0,0.0,0.0194595687529818
14735,0.3350008298688097,0.3001672918455399,0.0,0.6491987566323973,0.4438346430194486,0.0,0.3482831435133741,0.0,1.0021431373202216,0.0,0.0,0.0,0.0055357522854038
30375,0.0090372653303532,0.5307199238737375,0.1924106306958175,0.0,0.1603518751853882,0.0,0.0,0.0,0.0,0.0,0.0,1.4118863887163546,0.144886222744054
37510,0.0,0.0169050522028084,0.0,0.0,0.0,0.0,0.1773295238375734,0.0361686572105715,0.074051229993232,0.0,0.0,0.0,0.4763630111860361
39293,0.0,0.8548104141739328,0.0,0.0,0.4962311002451535,0.0,0.0,0.0035078067750469,0.8942708417943201,0.0,0.0,0.0,0.0256061873150245
15473,1.5024432201203657,1.2714704307165916,0.0437364699896385,0.0,0.0,0.0,0.0717679333488975,0.377065403250607,0.0082390421350056,0.1789412727109623,0.0,0.0,0.0
36799,0.0439826461209946,0.4790228159960077,0.5332037688772762,0.0998636269546236,0.0,0.0,0.082411205292858,0.0392248881891638,0.5265508170580853,0.0001132900937252,0.0,0.0,0.2202797687928891
11485,0.5790036472313621,1.1689797355320737,0.5727032554765702,0.2364360291862184,0.1157632143965583,0.0,0.0,0.0,0.0075171738775762,0.0,0.0,0.1600918000596867,0.0448627151168963
14022,0.0,1.1109371221595647,0.0,0.0,0.0,0.0,0.3436876670065625,0.0088425920054945,0.8749220606027931,0.0418720103215278,0.0,0.1249378466430354,0.0491725421230131
15437,0.042912157523741,1.0971376145656462,0.0,0.7462380694112897,0.0,0.0,0.0,0.0431472739588933,0.9629933416752412,0.0,0.0,0.0,0.0
15127,0.2694539947295857,0.7822091592319026,0.1926847609250274,0.0038906877489031,0.0,0.9137982850602884,0.0369403541156305,0.0272486031138334,0.5773297220689186,0.6048345634369359,0.0,0.0,0.0304406080459934
9761,0.5615332658296095,0.458302033653826,0.0,0.0,1.2509170120803026,0.0,0.0,0.1184876965239407,0.0,0.0,0.0,0.0,0.0
15052,0.1745249887225156,0.1816861190208111,0.0,0.0262748873321126,0.0,0.0,0.0,0.0,1.3129614171957844,0.0,0.0,1.5114984875357111,0.0266698239081801
36086,0.0701150017839961,0.8939508713933199,0.5911756092878707,0.3039659265406003,0.002501268549691,0.0,0.0944704960835405,0.1778506604598715,0.8415426201479018,0.0794089776032145,0.0,0.0,0.0078485932440153
39277,0.0,0.1152331549827486,0.0246662482838296,0.0,0.0,0.0,0.0,0.0057502008720278,0.0,0.0,0.0,0.0,0.4864056523761161
39652,0.0,0.367887632947372,0.0,0.0,1.5748752273897866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14029,0.0,2.070134424138358,0.0,0.0627717947785482,0.0,0.0,0.0,0.0468457786682096,0.0,0.0,0.0,0.0,0.0308172260891302
30776,0.0,0.1038455239567155,0.0,0.0,0.7568123941300878,0.0,0.0,0.0343464230868174,0.0,0.0,0.0,0.0,0.2805748072308281
25385,0.0,0.1358641564378183,0.1522536952671332,0.0,0.7638473644293153,0.0,0.0,0.0,0.5584532845464385,0.141452318618432,0.0,0.0,0.1409569895963358
17270,0.0,0.585335533332121,0.086586198982391,0.0,0.0,0.0,0.0013411533740043,0.2355036279823371,1.360400917800702,0.2555279324046892,0.0,0.0,0.0698907204550142
48103,0.0,0.2404417855623348,0.0,0.0,1.3701717319480848,0.0,0.0,0.0,0.2092618280645472,0.0,0.0,0.0,0.0480951996301273
11189,0.0,0.4408706967875692,0.0,0.0,0.0,0.0,0.0,0.0213305401954148,1.859466055249072,0.4501716126879799,0.1452793059365285,0.0,0.013627651830693
41793,0.0,0.3721278227902577,0.0242900118664613,0.0201768957946226,0.6393790527472107,0.0,0.2693288562930073,0.4534584664581044,0.0043970127893386,0.2985220066950074,0.0,0.0,0.1287568825018472
