coords,fnid,20190802,20190804,20190805,20190806,20190807,20190808,20190809,20190810,20190811,20190812,20190813,20190814,20190815,20190816,20190817,20190818,20190819,20190820,20190821,20190822,20190823,20190824,20190825,20190827,20190828,20190829,20190830,20190831,20190901,20190902,20190903,20190904,20190905,20190906,20190907,20190908,20190909,20190910,20190911,20190912,20190913,20190914,20190915,20190916,20190917,20190918,20190919,20190920,20190921,20190922,20190923,20190924,20190925,20190926,20190927,20190928,20190929,20190930,20191001,20191002,20191003,20191004,20191005,20191006,20191007,20191008,20191009,20191010,20191011,20191012,20191013,20191014,20191015,20191016,20191017,20191018,20191019,20191020,20191021,20191022,20191024,20191025,20191026,20191027,20191028,20191029,20191030,20191031,20191101,20191102,20191103,20191104,20191105,20191106,20191107,20191108,20191109,20191110,20191111,20191112,20191113,20191114,20191115,20191116,20191117,20191118,20191119,20191120,20191121,20191122,20191123,20191124,20191125,20191126,20191127,20191128,20191129,20191130,20191201,20191202,20191203,20191204,20191205,20191206,20191207,20191208,20191209,20191210,20191211,20191212,20191213,20191214,20191215,20191216,20191217,20191218,20191219,20191220,20191221,20191222,20191223,20191224,20191225,20191228,20191229,20191230,20191231
"(113.80300943924844, 22.636088812026166)",30367.0,0.3603785037994385,0.3798657953739166,0.31549397110939026,0.2169150561094284,0.16539590060710907,0.06346403062343597,0.052779242396354675,0.018077276647090912,-0.03180653229355812,-0.06807643920183182,-0.19482703506946564,-0.23497717082500458,-0.2144487053155899,-0.21696408092975616,-0.20542116463184357,-0.19290882349014282,-0.17140698432922363,-0.13116925954818726,-0.1558757871389389,-0.1134311631321907,-0.13643205165863037,-0.13248607516288757,-0.09272731095552444,-0.12402521818876266,-0.17853806912899017,-0.1814594864845276,-0.17069610953330994,-0.17929707467556,-0.18700575828552246,-0.21568626165390015,-0.2370075285434723,-0.24430438876152039,-0.23465919494628906,-0.29687246680259705,-0.36477798223495483,-0.3561059832572937,-0.3721393942832947,-0.3748849034309387,-0.4262937903404236,-0.4523887634277344,-0.4591941237449646,-0.4571293294429779,-0.4680291712284088,-0.4633876085281372,-0.4663815498352051,-0.46600601077079773,-0.4775407910346985,-0.4797307848930359,-0.4660654366016388,-0.4745374619960785,-0.47498390078544617,-0.5011546015739441,-0.5023356080055237,-0.5012844204902649,-0.5033965110778809,-0.5104513764381409,-0.5075300931930542,-0.5004286170005798,-0.5034085512161255,-0.4829818606376648,-0.4632107615470886,-0.4663859009742737,-0.46701866388320923,-0.4553280770778656,-0.47259488701820374,-0.4624180495738983,-0.46718546748161316,-0.4775483012199402,-0.4755855202674866,-0.4728397727012634,-0.474616140127182,-0.473870187997818,-0.4632316827774048,-0.4702511131763458,-0.4900805652141571,-0.4977397918701172,-0.49291902780532837,-0.4873654246330261,-0.4941593408584595,-0.4770016074180603,-0.46858805418014526,-0.4630868434906006,-0.45629143714904785,-0.4532131850719452,-0.44703322649002075,-0.43984371423721313,-0.4341239631175995,-0.4401448965072632,-0.42814263701438904,-0.4276343882083893,-0.4212542474269867,-0.41919898986816406,-0.42152416706085205,-0.4225022792816162,-0.426153302192688,-0.4290710389614105,-0.4259566366672516,-0.42296239733695984,-0.43891167640686035,-0.4516633450984955,-0.4463077187538147,-0.44424188137054443,-0.4518362581729889,-0.44097986817359924,-0.4382668733596802,-0.42978930473327637,-0.4400915801525116,-0.45290160179138184,-0.4418216645717621,-0.4420965611934662,-0.44983503222465515,-0.459002822637558,-0.4522886574268341,-0.45954084396362305,-0.46414315700531006,-0.47018396854400635,-0.4578600227832794,-0.46198612451553345,-0.4659416973590851,-0.4548301100730896,-0.4381527900695801,-0.43125563859939575,-0.42051035165786743,-0.4093097746372223,-0.40169188380241394,-0.4069026708602905,-0.41255983710289,-0.40084308385849,-0.40580230951309204,-0.3875134587287903,-0.37536293268203735,-0.37512409687042236,-0.36538541316986084,-0.3594462275505066,-0.35983771085739136,-0.34957510232925415,-0.35015031695365906,-0.36077114939689636,-0.36474308371543884,-0.37017497420310974,-0.3698952794075012,-0.36489245295524597,-0.3713865578174591,-0.3765583336353302,-0.37769970297813416,-0.3732566237449646,-0.36704081296920776
"(113.80555684360156, 22.642698049804626)",31439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22754237055778503,-0.23270298540592194,-0.22304576635360718,-0.22954793274402618,-0.22424845397472382,-0.21334846317768097,-0.21572935581207275,-0.20911602675914764,-0.20418299734592438,-0.2065560221672058,-0.19579854607582092,-0.20285898447036743,-0.22314472496509552,-0.22941190004348755,-0.2347119003534317,-0.24385282397270203,-0.23893602192401886,-0.24414515495300293,-0.26658523082733154,-0.2677757740020752,-0.2627279758453369,-0.2537219226360321
"(113.81049439375695, 22.65148607605532)",32869.0,1.0520328283309937,1.0452927350997925,0.9768396019935608,0.8642141819000244,0.8160232901573181,0.76507568359375,0.7646695375442505,0.7556570768356323,0.7249884009361267,0.6900787949562073,0.5738387107849121,0.5228320956230164,0.5358599424362183,0.5373055934906006,0.5435947775840759,0.5514540076255798,0.5622971653938293,0.5864903330802917,0.5714510083198547,0.5944509506225586,0.5691845417022705,0.5724612474441528,0.5948494076728821,0.574054479598999,0.5368579626083374,0.5296441912651062,0.5449030995368958,0.5334204435348511,0.5269419550895691,0.5056688785552979,0.4891965687274933,0.4855288863182068,0.4907507598400116,0.40672552585601807,0.3433402478694916,0.3481326997280121,0.31100714206695557,0.3086521625518799,0.2556687891483307,0.2277643382549286,0.217891126871109,0.21798405051231384,0.19909422099590302,0.1981351375579834,0.19189958274364471,0.16953672468662262,0.13911433517932892,0.13524019718170166,0.14453765749931335,0.15895172953605652,0.1621289849281311,0.1503523290157318,0.15389542281627655,0.15264195203781128,0.15456035733222961,0.14759588241577148,0.14847294986248016,0.1509893238544464,0.1445942223072052,0.15183056890964508,0.16956722736358643,0.157395139336586,0.14197780191898346,0.1539202183485031,0.134097158908844,0.12117885798215866,0.10202853381633759,0.09024334698915482,0.08982774615287781,0.0893692597746849,0.08509676158428192,0.07722017914056778,0.085837721824646,0.04504331201314926,-0.014267855323851109,-0.028390271589159966,-0.035919126123189926,-0.029067084193229675,-0.0369984433054924,-0.029816340655088425,-0.023817557841539383,-0.02201084792613983,-0.016331983730196953,-0.010047614574432373,-0.0021176976151764393,0.010990684852004051,0.018088633194565773,0.017776651307940483,0.03424515947699547,0.029736550524830818,0.04020616412162781,0.04808301478624344,0.04494727402925491,0.05018525570631027,0.039566099643707275,0.02966366708278656,0.02602398954331875,0.03114006668329239,0.0023869031574577093,-0.015920797362923622,-0.013347120024263859,-0.028398841619491577,-0.03754895180463791,-0.028957165777683258,-0.028228145092725754,-0.021324291825294495,-0.043737396597862244,-0.06339161843061447,-0.07470797002315521,-0.07403203099966049,-0.07921165227890015,-0.0991591140627861,-0.09347990155220032,-0.10075517743825912,-0.11101705580949783,-0.12280809879302979,-0.10446307063102722,-0.11873351782560349,-0.12329966574907303,-0.11218008399009705,-0.09210216253995895,-0.08864773064851761,-0.07598736137151718,-0.07792214304208755,-0.06954743713140488,-0.07970210909843445,-0.08800031244754791,-0.07787645608186722,-0.08440374583005905,-0.08397722989320755,-0.07435460388660431,-0.08114925026893616,-0.07509617507457733,-0.0710214376449585,-0.07348892837762833,-0.06485651433467865,-0.0673079639673233,-0.08439332246780396,-0.08579707145690918,-0.08952295780181885,-0.09647873044013977,-0.09132229536771774,-0.09627234935760498,-0.11474660038948059,-0.11657921969890594,-0.10923514515161514,-0.10107707232236862
"(113.81065028317876, 22.64603881384123)",31798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3028586506843567,-0.2976039946079254,-0.29561513662338257,-0.291450560092926,-0.2861957252025604,-0.2789708971977234,-0.26577645540237427,-0.2590482234954834,-0.26013800501823425,-0.2458706945180893,-0.24964088201522827,-0.23888090252876282,-0.22815154492855072,-0.23195362091064453,-0.2260105013847351,-0.237712100148201,-0.24841803312301636,-0.2514367997646332,-0.24759837985038757,-0.26905667781829834,-0.2861989736557007,-0.27805131673812866,-0.27966105937957764,-0.28705406188964844,-0.27866336703300476,-0.2771701514720917,-0.26947516202926636,-0.2849879562854767,-0.30080005526542664,-0.30283209681510925,-0.30185526609420776,-0.30365005135536194,-0.31866371631622314,-0.31385940313339233,-0.31948187947273254,-0.3208424150943756,-0.328840970993042,-0.31125473976135254,-0.3242259919643402,-0.3271265923976898,-0.31641268730163574,-0.2967306971549988,-0.29288342595100403,-0.281226247549057,-0.2860257029533386,-0.2785467505455017,-0.2866736650466919,-0.29503482580184937,-0.2849610447883606,-0.2902905344963074,-0.28264251351356506,-0.2738726735115051,-0.2773330807685852,-0.27000775933265686,-0.266263484954834,-0.26820528507232666,-0.2632687985897064,-0.26408103108406067,-0.27935507893562317,-0.28051772713661194,-0.28348398208618164,-0.2878333628177643,-0.2830926775932312,-0.2861731946468353,-0.2997637689113617,-0.30074965953826904,-0.2950770854949951,-0.2878834903240204
"(113.81277554257824, 22.626968695381983)",28943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.475163996219635,-0.46894705295562744,-0.4638257324695587,-0.45776641368865967,-0.45518696308135986,-0.4496828317642212,-0.45058944821357727,-0.4469150900840759,-0.4559614062309265,-0.451056569814682,-0.45231714844703674,-0.4512404799461365,-0.45847201347351074,-0.4601011276245117,-0.4646308422088623,-0.464296817779541,-0.4650586247444153,-0.4605860114097595,-0.4570094645023346,-0.46377459168434143,-0.4731118679046631,-0.46658965945243835,-0.4618605077266693,-0.4676284193992615,-0.45772185921669006,-0.4574795365333557,-0.4494890570640564,-0.45751509070396423,-0.4662538468837738,-0.4596441388130188,-0.4604724049568176,-0.466094970703125,-0.4749027192592621,-0.4688814580440521,-0.47558531165122986,-0.4783269166946411,-0.48196953535079956,-0.46931928396224976,-0.4738534688949585,-0.477278470993042,-0.4669441878795624,-0.45252561569213867,-0.44357365369796753,-0.4327165484428406,-0.42434075474739075,-0.4182761311531067,-0.42076990008354187,-0.4284448027610779,-0.418639212846756,-0.42111605405807495,-0.4015415608882904,-0.3916116952896118,-0.393536239862442,-0.38534602522850037,-0.38039731979370117,-0.3793449401855469,-0.37557607889175415,-0.36945003271102905,-0.37356939911842346,-0.37326744198799133,-0.37721723318099976,-0.37315118312835693,-0.36850982904434204,-0.373851478099823,-0.3673359751701355,-0.3701551854610443,-0.3674987852573395,-0.3624427914619446
"(113.81465812768596, 22.62459676241134)",28229.0,-0.46599236130714417,-0.41339701414108276,-0.4688761830329895,-0.5252009630203247,-0.5609915852546692,-0.6036154627799988,-0.5986721515655518,-0.6160926222801208,-0.6592406630516052,-0.6821720004081726,-0.7253345251083374,-0.7269269227981567,-0.6809309720993042,-0.6806247234344482,-0.6666926145553589,-0.656158447265625,-0.6364758014678955,-0.5962655544281006,-0.6143004298210144,-0.5617344975471497,-0.5695255398750305,-0.563644289970398,-0.5311856269836426,-0.5504735708236694,-0.5691982507705688,-0.5570390820503235,-0.5159262418746948,-0.5221419930458069,-0.5250217914581299,-0.5135890245437622,-0.5261848568916321,-0.5222378373146057,-0.5128948092460632,-0.5243508815765381,-0.5600317716598511,-0.5510955452919006,-0.523941159248352,-0.5241198539733887,-0.514067530632019,-0.49242863059043884,-0.4980239272117615,-0.4982438385486603,-0.45276597142219543,-0.439921498298645,-0.4326881766319275,-0.4184543788433075,-0.4164651930332184,-0.42126497626304626,-0.4037659168243408,-0.4129718542098999,-0.4139225482940674,-0.4301432967185974,-0.43267732858657837,-0.43011096119880676,-0.43300703167915344,-0.4392131567001343,-0.4312426745891571,-0.41762208938598633,-0.41999784111976624,-0.39340153336524963,-0.3752637505531311,-0.3799399435520172,-0.3795895576477051,-0.36882713437080383,-0.384956955909729,-0.38118359446525574,-0.3844338357448578,-0.3922002613544464,-0.38718950748443604,-0.3864595293998718,-0.3885767161846161,-0.3853168785572052,-0.37580204010009766,-0.3773297071456909,-0.3788359463214874,-0.38382670283317566,-0.379493772983551,-0.37303248047828674,-0.38082796335220337,-0.3726465702056885,-0.3688718378543854,-0.3647589087486267,-0.35918131470680237,-0.35667684674263,-0.35164541006088257,-0.3521781861782074,-0.3483889102935791,-0.3571234941482544,-0.3518455922603607,-0.3535195291042328,-0.3519948720932007,-0.3576163053512573,-0.3586285710334778,-0.36201536655426025,-0.3636076748371124,-0.3654661476612091,-0.36181211471557617,-0.3586183786392212,-0.36676400899887085,-0.3766022324562073,-0.37017497420310974,-0.365384042263031,-0.37127500772476196,-0.36105096340179443,-0.36076244711875916,-0.3533027172088623,-0.36141282320022583,-0.3706049621105194,-0.3679364025592804,-0.36906617879867554,-0.3739009499549866,-0.3818032741546631,-0.3756750524044037,-0.3824617266654968,-0.3845742344856262,-0.38786160945892334,-0.37438222765922546,-0.3803541958332062,-0.38404223322868347,-0.374408483505249,-0.3582656681537628,-0.3489745259284973,-0.3381071388721466,-0.3307957351207733,-0.3247360587120056,-0.3270125389099121,-0.3354107439517975,-0.32502833008766174,-0.32763493061065674,-0.3101122975349426,-0.29982104897499084,-0.3020857870578766,-0.29469603300094604,-0.29001584649086,-0.28920257091522217,-0.2866300344467163,-0.2818728983402252,-0.28683334589004517,-0.2860108017921448,-0.2895146906375885,-0.28366991877555847,-0.27880632877349854,-0.283382385969162,-0.278434157371521,-0.2821621298789978,-0.27962908148765564,-0.27471300959587097
"(113.82776389200968, 22.692114785946988)",39302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23316839337348938,-0.23330236971378326,-0.2396305501461029,-0.23617374897003174,-0.24008306860923767,-0.24018298089504242,-0.20412008464336395,-0.18582729995250702,-0.18130512535572052,-0.1760920286178589,-0.1901290863752365,-0.1924489289522171,-0.17383740842342377,-0.19403645396232605,-0.19230203330516815,-0.21783556044101715,-0.22176752984523773,-0.22027231752872467,-0.22146587073802948,-0.22653068602085114,-0.2141161859035492,-0.19886690378189087,-0.20094218850135803,-0.16875244677066803,-0.14334839582443237,-0.14951230585575104,-0.15387709438800812,-0.14190514385700226,-0.15662217140197754,-0.15941335260868073,-0.17235389351844788,-0.17888621985912323,-0.174287810921669,-0.1741693615913391,-0.17732037603855133,-0.18098169565200806,-0.17453117668628693,-0.19087037444114685,-0.2039586752653122,-0.20976446568965912,-0.20732875168323517,-0.19937005639076233,-0.20373107492923737,-0.19689689576625824,-0.19085289537906647,-0.18412289023399353,-0.17550332844257355,-0.17397987842559814,-0.1692976951599121,-0.16993655264377594,-0.16617020964622498,-0.17396187782287598,-0.1689949482679367,-0.17270934581756592,-0.17128126323223114,-0.17805588245391846,-0.1812511831521988,-0.1812649667263031,-0.18557362258434296,-0.19108597934246063,-0.1895582377910614,-0.18532030284404755,-0.198025643825531,-0.21143437922000885,-0.20300427079200745,-0.2009987235069275,-0.2060491293668747,-0.1997259259223938,-0.20090006291866302,-0.1906071901321411,-0.20515790581703186,-0.2171005755662918,-0.21972718834877014,-0.22106222808361053,-0.2278580665588379,-0.23421038687229156,-0.2298569679260254,-0.23482437431812286,-0.23513269424438477,-0.2388686239719391,-0.22451186180114746,-0.22809983789920807,-0.2282172292470932,-0.2173614501953125,-0.20305733382701874,-0.19549942016601562,-0.1860474795103073,-0.18153491616249084,-0.17501744627952576,-0.17863492667675018,-0.18626955151557922,-0.17818547785282135,-0.1808616667985916,-0.1697462797164917,-0.16329941153526306,-0.16754905879497528,-0.16076771914958954,-0.15623246133327484,-0.15644153952598572,-0.15184086561203003,-0.1445569097995758,-0.15218700468540192,-0.15162315964698792,-0.15394245088100433,-0.15773624181747437,-0.15347276628017426,-0.16030555963516235,-0.14263592660427094,-0.14987321197986603,-0.14598630368709564,-0.1406591385602951
"(113.83444825412003, 22.61997340989421)",27523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17209561169147491,-0.1913834512233734,-0.20780110359191895,-0.1950402557849884,-0.14561714231967926,-0.15204936265945435,-0.15502408146858215,-0.14145520329475403,-0.15474233031272888,-0.14959599077701569,-0.1415107697248459,-0.16995063424110413,-0.2127152383327484,-0.20403005182743073,-0.19394776225090027,-0.19223876297473907,-0.19338034093379974,-0.18060465157032013,-0.1900988221168518,-0.19132396578788757,-0.16312482953071594,-0.15004990994930267,-0.1426542103290558,-0.14020851254463196,-0.14717841148376465,-0.1527749001979828,-0.13415642082691193,-0.13152001798152924,-0.12967385351657867,-0.13876895606517792,-0.13757118582725525,-0.13594457507133484,-0.13549457490444183,-0.14186310768127441,-0.1305374801158905,-0.11371145397424698,-0.11833658069372177,-0.10052601993083954,-0.0814242959022522,-0.09894905239343643,-0.11337967962026596,-0.10165896266698837,-0.12239983677864075,-0.14212392270565033,-0.15784645080566406,-0.16691450774669647,-0.1618136614561081,-0.16558915376663208,-0.17023612558841705,-0.1735580414533615,-0.16425159573554993,-0.1818239986896515,-0.20108941197395325,-0.20854495465755463,-0.21288803219795227,-0.20501242578029633,-0.21242298185825348,-0.2131618708372116,-0.21022829413414001,-0.20403145253658295,-0.19767966866493225,-0.19358058273792267,-0.18823201954364777,-0.18094639480113983,-0.17627397179603577,-0.18140321969985962,-0.1712752729654312,-0.1739712804555893,-0.16640497744083405,-0.16828373074531555,-0.16915813088417053,-0.16901783645153046,-0.17398831248283386,-0.1817435473203659,-0.18195390701293945,-0.17681695520877838,-0.1948874443769455,-0.20899800956249237,-0.20573614537715912,-0.21104852855205536,-0.21749141812324524,-0.20814074575901031,-0.20849184691905975,-0.19961288571357727,-0.21088919043540955,-0.22157518565654755,-0.22887608408927917,-0.23036769032478333,-0.2323787808418274,-0.23749449849128723,-0.23211945593357086,-0.23898296058177948,-0.2407115399837494,-0.24440132081508636,-0.22692303359508514,-0.23407404124736786,-0.23645855486392975,-0.226394385099411,-0.20773941278457642,-0.1990031599998474,-0.18719661235809326,-0.18012897670269012,-0.1731644570827484,-0.17532122135162354,-0.18518036603927612,-0.17543531954288483,-0.17806752026081085,-0.1708517074584961,-0.16187115013599396,-0.16927121579647064,-0.16289642453193665,-0.15995655953884125,-0.1596856415271759,-0.16098156571388245,-0.1540747880935669,-0.15938730537891388,-0.1562664657831192,-0.15846727788448334,-0.15221939980983734,-0.14717914164066315,-0.1501149982213974,-0.1426773965358734,-0.15286467969417572,-0.15031638741493225,-0.14509017765522003
"(113.84519395614264, 22.65974716633688)",33954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1697370558977127,-0.19216035306453705,-0.2198001891374588,-0.21045561134815216,-0.16007544100284576,-0.16989141702651978,-0.17572768032550812,-0.1720411628484726,-0.1953054964542389,-0.19638848304748535,-0.19495414197444916,-0.3140464723110199,-0.38202112913131714,-0.37635716795921326,-0.3928600251674652,-0.38353100419044495,-0.38327211141586304,-0.37131601572036743,-0.37870416045188904,-0.3831532299518585,-0.3477340638637543,-0.3274451494216919,-0.3213091790676117,-0.31969091296195984,-0.33779823780059814,-0.3400593101978302,-0.32577821612358093,-0.30352547764778137,-0.29736217856407166,-0.3040030598640442,-0.29891061782836914,-0.2979431450366974,-0.29634755849838257,-0.2989964187145233,-0.2873597741127014,-0.2715061902999878,-0.2761783301830292,-0.2518623471260071,-0.22529907524585724,-0.2441670298576355,-0.26090720295906067,-0.24630162119865417,-0.2698473632335663,-0.28748223185539246,-0.306024968624115,-0.3134559988975525,-0.30726543068885803,-0.30891209840774536,-0.31393715739250183,-0.3182172179222107,-0.3123398423194885,-0.33912011981010437,-0.3695669174194336,-0.37970367074012756,-0.3864689767360687,-0.3757895231246948,-0.3820231854915619,-0.3770087957382202,-0.3667159080505371,-0.35704144835472107,-0.3481026887893677,-0.34348076581954956,-0.3381037712097168,-0.32755395770072937,-0.32314333319664,-0.32510966062545776,-0.31496235728263855,-0.32034918665885925,-0.3118387758731842,-0.3118496537208557,-0.31502702832221985,-0.3085070550441742,-0.31584879755973816,-0.3284148871898651,-0.32973864674568176,-0.32439303398132324,-0.33682480454444885,-0.3518519699573517,-0.34351733326911926,-0.3463711440563202,-0.35113778710365295,-0.3453754484653473,-0.34779009222984314,-0.33591678738594055,-0.34972646832466125,-0.3580630421638489,-0.35718193650245667,-0.359049916267395,-0.35747358202934265,-0.3533407747745514,-0.3505030572414398,-0.35454270243644714,-0.3491554856300354,-0.3506925404071808,-0.3326730728149414,-0.33639639616012573,-0.3332212567329407,-0.32046031951904297,-0.29599687457084656,-0.28418999910354614,-0.2741323709487915,-0.25877895951271057,-0.25130724906921387,-0.25380629301071167,-0.26410403847694397,-0.24980434775352478,-0.2504911422729492,-0.23937954008579254,-0.23299428820610046,-0.23837347328662872,-0.22814121842384338,-0.22421175241470337,-0.2248835265636444,-0.22420401871204376,-0.2167060226202011,-0.2236718237400055,-0.22317399084568024,-0.2234809845685959,-0.22189852595329285,-0.2169909030199051,-0.21934054791927338,-0.20547251403331757,-0.21623952686786652,-0.21421942114830017,-0.207722008228302
