fnid,pre_home_distance,post_home_distance,LU_Business,LU_City_Road,LU_Consumption,LU_Culture,LU_Industry,LU_Medical,LU_Park_&_Scenery,LU_Public,LU_Residence,LU_Science_&_Education,LU_Special,LU_Transportation,LU_Wild
39395.0,85.27602242131137,29.42787793912432,0.0,0.5400780820528217,0.0,0.0,0.7647502071001634,0.0,1.289732820217903,0.0,1.4550810980918158,0.0,0.0,1.1825196246067755,0.1538176764815399
26889.0,53.009433122794285,34.9857113690718,0.2227470259796252,0.508735107700338,0.3287405738575201,0.0410637405003715,0.7372157194834974,0.0,1.289732820217903,0.3916398885154082,0.871404984848516,0.0,0.0,1.1825196246067755,0.15773115936316162
17329.0,122.06555615733704,112.50777750893492,0.2227470259796252,0.6375043695730214,0.3287405738575201,0.0410637405003715,0.5033135859781607,0.0,0.0,0.3916398885154082,0.871404984848516,0.0,0.0,2.941519010948494,0.09965708012466129
28585.0,58.412327466040935,75.27283706623525,0.0,0.5144330891299909,0.0055185030111139,0.0,0.7083049204201711,0.0,0.1177481364089708,0.055995760974305,0.064402549622012,0.0,0.0,2.941519010948494,0.30953548599583297
54680.0,109.65856099730654,60.60528029800704,0.0,0.5873877114213732,0.0390839049365383,0.0,1.6149551512812814,0.0,0.1177481364089708,0.055995760974305,0.7602746378359633,0.0,0.5616552638888739,0.0,0.2404942900410552
37580.0,65.55150646628954,1.0,0.0,0.7418019662168873,0.0335654019254244,0.0,1.437498304455937,0.0,0.0,0.0,2.150953186305767,0.0,0.5616552638888739,0.0,0.0267024012882618
13694.0,57.3149195236284,74.24957912338628,0.4711123065536616,1.6912640353567976,0.0626722457005231,1.7086291675560328,0.2544054125715477,0.22553409582676398,0.0,0.2612429582024523,1.538506363386337,0.0368485305495307,0.0,0.0,0.0
13684.0,47.38143096192854,70.51950084905593,0.3129632642730928,0.7235980705678348,0.1347199941959821,1.7086291675560328,0.2560824379135647,0.0837647121350878,0.2457603760613447,0.2612429582024523,2.4665725836860415,0.4323397443792853,0.0,0.0,0.0
18287.0,11.40175425099138,56.32051136131489,0.4460684525763816,1.1775822216945606,0.49596108885063805,0.0,0.2304995255563107,0.0,0.2457603760613447,0.0422280379580611,2.4543804918803236,0.4756874685291533,0.0,0.0,0.07388165802976
21502.0,19.4164878389476,47.12748667179272,0.6379451405410418,2.089031958168774,0.361241094654656,0.0,0.2288225002142937,0.0,0.0,0.6654108764692475,0.8480776571499884,0.043347724149868,0.0,0.0,0.1494427125515402
