who,date,seiqd,mode,poi_o,poi_d,org_chess_x,org_chess_y,dst_chess_x,dst_chess_y,lambda_o,phi_o,lambda_d,phi_d,migrt,pre_chess_x,pre_chess_y,post_chess_x,post_chess_y,home_distance,trip_distance,weekend,pre_home_distance,post_home_distance,LU_Business,LU_City_Road,LU_Consumption,LU_Culture,LU_Industry,LU_Medical,LU_Park_&_Scenery,LU_Public,LU_Residence,LU_Science_&_Education,LU_Special,LU_Transportation,LU_Wild,trip_routelen
39317715,20190104,5,,65.0,0.0,202.0,132.0,25.0,138.0,114.24262786741564,22.74057937056481,113.81193333179624,22.75534615080377,20190515,24.0,139.0,37.0,138.0,1.4142135623730951,177.1016657177453,False,1.4142135623730951,12.0,0.0,0.2347342024143704,0.4722794279474355,0.0934987982325919,1.208792059543608,0.0077861141062983,0.0,0.0,0.0,0.0,0.0,0.0,0.0628562196999868,56652.195
39317715,20190105,1,1.0,0.0,30.0,25.0,138.0,30.0,150.0,113.81193333179624,22.75534615080377,113.82416193121104,22.780216331435177,20190515,24.0,139.0,37.0,138.0,12.529964086141668,13.0,True,12.529964086141668,13.892443989449804,0.0,0.6312162657124568,0.316782492351039,0.0526244298948726,0.4153996683217872,0.0038396490316836,0.0240264452091228,0.0052690444754574,0.0032800759906176,0.0,0.0,0.0,0.2101288749608769,4548.986000000001
39317715,20190105,2,1.0,30.0,20.0,30.0,150.0,30.0,75.0,113.82416193121104,22.780216331435177,113.82316752500492,22.614281670235343,20190515,24.0,139.0,37.0,138.0,64.28063471995279,75.0,True,64.28063471995279,63.38769596696192,0.0,1.2771986461464728,0.000842494784476,0.0,0.0,0.0,0.0,0.0566966147507502,0.0,0.0,0.0,0.6187841456887259,0.1377183042141569,20676.72299999999
39317715,20190105,3,1.0,20.0,71.0,30.0,75.0,72.0,69.0,113.82316752500492,22.614281670235343,113.92726844732609,22.60038206095464,20190515,24.0,139.0,37.0,138.0,84.87638069569178,42.42640687119285,True,84.87638069569178,77.3692445355388,0.3910675084644349,1.0893874411606483,0.0,0.0,0.04048939897999,0.0,0.0,0.0,0.0,0.0,0.1661029416138146,0.0,0.2029490308537175,14442.770999999995
39317715,20190105,4,,71.0,63.0,72.0,69.0,73.0,126.0,113.92726844732609,22.60038206095464,113.92904338128032,22.72714916870662,20190515,24.0,139.0,37.0,138.0,50.695167422546305,57.0087712549569,True,50.695167422546305,37.94733192202055,0.0,0.344253784543096,0.05265407036266924,0.0,0.7429123355137509,0.0,0.0,0.005842479595503249,0.0,0.0,0.0,0.03363759593789844,0.22242707733930525,16007.248
39317715,20190106,1,1.0,63.0,0.0,73.0,126.0,25.0,138.0,113.92904338128032,22.72714916870662,113.81193333179624,22.75534615080377,20190515,24.0,139.0,37.0,138.0,1.4142135623730951,49.47726750741192,True,1.4142135623730951,12.0,0.0,0.2347342024143704,0.4722794279474355,0.0934987982325919,1.208792059543608,0.0077861141062983,0.0,0.0,0.0,0.0,0.0,0.0,0.0628562196999868,14046.666
39317715,20190106,2,1.0,0.0,44.0,25.0,138.0,110.0,135.0,113.81193333179624,22.75534615080377,114.01854506181536,22.74792409423637,20190515,24.0,139.0,37.0,138.0,86.09297300012354,85.05292469985967,True,86.09297300012354,73.06161783043132,0.0,0.3647527245149174,0.0,0.0,1.550065865010993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075275851577434,25299.399
39317715,20190106,3,1.0,44.0,74.0,110.0,135.0,147.0,97.0,114.01854506181536,22.74792409423637,114.1090523802665,22.662690058828247,20190515,24.0,139.0,37.0,138.0,129.9730741346068,53.03772242470448,True,129.9730741346068,117.39250401963491,0.0,0.3134278306158993,0.0,0.0,0.0269464433577008,0.0,0.0,0.0,0.0,0.0,0.0,0.3291240571590647,0.3949416411767038,16575.015
39317715,20190106,4,,74.0,0.0,147.0,97.0,25.0,138.0,114.1090523802665,22.662690058828247,113.81193333179624,22.75534615080377,20190515,24.0,139.0,37.0,138.0,1.4142135623730951,128.70508925446578,True,1.4142135623730951,12.0,0.0,0.2347342024143704,0.4722794279474355,0.0934987982325919,1.208792059543608,0.0077861141062983,0.0,0.0,0.0,0.0,0.0,0.0,0.0628562196999868,36914.16999999999
39317715,20190107,1,1.0,0.0,24.0,25.0,138.0,74.0,114.0,113.81193333179624,22.75534615080377,113.93056278617522,22.700483562115046,20190515,24.0,139.0,37.0,138.0,55.90169943749474,54.56189146281496,False,55.90169943749474,44.10215414239989,0.0,0.1457718765277696,0.0,0.0,0.5662865490360726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327632178210657,16273.056999999995
39317715,20190107,2,1.0,24.0,34.0,74.0,114.0,138.0,91.0,113.93056278617522,22.700483562115046,114.08755238167883,22.64970065026587,20190515,24.0,139.0,37.0,138.0,123.69316876852982,68.00735254367721,False,123.69316876852982,111.40017953306898,0.0,0.1106855269612989,0.0,0.0,1.160423288995128,0.0,0.0,0.0046067918168604,0.0,0.0,0.0,0.0,0.1719273132712808,21188.87000000001
39317715,20190107,3,1.0,34.0,23.0,138.0,91.0,123.0,40.0,114.08755238167883,22.64970065026587,114.051621308072,22.538012458488016,20190515,24.0,139.0,37.0,138.0,140.0071426749364,53.16013544000805,False,140.0071426749364,130.38404810405297,1.6684877049395284,0.9440495185372588,0.891274946638873,0.0,0.0,0.0,0.0,0.2673293411043482,0.0084937765002502,0.0,0.0,0.0,0.0,16970.584000000006
39317715,20190107,4,1.0,23.0,45.0,123.0,40.0,158.0,53.0,114.051621308072,22.538012458488016,114.1351897618882,22.565779717997994,20190515,24.0,139.0,37.0,138.0,159.2231138999611,37.33630940518894,False,159.2231138999611,147.87156589419075,0.2119511502406001,0.8545027382456432,0.0,0.0,0.0,0.0,0.0,0.1821883230711439,0.9102285858477196,0.0150932920033741,0.0,0.0,0.1146558002223919,9989.215000000004
39317715,20190107,5,1.0,45.0,73.0,158.0,53.0,142.0,109.0,114.1351897618882,22.565779717997994,114.09699826513766,22.68923286785877,20190515,24.0,139.0,37.0,138.0,121.7538500417954,58.240879114244144,False,121.7538500417954,108.93117092916977,0.0,0.6682893947852502,0.0,0.0,0.2352564275711336,0.0,0.0,0.0205991263841913,0.0,0.0,1.2593824122256911,0.0,0.1718962663228027,17719.293999999998
39317715,20190107,6,,73.0,64.0,142.0,109.0,63.0,126.0,114.09699826513766,22.68923286785877,113.90371057386103,22.72714738788075,20190515,24.0,139.0,37.0,138.0,41.10960958218893,80.8084154033477,False,41.10960958218893,28.635642126552707,0.0,0.34816583788226896,0.0,0.0,1.0132810178037417,0.0,0.0,0.0,0.013711732694696395,0.0,0.0,0.0,0.15626359749006105,24031.809000000005
39317715,20190108,1,1.0,64.0,0.0,63.0,126.0,25.0,138.0,113.90371057386103,22.72714738788075,113.81193333179624,22.75534615080377,20190515,24.0,139.0,37.0,138.0,1.4142135623730951,39.84971769034255,False,1.4142135623730951,12.0,0.0,0.2347342024143704,0.4722794279474355,0.0934987982325919,1.208792059543608,0.0077861141062983,0.0,0.0,0.0,0.0,0.0,0.0,0.0628562196999868,11319.341999999995
39317715,20190108,2,1.0,0.0,6.0,25.0,138.0,31.0,129.0,113.81193333179624,22.75534615080377,113.82653768587112,22.733880532859544,20190515,24.0,139.0,37.0,138.0,12.206555615733702,10.816653826391969,False,12.206555615733702,10.816653826391969,0.0,0.366861854057721,0.7306454100820142,0.2315587214253472,0.0307136066130217,0.0191406598696817,0.3166163873729251,0.0,0.2357747991524183,0.0,0.0,0.0,0.2335417705570426,3456.263
39317715,20190108,3,1.0,6.0,42.0,31.0,129.0,28.0,127.0,113.82653768587112,22.733880532859544,113.81811025605658,22.72895720621786,20190515,24.0,139.0,37.0,138.0,12.649110640673518,3.605551275463989,False,12.649110640673518,14.212670403551895,0.0,0.8849012871995193,0.7941891245569935,0.0305432369426748,0.0266688427346455,0.0,0.0,0.0699113303831182,0.3080956546663608,0.2218775070126844,0.0,0.0,0.1177860047369697,1049.701
39317715,20190108,4,1.0,42.0,30.0,28.0,127.0,30.0,150.0,113.81811025605658,22.72895720621786,113.82416193121104,22.780216331435177,20190515,24.0,139.0,37.0,138.0,12.529964086141668,23.08679276123039,False,12.529964086141668,13.892443989449804,0.0,0.6312162657124568,0.316782492351039,0.0526244298948726,0.4153996683217872,0.0038396490316836,0.0240264452091228,0.0052690444754574,0.0032800759906176,0.0,0.0,0.0,0.2101288749608769,5870.240000000001
39317715,20190108,5,1.0,30.0,10.0,30.0,150.0,34.0,142.0,113.82416193121104,22.780216331435177,113.83368990261847,22.764171715455177,20190515,24.0,139.0,37.0,138.0,10.44030650891055,8.94427190999916,False,10.44030650891055,5.0,0.0,0.3221354054795575,0.2893830785156965,0.0173309686359929,0.5462574103542578,0.0,0.0,0.1037921347193941,0.0419643682241986,0.0,0.0,0.0,0.2356382685608093,2287.1130000000003
39317715,20190108,6,1.0,10.0,17.0,34.0,142.0,14.0,119.0,113.83368990261847,22.764171715455177,113.78458923416784,22.71144752186939,20190515,24.0,139.0,37.0,138.0,22.360679774997894,30.479501308256346,False,22.360679774997894,29.8328677803526,0.0,0.8888828302316927,0.1880158413234566,0.0,0.956515764826212,0.0,0.0,0.0,0.0064359749631701,0.0,0.0,0.0,0.0271367718172173,10106.022
39317715,20190108,7,4.0,17.0,42.0,14.0,119.0,28.0,127.0,113.78458923416784,22.71144752186939,113.81811025605658,22.72895720621786,20190515,24.0,139.0,37.0,138.0,12.649110640673518,16.1245154965971,False,12.649110640673518,14.212670403551895,0.0,0.8849012871995193,0.7941891245569935,0.0305432369426748,0.0266688427346455,0.0,0.0,0.0699113303831182,0.3080956546663608,0.2218775070126844,0.0,0.0,0.1177860047369697,5250.369000000001
39317715,20190108,8,,42.0,0.0,28.0,127.0,25.0,138.0,113.81811025605658,22.72895720621786,113.81193333179624,22.75534615080377,20190515,24.0,139.0,37.0,138.0,1.4142135623730951,11.40175425099138,False,1.4142135623730951,12.0,0.0,0.2347342024143704,0.4722794279474355,0.0934987982325919,1.208792059543608,0.0077861141062983,0.0,0.0,0.0,0.0,0.0,0.0,0.0628562196999868,3479.173
39317715,20190109,1,1.0,0.0,12.0,25.0,138.0,55.0,97.0,113.81193333179624,22.75534615080377,113.8852834070668,22.66404271870136,20190515,24.0,139.0,37.0,138.0,52.20153254455275,50.80354318352215,False,52.20153254455275,44.77722635447622,0.0,0.0,0.0,0.0,0.3441462172698357,0.0,0.0,0.0,0.1837616249624302,0.0,0.0,0.0,0.3892314059566071,16552.723
39317715,20190109,2,1.0,12.0,19.0,55.0,97.0,46.0,84.0,113.8852834070668,22.66404271870136,113.86278075935506,22.63505950643441,20190515,24.0,139.0,37.0,138.0,59.23681287847955,15.811388300841896,False,59.23681287847955,54.74486277268398,0.0,0.0,0.0,0.0,1.1054388266171256,0.0,0.2046308802005483,0.0035821731155978,0.0,0.0,0.0,0.0,0.1911104290584764,7217.786999999998
39317715,20190110,1,1.0,19.0,0.0,46.0,84.0,25.0,138.0,113.86278075935506,22.63505950643441,113.81193333179624,22.75534615080377,20190515,24.0,139.0,37.0,138.0,1.4142135623730951,57.9396237474839,False,1.4142135623730951,12.0,0.0,0.2347342024143704,0.4722794279474355,0.0934987982325919,1.208792059543608,0.0077861141062983,0.0,0.0,0.0,0.0,0.0,0.0,0.0628562196999868,19253.65400000001
39317715,20190110,2,1.0,0.0,14.0,25.0,138.0,38.0,136.0,113.81193333179624,22.75534615080377,113.84407714075355,22.75085051135346,20190515,24.0,139.0,37.0,138.0,14.317821063276352,13.152946437965904,False,14.317821063276352,2.23606797749979,0.0,0.7964167237386125,0.4058641920345654,0.0372264392607158,0.5158882700752916,0.0,0.0,0.0,0.0285120795723599,0.0,0.0,0.0,0.134881374067239,4921.195000000001
39317715,20190110,3,1.0,14.0,10.0,38.0,136.0,34.0,142.0,113.84407714075355,22.75085051135346,113.83368990261847,22.764171715455177,20190515,24.0,139.0,37.0,138.0,10.44030650891055,7.211102550927978,False,10.44030650891055,5.0,0.0,0.3221354054795575,0.2893830785156965,0.0173309686359929,0.5462574103542578,0.0,0.0,0.1037921347193941,0.0419643682241986,0.0,0.0,0.0,0.2356382685608093,2844.2819999999992
39317715,20190110,4,1.0,10.0,42.0,34.0,142.0,28.0,127.0,113.83368990261847,22.764171715455177,113.81811025605658,22.72895720621786,20190515,24.0,139.0,37.0,138.0,12.649110640673518,16.15549442140351,False,12.649110640673518,14.212670403551895,0.0,0.8849012871995193,0.7941891245569935,0.0305432369426748,0.0266688427346455,0.0,0.0,0.0699113303831182,0.3080956546663608,0.2218775070126844,0.0,0.0,0.1177860047369697,4861.191999999999
39317715,20190110,5,,42.0,0.0,28.0,127.0,25.0,138.0,113.81811025605658,22.72895720621786,113.81193333179624,22.75534615080377,20190515,24.0,139.0,37.0,138.0,1.4142135623730951,11.40175425099138,False,1.4142135623730951,12.0,0.0,0.2347342024143704,0.4722794279474355,0.0934987982325919,1.208792059543608,0.0077861141062983,0.0,0.0,0.0,0.0,0.0,0.0,0.0628562196999868,3479.173
39317715,20190111,1,1.0,0.0,31.0,25.0,138.0,69.0,55.0,113.81193333179624,22.75534615080377,113.91878486521068,22.569318935695687,20190515,24.0,139.0,37.0,138.0,95.29428104561154,93.94147114027967,False,95.29428104561154,88.95504482602435,0.0,0.6284030235003805,0.0,0.0,0.1669349938108267,0.0,0.0,1.2151369003367174,0.2184455739459693,0.0,0.0,0.0,0.1356721516632217,28767.535000000014
39317715,20190111,2,1.0,31.0,23.0,69.0,55.0,123.0,40.0,113.91878486521068,22.569318935695687,114.051621308072,22.538012458488016,20190515,24.0,139.0,37.0,138.0,140.0071426749364,56.04462507680822,False,140.0071426749364,130.38404810405297,1.6684877049395284,0.9440495185372588,0.891274946638873,0.0,0.0,0.0,0.0,0.2673293411043482,0.0084937765002502,0.0,0.0,0.0,0.0,16037.396
39317715,20190111,3,1.0,23.0,59.0,123.0,40.0,123.0,31.0,114.051621308072,22.538012458488016,114.0495331093532,22.51695384083096,20190515,24.0,139.0,37.0,138.0,146.50938536489735,9.0,False,146.50938536489735,137.27709204379295,0.0,0.7984482922052779,0.0,0.0,0.0,0.0,0.0,0.0213305401954141,1.306744744483047,0.3761954592986012,0.3108631968089523,0.0,0.0228183419816471,2701.469
39317715,20190111,4,1.0,59.0,46.0,123.0,31.0,117.0,49.0,114.0495331093532,22.51695384083096,114.03521459443203,22.55603223700472,20190515,24.0,139.0,37.0,138.0,129.41792766073794,18.97366596101028,False,129.41792766073794,119.6703806294607,0.0,0.6169929692438554,0.0873294441996725,0.0042936204855214,0.0081573424494418,0.0,0.3717208785193748,0.2752734735637318,0.9590032808299612,0.8312392813880933,0.0586230773682233,0.0,0.0121408448890348,5707.814000000002
39317715,20190111,5,1.0,46.0,50.0,117.0,49.0,143.0,47.0,114.03521459443203,22.55603223700472,114.09856061786118,22.55189957163284,20190515,24.0,139.0,37.0,138.0,150.41608956491322,26.0768096208106,False,150.41608956491322,139.70325694127536,0.3358123067732423,0.5435390655776207,0.0649436100293613,0.4642866779351452,0.0,0.0,0.0405551103390606,0.1899952275373763,0.7912393241384339,0.409724678136979,0.819325733092249,0.0,0.0,7077.327
39317715,20190111,6,1.0,50.0,41.0,143.0,47.0,139.0,40.0,114.09856061786118,22.55189957163284,114.0895084159233,22.53780925468465,20190515,24.0,139.0,37.0,138.0,151.74320413119,8.06225774829855,False,151.74320413119,141.4496376806954,,,,,,,,,,,,,,2458.228
39317715,20190111,7,1.0,41.0,12.0,139.0,40.0,55.0,97.0,114.0895084159233,22.53780925468465,113.8852834070668,22.66404271870136,20190515,24.0,139.0,37.0,138.0,52.20153254455275,101.51354589413178,False,52.20153254455275,44.77722635447622,0.0,0.0,0.0,0.0,0.3441462172698357,0.0,0.0,0.0,0.1837616249624302,0.0,0.0,0.0,0.3892314059566071,31478.706999999995
39317715,20190111,8,,12.0,19.0,55.0,97.0,46.0,84.0,113.8852834070668,22.66404271870136,113.86278075935506,22.63505950643441,20190515,24.0,139.0,37.0,138.0,59.23681287847955,15.811388300841896,False,59.23681287847955,54.74486277268398,0.0,0.0,0.0,0.0,1.1054388266171256,0.0,0.2046308802005483,0.0035821731155978,0.0,0.0,0.0,0.0,0.1911104290584764,7217.786999999998
39317715,20190112,1,1.0,19.0,0.0,46.0,84.0,25.0,138.0,113.86278075935506,22.63505950643441,113.81193333179624,22.75534615080377,20190515,24.0,139.0,37.0,138.0,1.4142135623730951,57.9396237474839,True,1.4142135623730951,12.0,0.0,0.2347342024143704,0.4722794279474355,0.0934987982325919,1.208792059543608,0.0077861141062983,0.0,0.0,0.0,0.0,0.0,0.0,0.0628562196999868,19253.65400000001
39317715,20190112,2,1.0,0.0,-25.0,25.0,138.0,,,113.81193333179624,22.75534615080377,,,20190515,24.0,139.0,37.0,138.0,,,True,,,,,,,,,,,,,,,,
39317715,20190112,3,1.0,-25.0,26.0,,,130.0,94.0,,,114.06693512145824,22.657591720651357,20190515,24.0,139.0,37.0,138.0,115.15641536623131,,True,115.15641536623131,102.88342918079664,0.0,0.2005581590387312,0.0,0.0,0.9846476318729092,0.0,0.0,0.0022701831845359,0.2247651063058498,0.0,0.0,0.0,0.1600128337018139,
39317715,20190112,4,1.0,26.0,44.0,130.0,94.0,110.0,135.0,114.06693512145824,22.657591720651357,114.01854506181536,22.74792409423637,20190515,24.0,139.0,37.0,138.0,86.09297300012354,45.617978911828175,True,86.09297300012354,73.06161783043132,0.0,0.3647527245149174,0.0,0.0,1.550065865010993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075275851577434,13257.944
39317715,20190112,5,2.0,44.0,18.0,110.0,135.0,75.0,126.0,114.01854506181536,22.74792409423637,113.93330418626677,22.72803422870031,20190515,24.0,139.0,37.0,138.0,52.630789467763066,36.1386219991853,True,52.630789467763066,39.84971769034255,0.0,0.3408274420325474,0.0,0.0,0.0,0.0,0.0,0.0060831219466983,0.0,0.0,0.0,0.0,0.4378335919222758,11138.662
39317715,20190112,6,1.0,18.0,-25.0,75.0,126.0,,,113.93330418626677,22.72803422870031,,,20190515,24.0,139.0,37.0,138.0,,,True,,,,,,,,,,,,,,,,
39317715,20190112,7,,-25.0,0.0,,,25.0,138.0,,,113.81193333179624,22.75534615080377,20190515,24.0,139.0,37.0,138.0,1.4142135623730951,,True,1.4142135623730951,12.0,0.0,0.2347342024143704,0.4722794279474355,0.0934987982325919,1.208792059543608,0.0077861141062983,0.0,0.0,0.0,0.0,0.0,0.0,0.0628562196999868,
39317715,20190113,1,1.0,0.0,12.0,25.0,138.0,55.0,97.0,113.81193333179624,22.75534615080377,113.8852834070668,22.66404271870136,20190515,24.0,139.0,37.0,138.0,52.20153254455275,50.80354318352215,True,52.20153254455275,44.77722635447622,0.0,0.0,0.0,0.0,0.3441462172698357,0.0,0.0,0.0,0.1837616249624302,0.0,0.0,0.0,0.3892314059566071,16552.723
39317715,20190113,2,1.0,12.0,43.0,55.0,97.0,72.0,86.0,113.8852834070668,22.66404271870136,113.92673833680792,22.638203317872712,20190515,24.0,139.0,37.0,138.0,71.50524456289902,20.248456731316587,True,71.50524456289902,62.68173577685928,0.0,0.5281312282475685,0.2013603775527474,0.0,1.0314089409089064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0884578214929246,8729.669
39317715,20190113,3,1.0,43.0,19.0,72.0,86.0,46.0,84.0,113.92673833680792,22.638203317872712,113.86278075935506,22.63505950643441,20190515,24.0,139.0,37.0,138.0,59.23681287847955,26.0768096208106,True,59.23681287847955,54.74486277268398,0.0,0.0,0.0,0.0,1.1054388266171256,0.0,0.2046308802005483,0.0035821731155978,0.0,0.0,0.0,0.0,0.1911104290584764,14127.716999999995
39317715,20190113,4,,19.0,0.0,46.0,84.0,25.0,138.0,113.86278075935506,22.63505950643441,113.81193333179624,22.75534615080377,20190515,24.0,139.0,37.0,138.0,1.4142135623730951,57.9396237474839,True,1.4142135623730951,12.0,0.0,0.2347342024143704,0.4722794279474355,0.0934987982325919,1.208792059543608,0.0077861141062983,0.0,0.0,0.0,0.0,0.0,0.0,0.0628562196999868,19253.65400000001
39317715,20190114,1,1.0,0.0,18.0,25.0,138.0,75.0,126.0,113.81193333179624,22.75534615080377,113.93330418626677,22.72803422870031,20190515,24.0,139.0,37.0,138.0,52.630789467763066,51.419840528729765,False,52.630789467763066,39.84971769034255,0.0,0.3408274420325474,0.0,0.0,0.0,0.0,0.0,0.0060831219466983,0.0,0.0,0.0,0.0,0.4378335919222758,14168.549
39317715,20190114,2,1.0,18.0,-25.0,75.0,126.0,,,113.93330418626677,22.72803422870031,,,20190515,24.0,139.0,37.0,138.0,,,False,,,,,,,,,,,,,,,,
39317715,20190114,3,1.0,-25.0,39.0,,,107.0,97.0,,,114.01137681186856,22.663585867473905,20190515,24.0,139.0,37.0,138.0,93.02150289046077,,False,93.02150289046077,81.12336284942828,0.0682691159486304,0.2908412487203731,0.7176376773838199,0.0,0.0,0.0,0.0,0.0,1.2195699061104814,0.0021488270254222,0.0,0.0,0.1402384848298268,
39317715,20190114,4,1.0,39.0,54.0,107.0,97.0,72.0,53.0,114.01137681186856,22.663585867473905,113.92644781381432,22.56555808625135,20190515,24.0,139.0,37.0,138.0,98.48857801796105,56.22277118748239,False,98.48857801796105,91.92388155425118,0.0,1.3315350686263026,0.2084023501434049,0.0,0.0163145943846298,0.0,0.0,0.4161777246238201,0.0176662990019751,0.0,0.0,0.0755192033107205,0.1177849657251481,19042.838
