who,date,seiqd,mode,poi_o,poi_d,org_chess_x,org_chess_y,dst_chess_x,dst_chess_y,lambda_o,phi_o,lambda_d,phi_d,migrt,pre_chess_x,pre_chess_y,post_chess_x,post_chess_y,home_distance,trip_distance,weekend,pre_home_distance,post_home_distance,LU_Business,LU_City_Road,LU_Consumption,LU_Culture,LU_Industry,LU_Medical,LU_Park_&_Scenery,LU_Public,LU_Residence,LU_Science_&_Education,LU_Special,LU_Transportation,LU_Wild,trip_routelen
37852495,20190101,1,1.0,12.0,0.0,67.0,37.0,55.0,61.0,113.91380199677894,22.52950577881648,113.8855563381032,22.58338778990331,20190730,54.0,62.0,21.0,109.0,1.4142135623730951,26.83281572999748,False,1.4142135623730951,58.82176467941097,0.0,0.245293181586249,0.0327924826550845,0.0,0.7451575137921541,0.0,0.1695267897075721,0.0,0.1297836749327828,0.0476475801974842,0.0,0.0,0.2053707999394645,7420.308
37852495,20190101,2,1.0,0.0,1.0,55.0,61.0,70.0,32.0,113.8855563381032,22.58338778990331,113.9209526904422,22.519832996379805,20190730,54.0,62.0,21.0,109.0,34.0,32.64965543462902,False,34.0,91.26883367283708,0.4448610353871874,0.9805785620214816,0.0,0.0,0.0297030111299416,0.0,0.0,0.0074942485643625,1.1001981493237176,0.1772473289255168,0.0,0.0,0.0240995617020592,9081.759
37852495,20190101,3,1.0,1.0,0.0,70.0,32.0,55.0,61.0,113.9209526904422,22.519832996379805,113.8855563381032,22.58338778990331,20190730,54.0,62.0,21.0,109.0,1.4142135623730951,32.64965543462902,False,1.4142135623730951,58.82176467941097,0.0,0.245293181586249,0.0327924826550845,0.0,0.7451575137921541,0.0,0.1695267897075721,0.0,0.1297836749327828,0.0476475801974842,0.0,0.0,0.2053707999394645,9081.758999999998
37852495,20190101,4,,0.0,5.0,55.0,61.0,72.0,23.0,113.8855563381032,22.58338778990331,113.92563814717566,22.499490578823,20190730,54.0,62.0,21.0,109.0,42.95346318982906,41.6293165929973,False,42.95346318982906,99.98499887483122,0.0199186434395221,1.0404335735281631,0.0,0.0180835193519478,0.2975192152648023,0.0,0.0,0.0646756462673672,0.6597994624344823,0.4427400149342634,0.0,0.0,0.0142407978432849,11607.944999999996
37852495,20190102,1,1.0,5.0,1.0,72.0,23.0,70.0,32.0,113.92563814717566,22.499490578823,113.9209526904422,22.519832996379805,20190730,54.0,62.0,21.0,109.0,34.0,9.219544457292889,False,34.0,91.26883367283708,0.4448610353871874,0.9805785620214816,0.0,0.0,0.0297030111299416,0.0,0.0,0.0074942485643625,1.1001981493237176,0.1772473289255168,0.0,0.0,0.0240995617020592,2564.9439999999995
37852495,20190102,2,1.0,1.0,0.0,70.0,32.0,55.0,61.0,113.9209526904422,22.519832996379805,113.8855563381032,22.58338778990331,20190730,54.0,62.0,21.0,109.0,1.4142135623730951,32.64965543462902,False,1.4142135623730951,58.82176467941097,0.0,0.245293181586249,0.0327924826550845,0.0,0.7451575137921541,0.0,0.1695267897075721,0.0,0.1297836749327828,0.0476475801974842,0.0,0.0,0.2053707999394645,9081.758999999998
37852495,20190103,1,1.0,0.0,1.0,55.0,61.0,70.0,32.0,113.8855563381032,22.58338778990331,113.9209526904422,22.519832996379805,20190730,54.0,62.0,21.0,109.0,34.0,32.64965543462902,False,34.0,91.26883367283708,0.4448610353871874,0.9805785620214816,0.0,0.0,0.0297030111299416,0.0,0.0,0.0074942485643625,1.1001981493237176,0.1772473289255168,0.0,0.0,0.0240995617020592,9081.759
37852495,20190103,2,1.0,1.0,0.0,70.0,32.0,55.0,61.0,113.9209526904422,22.519832996379805,113.8855563381032,22.58338778990331,20190730,54.0,62.0,21.0,109.0,1.4142135623730951,32.64965543462902,False,1.4142135623730951,58.82176467941097,0.0,0.245293181586249,0.0327924826550845,0.0,0.7451575137921541,0.0,0.1695267897075721,0.0,0.1297836749327828,0.0476475801974842,0.0,0.0,0.2053707999394645,9081.758999999998
37852495,20190104,1,1.0,0.0,1.0,55.0,61.0,70.0,32.0,113.8855563381032,22.58338778990331,113.9209526904422,22.519832996379805,20190730,54.0,62.0,21.0,109.0,34.0,32.64965543462902,False,34.0,91.26883367283708,0.4448610353871874,0.9805785620214816,0.0,0.0,0.0297030111299416,0.0,0.0,0.0074942485643625,1.1001981493237176,0.1772473289255168,0.0,0.0,0.0240995617020592,9081.759
37852495,20190104,2,1.0,1.0,0.0,70.0,32.0,55.0,61.0,113.9209526904422,22.519832996379805,113.8855563381032,22.58338778990331,20190730,54.0,62.0,21.0,109.0,1.4142135623730951,32.64965543462902,False,1.4142135623730951,58.82176467941097,0.0,0.245293181586249,0.0327924826550845,0.0,0.7451575137921541,0.0,0.1695267897075721,0.0,0.1297836749327828,0.0476475801974842,0.0,0.0,0.2053707999394645,9081.758999999998
