who,date,seiqd,mode,poi_o,poi_d,org_chess_x,org_chess_y,dst_chess_x,dst_chess_y,lambda_o,phi_o,lambda_d,phi_d,migrt,pre_chess_x,pre_chess_y,post_chess_x,post_chess_y,home_distance,trip_distance,weekend,pre_home_distance,post_home_distance,LU_Business,LU_City_Road,LU_Consumption,LU_Culture,LU_Industry,LU_Medical,LU_Park_&_Scenery,LU_Public,LU_Residence,LU_Science_&_Education,LU_Special,LU_Transportation,LU_Wild,trip_routelen,stime,etime
36384703,20190401,5,4,10,1,111,38,137,43,114.0211747,22.53290247,114.0842199,22.54441949,20190706,117,78,147,39,40.31128874,26.47640459,FALSE,40.31128874,10.77032961,1.579208332,0.514473775,0.315157172,0.000897964,0.081197304,0.042565174,0,0,1.036870921,0,0,0,0.000614747,7394.702,2019/4/1 17:51,2019/4/1 18:03
36384703,20190401,6,4,1,20,137,43,113,96,114.0842199,22.54441949,114.0271428,22.66031449,20190706,117,78,147,39,18.43908891,58.18075283,FALSE,18.43908891,66.37017402,0.233461999,0.42813129,0.771395516,0,0.069745179,0,0.05121263,0.021843422,0.847698374,0.301610667,0,0,0.089356599,16506.526,2019/4/1 18:42,2019/4/1 19:12
36384703,20190401,7,4,20,0,113,96,117,79,114.0271428,22.66031449,114.0347085,22.62274715,20190706,117,78,147,39,1,17.4642492,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,5022.311,2019/4/1 20:24,2019/4/1 21:03
36384703,20190402,1,1,0,6,117,79,124,28,114.0347085,22.62274715,114.0530941,22.50982578,20190706,117,78,147,39,50.48762225,51.4781507,FALSE,50.48762225,25.49509757,0.140547872,0.706934148,0,0.285693231,0.587142585,0,0,0,0.692894018,0,0,0,0.024620361,13970.28,2019/4/2 10:07,2019/4/2 12:00
36384703,20190402,2,1,6,12,124,28,118,33,114.0530941,22.50982578,114.0376982,22.52254873,20190706,117,78,147,39,45.01110974,7.810249676,FALSE,45.01110974,29.61418579,0.137591691,0.48744432,0.335352967,0,0.269731896,0,0,0,0.261345783,0.2393111,0.268456114,0,0.175666369,2669.444,2019/4/2 17:01,2019/4/2 18:10
36384703,20190402,3,1,12,36,118,33,120,69,114.0376982,22.52254873,114.0430646,22.60251323,20190706,117,78,147,39,9.486832981,36.05551275,FALSE,9.486832981,40.36087214,0,0.956401776,0.271216004,0,0,0,0,0.128994312,1.103117738,0,0,0.009132428,0.052023259,11670.918,2019/4/2 21:40,2019/4/2 22:28
36384703,20190402,4,,36,30,120,69,113,50,114.0430646,22.60251323,114.026909,22.5599943,20190706,117,78,147,39,,,FALSE,,,,,,,,,,,,,,,,,2019/4/2 22:58,2019/4/3 11:03
36384703,20190403,1,1,30,1,113,50,137,43,114.026909,22.5599943,114.0842199,22.54441949,20190706,117,78,147,39,40.31128874,25,FALSE,40.31128874,10.77032961,1.579208332,0.514473775,0.315157172,0.000897964,0.081197304,0.042565174,0,0,1.036870921,0,0,0,0.000614747,7166.625,2019/4/3 11:33,2019/4/3 11:48
36384703,20190403,2,,1,0,137,43,117,79,114.0842199,22.54441949,114.0347085,22.62274715,20190706,117,78,147,39,1,41.18252056,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,11484.215,2019/4/3 12:18,2019/4/4 10:16
36384703,20190404,1,4,0,1,117,79,137,43,114.0347085,22.62274715,114.0842199,22.54441949,20190706,117,78,147,39,40.31128874,41.18252056,FALSE,40.31128874,10.77032961,1.579208332,0.514473775,0.315157172,0.000897964,0.081197304,0.042565174,0,0,1.036870921,0,0,0,0.000614747,11484.215,2019/4/4 10:46,2019/4/4 11:45
36384703,20190404,2,4,1,11,137,43,112,73,114.0842199,22.54441949,114.0227316,22.61054866,20190706,117,78,147,39,7.071067812,39.05124838,FALSE,7.071067812,48.7954916,0,0.49408573,0,0,0,0,0.097894975,2.08556685,0.140443413,0.000888465,0,0.592906292,0.029828952,11421.251,2019/4/4 19:14,2019/4/4 22:59
36384703,20190404,3,,11,0,112,73,117,79,114.0227316,22.61054866,114.0347085,22.62274715,20190706,117,78,147,39,1,7.810249676,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,2542.556,2019/4/4 23:29,2019/4/5 9:44
36384703,20190405,1,1,0,9,117,79,107,88,114.0347085,22.62274715,114.0104678,22.64405655,20190706,117,78,147,39,14.14213562,13.45362405,FALSE,14.14213562,63.2534584,0,0.581083571,0.131051557,0,0.972333828,0,0,0.000962161,0.153107259,0,0,0,0.073697856,3914.469,2019/4/5 10:14,2019/4/5 12:09
36384703,20190405,2,1,9,0,107,88,117,79,114.0104678,22.64405655,114.0347085,22.62274715,20190706,117,78,147,39,1,13.45362405,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,3914.469,2019/4/5 16:13,2019/4/5 16:19
36384703,20190406,1,1,0,16,117,79,129,82,114.0347085,22.62274715,114.0661116,22.63000384,20190706,117,78,147,39,12.64911064,12.36931688,TRUE,12.64911064,46.61544808,0.032633126,0.665557364,0,0,0.463023665,0,0,0.004418594,0.773691909,0.073392402,0,0,0.087253985,3775.326,2019/4/6 16:04,2019/4/6 16:07
36384703,20190406,2,1,16,0,129,82,117,79,114.0661116,22.63000384,114.0347085,22.62274715,20190706,117,78,147,39,1,12.36931688,TRUE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,3775.326,2019/4/6 18:57,2019/4/6 19:01
36384703,20190407,1,1,0,1,117,79,137,43,114.0347085,22.62274715,114.0842199,22.54441949,20190706,117,78,147,39,40.31128874,41.18252056,TRUE,40.31128874,10.77032961,1.579208332,0.514473775,0.315157172,0.000897964,0.081197304,0.042565174,0,0,1.036870921,0,0,0,0.000614747,11484.215,2019/4/7 9:01,2019/4/7 9:11
36384703,20190407,2,4,1,3,137,43,132,117,114.0842199,22.54441949,114.073012,22.70707226,20190706,117,78,147,39,41.78516483,74.16872656,TRUE,41.78516483,79.42921377,0,0.102681916,0,0,1.305697643,0,0,0.004910167,0,0,0,0,0.133827414,21482.936,2019/4/7 11:08,2019/4/7 12:34
36384703,20190407,3,1,3,0,132,117,117,79,114.073012,22.70707226,114.0347085,22.62274715,20190706,117,78,147,39,1,40.85339643,TRUE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,12576.828,2019/4/7 19:13,2019/4/7 20:00
36384703,20190408,1,1,0,24,117,79,128,105,114.0347085,22.62274715,114.0631754,22.6807001,20190706,117,78,147,39,29.15475947,28.23118843,FALSE,29.15475947,68.68041933,0,0.590771314,0,0,0.965193254,0,0,0,0.014230398,0.025999091,0,0,0.110851634,8083.748,2019/4/8 10:00,2019/4/8 10:08
36384703,20190408,2,1,24,19,128,105,106,132,114.0631754,22.6807001,114.0093786,22.74123652,20190706,117,78,147,39,55.10898293,34.82814953,FALSE,55.10898293,101.6366076,0,0.014698537,0,0,1.751288866,0,0,0,0.135828929,0,0,0,0.008031777,11611.64,2019/4/8 12:12,2019/4/8 12:25
36384703,20190408,3,1,19,34,106,132,134,129,114.0093786,22.74123652,114.0777719,22.73485851,20190706,117,78,147,39,53.75872022,28.16025568,FALSE,53.75872022,90.93404203,0,0.214575481,0,0.005397797,0.826654805,0,0,0,0,0,0,0,0.239820044,10030.093,2019/4/8 14:05,2019/4/8 14:12
36384703,20190408,4,4,34,0,134,129,117,79,114.0777719,22.73485851,114.0347085,22.62274715,20190706,117,78,147,39,1,52.81098371,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,15808.033,2019/4/8 15:33,2019/4/8 22:51
36384703,20190409,1,1,0,13,117,79,122,42,114.0347085,22.62274715,114.0486799,22.54109032,20190706,117,78,147,39,36.34556369,37.33630941,FALSE,36.34556369,25.17935662,1.646101754,1.529842477,0,0,0,0,0.10055017,0.000765088,0,0,0,0,0,11238.83,2019/4/9 9:14,2019/4/9 9:23
36384703,20190409,2,1,13,1,122,42,137,43,114.0486799,22.54109032,114.0842199,22.54441949,20190706,117,78,147,39,40.31128874,15.03329638,FALSE,40.31128874,10.77032961,1.579208332,0.514473775,0.315157172,0.000897964,0.081197304,0.042565174,0,0,1.036870921,0,0,0,0.000614747,3929.062,2019/4/9 10:59,2019/4/9 11:03
36384703,20190409,3,4,1,0,137,43,117,79,114.0842199,22.54441949,114.0347085,22.62274715,20190706,117,78,147,39,1,41.18252056,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,11484.215,2019/4/9 12:36,2019/4/9 13:02
36384703,20190410,1,1,0,19,117,79,106,132,114.0347085,22.62274715,114.0093786,22.74123652,20190706,117,78,147,39,55.10898293,54.12947441,FALSE,55.10898293,101.6366076,0,0.014698537,0,0,1.751288866,0,0,0,0.135828929,0,0,0,0.008031777,15652.878,2019/4/10 14:07,2019/4/10 14:21
36384703,20190410,2,1,19,22,106,132,129,44,114.0093786,22.74123652,114.06403,22.54666939,20190706,117,78,147,39,36.05551275,90.95603333,FALSE,36.05551275,18.68154169,0.598088991,0.413459026,0,0,0,0,0,0.219296983,0.875741532,0.595216032,0.8934681,0,0.021306784,25141.282,2019/4/10 17:00,2019/4/10 17:13
36384703,20190410,3,4,22,0,129,44,117,79,114.06403,22.54666939,114.0347085,22.62274715,20190706,117,78,147,39,1,37,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,9488.404,2019/4/10 19:06,2019/4/10 19:15
36384703,20190411,1,1,0,4,117,79,113,127,114.0347085,22.62274715,114.0269337,22.72900138,20190706,117,78,147,39,49.16299421,48.16637832,FALSE,49.16299421,94.33981132,0,0.564492549,0,0,0.807092415,0,0,0.096255966,0.029592986,0,0,0,0.148587458,13522.321,2019/4/11 13:32,2019/4/11 15:48
36384703,20190411,2,1,4,0,113,127,117,79,114.0269337,22.72900138,114.0347085,22.62274715,20190706,117,78,147,39,1,48.16637832,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,13522.321,2019/4/11 18:32,2019/4/11 18:44
36384703,20190412,1,1,0,1,117,79,137,43,114.0347085,22.62274715,114.0842199,22.54441949,20190706,117,78,147,39,40.31128874,41.18252056,FALSE,40.31128874,10.77032961,1.579208332,0.514473775,0.315157172,0.000897964,0.081197304,0.042565174,0,0,1.036870921,0,0,0,0.000614747,11484.215,2019/4/12 16:24,2019/4/12 16:34
36384703,20190412,2,4,1,0,137,43,117,79,114.0842199,22.54441949,114.0347085,22.62274715,20190706,117,78,147,39,1,41.18252056,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,11484.215,2019/4/12 18:46,2019/4/12 19:15
36384703,20190412,3,4,0,9,117,79,107,88,114.0347085,22.62274715,114.0104678,22.64405655,20190706,117,78,147,39,14.14213562,13.45362405,FALSE,14.14213562,63.2534584,0,0.581083571,0.131051557,0,0.972333828,0,0,0.000962161,0.153107259,0,0,0,0.073697856,3914.469,2019/4/12 20:39,2019/4/12 21:06
36384703,20190412,4,1,9,0,107,88,117,79,114.0104678,22.64405655,114.0347085,22.62274715,20190706,117,78,147,39,1,13.45362405,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,3914.469,2019/4/12 23:19,2019/4/12 23:27
36384703,20190413,1,1,0,29,117,79,119,81,114.0347085,22.62274715,114.0413855,22.628737,20190706,117,78,147,39,3.605551275,2.828427125,TRUE,3.605551275,50.47771786,0,0.52793334,0,0,0,0,0,0,2.175642327,0.024494627,0,0,0.006150195,1307.689,2019/4/13 17:41,2019/4/13 17:41
36384703,20190413,2,1,29,0,119,81,117,79,114.0413855,22.628737,114.0347085,22.62274715,20190706,117,78,147,39,1,2.828427125,TRUE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,1307.689,2019/4/13 19:21,2019/4/13 19:23
36384703,20190413,3,,0,9,117,79,107,88,114.0347085,22.62274715,114.0104678,22.64405655,20190706,117,78,147,39,14.14213562,13.45362405,TRUE,14.14213562,63.2534584,0,0.581083571,0.131051557,0,0.972333828,0,0,0.000962161,0.153107259,0,0,0,0.073697856,3914.469,2019/4/13 19:53,2019/4/14 10:05
36384703,20190414,1,1,9,0,107,88,117,79,114.0104678,22.64405655,114.0347085,22.62274715,20190706,117,78,147,39,1,13.45362405,TRUE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,3914.469,2019/4/14 10:35,2019/4/14 10:38
36384703,20190414,2,4,0,1,117,79,137,43,114.0347085,22.62274715,114.0842199,22.54441949,20190706,117,78,147,39,40.31128874,41.18252056,TRUE,40.31128874,10.77032961,1.579208332,0.514473775,0.315157172,0.000897964,0.081197304,0.042565174,0,0,1.036870921,0,0,0,0.000614747,11484.215,2019/4/14 14:00,2019/4/14 16:58
36384703,20190414,3,1,1,0,137,43,117,79,114.0842199,22.54441949,114.0347085,22.62274715,20190706,117,78,147,39,1,41.18252056,TRUE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,11484.215,2019/4/14 18:31,2019/4/14 18:31
36384703,20190414,4,2,0,25,117,79,117,100,114.0347085,22.62274715,114.0349844,22.67008987,20190706,117,78,147,39,22,21,TRUE,22,67.9779376,0,0.223279535,0.482286977,0,1.323020728,0,0,0,0,0,0,0,0.044227354,5713.828,2019/4/14 20:16,2019/4/14 20:24
36384703,20190414,5,1,25,0,117,100,117,79,114.0349844,22.67008987,114.0347085,22.62274715,20190706,117,78,147,39,1,21,TRUE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,5713.828,2019/4/14 22:19,2019/4/14 23:09
36384703,20190415,1,1,0,1,117,79,137,43,114.0347085,22.62274715,114.0842199,22.54441949,20190706,117,78,147,39,40.31128874,41.18252056,FALSE,40.31128874,10.77032961,1.579208332,0.514473775,0.315157172,0.000897964,0.081197304,0.042565174,0,0,1.036870921,0,0,0,0.000614747,11484.215,2019/4/15 13:04,2019/4/15 13:49
36384703,20190415,2,4,1,20,137,43,113,96,114.0842199,22.54441949,114.0271428,22.66031449,20190706,117,78,147,39,18.43908891,58.18075283,FALSE,18.43908891,66.37017402,0.233461999,0.42813129,0.771395516,0,0.069745179,0,0.05121263,0.021843422,0.847698374,0.301610667,0,0,0.089356599,16506.526,2019/4/15 14:45,2019/4/15 15:18
36384703,20190415,3,1,20,8,113,96,92,112,114.0271428,22.66031449,113.9752834,22.69752747,20190706,117,78,147,39,42.20189569,26.40075756,FALSE,42.20189569,91.40021882,0,0.118083192,0,0,0.029370386,0,0,0.072713228,0,0,0,0,0.472243519,7476.851,2019/4/15 16:01,2019/4/15 16:26
36384703,20190415,4,1,8,0,92,112,117,79,113.9752834,22.69752747,114.0347085,22.62274715,20190706,117,78,147,39,1,41.40048309,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,11649.435,2019/4/15 20:45,2019/4/15 21:25
36384703,20190416,1,1,0,36,117,79,120,69,114.0347085,22.62274715,114.0430646,22.60251323,20190706,117,78,147,39,9.486832981,10.44030651,FALSE,9.486832981,40.36087214,0,0.956401776,0.271216004,0,0,0,0,0.128994312,1.103117738,0,0,0.009132428,0.052023259,2609.052,2019/4/16 10:04,2019/4/16 10:27
36384703,20190416,2,4,36,1,120,69,137,43,114.0430646,22.60251323,114.0842199,22.54441949,20190706,117,78,147,39,40.31128874,31.06444913,FALSE,40.31128874,10.77032961,1.579208332,0.514473775,0.315157172,0.000897964,0.081197304,0.042565174,0,0,1.036870921,0,0,0,0.000614747,9185.807,2019/4/16 11:39,2019/4/16 11:48
36384703,20190416,3,1,1,4,137,43,113,127,114.0842199,22.54441949,114.0269337,22.72900138,20190706,117,78,147,39,49.16299421,87.36131867,FALSE,49.16299421,94.33981132,0,0.564492549,0,0,0.807092415,0,0,0.096255966,0.029592986,0,0,0,0.148587458,24268.443,2019/4/16 14:07,2019/4/16 15:05
36384703,20190416,4,1,4,21,113,127,101,100,114.0269337,22.72900138,113.9970331,22.67117824,20190706,117,78,147,39,27.20294102,29.54657341,FALSE,27.20294102,76.40026178,0,0.536143636,0,0,0.696132366,0,0,0,0.543900292,0,0,0,0.106183469,10513.856,2019/4/16 16:50,2019/4/16 16:57
36384703,20190416,5,1,21,41,101,100,106,97,113.9970331,22.67117824,114.0095287,22.6636055,20190706,117,78,147,39,21.9544984,5.830951895,FALSE,21.9544984,71.02816343,0,0.241875337,0.152296035,0,0.051990836,0,0,0.010341389,0.466057291,0.270478133,1.180684049,0,0.19474301,3247.765,2019/4/16 18:44,2019/4/16 18:46
36384703,20190416,6,,41,0,106,97,117,79,114.0095287,22.6636055,114.0347085,22.62274715,20190706,117,78,147,39,1,,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,,2019/4/16 19:16,2019/4/17 12:31
36384703,20190417,1,1,0,1,117,79,137,43,114.0347085,22.62274715,114.0842199,22.54441949,20190706,117,78,147,39,40.31128874,41.18252056,FALSE,40.31128874,10.77032961,1.579208332,0.514473775,0.315157172,0.000897964,0.081197304,0.042565174,0,0,1.036870921,0,0,0,0.000614747,11484.215,2019/4/17 13:01,2019/4/17 14:12
36384703,20190417,2,4,1,27,137,43,135,116,114.0842199,22.54441949,114.0807605,22.70500271,20190706,117,78,147,39,42.04759208,73.02739212,FALSE,42.04759208,77.92945528,0,0.164442977,0.084268461,0.029548867,0.252205946,0,0,0.136868187,0,0,0,0,0.378920295,20798.553,2019/4/17 15:33,2019/4/17 16:06
36384703,20190417,3,1,27,37,135,116,110,104,114.0807605,22.70500271,114.0196606,22.67939899,20190706,117,78,147,39,26.92582404,27.73084925,FALSE,26.92582404,74.79304781,0,0.262239119,0,0,0.444728905,0,0,0.104062114,0.014420902,0,0,0,0.318791221,9682.828,2019/4/17 19:20,2019/4/17 20:54
36384703,20190417,4,1,37,0,110,104,117,79,114.0196606,22.67939899,114.0347085,22.62274715,20190706,117,78,147,39,1,25.96150997,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,7256.331,2019/4/17 21:44,2019/4/17 22:02
36384703,20190418,1,1,0,21,117,79,101,100,114.0347085,22.62274715,113.9970331,22.67117824,20190706,117,78,147,39,27.20294102,26.40075756,FALSE,27.20294102,76.40026178,0,0.536143636,0,0,0.696132366,0,0,0,0.543900292,0,0,0,0.106183469,8448.197,2019/4/18 9:46,2019/4/18 9:54
36384703,20190418,2,1,21,1,101,100,137,43,113.9970331,22.67117824,114.0842199,22.54441949,20190706,117,78,147,39,40.31128874,67.41661516,FALSE,40.31128874,10.77032961,1.579208332,0.514473775,0.315157172,0.000897964,0.081197304,0.042565174,0,0,1.036870921,0,0,0,0.000614747,19569.11,2019/4/18 12:32,2019/4/18 12:51
36384703,20190418,3,4,1,31,137,43,130,111,114.0842199,22.54441949,114.0684317,22.69558017,20190706,117,78,147,39,35.4682957,68.35934464,FALSE,35.4682957,73.97972695,0,0.298254837,0,0,1.457455412,0,0,0,0.158085596,0,0,0,0.020030983,19755.117,2019/4/18 14:03,2019/4/18 16:25
36384703,20190418,4,1,31,35,130,111,121,109,114.0684317,22.69558017,114.046373,22.68957855,20190706,117,78,147,39,31.25699922,9.219544457,FALSE,31.25699922,74.67261881,0,0.379232029,0,0,0.784803988,0,0,0,0.362085124,0,0,0,0.149974602,3197.809,2019/4/18 17:56,2019/4/18 18:45
36384703,20190418,5,4,35,0,121,109,117,79,114.046373,22.68957855,114.0347085,22.62274715,20190706,117,78,147,39,1,30.2654919,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,7946.635,2019/4/18 20:00,2019/4/18 22:34
36384703,20190419,1,1,0,15,117,79,120,62,114.0347085,22.62274715,114.0430627,22.58486859,20190706,117,78,147,39,16.2788206,17.2626765,FALSE,16.2788206,35.4682957,0,0,0,0,0,0,0,0.002998906,0,0,0,0,0.516016787,9516.911,2019/4/19 11:43,2019/4/19 12:36
36384703,20190419,2,1,15,4,120,62,113,127,114.0430627,22.58486859,114.0269337,22.72900138,20190706,117,78,147,39,49.16299421,65.37583651,FALSE,49.16299421,94.33981132,0,0.564492549,0,0,0.807092415,0,0,0.096255966,0.029592986,0,0,0,0.148587458,21887.338,2019/4/19 15:22,2019/4/19 15:35
36384703,20190419,3,1,4,0,113,127,117,79,114.0269337,22.72900138,114.0347085,22.62274715,20190706,117,78,147,39,1,48.16637832,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,13522.321,2019/4/19 20:17,2019/4/19 20:59
36384703,20190420,1,1,0,20,117,79,113,96,114.0347085,22.62274715,114.0271428,22.66031449,20190706,117,78,147,39,18.43908891,17.4642492,TRUE,18.43908891,66.37017402,0.233461999,0.42813129,0.771395516,0,0.069745179,0,0.05121263,0.021843422,0.847698374,0.301610667,0,0,0.089356599,5022.311,2019/4/20 9:47,2019/4/20 9:53
36384703,20190420,2,1,20,9,113,96,107,88,114.0271428,22.66031449,114.0104678,22.64405655,20190706,117,78,147,39,14.14213562,10,TRUE,14.14213562,63.2534584,0,0.581083571,0.131051557,0,0.972333828,0,0,0.000962161,0.153107259,0,0,0,0.073697856,2920.933,2019/4/20 11:58,2019/4/20 12:00
36384703,20190420,3,1,9,5,107,88,128,120,114.0104678,22.64405655,114.0616718,22.71514949,20190706,117,78,147,39,43.41658669,38.27531842,TRUE,43.41658669,83.19855768,0,0.179523218,0,0,1.318600365,0,0,0,0,0,0,0,0.11336187,11128.398,2019/4/20 14:21,2019/4/20 14:54
36384703,20190420,4,1,5,9,128,120,107,88,114.0616718,22.71514949,114.0104678,22.64405655,20190706,117,78,147,39,14.14213562,38.27531842,TRUE,14.14213562,63.2534584,0,0.581083571,0.131051557,0,0.972333828,0,0,0.000962161,0.153107259,0,0,0,0.073697856,11128.398,2019/4/20 16:03,2019/4/20 16:27
36384703,20190420,5,4,9,0,107,88,117,79,114.0104678,22.64405655,114.0347085,22.62274715,20190706,117,78,147,39,1,13.45362405,TRUE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,3914.469,2019/4/20 19:56,2019/4/20 23:21
36384703,20190421,1,1,0,11,117,79,112,73,114.0347085,22.62274715,114.0227316,22.61054866,20190706,117,78,147,39,7.071067812,7.810249676,TRUE,7.071067812,48.7954916,0,0.49408573,0,0,0,0,0.097894975,2.08556685,0.140443413,0.000888465,0,0.592906292,0.029828952,2542.556,2019/4/21 13:43,2019/4/21 13:45
36384703,20190421,2,1,11,0,112,73,117,79,114.0227316,22.61054866,114.0347085,22.62274715,20190706,117,78,147,39,1,7.810249676,TRUE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,2542.556,2019/4/21 17:41,2019/4/21 20:51
36384703,20190422,1,1,0,33,117,79,115,85,114.0347085,22.62274715,114.0314727,22.63714576,20190706,117,78,147,39,7.280109889,6.32455532,FALSE,7.280109889,56.0357029,0,0.306118898,0.451722773,0.167268542,0.223398368,0.01317556,0.22824222,5.60E-05,1.335772445,0.137182263,0,0,0.032877562,1871.744,2019/4/22 8:54,2019/4/22 8:54
36384703,20190422,2,1,33,0,115,85,117,79,114.0314727,22.63714576,114.0347085,22.62274715,20190706,117,78,147,39,1,6.32455532,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,1871.744,2019/4/22 10:22,2019/4/22 10:24
36384703,20190422,3,1,0,11,117,79,112,73,114.0347085,22.62274715,114.0227316,22.61054866,20190706,117,78,147,39,7.071067812,7.810249676,FALSE,7.071067812,48.7954916,0,0.49408573,0,0,0,0,0.097894975,2.08556685,0.140443413,0.000888465,0,0.592906292,0.029828952,2542.556,2019/4/22 11:30,2019/4/22 11:31
36384703,20190422,4,1,11,5,112,73,128,120,114.0227316,22.61054866,114.0616718,22.71514949,20190706,117,78,147,39,43.41658669,49.64876635,FALSE,43.41658669,83.19855768,0,0.179523218,0,0,1.318600365,0,0,0,0,0,0,0,0.11336187,14818.45,2019/4/22 13:35,2019/4/22 13:47
36384703,20190422,5,1,5,23,128,120,103,126,114.0616718,22.71514949,114.0023106,22.72848698,20190706,117,78,147,39,50,25.70992026,FALSE,50,97.49358953,0,0.033204974,0,0,0.952299432,0,0,0.028930457,0.050652865,0,0,0,0.234698536,8451.406,2019/4/22 18:41,2019/4/22 19:04
36384703,20190422,6,1,23,0,103,126,117,79,114.0023106,22.72848698,114.0347085,22.62274715,20190706,117,78,147,39,1,49.04079934,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,15246.041,2019/4/22 21:34,2019/4/22 22:21
36384703,20190423,1,1,0,20,117,79,113,96,114.0347085,22.62274715,114.0271428,22.66031449,20190706,117,78,147,39,18.43908891,17.4642492,FALSE,18.43908891,66.37017402,0.233461999,0.42813129,0.771395516,0,0.069745179,0,0.05121263,0.021843422,0.847698374,0.301610667,0,0,0.089356599,5022.311,2019/4/23 9:55,2019/4/23 10:54
36384703,20190423,2,1,20,9,113,96,107,88,114.0271428,22.66031449,114.0104678,22.64405655,20190706,117,78,147,39,14.14213562,10,FALSE,14.14213562,63.2534584,0,0.581083571,0.131051557,0,0.972333828,0,0,0.000962161,0.153107259,0,0,0,0.073697856,2920.933,2019/4/23 13:33,2019/4/23 13:35
36384703,20190423,3,1,9,1,107,88,137,43,114.0104678,22.64405655,114.0842199,22.54441949,20190706,117,78,147,39,40.31128874,54.08326913,FALSE,40.31128874,10.77032961,1.579208332,0.514473775,0.315157172,0.000897964,0.081197304,0.042565174,0,0,1.036870921,0,0,0,0.000614747,15035.382,2019/4/23 15:01,2019/4/23 15:42
36384703,20190423,4,1,1,0,137,43,117,79,114.0842199,22.54441949,114.0347085,22.62274715,20190706,117,78,147,39,1,41.18252056,FALSE,1,50,0.041030383,0.294178377,0.12421547,0.157375287,0.104094311,0.100882678,0.302845747,0,1.002868222,0.321718376,0,0,0.126805482,11484.215,2019/4/23 18:00,2019/4/23 18:10
