who,date,seiqd,mode,poi_o,poi_d,org_chess_x,org_chess_y,dst_chess_x,dst_chess_y,lambda_o,phi_o,lambda_d,phi_d,migrt,pre_chess_x,pre_chess_y,post_chess_x,post_chess_y,home_distance,trip_distance,weekend,pre_home_distance,post_home_distance,LU_Business,LU_City_Road,LU_Consumption,LU_Culture,LU_Industry,LU_Medical,LU_Park_&_Scenery,LU_Public,LU_Residence,LU_Science_&_Education,LU_Special,LU_Transportation,LU_Wild,trip_routelen
63445952,20190101,1,4.0,-25.0,1.0,,,122.0,54.0,,,114.04902253372,22.56881373716827,20190601,122.0,54.0,156.0,47.0,0.0,,False,0.0,34.713109915419565,0.1614617651974374,0.3990588334235641,0.0,0.0403195997113926,0.3369884787584313,0.0,0.0,0.049524061209395,0.5540654790347268,0.2965293563288033,0.0,0.0,0.1721914055957437,
63445952,20190101,2,1.0,1.0,3.0,122.0,54.0,119.0,48.0,114.04902253372,22.56881373716827,114.04036910172404,22.55536913537398,20190601,122.0,54.0,156.0,47.0,6.708203932499369,6.708203932499369,False,6.708203932499369,37.01351104664349,0.0,0.6322224474390977,0.0,0.0,0.0110529714715153,0.0,0.0264566538271231,0.9718728188795104,1.0164053735728888,0.3763696144364396,0.0,0.0,0.0179805945965709,2923.449
63445952,20190101,3,1.0,3.0,1.0,119.0,48.0,122.0,54.0,114.04036910172404,22.55536913537398,114.04902253372,22.56881373716827,20190601,122.0,54.0,156.0,47.0,0.0,6.708203932499369,False,0.0,34.713109915419565,0.1614617651974374,0.3990588334235641,0.0,0.0403195997113926,0.3369884787584313,0.0,0.0,0.049524061209395,0.5540654790347268,0.2965293563288033,0.0,0.0,0.1721914055957437,2923.449
63445952,20190102,1,1.0,1.0,0.0,122.0,54.0,132.0,42.0,114.04902253372,22.56881373716827,114.07150777569947,22.54179661732349,20190601,122.0,54.0,156.0,47.0,15.620499351813308,15.620499351813308,False,15.620499351813308,24.515301344262525,0.1673533771573732,0.6470481652578574,0.0,0.0,0.0,0.6303583823339485,0.2511120393683996,0.001187935445179,0.1851464552780677,0.9076274282586166,0.0,0.0,0.1319159461720152,5513.799000000002
63445952,20190102,2,1.0,0.0,15.0,132.0,42.0,145.0,56.0,114.07150777569947,22.54179661732349,114.10393377639905,22.57191631934849,20190601,122.0,54.0,156.0,47.0,23.08679276123039,19.1049731745428,False,23.08679276123039,14.212670403551895,0.1320211395297869,0.8012378909167472,1.1549454870845992,0.034256266141667,0.2329090433071721,0.0,0.0,0.0002830032146026,0.5975978016916754,0.0190476255891873,0.0,0.0,0.00576560976444,5478.066
63445952,20190102,3,1.0,15.0,7.0,145.0,56.0,140.0,52.0,114.10393377639905,22.57191631934849,114.09305704716915,22.564120176449823,20190601,122.0,54.0,156.0,47.0,18.110770276274835,6.4031242374328485,False,18.110770276274835,16.76305461424021,0.971276568304758,0.4567227676381957,0.0429775320392142,0.0930543070191748,0.9013245737044444,0.0,0.0885177099441858,0.2236635669002541,0.1076619078002403,0.0,0.0,0.0,0.0,1817.317
63445952,20190102,4,1.0,7.0,3.0,140.0,52.0,119.0,48.0,114.09305704716915,22.564120176449823,114.04036910172404,22.55536913537398,20190601,122.0,54.0,156.0,47.0,6.708203932499369,21.37755832643195,False,6.708203932499369,37.01351104664349,0.0,0.6322224474390977,0.0,0.0,0.0110529714715153,0.0,0.0264566538271231,0.9718728188795104,1.0164053735728888,0.3763696144364396,0.0,0.0,0.0179805945965709,6501.222
63445952,20190102,5,1.0,3.0,1.0,119.0,48.0,122.0,54.0,114.04036910172404,22.55536913537398,114.04902253372,22.56881373716827,20190601,122.0,54.0,156.0,47.0,0.0,6.708203932499369,False,0.0,34.713109915419565,0.1614617651974374,0.3990588334235641,0.0,0.0403195997113926,0.3369884787584313,0.0,0.0,0.049524061209395,0.5540654790347268,0.2965293563288033,0.0,0.0,0.1721914055957437,2923.449
63445952,20190103,1,1.0,1.0,3.0,122.0,54.0,119.0,48.0,114.04902253372,22.56881373716827,114.04036910172404,22.55536913537398,20190601,122.0,54.0,156.0,47.0,6.708203932499369,6.708203932499369,False,6.708203932499369,37.01351104664349,0.0,0.6322224474390977,0.0,0.0,0.0110529714715153,0.0,0.0264566538271231,0.9718728188795104,1.0164053735728888,0.3763696144364396,0.0,0.0,0.0179805945965709,2923.449
63445952,20190103,2,2.0,3.0,5.0,119.0,48.0,137.0,45.0,114.04036910172404,22.55536913537398,114.08393677244848,22.54725743517512,20190601,122.0,54.0,156.0,47.0,17.4928556845359,18.24828759089466,False,17.4928556845359,19.1049731745428,0.7025906640904328,0.4043087700356168,0.5570235352128086,0.0,0.4310344570359572,0.0,0.0,0.0252812765267523,0.9496108471020004,0.0,0.0,0.0,0.0,5237.638
