who,date,seiqd,mode,poi_o,poi_d,org_chess_x,org_chess_y,dst_chess_x,dst_chess_y,lambda_o,phi_o,lambda_d,phi_d,migrt,pre_chess_x,pre_chess_y,post_chess_x,post_chess_y,home_distance,trip_distance,weekend,pre_home_distance,post_home_distance,LU_Business,LU_City_Road,LU_Consumption,LU_Culture,LU_Industry,LU_Medical,LU_Park_&_Scenery,LU_Public,LU_Residence,LU_Science_&_Education,LU_Special,LU_Transportation,LU_Wild,trip_routelen
43283109,20190102,1,1.0,0.0,1.0,67.0,23.0,74.0,60.0,113.9146975290723,22.500129581222023,113.93032426134904,22.582246745274983,20190704,67.0,24.0,150.0,49.0,36.6742416417845,37.65634076752546,False,36.6742416417845,76.79192665899195,0.0,0.7272048900865207,0.0,0.0,1.2752215958753883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002610753213608,9901.798000000004
43283109,20190102,2,1.0,1.0,0.0,74.0,60.0,67.0,23.0,113.93032426134904,22.582246745274983,113.9146975290723,22.500129581222023,20190704,67.0,24.0,150.0,49.0,1.0,37.65634076752546,False,1.0,86.97700845625813,0.9069712575047132,0.3629353040005271,0.035277934162593,0.0,0.6742878024029727,0.1507492383520493,0.0,0.1398746136267544,0.3947431106523759,0.2724053142137138,0.0,0.0,0.0247687517785452,9901.798
43283109,20190103,1,1.0,0.0,1.0,67.0,23.0,74.0,60.0,113.9146975290723,22.500129581222023,113.93032426134904,22.582246745274983,20190704,67.0,24.0,150.0,49.0,36.6742416417845,37.65634076752546,False,36.6742416417845,76.79192665899195,0.0,0.7272048900865207,0.0,0.0,1.2752215958753883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002610753213608,9901.798000000004
43283109,20190103,2,1.0,1.0,0.0,74.0,60.0,67.0,23.0,113.93032426134904,22.582246745274983,113.9146975290723,22.500129581222023,20190704,67.0,24.0,150.0,49.0,1.0,37.65634076752546,False,1.0,86.97700845625813,0.9069712575047132,0.3629353040005271,0.035277934162593,0.0,0.6742878024029727,0.1507492383520493,0.0,0.1398746136267544,0.3947431106523759,0.2724053142137138,0.0,0.0,0.0247687517785452,9901.798
43283109,20190104,1,1.0,0.0,1.0,67.0,23.0,74.0,60.0,113.9146975290723,22.500129581222023,113.93032426134904,22.582246745274983,20190704,67.0,24.0,150.0,49.0,36.6742416417845,37.65634076752546,False,36.6742416417845,76.79192665899195,0.0,0.7272048900865207,0.0,0.0,1.2752215958753883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002610753213608,9901.798000000004
43283109,20190104,2,1.0,1.0,5.0,74.0,60.0,76.0,43.0,113.93032426134904,22.582246745274983,113.9369032379947,22.54490156376484,20190704,67.0,24.0,150.0,49.0,21.02379604162864,17.11724276862369,False,21.02379604162864,74.24284477308234,0.8183835368343074,0.8749182277634189,0.2649690502122751,0.3021304085692444,0.2974196159057578,0.0,0.0,0.0,0.3197565114606341,0.1915930527463753,0.0,0.0,0.0107635949191688,5310.607000000001
43283109,20190104,3,1.0,5.0,0.0,76.0,43.0,67.0,23.0,113.9369032379947,22.54490156376484,113.9146975290723,22.500129581222023,20190704,67.0,24.0,150.0,49.0,1.0,21.93171219946131,False,1.0,86.97700845625813,0.9069712575047132,0.3629353040005271,0.035277934162593,0.0,0.6742878024029727,0.1507492383520493,0.0,0.1398746136267544,0.3947431106523759,0.2724053142137138,0.0,0.0,0.0247687517785452,6117.857
43283109,20190105,1,1.0,0.0,1.0,67.0,23.0,74.0,60.0,113.9146975290723,22.500129581222023,113.93032426134904,22.582246745274983,20190704,67.0,24.0,150.0,49.0,36.6742416417845,37.65634076752546,True,36.6742416417845,76.79192665899195,0.0,0.7272048900865207,0.0,0.0,1.2752215958753883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002610753213608,9901.798000000004
43283109,20190105,2,1.0,1.0,2.0,74.0,60.0,142.0,48.0,113.93032426134904,22.582246745274983,114.0962860716862,22.55378999097646,20190704,67.0,24.0,150.0,49.0,78.74642849044012,69.05070600652827,True,78.74642849044012,8.06225774829855,0.194447513373763,0.471231854171654,0.0845179162073843,0.1240955163458452,0.0,0.0,0.0204192885434166,0.0405920538079001,1.431517707688973,0.8469638456662877,0.0,0.0,0.0017559303855178,19292.498
43283109,20190105,3,1.0,2.0,4.0,142.0,48.0,71.0,27.0,114.0962860716862,22.55378999097646,113.92458049841704,22.509099781945643,20190704,67.0,24.0,150.0,49.0,5.0,74.04052944165107,True,5.0,82.00609733428362,0.0,0.4650115405798152,0.7354321124733649,0.1740874850013138,0.0,0.0699206655869102,0.0229959271335819,0.2613391221302006,1.4108602512144548,0.0846147170613959,0.0,0.0,0.0,20913.535
43283109,20190105,4,1.0,4.0,0.0,71.0,27.0,67.0,23.0,113.92458049841704,22.509099781945643,113.9146975290723,22.500129581222023,20190704,67.0,24.0,150.0,49.0,1.0,5.656854249492381,True,1.0,86.97700845625813,0.9069712575047132,0.3629353040005271,0.035277934162593,0.0,0.6742878024029727,0.1507492383520493,0.0,0.1398746136267544,0.3947431106523759,0.2724053142137138,0.0,0.0,0.0247687517785452,1798.615
43283109,20190106,1,1.0,0.0,4.0,67.0,23.0,71.0,27.0,113.9146975290723,22.500129581222023,113.92458049841704,22.509099781945643,20190704,67.0,24.0,150.0,49.0,5.0,5.656854249492381,True,5.0,82.00609733428362,0.0,0.4650115405798152,0.7354321124733649,0.1740874850013138,0.0,0.0699206655869102,0.0229959271335819,0.2613391221302006,1.4108602512144548,0.0846147170613959,0.0,0.0,0.0,1798.615
43283109,20190106,2,1.0,4.0,0.0,71.0,27.0,67.0,23.0,113.92458049841704,22.509099781945643,113.9146975290723,22.500129581222023,20190704,67.0,24.0,150.0,49.0,1.0,5.656854249492381,True,1.0,86.97700845625813,0.9069712575047132,0.3629353040005271,0.035277934162593,0.0,0.6742878024029727,0.1507492383520493,0.0,0.1398746136267544,0.3947431106523759,0.2724053142137138,0.0,0.0,0.0247687517785452,1798.615
43283109,20190107,1,1.0,0.0,1.0,67.0,23.0,74.0,60.0,113.9146975290723,22.500129581222023,113.93032426134904,22.582246745274983,20190704,67.0,24.0,150.0,49.0,36.6742416417845,37.65634076752546,False,36.6742416417845,76.79192665899195,0.0,0.7272048900865207,0.0,0.0,1.2752215958753883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002610753213608,9901.798000000004
43283109,20190107,2,1.0,1.0,0.0,74.0,60.0,67.0,23.0,113.93032426134904,22.582246745274983,113.9146975290723,22.500129581222023,20190704,67.0,24.0,150.0,49.0,1.0,37.65634076752546,False,1.0,86.97700845625813,0.9069712575047132,0.3629353040005271,0.035277934162593,0.0,0.6742878024029727,0.1507492383520493,0.0,0.1398746136267544,0.3947431106523759,0.2724053142137138,0.0,0.0,0.0247687517785452,9901.798
43283109,20190108,1,1.0,0.0,1.0,67.0,23.0,74.0,60.0,113.9146975290723,22.500129581222023,113.93032426134904,22.582246745274983,20190704,67.0,24.0,150.0,49.0,36.6742416417845,37.65634076752546,False,36.6742416417845,76.79192665899195,0.0,0.7272048900865207,0.0,0.0,1.2752215958753883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002610753213608,9901.798000000004
43283109,20190108,2,1.0,1.0,0.0,74.0,60.0,67.0,23.0,113.93032426134904,22.582246745274983,113.9146975290723,22.500129581222023,20190704,67.0,24.0,150.0,49.0,1.0,37.65634076752546,False,1.0,86.97700845625813,0.9069712575047132,0.3629353040005271,0.035277934162593,0.0,0.6742878024029727,0.1507492383520493,0.0,0.1398746136267544,0.3947431106523759,0.2724053142137138,0.0,0.0,0.0247687517785452,9901.798
43283109,20190109,1,1.0,0.0,1.0,67.0,23.0,74.0,60.0,113.9146975290723,22.500129581222023,113.93032426134904,22.582246745274983,20190704,67.0,24.0,150.0,49.0,36.6742416417845,37.65634076752546,False,36.6742416417845,76.79192665899195,0.0,0.7272048900865207,0.0,0.0,1.2752215958753883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002610753213608,9901.798000000004
43283109,20190109,2,1.0,1.0,0.0,74.0,60.0,67.0,23.0,113.93032426134904,22.582246745274983,113.9146975290723,22.500129581222023,20190704,67.0,24.0,150.0,49.0,1.0,37.65634076752546,False,1.0,86.97700845625813,0.9069712575047132,0.3629353040005271,0.035277934162593,0.0,0.6742878024029727,0.1507492383520493,0.0,0.1398746136267544,0.3947431106523759,0.2724053142137138,0.0,0.0,0.0247687517785452,9901.798
43283109,20190110,1,1.0,0.0,1.0,67.0,23.0,74.0,60.0,113.9146975290723,22.500129581222023,113.93032426134904,22.582246745274983,20190704,67.0,24.0,150.0,49.0,36.6742416417845,37.65634076752546,False,36.6742416417845,76.79192665899195,0.0,0.7272048900865207,0.0,0.0,1.2752215958753883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002610753213608,9901.798000000004
43283109,20190110,2,1.0,1.0,0.0,74.0,60.0,67.0,23.0,113.93032426134904,22.582246745274983,113.9146975290723,22.500129581222023,20190704,67.0,24.0,150.0,49.0,1.0,37.65634076752546,False,1.0,86.97700845625813,0.9069712575047132,0.3629353040005271,0.035277934162593,0.0,0.6742878024029727,0.1507492383520493,0.0,0.1398746136267544,0.3947431106523759,0.2724053142137138,0.0,0.0,0.0247687517785452,9901.798
43283109,20190110,3,,0.0,4.0,67.0,23.0,71.0,27.0,113.9146975290723,22.500129581222023,113.92458049841704,22.509099781945643,20190704,67.0,24.0,150.0,49.0,5.0,5.656854249492381,False,5.0,82.00609733428362,0.0,0.4650115405798152,0.7354321124733649,0.1740874850013138,0.0,0.0699206655869102,0.0229959271335819,0.2613391221302006,1.4108602512144548,0.0846147170613959,0.0,0.0,0.0,1798.615
