coords,"(114.02004473740983, 22.541184800954483)","(114.34812414103251, 22.71712706149768)","(113.98775664112692, 22.54084474342731)","(114.08865694260147, 22.56309279334349)","(114.09101755462376, 22.563595868523848)","(113.994075319709, 22.546513476837635)","(114.07157024703116, 22.536996145592123)","(114.0624438263341, 22.56191158444229)","(114.06259407979545, 22.54794283013062)","(114.11531853429854, 22.597366371446995)","(114.09454726047096, 22.564325988291053)","(114.01353902790396, 22.54765940347784)","(114.11631187576926, 22.58929517458564)","(113.99066488805336, 22.54696408684822)","(113.90000677206405, 22.81098430806259)","(113.96363762282638, 22.55925311235392)","(114.01234962531964, 22.55008307433954)","(114.27990895698748, 22.72232496132976)","(114.01900076774686, 22.5431961320882)","(113.81277554257824, 22.626968695381983)","(114.01362899326126, 22.55469158075608)","(113.99619651185952, 22.536950382712416)","(114.10582106864032, 22.54343796178051)","(114.03387620219168, 22.56941784507632)","(114.10201125974577, 22.57136717060671)","(114.06595054650468, 22.602994449945378)","(114.05124364752776, 22.524692960794823)","(114.05256029087543, 22.509346680874405)","(114.02917777093542, 22.55932327562984)","(114.09298716084442, 22.562819213150053)","(114.02912856279627, 22.56705706324248)","(114.06185698328706, 22.564118705372707)","(113.90096552260258, 22.7344561007474)","(114.0987034707575, 22.5761723020429)","(114.01943610911592, 22.54418796033432)","(114.0315499987924, 22.570152396387524)","(114.04043267054864, 22.53137989940416)","(114.02228958750608, 22.572823916506685)","(114.094252493565, 22.66907398109405)","(114.02489819495057, 22.54773682011881)","(114.01934483876713, 22.53577470672146)","(114.05707335683498, 22.57517749601542)","(114.056121190712, 22.55020505220209)","(114.04618108586196, 22.669042396752943)","(114.03478352365876, 22.5452931159387)","(113.9931137042092, 22.533950563158545)","(113.9232465776482, 22.75227927500089)","(114.3485804067357, 22.694339172502293)","(114.0919511069229, 22.56395438094304)","(114.06572398364284, 22.59588740527225)","(113.94301811809544, 22.52445038947693)","(114.0844326058784, 22.557871563088177)","(114.05419945435185, 22.5465436691915)","(114.019778573289, 22.54264016801965)","(114.3004172415983, 22.605125637089603)","(113.80555684360156, 22.642698049804626)","(114.02577160366565, 22.616543693271066)","(113.9211180962242, 22.56664725989809)","(114.08095811733035, 22.561815849416803)","(114.06621856918542, 22.55482331692571)","(114.02028372860534, 22.542723529380314)","(114.03611495076431, 22.5443700205675)","(114.02920693649112, 22.55583859823201)","(114.0055594455442, 22.55642993232465)","(114.06122245383962, 22.55672665546397)","(113.93373050287336, 22.52536559455601)","(114.13182159300388, 22.59888974741777)","(113.98431065332026, 22.54383060824305)","(114.01658642929218, 22.549739778094327)","(114.05648422791676, 22.51074525001561)","(113.88925997152626, 22.505956307431656)","(114.05323603334446, 22.54889970724736)","(114.09589008431968, 22.55135491887576)","(114.02468094535348, 22.57498680288089)","(114.06668723442262, 22.566318973013505)","(114.03040643025702, 22.570004899620365)","(114.08042720807782, 22.548728078396515)","(113.89454870175474, 22.511644729765152)","(114.07534298266432, 22.556668415425367)","(114.0929561861946, 22.563369219368152)","(114.0559199071712, 22.52270275474908)","(113.92386744897782, 22.57193165329172)","(114.02064204225874, 22.54142150459308)","(114.07913855000466, 22.547630614845875)","(113.9546716319404, 22.53170186489382)","(114.07614676814426, 22.54923555417823)","(114.0920409620658, 22.563451936299675)","(114.04990381894692, 22.53653687915204)","(113.95999984940616, 22.5585345197658)","(114.34659744988691, 22.70951007280305)","(114.08310114725514, 22.55372265629905)","(114.09424602238464, 22.669189230251387)","(114.03946555758382, 22.550333650862594)","(113.82776389200968, 22.692114785946988)","(114.05524085976302, 22.55138932022351)","(114.03006707975784, 22.568608725120736)","(113.93203681383694, 22.52200315260599)","(114.08675323717192, 22.569014532987136)","(114.02192473832656, 22.615071073360152)","(114.16911363026637, 22.641929436890912)","(114.02661449820164, 22.59431970478236)","(114.06042348657286, 22.568451720970057)","(114.03904649153436, 22.54404498344145)","(113.99044940551072, 22.52957768541379)","(114.0396379043218, 22.543649733990023)","(114.05550492610614, 22.565593294805485)","(114.05727846709306, 22.575127095340825)","(114.0316740583911, 22.56926860041961)","(114.07239348059292, 22.55507132628497)","(114.08207616719032, 22.62355320101066)","(114.02455551248826, 22.612522944380288)","(114.0345249122668, 22.5505682025342)","(114.01874974718667, 22.54170048530576)","(113.81465812768596, 22.62459676241134)","(114.02072579272377, 22.54204580159152)","(113.99003536737898, 22.54552569554082)","(113.9884884275284, 22.54562370553177)","(114.01672361488713, 22.534327175239497)","(114.02088950263352, 22.54203809578007)","(114.34556416533924, 22.70634888236155)","(113.8484962231497, 22.584910206224183)","(114.28088890448775, 22.787757119324528)","(114.0816308008528, 22.55709864480864)","(114.06440896403556, 22.56018520961501)","(114.05450170980755, 22.54786692845144)","(114.04945998690212, 22.56196244488333)","(114.02125666102866, 22.534536090738783)","(114.0735597226636, 22.572087726262435)","(114.09203849372528, 22.563495646305423)","(114.06469939206202, 22.564155042688988)","(114.09251103350525, 22.56327993162829)","(114.0318281350364, 22.56941746041568)","(114.04900345052572, 22.55236904367282)","(114.3997287944758, 22.65804050524064)","(114.07945569054218, 22.5445676666348)","(114.1754869799496, 22.569860125901084)","(113.9195783658471, 22.599160640241152)","(114.03930605806698, 22.54645051891244)","(114.09175752386186, 22.56491799032093)","(114.06084318497898, 22.55337807524932)","(114.03127026420309, 22.54941503427001)","(113.92590592387435, 22.58767466320419)","(113.969151137925, 22.532414851100423)","(114.06318364454388, 22.55910012467261)","(113.80300943924844, 22.636088812026166)","(114.09178712221797, 22.56397083015241)","(114.08640616146025, 22.554576342439223)","(114.0066028042674, 22.5498679239146)","(114.3543159908657, 22.713411281822385)","(114.06570258459946, 22.558541440708705)","(113.94634872081296, 22.5439248991999)","(114.0599664727672, 22.5733286386366)","(114.0729423014356, 22.59103772195396)","(114.08120181821816, 22.54931978840344)","(114.05996438015217, 22.55556642610193)","(114.0436904787942, 22.605521184876764)","(114.23319166612968, 22.55659374610124)","(114.07688982450406, 22.601698105113705)","(114.09684699008764, 22.55339220236055)","(114.08297557723478, 22.561536598950457)","(113.83444825412003, 22.61997340989421)","(114.04840455912144, 22.54667942404774)","(113.9290861116585, 22.750478547939483)","(114.06800229859552, 22.62337762825302)","(114.0519768188138, 22.56135676219873)","(114.0314508853054, 22.565681510922538)","(114.02296424193771, 22.613738893368424)","(113.99970594149666, 22.54808076288761)","(114.0790278846932, 22.54734880948089)","(114.0844651885304, 22.548467432787945)","(113.92949649123769, 22.765953840779623)","(113.9706995984722, 22.5277718899512)","(114.35166708078556, 22.72060702790126)","(114.01280464952586, 22.554344596524874)","(113.81065028317876, 22.64603881384123)","(114.0575612168204, 22.553419496180947)","(114.0961342824037, 22.55268611130185)","(114.13255713669304, 22.71178895292562)","(114.02984092066696, 22.570544985819403)","(113.91741698519766, 22.505675478794565)","(114.08146424627866, 22.559009051605607)","(114.02603859207156, 22.54485177547765)","(114.0035456413766, 22.53810560822276)","(114.05498425270754, 22.508982851824857)","(113.93576638021187, 22.736284878374864)","(114.25637524208436, 22.58185046793236)","(114.09133191243856, 22.54073950244862)","(114.063694310972, 22.54187070046556)","(114.020651606534, 22.542333235768098)","(114.03797581528846, 22.546407958369887)","(113.81049439375695, 22.65148607605532)","(114.09199028324244, 22.56301642206673)","(114.07841070278812, 22.548320274897453)","(114.0607948106106, 22.57230587100959)","(114.35002638666354, 22.72293585821904)","(114.03585503306344, 22.549256978429863)","(114.0486808516762, 22.557480542394643)","(114.08223669904646, 22.59935853890717)","(114.0320587646878, 22.55515156882719)","(114.05849004479028, 22.532533433861744)","(114.09105903529434, 22.56340582828876)","(114.06838638848348, 22.565916833360863)","(114.0537457058104, 22.54869244027513)","(114.02239384152271, 22.614495447480657)","(113.89389869253768, 22.796063777753712)","(114.06171599612216, 22.56435078534556)","(114.09426718262836, 22.56990046107643)","(113.9118967938652, 22.52737548364501)","(113.88931917740224, 22.77237748510613)","(114.05785649350078, 22.56102436452425)","(114.07775995225114, 22.580755957971217)","(114.06314330371426, 22.53668900380414)","(114.06311744734478, 22.56151538796815)","(114.39658467705232, 22.71248670268508)","(114.08358704825964, 22.571259127262216)","(114.0842397779822, 22.570729592164778)","(114.1037668711376, 22.571306115243733)","(114.04637271386416, 22.54540723158871)","(113.84519395614264, 22.65974716633688)","(114.1042613506972, 22.57251792539932)","(114.06136332264028, 22.56749665946214)","(114.0207945057254, 22.54110844521372)","(114.06136619608884, 22.64265868269014)","(114.10491947713696, 22.56009230861593)","(114.10431822361306, 22.5711921669252)",no action
"(113.80300943924844, 22.636088812026166)",0.4465338,0.8240634,0.31155485,-0.19802615,0.13318269,0.06498097,0.18208753,-0.018358037,0.392168,-0.059594028,0,0.156615,0,0.13683794,-0.21908087,0.094404355,0,0,-0.084554486,0,0,0.07411928,-0.39824042,0,0.42780447,0,-0.23630542,0.031087182,-0.43739846,-0.036140744,-0.29505613,0,-0.047146622,-0.0249017,0.15453047,0.11393736,0,-0.05637788,0.17660515,0.061228678,-0.27600408,0,0,0.30870628,0,-0.034877636,0.21670261,0,-0.014039859,0,-0.21307473,0.065894745,0.0030132607,0.1625161,0,0,0.29106137,-0.0116255265,0.2613029,-0.03814835,-0.31003043,-0.0194485,0,0.13279024,-0.5335684,-0.044598043,0.4568106,-0.63775194,-0.52171916,-0.23392743,0,-0.31141853,0.32442066,0,0,0.12486859,-0.017362457,-0.10647126,0.082604885,-0.16410479,0.4895239,0.3667529,0.58426416,-0.32822403,0.1541301,0,0.19767249,-0.016837835,-0.05286485,0.1166022,-0.08648339,0,0,0.26891664,0.011487551,0.38266116,0.03435962,0,-0.0755597,-0.47003868,0.12334066,0,0.03268167,0.12585245,0.12109972,-0.15063734,0.023336105,0,-0.029820744,0.11692713,0.12632494,-0.16834018,0,-0.09091905,0.34418154,0,0.36347768,0.37403372,0.1651603,0,0,-0.5093114,0.4285764,-0.22677557,0.2050341,-0.009402793,0,0.4851086,0,0.3573969,0.25051934,-0.004883215,-0.01042402,0,-0.0023060404,0.3415816,0.28796,-0.1341368,0.16742969,0,-0.14775984,0,0,0.24922207,0.33563948,-0.31744725,0,0,-0.2732394,-0.05822184,0,-0.24281833,-0.04870921,-0.20338088,-0.05094992,-0.72435826,-0.43711537,0.10375969,0.04969432,-0.094907746,-0.08788705,0.20474586,0.31942526,0.045895174,0.28444663,0.2129148,0.6278429,-0.031013772,-0.02537182,0.4269452,0,-0.5510935,0.26515618,0.28319046,0,-0.25755692,-0.054129086,-0.0035456792,-0.27131063,0,0.31636453,-0.82740283,0.15530616,-0.047293417,0.03742285,0.18974914,-0.007147735,0.20214784,-0.0009280816,0.1762717,0.34231034,0,-0.1376907,-0.040640537,-0.16184573,-0.10624053,0.3976089,0,0.46588045,0.026159853,-0.18363094,0.05630719,-0.1754385,0.048520494,0,-0.18947017,0.046066098,0.19511783,-0.07775365,-0.0010151009,0,-0.1191923,0,0,0,0.21381676,0,-0.06530209,0.19190505,0.016411055,-0.15313324,0.2960827,0,-0.09916542,-0.06357079,0.24297278
"(113.80555684360156, 22.642698049804626)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.81049439375695, 22.65148607605532)",0.5757243,0.7492681,0.29668957,-0.17116812,-0.25453958,-0.22988997,0.5281373,-0.4328875,0.49084496,-0.07371924,0,0.24893293,0,0.0844578,-0.3335454,-0.018294793,0,0,0.16447166,0,0,-0.34725827,-0.39575312,0,0.31160957,0,-0.18598303,0.23752525,-0.6326575,-0.25591046,-0.02844531,0,0.08956872,0.1777834,0.2860334,0.17508282,0,-0.17809542,-0.01476562,0.16972981,-0.32928473,0,0,0.43287683,0,-0.19214499,0.4086773,0,-0.1711722,0,-0.35449344,0.2385025,0.23895882,-0.036433768,0,0,0.023018543,-0.14801362,0.7894146,-0.33155686,-0.25314185,-0.30825955,0,0.41054654,-0.578635,-0.12301667,0.39802194,-0.74363166,-0.17574897,-0.0008691251,0,-0.5782871,0.32039952,0,0,0.07043239,-0.12724453,-0.26894158,0.28904584,-0.055351302,0.50432056,0.30620578,0.6950249,-0.4262477,0.51414406,0,0.14861062,-0.028263215,-0.045776397,0.28765145,0.031413134,0,0,0.34090397,-0.010235786,0.84969884,-0.27439305,0,-0.04735425,-0.3074394,0.26607904,0,0.15218784,-0.33865333,0.54966134,-0.17527846,-0.16914982,0,0.57876647,0.03805591,0.19417828,-0.18444893,0,-0.24990094,0.40370646,0,0.5378734,0.7738283,-0.052694328,0,0,-0.39840293,0.52087754,-0.40645373,0.17252235,0.13807277,0,0.6045153,0,0.32125625,0.34983903,-0.2804314,-0.11339858,0,0.135871,0.33567777,0.56978846,-0.36151958,0.2926581,0,-0.20705056,0,0,0.2372741,0.60478497,-0.5394304,0,0,-0.27265546,0.1591758,0,-0.36123246,-0.30204627,-0.09336904,-0.09122445,-0.70206594,-0.50905323,-0.079673424,0.3461218,0.04297468,-0.079146035,0.33616126,0.2965224,-0.24435896,0.41759998,0.6117701,0.99124813,0.009778753,-0.09314991,0.5707531,0,-0.72676754,0.07009899,0.15661964,0,-0.20121339,0.1651775,0.07254766,-0.49198598,0,0.424289,-0.9148913,0.4849953,-0.32223165,0.253879,0.43712065,-0.36797026,0.05339348,-0.12613238,0.051444355,0.38420317,0,-0.07842421,-0.14451832,-0.5614479,0.0980223,0.6251044,0,0.8982164,-0.100652434,-0.16663484,0.09864797,-0.41797218,-0.26363286,0,-0.28664717,-0.24702546,0.15141407,0.07099165,0.09559791,0,-0.00045681372,0,0,0,0.43615052,0,-0.18510059,0.2977699,-0.1899417,-0.33128947,0.20511422,0,-0.40708348,-0.3318554,0.30283794
"(113.81065028317876, 22.64603881384123)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.81277554257824, 22.626968695381983)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.81465812768596, 22.62459676241134)",0.38254046,0.6094232,0.16717955,-0.026001254,-0.0024188347,0.0694723,0.23913048,-0.40579152,0.14382887,-0.023629226,0,0.142609,0,0.14476691,-0.026936665,0.15889122,0,0,0.039771393,0,0,-0.20351137,-0.031257454,0,-0.023145936,0,0.16051844,0.13290948,-0.12420445,0.066547535,-0.42018127,0,0.0047311,0.01886983,0.08264857,0.19027217,0,-0.016022397,-0.12869114,0.10060197,0.024761735,0,0,0.3079244,0,0.057246596,0.25424343,0,-0.14211266,0,-0.07948742,0.15902616,0.0672863,-0.0024112146,0,0,0.06630968,0.08152105,0.32555848,-0.030997097,0.07362066,0.023048367,0,0.06494124,-0.21882154,0.020858495,0.12900428,-0.43430197,-0.15144655,0.14742467,0,-0.0013601482,0.06730977,0,0,0.09400167,0.07595282,0.043947756,0.028925095,0.081080966,0.10852848,0.04680116,0.5078599,-0.063196704,0.14656192,0,0.09179934,0.079589635,0.116264805,0.03843293,-0.03290088,0,0,0.24617863,-0.10128673,0.08630678,-0.03004268,0,0.04398314,-0.0647,0.18994871,0,0.088662714,-0.025922121,0.22323358,-0.03289984,0.036457166,0,0.20653029,-0.16277504,0.055157647,0.05251365,0,-0.00349937,0.23063159,0,0.15913898,0.31657723,-0.08340205,0,0,-0.40745607,0.1336378,-0.17065506,0.18741477,0.16877061,0,0.14412938,0,0.13820153,0.31684512,-0.075592406,0.07793724,0,0.04708774,0.27874792,0.25002223,0.0049712434,0.18059772,0,-0.19358176,0,0,0.19365525,0.21707588,-0.15773167,0,0,0.0021051355,0.08784725,0,-0.3940206,-0.06727341,0.02967441,-0.017001323,-0.6638677,-0.09248407,0.25519094,0.18621692,0.023012199,0.029948965,0.1754033,0.09497278,-0.054074436,0.27685577,0.13667074,0.2751991,0.010631122,0.17600034,0.19415522,0,-0.37790298,0.09992155,0.18094856,0,-0.24806464,0.081770435,0.059249245,-0.55804664,0,0.15070543,-0.8235381,0.12435888,0.027842965,0.13979714,0.10633148,-0.024379143,0.04498764,-0.027628187,0.06577441,0.17649445,0,0.056077823,-0.04768009,-0.2850101,0.14323458,0.18685928,0,0.15886001,-0.06547017,-0.14377184,0.061273653,-0.005449936,-0.35509816,0,0.046597786,-0.08782323,0.11887478,0.108046666,-0.02959302,0,-0.09955467,0,0,0,0.17156589,0,-0.06452513,0.10476126,0.09654467,-0.06709227,0.079157904,0,-0.09877337,-0.10736302,-0.015745914
"(113.82776389200968, 22.692114785946988)",0.33399588,0.4995159,0.423049,-0.16709171,-0.16246162,0.08720623,0.2523681,-0.45293516,0.22915044,-0.06477084,0,0.21930376,0,0.29127443,-0.24381897,0.32121888,0,0,0.09128797,0,0,-0.09629689,-0.17019774,0,0.031881306,0,-0.091338724,0.1377863,-0.22926949,0.078697436,-0.41737396,0,0.10672559,-0.0039446354,0.16928414,0.15146764,0,-0.056743324,0.008030139,0.0918649,-0.116185635,0,0,0.3075782,0,0.058539733,0.10395543,0,-0.18852481,0,-0.28158557,0.21812168,0.17941584,-0.018386371,0,0,0.080240645,-0.076713234,0.3505644,-0.18220824,-0.03770499,0.06567891,0,0.12249696,-0.5704386,-0.14022677,0.14543548,-0.58248466,-0.2124281,0.022259295,0,-0.0941105,0.11429789,0,0,0.03814975,0.09050074,-0.09221901,-0.04197539,-0.07333436,0.25350615,0.30736506,0.4539191,-0.14371255,0.064110674,0,0.26188883,0.10618991,-0.017838277,-0.0029432178,-0.07940911,0,0,0.3999457,-0.092157654,0.37540314,-0.058772996,0,-0.028742246,-0.2348347,0.21435821,0,-0.05629992,-0.023345498,0.24988592,-0.18466595,0.047709893,0,0.16052403,0.024729148,0.16997577,-0.22549093,0,0.047368944,0.28173208,0,0.24431026,0.61055636,-0.13467371,0,0,-0.456937,0.2995291,-0.394958,0.15913919,0.21409915,0,0.2638152,0,0.40272206,0.2525732,-0.13575119,0.04310766,0,0.10871498,0.34512722,0.49138987,-0.2502324,0.19636005,0,-0.20475009,0,0,0.24107763,0.2979598,-0.4281316,0,0,-0.028578056,0.04767633,0,-0.1738626,-0.10738588,0.110721335,-0.11698398,-0.7494762,-0.41582534,0.17467947,0.1653611,-0.14678553,0.052323308,0.29393262,0.37512925,-0.12830573,0.2861521,0.28389144,0.72713166,0.13216037,0.27524298,0.28672117,0,-0.47542906,0.28854027,0.3798667,0,-0.21703795,-0.004788029,0.09988334,-0.45383775,0,0.1347698,-0.8578832,0.11236374,0.0063287485,0.10594912,0.16301465,-0.0045159087,0.026054777,0.09250585,-0.12626691,0.3944377,0,-0.016225815,0.20903996,-0.19522269,0.14300846,0.15298094,0,0.33765155,-0.18490419,-0.16367576,0.0313512,-0.050012097,-0.40247902,0,-0.017360568,-0.14387979,0.14000106,0.11396274,0.07994135,0,-0.12782724,0,0,0,0.27793565,0,-0.17960982,0.10919899,0.17503473,-0.2568111,-0.027146008,0,-0.2443597,-0.27950832,0.10863042
"(113.83444825412003, 22.61997340989421)",0.2951552,0.6153726,0.18122074,-0.059664622,-0.061759423,0.022450736,0.390172,-0.54634786,0.04782768,-0.032937974,0,0.22980009,0,0.16928694,-0.11601135,0.15624058,0,0,0.08157693,0,0,-0.26219773,-0.051480528,0,-0.2798697,0,0.14212075,0.13761634,-0.09544877,-0.057204455,-0.46087086,0,-0.16453966,0.109178185,-0.040500455,0.2855927,0,0.003166169,-0.21532382,0.061579242,-0.052206904,0,0,0.19359346,0,-0.10328226,0.21670443,0,-0.15965669,0,-0.030983292,0.30986658,0.15485182,-0.0910884,0,0,0.03177022,0.058377862,0.3687679,0.055553574,0.21699631,0.03522331,0,0.14662983,-0.2714343,0.083215706,0.022599544,-0.4787497,-0.04570826,0.17412597,0,-0.014516082,-0.024197333,0,0,0.11705594,0.011593256,0.20948537,-0.16158167,0.09063425,0.13068539,-0.03391355,0.5010605,0.04254819,0.17930955,0,0.05941604,0.07646981,-0.043317527,0.009498671,0.0894383,0,0,0.27920267,-0.080092095,0.10256658,-0.103277765,0,0.15745127,-0.06904077,0.2920615,0,0.15017523,-0.07405043,0.51406866,-0.0792423,0.08977628,0,0.42883807,-0.19345084,0.024214275,0.03370684,0,0.14800535,0.1736849,0,0.22370958,0.58535963,-0.19725776,0,0,-0.25474814,0.058021907,-0.24489105,0.047144152,0.19488873,0,0.11957058,0,0.11373623,0.31831342,-0.20127243,-0.036711637,0,0.38258216,0.12727612,0.18935214,-0.10132907,0.054053593,0,-0.30300227,0,0,-0.014954807,0.24426657,-0.20169964,0,0,0.22797778,0.18699673,0,-0.3764966,-0.050534528,0.14815478,0.052254632,-0.5613455,-0.10465139,0.22680257,0.20418061,0.21221372,-0.0007066522,0.27119568,0.13467063,-0.15432744,0.2431366,0.2616039,0.5436492,0.08271525,0.16174956,0.17797597,0,-0.5107378,0.110570684,0.055726197,0,-0.07869474,0.3076693,0.07032708,-0.61440694,0,0.12569472,-0.8228435,0.32085845,-0.09553991,0.17848116,0.13959084,-0.05139543,0.03315944,0.014195327,-0.052186478,0.18963456,0,0.100278765,0.0021275133,-0.1954545,0.13495058,0.08370757,0,0.21047266,-0.17530555,-0.10380097,0.077468365,0.06619991,-0.4992413,0,0.19485891,0.016332818,0.20936778,0.1625408,0.22283787,0,-0.05283248,0,0,0,0.25379008,0,-0.19788487,0.12324467,-0.028047513,-0.0896738,-0.06844555,0,-0.08759057,-0.10163683,-0.08298914
"(113.84519395614264, 22.65974716633688)",0.333582,1.007802,0.33100995,-0.39623985,0.12559347,-0.024339914,0.38755935,0.1452427,0.33487874,-0.26864535,0,0.33364,0,0.21220338,-0.6377407,-0.04627798,0,0,0.08434401,0,0,0.17603035,-0.48353678,0,0.34860304,0,-0.5917953,-0.077217594,-0.6545981,-0.24716645,-0.19777635,0,-0.2916673,0.15422963,-0.07180933,0.25165465,0,-0.014314907,0.37737405,0.01255054,-0.42401087,0,0,0.004124306,0,-0.36118877,0.045549184,0,0.2950579,0,-0.22238125,0.19735178,0.04784393,0.064192295,0,0,0.3144273,-0.32094067,0.08383217,0.112650365,-0.42501694,0.024662856,0,0.43058392,-0.6968235,-0.04224672,0.62472045,-0.5812956,-0.56542605,-0.47877344,0,-0.5394395,0.42308185,0,0,0.27235058,-0.1517672,-0.009372234,-0.15426621,-0.4476946,0.7427936,0.29041502,0.7571368,-0.25587827,0.14367524,0,0.21395665,-0.19731295,-0.55864686,0.1719257,0.16006598,0,0,0.38030785,0.08352794,0.55737275,-0.09822913,0,0.12139094,-0.73990124,0.1546427,0,0.14504862,0.090982124,0.28160882,-0.39442852,-0.009044513,0,0.21745233,0.13195801,0.023197144,-0.35434848,0,0.046308927,0.19614169,0,0.4685773,0.5940925,0.2168923,0,0,-0.38458803,0.46911502,-0.2747928,-0.037697874,0.09464556,0,0.6845921,0,0.43071726,0.08311212,-0.32396516,-0.0022385176,0,0.36269397,-0.075109825,0.21242975,-0.32253736,-0.025282092,0,-0.3738242,0,0,-0.0012027696,0.39285445,-0.5797518,0,0,-0.29272172,0.002974324,0,-0.22607595,-0.082973346,-0.24928318,-0.06119489,-0.6245682,-0.6560344,0.017601654,0.04947008,0.034340315,0.095003106,0.37329817,0.67087847,-0.08255338,0.12987256,0.5273095,1.2349676,0.15970787,-0.38407415,0.7327025,0,-0.7654265,0.29175264,0.29483423,0,0.027535785,0.18436626,-0.21257213,-0.06721313,0,0.34654394,-0.8308319,0.4140575,-0.3752749,-0.008201752,0.30196506,-0.16446066,0.31653458,0.047536552,0.16409403,0.4341911,0,-0.44111693,0.0111709945,0.26979408,-0.052644845,0.46533254,0,0.85466576,-0.10823467,-0.16551578,0.06167889,-0.16195792,0.05867022,0,-0.09765446,0.22685798,0.25184733,-0.10303642,0.55045694,0,-0.18306515,0,0,0,0.36670756,0,-0.14678529,0.18882962,-0.12186256,-0.19525684,0.07680908,0,-0.020538941,0.024969932,0.30607355
"(113.8484962231497, 22.584910206224183)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
