fnid,LU_Business,LU_City_Road,LU_Consumption,LU_Culture,LU_Industry,LU_Medical,LU_Park_&_Scenery,LU_Public,LU_Residence,LU_Science_&_Education,LU_Special,LU_Transportation,LU_Wild
23653,0.0,0.3058695973715299,0.0,0.0,0.0,0.0,0.0,0.0,0.1985888971519258,3.0407299130777155,0.0,0.0,0.0431749226625878
22230,0.0,0.6458284180254311,0.0,0.0,0.0,0.0,0.0,0.0089365044746001,0.0,0.0,0.0,0.377959189602954,0.3190379388457098
26531,0.0,0.5415247051363802,0.0,0.0,0.3404527094367316,0.0,0.0,0.3469445791081117,0.0,0.0,0.0,1.970179234625548,0.0012553338725606
32598,0.0,0.3856975207716722,0.3734255361472821,0.0,1.2853677594160904,0.0,0.0540475337536832,0.0304613584286204,0.1187802631020212,0.0,0.0,0.0,0.0
31886,0.0,0.4869527536342845,0.0,0.0,0.6527295869635077,0.0,0.0,0.0008550592692545,0.9903952560165188,0.0667696518432092,0.0,0.0,0.0417631232316099
22583,0.0,0.7970279716649424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5354161490124745,0.0,0.048768718488766,0.0212412120879656
22928,0.0,0.074033626485613,0.0,0.0,0.3237618440573498,0.0,0.0,0.0,0.0,3.391808440328323,0.0,0.0,0.0
15788,0.1357355965032141,0.2232606605522391,0.0,0.0,0.5515825106987858,0.0,0.0,0.2650599669150503,0.1302067821135682,0.2756849577866616,0.0,0.0,0.2112557989550069
21151,0.0,0.2175653126362498,0.0,0.0,0.3705903721351496,0.0,0.0,0.0129033105068282,0.2045335453166606,0.0,0.0,0.1196988520784663,0.3115357761499293
15081,0.4013908029192188,0.9205275651565408,0.5180197169979958,0.0,0.0,0.0,0.8010326729843722,0.043147273958892,0.2850821332541378,0.3172628517183635,0.0,0.0,0.0279437980067914
14727,0.7515962871571373,0.8201257127777001,0.2108538239525477,0.0,0.0,0.0,1.7176527431371795,0.0435222882642782,0.2701758382222927,0.0,0.0,0.0,0.0
22946,0.0,0.7223537525627151,0.0,0.0,0.5238980143362454,0.0,0.0,0.0,0.6774721989646788,0.0,0.0,0.6140075194906085,0.007917229698531
14050,1.2270799193550708,0.7352938189985924,0.099349963805841,0.1809321702830023,0.0,0.0,0.0788725743308371,0.0,0.660008889334034,0.2276586020272862,0.0,0.0,0.046084745545333
14404,2.112586651489785,0.952058907136458,0.7070353591132107,0.0613446928823576,0.0,0.0,0.0,0.0487374822027164,0.0,0.0,0.0,0.0,0.0
18315,0.0,1.0213807105037946,0.0,0.0,0.0,0.0,0.0,0.0160664252180314,0.0064232503527809,0.0,0.0,0.0,0.2800976336379201
28941,0.0,0.0573584705026711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.752388940697574,0.0186242226928463
21859,0.0794633892839429,0.9536295948464342,0.310332911544124,0.0,0.1190789389727274,0.0,0.0,0.0730226590759701,1.1538700016468346,0.0468435592776077,0.0,0.0,0.001216126053004
21152,0.0,0.2258127975810231,0.0,0.0,0.1499318702366268,0.0,0.0,0.0066170466863097,0.0,0.0,0.0,0.0,0.4228517877362597
22570,0.0,0.3540891915402412,0.0041427218986861,0.0,1.2635268161027895,0.0,0.1612994229856116,0.0,0.2105566823739768,0.0578932262361428,0.0,0.0,0.0269048213928797
22220,0.0,0.8697175810830292,0.4319015322885802,0.0,0.3327984540709953,0.0,0.1524261936242668,0.0,0.3438511946836933,0.0288500863997768,0.0,0.0,0.094124397558761
16903,0.0,0.3439655622360746,0.0,0.1862136896354901,0.0,0.0,0.0687104813716368,0.0,0.0,0.0,0.0,0.0,0.4094494087985675
21857,0.0,0.6063916411238135,0.0,0.0,0.0268142086712837,0.664362271557477,0.0054510194504538,0.1513614254671398,0.9369053532045132,0.001412280992225,0.0,0.0,0.1297425121200908
22937,0.0,0.2938809570260852,0.0,0.0,0.0,0.0,0.0,0.0,0.011231820852592,3.1923397267176155,0.0,0.0,0.060865505253318
11546,0.0,0.6830592752690466,0.0,0.1085646508558271,0.0,0.0,0.0,0.0,0.7743959211880934,0.6965793295636457,1.175144920548511,0.0,0.0096555479745172
18026,0.0283854371640588,0.5806843068507767,0.0,0.106043233083387,0.0096730409522116,0.0,0.4145701998543807,0.0006739616918396,0.4492369211810178,0.0,0.1451103141200113,0.0774341849133899,0.2188811105308371
18736,0.1240294920634888,0.7866543704524127,0.0,0.0,0.0337659240843773,0.0314624105976845,0.0,1.0967970237753089e-05,0.9917676985595424,0.0,0.0,0.0,0.1368650951032143
21250,0.0,0.0569132318840255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034026586496956
23385,0.0,0.3000301182045659,0.0713401909498734,0.0,0.3540988907836697,0.0,0.1063076702541456,0.0,0.2196351351106024,0.0012562830049622,0.0,0.0,0.2918465896911277
24006,0.0,0.2937597248470977,0.0,0.0,0.0989950730415351,0.0,1.271039950302027,0.0,0.3409029547622986,1.3139738691732266,0.0,0.0809491850748325,0.0596865651527196
16527,0.3142687503220588,0.9067187893334316,0.0994506293412139,0.0,0.0,0.0,0.0,0.0351516718710158,0.971553297752811,0.066106193619562,0.6718693571290297,0.0,0.0158791069131216
23304,0.0050640418492829,0.7214847709537162,0.0,0.0,0.4947310091385565,0.0,0.0,0.0,0.2618015975837142,0.1872679198543972,0.278297018303364,0.0796500505566481,0.1083159598405267
22223,0.0,0.6466432187870793,0.0516630895699746,0.0,0.3906586740463109,0.0,0.0,0.0337907290981311,0.8007445289178341,0.2919830895992209,0.0,0.0855004237554173,0.062336569654
21509,0.0,0.2322973262506008,0.0,0.0,0.536026503481014,0.0,0.0,0.1320983471992355,0.0,0.0,0.0,0.1709807755258106,0.2775153627425908
22586,0.0,0.7443297972463971,0.0,0.0,0.8062938099386497,0.0,0.0,0.1087434548978659,0.0,0.0,0.0,0.0883657541791619,0.1000366173826283
15791,0.0,0.6484380802242744,0.1685644108942876,0.0336520592679625,0.3117958363270424,0.0,0.0,0.0,0.1072326179776075,0.0,0.0,0.0,0.239615748774685
22577,0.0,0.4935450147694238,0.1023908658133228,0.0,0.337646251364447,0.0,0.1524261936242655,0.0,0.4800567862828251,0.1014302086828936,0.0,0.0,0.1852381296638134
23652,0.0,0.4570711371566044,0.0,0.0,0.0,0.0,0.0491372285868835,0.0,0.1838374795834408,2.3719079542321664,0.0,0.0,0.0871329929089781
15776,0.0180478508580892,0.3425513826841543,0.1018561186774838,0.0335762774206917,0.1397327868015362,0.0,0.1248129252105246,0.0702953917560485,0.1128259298609394,0.2178192711629487,0.0,0.0,0.3137970968805427
16171,0.0598715301324322,0.665170542934865,0.6970060648734676,0.0925239096969067,0.0,0.5670713567476815,0.4185096133957457,0.1685319350061494,0.5081095994184043,0.5138719736087222,0.0,0.0,0.0007109418101157
