fnid,LU_Business,LU_City_Road,LU_Consumption,LU_Culture,LU_Industry,LU_Medical,LU_Park_&_Scenery,LU_Public,LU_Residence,LU_Science_&_Education,LU_Special,LU_Transportation,LU_Wild
45925,0.0,0.426582423996507,0.1047364638607668,0.0,0.5826725866505353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464552255688712
45922,0.0,0.0817870332221862,0.0,0.0,0.6817446472546468,0.0,0.0,0.0006425011584746,0.0,0.0,0.0,0.0,0.3104545171094172
45204,0.0,0.5180148240059747,0.2106677048696536,0.0882384124514678,0.3619934931303659,0.0559480847801496,0.0,0.012686209520511,0.1865016102174651,0.0,0.0,0.0,0.2240270999294816
45917,0.0,0.403287625169627,0.6198257602808254,0.0210267789493381,0.7883985152725612,0.0,0.0,0.0,0.0900671087395453,0.0054832121091108,0.0,0.0,0.1143338107353305
46283,0.0,0.2452607607196338,0.2079852666304448,0.0233143537269822,0.5313599498894928,0.0,0.0,0.0325792230497346,0.0,0.0,0.0,0.0,0.2827739360350492
45923,0.0,0.0675737754710623,0.0,0.0,0.8417609428288135,0.0,0.0,0.0006425011584746,0.0,0.0,0.0,0.0,0.2697623429477102
45564,0.0,0.0604596785801961,0.0,0.0,0.4254283256080396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3857812906032483
44847,0.0,0.8143007117233608,0.1302809726727769,0.3894159882286016,0.3365998804959854,0.0,0.0,0.0096778181478291,0.0763096457590654,0.0,0.0,0.0,0.1631760025800933
45193,0.3262331625672216,0.7331679797919434,0.5459796897324589,0.0,0.0982528957013288,0.0,0.148902246912389,0.0056120620006138,0.7248962027300372,0.0,0.0,0.0,0.0803618874310605
46282,0.0,0.445558134729309,0.066012911216321,0.0233143537269826,0.5555927397252005,0.0,0.0,0.0007954944176907,0.0,0.0,0.0,0.0,0.251447019550248
46247,0.0,0.5000195878285512,0.0395480635346213,0.0,0.9140764423672888,0.0,0.0,0.0,0.5435561319720337,0.3189878783491825,0.0,0.0,0.0112823280469594
44115,0.1635042850674727,0.7741189566281858,0.0931058358106248,1.4022549802163329,0.019148303654574,0.0,0.0441912936088003,0.0,0.4623099461406989,0.0,0.0,0.0,0.0606825228899044
50251,0.0,0.3445714505741973,0.0,0.0,0.5424514141698488,0.0,0.0,0.0,0.0,0.0,0.0,0.0058183664912091,0.2880480230652655
45206,0.0,0.0107903419423939,0.0,0.0,0.2599694426073725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4425494334188351
39486,0.0,0.4773192812609889,0.009508575757153,0.0,0.6505434758358491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2276775550327805
45921,0.0,0.093508377831879,0.0,0.0,0.8202795209428325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698215703196897
44848,0.0,0.366241731390541,0.0586978583273445,0.3521203187550336,0.5818068219304402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257620286683104
44846,0.0,0.8144524321333645,0.1208365153179675,0.0705240698054398,0.0889219487827615,0.0,0.0,0.0174695926960483,0.1465725993221476,0.2466768804812026,0.0,0.0,0.2253882121917242
46627,0.0,0.1681392977919299,0.0,0.0,0.1883208537349166,1.4086232237724696,0.0952121244212469,0.0,0.1521599592341492,0.0,0.0,0.0,0.2736410528166283
45561,0.0,0.5484877594975249,0.2028282995376899,0.0252153341360696,0.4610470824620674,0.0588524799277645,0.0,0.0030083913726815,0.2066887989053178,0.0,0.0,0.0,0.1954048893675123
45205,0.0,0.3452185776736465,0.0889233847444635,0.0,0.5611451538044289,0.0578734597763113,0.0,0.0030083913726814,0.0601947332652113,0.0,0.0,0.0,0.2570048436744347
44836,0.1607445915030661,0.5187129617871578,0.1979916236044976,0.0,0.0512645349098396,0.0,0.149700179989334,0.2138687536418719,1.6884080905264591,0.0184626712786302,0.0,0.0,0.0
