coords,"(114.04693474611668, 22.540002295852275)","(113.9227697112878, 22.49217987724736)","(113.80356636123383, 22.69090196114182)","(113.806094118615, 22.608489914234635)","(113.9251320057314, 22.509396993056807)","(113.92563814717566, 22.499490578823)","(114.02117517887034, 22.566801444941515)","(113.85876360443186, 22.581259339236134)","(113.91779346227996, 22.52269386428252)","(114.05353233492136, 22.54364328906836)","(113.92912167809294, 22.497878461560926)","(113.92166887378023, 22.54272433986609)","(113.93012715045802, 22.5854377256304)","(113.89681327667849, 22.55895081970364)","(113.94614918290752, 22.50752506883701)","(113.92340134855672, 22.547838421042226)","(114.0501515575046, 22.55092800091292)","(113.92652566791946, 22.57339049449254)","(113.90012121377042, 22.56440234596206)","(113.92224983518896, 22.541425009465723)","(113.9209526904422, 22.519832996379805)","(113.95050315614996, 22.592666995595845)","(113.92185580797926, 22.531672656073045)","(113.94954926958331, 22.593125533267497)","(114.09987740224462, 22.55862945839605)","(113.92630913037836, 22.50516191638483)","(113.92554866697613, 22.49387546938467)","(113.93498570445516, 22.52175252781645)","(113.94316221799896, 22.505988284131483)","(113.8358804275415, 22.602846828993243)","(114.0488978197159, 22.71087739476002)","(113.92464415190864, 22.495690220455803)","(113.92218773803936, 22.53729237913093)","(113.91928439640076, 22.491246857098268)","(113.91899340854864, 22.53151856340875)","(113.90266437173422, 22.57103934276284)","(113.9278666598202, 22.576836504884977)","(113.90238367149696, 22.570555626317283)","(114.21448664326958, 22.625520634437432)","(114.15541306236037, 22.62647499010826)","(113.9022229919812, 22.53947935311595)","(113.9015942174005, 22.571386789598705)","(113.92336421331702, 22.494662221579897)","(114.16007862509652, 22.6343931526042)","(114.01101620405794, 22.557524315075128)","(113.90400705889012, 22.57209189068621)","(113.91980076423798, 22.53584783557758)","(113.88354916924268, 22.575260706140764)","(113.86394142985549, 22.6083432672588)","(114.11020849547278, 22.59479912042845)","(113.80083898677545, 22.69025184371544)","(113.79698184192694, 22.67294814226082)","(113.922922365528, 22.49274232891489)","(113.8839390306092, 22.573499571878827)","(113.90468922044644, 22.52458160145202)","(113.81118963446688, 22.71152037485446)","(113.79774013808972, 22.676302140573235)","(113.90140627594926, 22.56081731864961)","(113.9228147337774, 22.53661850363504)","(113.91208989699992, 22.6452923782916)","(113.88300586544976, 22.58562945206341)","(114.11858402141446, 22.551149668582035)","(114.40342775759994, 22.75752918760972)","(113.81792801616244, 22.73909396967996)","(113.92440619892236, 22.51653283646181)","(113.80685593527964, 22.689117790364875)","(113.80383567881978, 22.694381531168883)","(113.92067421160084, 22.63896226031564)","(113.92963531985092, 22.58526587263269)","(113.89034325731022, 22.588759923269595)","(113.91319223484469, 22.4978785926037)","(113.892255566299, 22.53991973545198)","(113.9140268062863, 22.53426418533256)","(113.91937803592886, 22.52819581992984)","(113.94211778612132, 22.50092296681268)","(113.80756354438893, 22.69243242656404)","(113.84657517531204, 22.60093561218349)","(113.8745967732099, 22.56089353229325)","(113.9236191037818, 22.547219884857284)","(114.11875155839356, 22.556180064290512)","(113.96613232544132, 22.52338990440122)","(113.90785134725428, 22.57461377939649)","(113.7984545795984, 22.687766256627945)","(113.88448606450368, 22.587761921174668)","(114.03520463103412, 22.51921755149129)","(113.8080141891376, 22.69437247816994)","(113.77155126284892, 22.67639841965641)","(113.92856639533, 22.585614114940903)","(113.88288330367332, 22.584707613242863)","(113.94255663054965, 22.5418685691059)","(113.91092740367104, 22.53137022222053)","(113.9246627181329, 22.560614477205466)","(113.90304432857408, 22.57083705992409)","(113.79895554589974, 22.67002781975252)","(113.86711044675866, 22.581720273324983)","(113.91380199677894, 22.52950577881648)","(113.81220867492476, 22.69171278348757)","(113.93010821550216, 22.58103330109768)","(113.86217747391308, 22.620536663669785)","(113.787202884941, 22.70781840778824)","(113.88428769528484, 22.59311858474874)","(113.94630768345353, 22.59428386994332)","(114.121585315972, 22.5718004372024)","(113.94190375622978, 22.57762146087218)","(113.91931046608696, 22.52379949723722)","(113.84475396863044, 22.62243264083828)","(113.88183428666048, 22.58382089117693)","(113.88247799071604, 22.571539914543767)","(113.84312994463517, 22.58968804064139)","(113.867296889157, 22.813240987396306)","(114.08654250847071, 22.55688993850308)","(113.81981155421732, 22.674296914959008)","(113.89385583383638, 22.570381868465148)","(113.86391670627869, 22.62356676335052)","(114.36537140469406, 22.75027732854598)","(114.03258017340312, 22.518835225050434)","(113.7636001347737, 22.72988978944929)","(113.86659428816216, 22.58134020026288)","(113.8150073934701, 22.67642124110698)","(113.93145888991178, 22.578848067899514)","(113.961348863182, 22.56614097538303)","(114.059828635191, 22.55692679284818)","(113.91149043362827, 22.55031513055191)","(113.91793134499132, 22.521306733839328)","(113.92474488582464, 22.54902832461472)","(113.87474010382866, 22.595008505464588)","(113.92858732646752, 22.497886317194585)","(114.14738262385522, 22.62282166401146)","(113.84714603807237, 22.57080712156915)","(113.92366541253956, 22.49031818591481)","(113.90736846998614, 22.584919578327888)","(113.92548846160952, 22.50011042823694)","(113.7723344254874, 22.68737798494879)","(113.83322105799826, 22.73261450604596)","(113.92151829851616, 22.54250486324521)","(113.92929765548104, 22.56674971426652)","(113.8855563381032, 22.58338778990331)","(113.92491544451951, 22.546594915393136)","(113.9199180705112, 22.532779942101413)","(113.9358865757457, 22.49015576662666)","(113.79435539359328, 22.68217113485571)","(113.81329833274668, 22.71163275331357)","(113.91133875899128, 22.531498055807084)","(113.9060216403065, 22.566474454650844)","(113.88413314186084, 22.587466287225133)","(113.93464599946716, 22.51865957436213)","(113.8210823761027, 22.749753392782647)","(113.92658920679084, 22.492458862027146)","(113.85355712542966, 22.66182489877292)","(113.88510845002376, 22.58947059796849)","(113.89619219511088, 22.56195301430272)","(113.9288019566342, 22.58296667651562)","(113.87483008598684, 22.55571806422992)","(113.87822146372534, 22.595780185853)","(113.92042670727112, 22.491413103835583)","(113.92392189050732, 22.511208007475243)","(113.96495524828326, 22.53415067655107)","(113.93376121122374, 22.49405012886638)","(113.92120213056955, 22.54274247433163)","(113.9264224304794, 22.494702765882828)","(113.78317612389604, 22.72112859582333)","(113.85121218758688, 22.57789737549889)","(113.9257133208641, 22.49904801076604)","(113.8577241213036, 22.570969357083783)","(113.94635535775788, 22.50871004611025)","(113.86233085822712, 22.60693104670113)","(114.06902312553083, 22.523806070931325)","(114.49990221379645, 22.54893734564464)","(113.94571331747716, 22.52330004273926)","(113.87698404889056, 22.57912414562788)","(113.9330638512782, 22.495724485531586)","(113.92047466594128, 22.544876414936937)","(113.7978084771704, 22.67796389424912)","(113.90948937514612, 22.48887518802972)","(113.9112970710738, 22.511976928895443)","(113.83767185158216, 22.624341266166127)","(113.92631012301244, 22.567845340105382)","(113.7995415821282, 22.687435975246444)","(113.88453539267744, 22.547765267102395)","(113.92305428222826, 22.49292534483256)","(113.81018381420004, 22.70623937238828)","(113.83908742873312, 22.683928243539707)","(114.54846422651664, 22.56122294530019)","(113.9270937650141, 22.551110989411416)","(113.80370559943276, 22.687836631059508)","(113.8464747588942, 22.676005611414727)","(113.92917065609052, 22.503574030879285)","(113.87339173849706, 22.59661564432261)","(113.8774394389855, 22.56625517429714)","(113.92896046356675, 22.58151673069305)","(113.88310153146348, 22.58623698054205)","(113.87235359274077, 22.572455224968497)","(113.92218046914108, 22.55294107113472)","(113.79736131602444, 22.672106361667964)","(113.93510217899644, 22.526906019842286)","(113.87855566357037, 22.59216790486995)","(113.90989511060286, 22.580147211848672)","(113.93894760673626, 22.5081553618812)","(113.87020960892772, 22.558296893756623)","(113.8433983618851, 22.600071130428564)","(113.92259592110987, 22.49125603173196)","(113.87015437333862, 22.59605393906024)","(113.80312923828562, 22.6933928308706)","(113.82901079596748, 22.64045885550324)","(113.9174113969783, 22.51132708318565)","(113.8237800329128, 22.68099936027544)","(113.80166244724734, 22.68988754163503)","(113.91989942007548, 22.491960686132167)","(113.87433931137282, 22.566276087113)","(113.9176267384469, 22.546137278208786)","(113.92919325708384, 22.579346228088763)","(113.89732510089706, 22.58208937726691)","(113.88748437986968, 22.586240821816176)","(113.93170404942028, 22.51515419347029)","(113.79422761138744, 22.68182655677045)","(113.92801189600554, 22.58222055640631)","(113.9253577079628, 22.516232859817617)","(113.89374666645298, 22.59040512458577)","(114.23780014450274, 22.738075058159986)","(113.90779509495395, 22.56886403032578)","(113.83309839612107, 22.695279679644056)","(113.7959787892288, 22.67718626497924)","(114.04983029611104, 22.551869775455)","(114.07229404002798, 22.530781669223945)","(114.0693542705338, 22.51770420768841)","(113.92367270147987, 22.532537701271604)","(114.48847853085512, 22.523815654853145)","(113.85903005379473, 22.58150820922977)","(113.8830452791676, 22.586145643716485)","(113.84972633612948, 22.578707593380017)","(113.84971705017225, 22.579096711859044)","(113.8497258765175, 22.57870884303717)",no action
"(113.7636001347737, 22.72988978944929)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.77155126284892, 22.67639841965641)",0.35673517,-0.04226587,0.40787768,0,0,0.39668936,0.0009999368,0.49882856,0,0.7134481,-0.14979835,0,-1.0230986,-0.12948678,0.3422668,-0.26066956,0,0.027984563,-1.2953118,0,1.157907,-0.6626315,0.4736946,0.08949199,0.90288895,0,0,0,-0.20373552,-0.026724366,-0.08856175,-1.1915784,-0.33221844,-1.1142558,-0.70645356,-0.26806146,0,0.64636785,-0.045642212,0,0.38850248,0,0,0,0.062075384,0,0,0,-0.09170727,0,-0.065701686,0.47870865,0.43528998,0,0,0,0,0.65552336,-0.11554477,0,-0.21426798,2.1880689,-0.22167465,0,0,0.20268779,0.1686105,0,0.5679998,-0.16750911,0,0,1.1169657,-0.25714228,0.73169816,0,0,-1.3517061,0,0.6124313,-0.59848094,-0.5686097,0,0.46897388,-0.14215323,0,0.054359782,0,0.80498946,-0.01515026,0,0.096029185,0,-0.56239986,-0.7022272,-0.35655186,0,0.7341995,-0.8618761,0,-1.0986494,0.12948051,-0.93683195,-0.25338608,0,0.28963727,0.41329396,0,1.2214262,-0.5512652,0,-0.37328023,0,-0.538249,0.2626308,1.0411725,0,0,-0.6877095,1.1078851,-0.06906328,0.5752463,2.3436759,0,-0.8910669,1.6856883,0.7435404,0,0.46799973,-0.6614259,1.7017987,0.010388977,-0.10332853,0,0.53295004,0.3157361,-0.15865345,-1.6290934,-1.0762734,1.247257,0,0,-0.7427566,-1.9684169,-0.38776776,0.8440591,-0.09710137,0,0.3937709,-1.3542445,-0.69747823,0.5594135,0,-1.1429356,0.4971424,1.1512026,0.039057184,-0.53068113,-0.76066715,0,0.03787601,0,-1.1206607,-2.0704079,0,-1.6318504,0,0.48447013,0,0.16701557,0,0.2510128,-0.38543034,0.31546906,0.9443653,0,0.44209054,0,0,0.56588304,0,0,0.34028137,0,0.034838688,0,0.5164797,-0.7451832,-0.33588848,-0.5992927,-1.2371767,0.804337,0,0,0.92577404,-0.26060793,0.08410124,0,0,-0.09676619,0.7745918,0,0,1.2375726,-0.5000452,2.0767133,0,0,0.0641551,0,0,-0.7622093,0,0,0,0.97136885,0,-1.2849956,0,1.5098481,-0.6892559,-0.38278127,1.1929743,0,0.28127375,0.25976035,0.6059205,0.38255942,-0.26736403,-1.2368919,0.34943387,-0.5082352,-0.9295995
"(113.7723344254874, 22.68737798494879)",0.4604807,-0.13695008,0.3976857,0,0,0.3457863,0.01964722,0.48812196,0,0.37663686,-0.02732946,0,-0.9428947,0.008601438,0.3381368,-0.29707608,0,-0.048515435,-1.3714484,0,1.1629618,-0.7730898,0.41932705,0.17556366,0.9501736,0,0,0,-0.2675419,-0.20560524,0.030854039,-1.2645761,-0.3706619,-1.0205542,-0.71707964,-0.33538085,0,0.6888051,0.11735892,0,0.30450597,0,0,0,-0.25281292,0,0,0,-0.09619417,0,-0.16891254,0.49308446,0.24468899,0,0,0,0,0.64911443,-0.014081364,0,-0.30902404,2.1565156,-0.4312015,0,0,0.30149117,0.10287961,0,0.6476845,-0.1898585,0,0,1.1330041,-0.029980637,0.91624314,0,0,-1.3568103,0,0.80503297,-0.47261354,-0.78178644,0,0.40317297,-0.22293328,0,0.11732732,0,0.9568024,-0.10140124,0,0.12793772,0,-0.43470085,-0.5912033,-0.4972103,0,0.46179715,-0.77428705,0,-1.1892182,0.26678255,-0.91054,-0.16454639,0,0.13841051,0.3893713,0,1.2857246,-0.51335865,0,-0.3808297,0,-0.54851794,0.281002,0.9532119,0,0,-0.74804735,1.0011967,-0.22948857,0.52411485,2.032787,0,-0.9058054,1.7097098,0.7568084,0,0.24493596,-0.6046048,1.470012,0.024134643,-0.0924089,0,0.5239072,0.32402578,0.0043397397,-1.3313878,-1.1155918,1.4456556,0,0,-0.58616906,-1.9414622,-0.23650424,0.7535577,-0.021854552,0,0.43905243,-1.4048272,-0.60835886,0.39719114,0,-0.91333246,0.5959649,0.89023393,0.050461534,-0.3865648,-0.742,0,0.08607318,0,-0.98747873,-2.0532057,0,-1.533256,0,0.3778337,0,0.1406042,0,0.4691027,-0.3230912,0.43599954,0.8554955,0,0.33547387,0,0,0.8352998,0,0,0.29956567,0,-0.17672877,0,0.48152417,-0.8090924,-0.4639697,-0.6897139,-1.3193196,0.70364726,0,0,0.9879393,-0.23625097,-0.17132026,0,0,-0.27765808,0.7010516,0,0,1.3036289,-0.51180357,2.0083017,0,0,0.17072555,0,0,-0.81844926,0,0,0,0.7169547,0,-1.2806184,0,1.5325105,-0.70915174,-0.20921873,1.5193992,0,0.3401445,0.22682515,0.46468997,0.22505784,-0.30072865,-1.0854877,0.34097204,-0.46003732,-0.96603346
"(113.78317612389604, 22.72112859582333)",0.7619656,-0.1788494,-0.12371821,0,0,-0.16064747,-0.14601193,0.4588929,0,1.2690141,-0.5443102,0,-0.79045904,-0.49099803,0.8888826,-0.07462238,0,-0.23021115,-1.4110584,0,0.78337324,0.1494451,0.44743723,-0.6903651,0.78306603,0,0,0,-0.45776215,-1.1051589,0.53364694,-0.63680196,-0.03779233,-0.56977,-0.8142319,0.83374697,0,0.939011,-0.57822263,0,0.7575235,0,0,0,0.18222235,0,0,0,-0.26823163,0,0.2805388,-0.09951845,-0.2732597,0,0,0,0,1.4517761,-1.0827405,0,-0.02891081,2.249209,-0.58154994,0,0,-0.47248495,-0.55744684,0,0.83390135,-0.89242125,0,0,0.98661846,0.7613817,0.26723135,0,0,-0.806276,0,0.40747362,-0.4359086,-0.1634447,0,0.44744283,-0.004560575,0,-0.13630183,0,0.24794884,0.9882707,0,0.29009223,0,-0.6838981,-1.0062824,0.24585637,0,0.3040127,-0.9979244,0,-1.1154883,0.22183156,-0.6079245,0.0785393,0,1.0521053,0.51104194,0,1.0058533,0.044612657,0,-0.20598175,0,-0.34634224,-0.99570423,0.085499674,0,0,-0.8733881,1.089736,0.15426493,-0.3217174,2.098029,0,-1.285924,1.488396,0.5111629,0,0.24787915,0.07880031,1.7838792,-0.22238019,-0.023938548,0,0.053956926,-0.072788656,-0.23262341,-0.87057585,-0.42436975,0.6754226,0,0,0.14432035,-2.103197,-0.7483344,1.1724595,-0.3188569,0,0.58846897,-1.2118644,-0.5337912,-0.08882799,0,-2.02502,0.5587028,1.0755142,0.45693198,-0.5501524,-0.52943444,0,0.32992214,0,-0.18921469,-1.9166855,0,-1.4061565,0,0.49685913,0,0.9105736,0,0.051815256,-0.15675107,0.6630806,1.0437936,0,1.9695903,0,0,-0.15641235,0,0,-0.42188346,0,0.5592829,0,-0.08734577,-1.1099559,-0.12769839,-1.0232503,-1.9313389,0.99632823,0,0,-0.53971136,-0.31816173,0.6068584,0,0,0.81174755,0.8467319,0,0,1.1542598,-0.8782653,2.2005284,0,0,0.3666721,0,0,-0.34007064,0,0,0,0.98310864,0,-1.1662097,0,1.491219,-0.0735703,-0.33261502,0.5600651,0,0.111388505,0.11730131,0.88725454,0.09708208,-0.022445967,-0.6749679,0.13873492,-1.181866,-0.25275984
"(113.787202884941, 22.70781840778824)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79422761138744, 22.68182655677045)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79435539359328, 22.68217113485571)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.7959787892288, 22.67718626497924)",0.16892667,-0.84811413,-0.36909857,0,0,-0.5809654,-0.6029994,0.29898235,0,-1.0974948,0.6803003,0,-0.71045655,0.5638965,0.30719736,-0.45348635,0,0.21363991,-1.1739984,0,0.97504,-0.96016866,0.691375,0.7777207,1.0596324,0,0,0,-0.4662171,-0.5839351,1.0931746,-0.9816739,-0.0077818804,0.0075571593,-1.0153937,-0.6868711,0,0.21967313,0.48345944,0,0.90580815,0,0,0,-1.2822773,0,0,0,-0.25220877,0,0.36996928,0.3224771,-0.38656,0,0,0,0,0.47771084,0.46619433,0,0.65502495,1.6018165,-1.712851,0,0,0.39887297,-0.3048768,0,0.5063185,-0.60200834,0,0,1.8370587,1.0806257,0.5918687,0,0,-1.2960742,0,0.8892724,-0.241696,-1.1868291,0,-0.15632941,0.044355445,0,0.7518312,0,1.0373093,0.21729346,0,0.6914186,0,0.28097397,0.31637543,-0.74117595,0,0.4202947,-0.30007946,0,-1.1872385,-0.18943769,-0.75426745,0.032000884,0,-0.29900318,-0.40559557,0,0.69176286,-0.31317857,0,-0.91636205,0,-0.59064025,0.64112,0.21723856,0,0,-1.1530766,0.53913003,-1.0925846,0.07586235,1.1529534,0,-0.2912284,1.8734001,0.952889,0,-0.30498675,-0.3484186,1.2471639,-1.0347415,-0.6803265,0,-0.13187382,-0.1521711,-0.6459744,-1.1953039,-0.6709408,1.754333,0,0,0.298718,-1.382027,-0.20790304,0.47037223,-0.14068808,0,-0.0010414813,-1.4092714,-0.8507023,-0.49708596,0,-0.01084161,0.78381026,0.112163484,0.42079458,0.5404399,-0.48696277,0,0.2612729,0,-0.39297038,-1.6647452,0,-1.0163193,0,-0.7238513,0,0.24194829,0,1.3437726,-0.41626108,0.23763113,0.08341309,0,0.19815877,0,0,0.28312287,0,0,0.31863642,0,-0.12404903,0,-0.06512284,-0.58996123,-0.79542494,-1.3229116,-1.6016145,-0.24752195,0,0,-0.31096917,-0.078233235,-1.1695447,0,0,0.29937822,0.21440597,0,0,1.158547,-0.6301289,1.6456697,0,0,0.7279716,0,0,-0.05509486,0,0,0,-0.20907544,0,-1.4441955,0,1.8062189,-0.5070632,0.66622746,2.4124372,0,0.5513185,0.76621,-0.22105977,-0.56805664,-0.15938845,-0.027140226,-0.4308358,-0.5813196,-0.3401925
"(113.79698184192694, 22.67294814226082)",0.19208361,-1.012529,-0.72224444,0,0,-0.81502914,-0.5608228,0.40171868,0,-1.6370327,1.190894,0,-0.601579,0.6786976,0.19168352,-0.37108228,0,0.37175593,-0.914721,0,0.70296085,-0.90565413,0.52063596,0.8339354,1.0248107,0,0,0,-0.44210148,-0.9172271,1.437286,-0.7840401,0.15869498,0.41921446,-0.752107,-0.67121303,0,0.038078226,0.62708724,0,0.8440955,0,0,0,-1.5630596,0,0,0,-0.15429439,0,0.51924556,0.15661123,-0.800873,0,0,0,0,0.3482822,0.37189245,0,0.7589001,1.0056777,-2.0178597,0,0,0.5093667,-0.629031,0,0.38154688,-0.6166048,0,0,1.888741,1.3235365,0.6472294,0,0,-0.87993443,0,0.75532115,0.069684364,-1.3495649,0,-0.4215145,-0.039753046,0,0.8400756,0,1.07282,0.3531798,0,0.7760389,0,0.387235,0.9260711,-0.8839678,0,0.037802458,0.064900175,0,-0.8461777,-0.10993555,-0.5976472,0.31690034,0,-0.47731608,-0.6227023,0,0.4349835,-0.3199962,0,-0.7525287,0,-0.29467213,0.6673421,-0.17673887,0,0,-1.2609141,0.29180688,-1.2381512,-0.04666213,0.3448172,0,0.043429706,1.5828055,0.97588134,0,-0.6849189,-0.25274765,0.79937136,-1.1644032,-0.59477663,0,-0.4380108,-0.3680014,-0.5725735,-0.5836513,-0.35215122,1.6570603,0,0,0.8314158,-0.8297747,-0.060417186,0.20538126,0.08395195,0,-0.177126,-1.1277565,-0.5789656,-0.87152493,0,0.34739712,0.7015078,-0.56926876,0.49349082,0.9604727,-0.19177362,0,0.31889156,0,0.07290081,-1.2184722,0,-0.35001823,0,-1.0413656,0,0.34010243,0,1.5395225,-0.39499685,0.116477266,-0.29517666,0,0.03582186,0,0,0.13692944,0,0,0.09850317,0,-0.4298002,0,-0.03016875,-0.42564788,-0.9636993,-1.4685485,-1.6717644,-0.5479101,0,0,-0.61885786,0.054149304,-1.718792,0,0,0.23668666,-0.03866451,0,0,0.8216273,-0.56479055,1.3425125,0,0,0.9286457,0,0,0.310466,0,0,0,-0.52447367,0,-1.2609289,0,1.5527647,-0.2928182,1.2020824,2.2787876,0,0.685758,0.84213996,-0.7322684,-0.9929185,-0.049508773,0.41630185,-0.5868441,-0.19512132,-0.19399916
"(113.79736131602444, 22.672106361667964)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
