coords,"(114.04693474611668, 22.540002295852275)","(113.9227697112878, 22.49217987724736)","(113.80356636123383, 22.69090196114182)","(113.806094118615, 22.608489914234635)","(113.9251320057314, 22.509396993056807)","(113.92563814717566, 22.499490578823)","(114.02117517887034, 22.566801444941515)","(113.85876360443186, 22.581259339236134)","(113.91779346227996, 22.52269386428252)","(114.05353233492136, 22.54364328906836)","(113.92912167809294, 22.497878461560926)","(113.92166887378023, 22.54272433986609)","(113.93012715045802, 22.5854377256304)","(113.89681327667849, 22.55895081970364)","(113.94614918290752, 22.50752506883701)","(113.92340134855672, 22.547838421042226)","(114.0501515575046, 22.55092800091292)","(113.92652566791946, 22.57339049449254)","(113.90012121377042, 22.56440234596206)","(113.92224983518896, 22.541425009465723)","(113.9209526904422, 22.519832996379805)","(113.95050315614996, 22.592666995595845)","(113.92185580797926, 22.531672656073045)","(113.94954926958331, 22.593125533267497)","(114.09987740224462, 22.55862945839605)","(113.92630913037836, 22.50516191638483)","(113.92554866697613, 22.49387546938467)","(113.93498570445516, 22.52175252781645)","(113.94316221799896, 22.505988284131483)","(113.8358804275415, 22.602846828993243)","(114.0488978197159, 22.71087739476002)","(113.92464415190864, 22.495690220455803)","(113.92218773803936, 22.53729237913093)","(113.91928439640076, 22.491246857098268)","(113.91899340854864, 22.53151856340875)","(113.90266437173422, 22.57103934276284)","(113.9278666598202, 22.576836504884977)","(113.90238367149696, 22.570555626317283)","(114.21448664326958, 22.625520634437432)","(114.15541306236037, 22.62647499010826)","(113.9022229919812, 22.53947935311595)","(113.9015942174005, 22.571386789598705)","(113.92336421331702, 22.494662221579897)","(114.16007862509652, 22.6343931526042)","(114.01101620405794, 22.557524315075128)","(113.90400705889012, 22.57209189068621)","(113.91980076423798, 22.53584783557758)","(113.88354916924268, 22.575260706140764)","(113.86394142985549, 22.6083432672588)","(114.11020849547278, 22.59479912042845)","(113.80083898677545, 22.69025184371544)","(113.79698184192694, 22.67294814226082)","(113.922922365528, 22.49274232891489)","(113.8839390306092, 22.573499571878827)","(113.90468922044644, 22.52458160145202)","(113.81118963446688, 22.71152037485446)","(113.79774013808972, 22.676302140573235)","(113.90140627594926, 22.56081731864961)","(113.9228147337774, 22.53661850363504)","(113.91208989699992, 22.6452923782916)","(113.88300586544976, 22.58562945206341)","(114.11858402141446, 22.551149668582035)","(114.40342775759994, 22.75752918760972)","(113.81792801616244, 22.73909396967996)","(113.92440619892236, 22.51653283646181)","(113.80685593527964, 22.689117790364875)","(113.80383567881978, 22.694381531168883)","(113.92067421160084, 22.63896226031564)","(113.92963531985092, 22.58526587263269)","(113.89034325731022, 22.588759923269595)","(113.91319223484469, 22.4978785926037)","(113.892255566299, 22.53991973545198)","(113.9140268062863, 22.53426418533256)","(113.91937803592886, 22.52819581992984)","(113.94211778612132, 22.50092296681268)","(113.80756354438893, 22.69243242656404)","(113.84657517531204, 22.60093561218349)","(113.8745967732099, 22.56089353229325)","(113.9236191037818, 22.547219884857284)","(114.11875155839356, 22.556180064290512)","(113.96613232544132, 22.52338990440122)","(113.90785134725428, 22.57461377939649)","(113.7984545795984, 22.687766256627945)","(113.88448606450368, 22.587761921174668)","(114.03520463103412, 22.51921755149129)","(113.8080141891376, 22.69437247816994)","(113.77155126284892, 22.67639841965641)","(113.92856639533, 22.585614114940903)","(113.88288330367332, 22.584707613242863)","(113.94255663054965, 22.5418685691059)","(113.91092740367104, 22.53137022222053)","(113.9246627181329, 22.560614477205466)","(113.90304432857408, 22.57083705992409)","(113.79895554589974, 22.67002781975252)","(113.86711044675866, 22.581720273324983)","(113.91380199677894, 22.52950577881648)","(113.81220867492476, 22.69171278348757)","(113.93010821550216, 22.58103330109768)","(113.86217747391308, 22.620536663669785)","(113.787202884941, 22.70781840778824)","(113.88428769528484, 22.59311858474874)","(113.94630768345353, 22.59428386994332)","(114.121585315972, 22.5718004372024)","(113.94190375622978, 22.57762146087218)","(113.91931046608696, 22.52379949723722)","(113.84475396863044, 22.62243264083828)","(113.88183428666048, 22.58382089117693)","(113.88247799071604, 22.571539914543767)","(113.84312994463517, 22.58968804064139)","(113.867296889157, 22.813240987396306)","(114.08654250847071, 22.55688993850308)","(113.81981155421732, 22.674296914959008)","(113.89385583383638, 22.570381868465148)","(113.86391670627869, 22.62356676335052)","(114.36537140469406, 22.75027732854598)","(114.03258017340312, 22.518835225050434)","(113.7636001347737, 22.72988978944929)","(113.86659428816216, 22.58134020026288)","(113.8150073934701, 22.67642124110698)","(113.93145888991178, 22.578848067899514)","(113.961348863182, 22.56614097538303)","(114.059828635191, 22.55692679284818)","(113.91149043362827, 22.55031513055191)","(113.91793134499132, 22.521306733839328)","(113.92474488582464, 22.54902832461472)","(113.87474010382866, 22.595008505464588)","(113.92858732646752, 22.497886317194585)","(114.14738262385522, 22.62282166401146)","(113.84714603807237, 22.57080712156915)","(113.92366541253956, 22.49031818591481)","(113.90736846998614, 22.584919578327888)","(113.92548846160952, 22.50011042823694)","(113.7723344254874, 22.68737798494879)","(113.83322105799826, 22.73261450604596)","(113.92151829851616, 22.54250486324521)","(113.92929765548104, 22.56674971426652)","(113.8855563381032, 22.58338778990331)","(113.92491544451951, 22.546594915393136)","(113.9199180705112, 22.532779942101413)","(113.9358865757457, 22.49015576662666)","(113.79435539359328, 22.68217113485571)","(113.81329833274668, 22.71163275331357)","(113.91133875899128, 22.531498055807084)","(113.9060216403065, 22.566474454650844)","(113.88413314186084, 22.587466287225133)","(113.93464599946716, 22.51865957436213)","(113.8210823761027, 22.749753392782647)","(113.92658920679084, 22.492458862027146)","(113.85355712542966, 22.66182489877292)","(113.88510845002376, 22.58947059796849)","(113.89619219511088, 22.56195301430272)","(113.9288019566342, 22.58296667651562)","(113.87483008598684, 22.55571806422992)","(113.87822146372534, 22.595780185853)","(113.92042670727112, 22.491413103835583)","(113.92392189050732, 22.511208007475243)","(113.96495524828326, 22.53415067655107)","(113.93376121122374, 22.49405012886638)","(113.92120213056955, 22.54274247433163)","(113.9264224304794, 22.494702765882828)","(113.78317612389604, 22.72112859582333)","(113.85121218758688, 22.57789737549889)","(113.9257133208641, 22.49904801076604)","(113.8577241213036, 22.570969357083783)","(113.94635535775788, 22.50871004611025)","(113.86233085822712, 22.60693104670113)","(114.06902312553083, 22.523806070931325)","(114.49990221379645, 22.54893734564464)","(113.94571331747716, 22.52330004273926)","(113.87698404889056, 22.57912414562788)","(113.9330638512782, 22.495724485531586)","(113.92047466594128, 22.544876414936937)","(113.7978084771704, 22.67796389424912)","(113.90948937514612, 22.48887518802972)","(113.9112970710738, 22.511976928895443)","(113.83767185158216, 22.624341266166127)","(113.92631012301244, 22.567845340105382)","(113.7995415821282, 22.687435975246444)","(113.88453539267744, 22.547765267102395)","(113.92305428222826, 22.49292534483256)","(113.81018381420004, 22.70623937238828)","(113.83908742873312, 22.683928243539707)","(114.54846422651664, 22.56122294530019)","(113.9270937650141, 22.551110989411416)","(113.80370559943276, 22.687836631059508)","(113.8464747588942, 22.676005611414727)","(113.92917065609052, 22.503574030879285)","(113.87339173849706, 22.59661564432261)","(113.8774394389855, 22.56625517429714)","(113.92896046356675, 22.58151673069305)","(113.88310153146348, 22.58623698054205)","(113.87235359274077, 22.572455224968497)","(113.92218046914108, 22.55294107113472)","(113.79736131602444, 22.672106361667964)","(113.93510217899644, 22.526906019842286)","(113.87855566357037, 22.59216790486995)","(113.90989511060286, 22.580147211848672)","(113.93894760673626, 22.5081553618812)","(113.87020960892772, 22.558296893756623)","(113.8433983618851, 22.600071130428564)","(113.92259592110987, 22.49125603173196)","(113.87015437333862, 22.59605393906024)","(113.80312923828562, 22.6933928308706)","(113.82901079596748, 22.64045885550324)","(113.9174113969783, 22.51132708318565)","(113.8237800329128, 22.68099936027544)","(113.80166244724734, 22.68988754163503)","(113.91989942007548, 22.491960686132167)","(113.87433931137282, 22.566276087113)","(113.9176267384469, 22.546137278208786)","(113.92919325708384, 22.579346228088763)","(113.89732510089706, 22.58208937726691)","(113.88748437986968, 22.586240821816176)","(113.93170404942028, 22.51515419347029)","(113.79422761138744, 22.68182655677045)","(113.92801189600554, 22.58222055640631)","(113.9253577079628, 22.516232859817617)","(113.89374666645298, 22.59040512458577)","(114.23780014450274, 22.738075058159986)","(113.90779509495395, 22.56886403032578)","(113.83309839612107, 22.695279679644056)","(113.7959787892288, 22.67718626497924)","(114.04983029611104, 22.551869775455)","(114.07229404002798, 22.530781669223945)","(114.0693542705338, 22.51770420768841)","(113.92367270147987, 22.532537701271604)","(114.48847853085512, 22.523815654853145)","(113.85903005379473, 22.58150820922977)","(113.8830452791676, 22.586145643716485)","(113.84972633612948, 22.578707593380017)","(113.84971705017225, 22.579096711859044)","(113.8497258765175, 22.57870884303717)",no action
"(113.7636001347737, 22.72988978944929)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.77155126284892, 22.67639841965641)",0.5001139,-0.07615637,0.48680818,0,0,0.5448903,0.083398685,0.6301467,0,0.86118394,-0.15900539,0,-1.1118646,-0.15655115,0.36454338,-0.20293845,0,0.036722165,-1.2753527,0,1.148197,-0.7430633,0.47905624,-0.03684499,0.9638119,0,0,0,-0.2479149,-0.03928214,-0.08497321,-1.2272404,-0.34289598,-1.199253,-0.7134028,-0.3915506,0,0.61796534,-0.014164966,0,0.40747383,0,0,0,0.08263471,0,0,0,-0.020420277,0,0.008540461,0.45610216,0.39826053,0,0,0,0,0.6218499,-0.10567754,0,-0.2847983,2.2417836,-0.14926007,0,0,0.3120399,0.107796125,0,0.6815259,-0.19633307,0,0,1.1496797,-0.17283341,0.7920604,0,0,-1.3683344,0,0.700556,-0.4769932,-0.5670162,0,0.47044864,-0.18599172,0,0.028915647,0,0.8010748,-0.062009033,0,0.23194633,0,-0.62424326,-0.68643135,-0.41275367,0,0.59835964,-0.8003985,0,-1.1137649,0.1705492,-1.1190928,-0.16553313,0,0.3827333,0.5756421,0,1.1302255,-0.6135277,0,0,0,-0.51383424,0.31143042,1.0737079,0,0,-0.7017897,1.0440956,-0.0694691,0.5515007,2.4116256,0,-0.9637332,1.742096,0.8425114,0,0.47081655,-0.73334664,1.8061308,0.09649971,-0.07483828,0,0.54592454,0.26750246,-0.047535572,0,-1.1079278,1.265319,0,0,-0.65128326,-2.0741675,-0.38321644,0.79413456,-0.018163605,0,0.3513234,-1.2824835,-0.7196398,0.54877067,0,-1.2466849,0.5253015,1.2450927,-0.0123593565,-0.43296167,-0.77375704,0,0.04696374,0,-1.0605683,-2.0709355,0,-1.6800865,0,0.43940082,0,0.14351815,0,0.27243337,-0.3036863,0.24505682,0.8740729,0,0.48403487,0,0,0.614597,0,0,0.22553436,0,0.09138991,0,0.5527535,0,-0.2970836,-0.6958963,-1.3783904,0.82286596,0,0,0.99944293,-0.303008,0.04944119,0,0,-0.040041313,0.7946901,0,0,1.3073472,-0.6015427,2.198954,0,0,0.14812909,0,0,-0.791523,0,0,0,0.91711223,0,-1.2754059,0,1.417323,-0.7109189,-0.4164656,1.1819682,0,0.3967749,0.36657327,0.5132838,0.38346896,-0.36543038,-1.3665451,0.3952589,-0.43380862,-0.90003526
"(113.7723344254874, 22.68737798494879)",0.636364,-0.15909883,0.5006803,0,0,0.49413937,0.045846775,0.6737711,0,0.52787477,-0.04020117,0,-0.9959393,-0.04914087,0.30269188,-0.2364169,0,-0.03223442,-1.381959,0,1.0979401,-0.8085459,0.39464,0.0027149078,0.98924935,0,0,0,-0.30366203,-0.11197823,0.07016382,-1.2882863,-0.43059203,-1.0665168,-0.7548446,-0.4771761,0,0.58071053,0.19611154,0,0.28197977,0,0,0,-0.23631802,0,0,0,0.0074740406,0,-0.08950045,0.4889387,0.17581548,0,0,0,0,0.6372375,0.019641584,0,-0.3077574,2.1887262,-0.31171983,0,0,0.34091195,0.07603592,0,0.7523943,-0.2073498,0,0,1.1472372,0.028151548,0.94260496,0,0,-1.4250232,0,0.9073388,-0.29393077,-0.8269391,0,0.45345974,-0.22698508,0,0.09166449,0,0.9226426,-0.15066233,0,0.29729563,0,-0.45315677,-0.59856683,-0.5646564,0,0.32591325,-0.8154357,0,-1.1107161,0.2663617,-1.097647,-0.072773084,0,0.24375746,0.54162216,0,1.2001256,-0.5863735,0,0,0,-0.535083,0.3196502,1.014636,0,0,-0.76910526,0.96959794,-0.21127024,0.45386878,2.0828507,0,-0.9979011,1.7288518,0.8824517,0,0.2890712,-0.7148308,1.5682601,0.08155951,-0.0745309,0,0.5851574,0.3326959,0.15077472,0,-1.1305798,1.4449408,0,0,-0.48164105,-2.028336,-0.21895266,0.71007186,0.03578054,0,0.40253568,-1.307647,-0.6228491,0.36253634,0,-0.9664002,0.63888913,1.0787501,0.057186835,-0.36610872,-0.7477075,0,0.0529336,0,-0.9325201,-2.0166602,0,-1.6143479,0,0.39946043,0,0.093823195,0,0.52413976,-0.25241357,0.31671223,0.7522415,0,0.40865096,0,0,0.8557942,0,0,0.14137094,0,-0.096857086,0,0.4968185,0,-0.40225807,-0.7739962,-1.4756738,0.7859367,0,0,1.0651076,-0.2480357,-0.2072964,0,0,-0.2757209,0.70007086,0,0,1.3129116,-0.621336,2.1117463,0,0,0.25588006,0,0,-0.81852293,0,0,0,0.65164584,0,-1.2656063,0,1.4029201,-0.74981725,-0.26991627,1.4933622,0,0.42180324,0.36016005,0.39688286,0.21814838,-0.41080686,-1.2740701,0.39667085,-0.43028694,-0.9157163
"(113.78317612389604, 22.72112859582333)",0.9267916,-0.2868006,-0.09910344,0,0,-0.02194529,-0.008564053,0.45977655,0,1.2406132,-0.5584554,0,-0.7877957,-0.42943704,0.97442114,-0.10964604,0,-0.32331777,-1.3412832,0,0.8103421,-0.120216526,0.48878172,-0.70028275,0.8098842,0,0,0,-0.6051373,-1.330819,0.61455184,-0.81433016,0.0021781025,-0.64558375,-0.86456424,0.75487113,0,0.9549593,-0.490797,0,0.7133279,0,0,0,0.040861122,0,0,0,-0.25825933,0,0.24343793,-0.11511123,-0.37944838,0,0,0,0,1.4798075,-1.0049058,0,-0.2653985,2.3593483,-0.63075995,0,0,-0.41087112,-0.6617894,0,0.9101501,-1.0398996,0,0,1.0191271,1.0466857,0.48106527,0,0,-0.7152195,0,0.6275668,-0.36077747,-0.16178294,0,0.4898027,-0.079497434,0,-0.2370997,0,0.3659601,0.97199285,0,0.42781243,0,-0.6760059,-1.0496894,0.18876596,0,0.032505564,-0.77267253,0,-1.21773,0.34776825,-0.84883034,0.18734768,0,1.132417,0.665995,0,0.94655734,0.034487244,0,0,0,-0.35533693,-1.0043201,0.048009302,0,0,-0.7187001,0.8779013,0.09226533,-0.41997197,1.9727622,0,-1.4821014,1.5905672,0.55287015,0,0.13576478,0.118672654,1.7763839,-0.019323502,0.0108530205,0,0.08705068,-0.116187535,0.07406238,0,-0.46265823,0.80336493,0,0,0.2180164,-2.1822197,-0.6733133,1.0722108,-0.18939073,0,0.6736677,-1.1446235,-0.5392556,-0.10342325,0,-2.103756,0.63456273,1.0084826,0.35283437,-0.34801543,-0.42219818,0,0.2749956,0,-0.0034901416,-1.8230186,0,-1.4192337,0,0.35724258,0,0.9415155,0,0.14061622,-0.009546182,0.5996207,1.0260484,0,1.9182919,0,0,0.07897405,0,0,-0.54991066,0,0.59632015,0,-0.12264681,0,-0.108530454,-1.0458384,-2.1077266,0.8683332,0,0,-0.38342124,-0.3663735,0.52692175,0,0,0.86241686,0.8129902,0,0,1.3344622,-0.9452503,2.3415637,0,0,0.5266673,0,0,-0.36260316,0,0,0,0.7801703,0,-1.2233856,0,1.3736296,-0.052468568,-0.31836143,0.6850967,0,0.27733508,0.22051209,0.7676231,0.087150894,-0.059506815,-0.74359417,0.15348677,-1.158248,-0.15581287
"(113.787202884941, 22.70781840778824)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79422761138744, 22.68182655677045)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79435539359328, 22.68217113485571)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.7959787892288, 22.67718626497924)",0.34667015,-0.9790656,-0.3406977,0,0,-0.42213058,-0.54954803,0.45897025,0,-1.013682,0.78677785,0,-0.75475687,0.601593,0.3864658,-0.3781758,0,0.2776524,-1.075878,0,0.8739688,-1.1437922,0.702503,0.59534156,1.1785803,0,0,0,-0.5203512,-0.6017974,1.2125146,-1.0117999,0.056256786,0.006739475,-1.0093906,-0.85728794,0,0.098928995,0.6049063,0,0.97067153,0,0,0,-1.2877783,0,0,0,-0.15147907,0,0.49998203,0.22202756,-0.57040596,0,0,0,0,0.47768122,0.5459615,0,0.6555768,1.5967493,-1.6847845,0,0,0.4800024,-0.463552,0,0.5611456,-0.6594194,0,0,1.9044533,1.2841799,0.5896761,0,0,-1.2184943,0,0.9475385,-0.10123147,-1.1390172,0,-0.14075446,-0.023415009,0,0.70859694,0,1.067517,0.2283659,0,0.9124894,0,0.25619215,0.39128998,-0.7225423,0,0.24479917,-0.12214651,0,-1.0996962,-0.1352198,-1.0060492,0.242066,0,-0.19011718,-0.28023311,0,0.52482426,-0.37868106,0,0,0,-0.51089627,0.6696587,0.17059943,0,0,-1.0964425,0.33731368,-1.1124406,-0.031962655,1.0327629,0,-0.31655574,1.9116359,1.0888007,0,-0.35101882,-0.37490568,1.294803,-0.95851386,-0.6797384,0,-0.19960493,-0.27266034,-0.43105927,0,-0.639407,1.8125676,0,0,0.4900009,-1.3866266,-0.17391807,0.3538055,-0.061294727,0,-0.030468505,-1.1980395,-0.8605795,-0.5142205,0,-0.08037866,0.85888,0.17140317,0.39705622,0.7867548,-0.38147688,0,0.20503439,0,-0.14294147,-1.5209215,0,-0.9438083,0,-0.86096853,0,0.21739249,0,1.4505334,-0.32726493,0.03058795,-0.05258551,0,0.18575121,0,0,0.30023515,0,0,0.10136263,0,-0.058548465,0,-0.096929595,0,-0.7349931,-1.3743864,-1.848264,-0.34153128,0,0,-0.27998546,-0.124141306,-1.277195,0,0,0.38585433,0.19218333,0,0,1.1387165,-0.74621725,1.7067223,0,0,0.90727687,0,0,0.030347556,0,0,0,-0.3171818,0,-1.3621548,0,1.5612695,-0.45784438,0.66196,2.2844393,0,0.69024986,0.9568961,-0.38996774,-0.63285965,-0.217517,-0.15223469,-0.437849,-0.4280531,-0.19529258
"(113.79698184192694, 22.67294814226082)",0.3755291,-1.1329983,-0.6983933,0,0,-0.7284107,-0.5192006,0.46057624,0,-1.4927236,1.2580945,0,-0.6126992,0.7547443,0.2219257,-0.26100007,0,0.4346297,-0.822032,0,0.60964,-1.0520457,0.46845233,0.60803074,1.1338671,0,0,0,-0.45669702,-0.82060385,1.5234538,-0.8649117,0.23909178,0.43891454,-0.6746787,-0.73387134,0,-0.070812136,0.7733105,0,0.86243933,0,0,0,-1.5395801,0,0,0,-0.023998344,0,0.60375583,0.13671738,-1.018797,0,0,0,0,0.41605613,0.4219463,0,0.67482334,1.0357817,-1.9421818,0,0,0.51047486,-0.83202076,0,0.40168637,-0.7080295,0,0,1.8818816,1.3636509,0.70346415,0,0,-0.86622214,0,0.8214989,0.11085092,-1.3055589,0,-0.3951755,-0.14234951,0,0.8337255,0,1.1946614,0.41995794,0,0.8499075,0,0.36620313,0.8754109,-0.74309736,0,-0.15734717,0.23536447,0,-0.7638301,0.0035275507,-0.7477732,0.43827274,0,-0.36739427,-0.5091241,0,0.28783602,-0.31264335,0,0,0,-0.15368253,0.6387267,-0.21286768,0,0,-1.1007892,0.11672261,-1.2287636,-0.23503467,0.18828371,0,0.012301299,1.578703,1.071466,0,-0.6489758,-0.2337314,0.76309603,-1.0467112,-0.55136675,0,-0.46536636,-0.36226323,-0.36947742,0,-0.28152934,1.6632278,0,0,0.9656976,-0.8336963,0.039846513,0.08336372,0.12166007,0,-0.1403142,-1.0214427,-0.59171534,-0.87529325,0,0.30282745,0.86482763,-0.49758664,0.5176018,1.1119965,-0.05735736,0,0.22857244,0,0.30681685,-0.9935727,0,-0.25003612,0,-1.0963274,0,0.30262566,0,1.6095085,-0.32223853,0.008269729,-0.27631035,0,0.025133045,0,0,0.19636473,0,0,-0.14386089,0,-0.37880775,0,-0.05365552,0,-0.93318075,-1.4373975,-1.8767301,-0.56082296,0,0,-0.5214104,0.030410834,-1.7690634,0,0,0.22271694,0.015559681,0,0,0.7022466,-0.7042545,1.3251811,0,0,1.067137,0,0,0.35400492,0,0,0,-0.59814274,0,-1.1372042,0,1.2755432,-0.22930382,1.1504067,2.036638,0,0.7176839,0.97043234,-0.8376703,-0.9187483,-0.03295656,0.29806036,-0.5603505,-0.086977616,-0.071758635
"(113.79736131602444, 22.672106361667964)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
