coords,"(114.04693474611668, 22.540002295852275)","(113.9227697112878, 22.49217987724736)","(113.80356636123383, 22.69090196114182)","(113.806094118615, 22.608489914234635)","(113.9251320057314, 22.509396993056807)","(113.92563814717566, 22.499490578823)","(114.02117517887034, 22.566801444941515)","(113.85876360443186, 22.581259339236134)","(113.91779346227996, 22.52269386428252)","(114.05353233492136, 22.54364328906836)","(113.92912167809294, 22.497878461560926)","(113.92166887378023, 22.54272433986609)","(113.93012715045802, 22.5854377256304)","(113.89681327667849, 22.55895081970364)","(113.94614918290752, 22.50752506883701)","(113.92340134855672, 22.547838421042226)","(114.0501515575046, 22.55092800091292)","(113.92652566791946, 22.57339049449254)","(113.90012121377042, 22.56440234596206)","(113.92224983518896, 22.541425009465723)","(113.9209526904422, 22.519832996379805)","(113.95050315614996, 22.592666995595845)","(113.92185580797926, 22.531672656073045)","(113.94954926958331, 22.593125533267497)","(114.09987740224462, 22.55862945839605)","(113.92630913037836, 22.50516191638483)","(113.92554866697613, 22.49387546938467)","(113.93498570445516, 22.52175252781645)","(113.94316221799896, 22.505988284131483)","(113.8358804275415, 22.602846828993243)","(114.0488978197159, 22.71087739476002)","(113.92464415190864, 22.495690220455803)","(113.92218773803936, 22.53729237913093)","(113.91928439640076, 22.491246857098268)","(113.91899340854864, 22.53151856340875)","(113.90266437173422, 22.57103934276284)","(113.9278666598202, 22.576836504884977)","(113.90238367149696, 22.570555626317283)","(114.21448664326958, 22.625520634437432)","(114.15541306236037, 22.62647499010826)","(113.9022229919812, 22.53947935311595)","(113.9015942174005, 22.571386789598705)","(113.92336421331702, 22.494662221579897)","(114.16007862509652, 22.6343931526042)","(114.01101620405794, 22.557524315075128)","(113.90400705889012, 22.57209189068621)","(113.91980076423798, 22.53584783557758)","(113.88354916924268, 22.575260706140764)","(113.86394142985549, 22.6083432672588)","(114.11020849547278, 22.59479912042845)","(113.80083898677545, 22.69025184371544)","(113.79698184192694, 22.67294814226082)","(113.922922365528, 22.49274232891489)","(113.8839390306092, 22.573499571878827)","(113.90468922044644, 22.52458160145202)","(113.81118963446688, 22.71152037485446)","(113.79774013808972, 22.676302140573235)","(113.90140627594926, 22.56081731864961)","(113.9228147337774, 22.53661850363504)","(113.91208989699992, 22.6452923782916)","(113.88300586544976, 22.58562945206341)","(114.11858402141446, 22.551149668582035)","(114.40342775759994, 22.75752918760972)","(113.81792801616244, 22.73909396967996)","(113.92440619892236, 22.51653283646181)","(113.80685593527964, 22.689117790364875)","(113.80383567881978, 22.694381531168883)","(113.92067421160084, 22.63896226031564)","(113.92963531985092, 22.58526587263269)","(113.89034325731022, 22.588759923269595)","(113.91319223484469, 22.4978785926037)","(113.892255566299, 22.53991973545198)","(113.9140268062863, 22.53426418533256)","(113.91937803592886, 22.52819581992984)","(113.94211778612132, 22.50092296681268)","(113.80756354438893, 22.69243242656404)","(113.84657517531204, 22.60093561218349)","(113.8745967732099, 22.56089353229325)","(113.9236191037818, 22.547219884857284)","(114.11875155839356, 22.556180064290512)","(113.96613232544132, 22.52338990440122)","(113.90785134725428, 22.57461377939649)","(113.7984545795984, 22.687766256627945)","(113.88448606450368, 22.587761921174668)","(114.03520463103412, 22.51921755149129)","(113.8080141891376, 22.69437247816994)","(113.77155126284892, 22.67639841965641)","(113.92856639533, 22.585614114940903)","(113.88288330367332, 22.584707613242863)","(113.94255663054965, 22.5418685691059)","(113.91092740367104, 22.53137022222053)","(113.9246627181329, 22.560614477205466)","(113.90304432857408, 22.57083705992409)","(113.79895554589974, 22.67002781975252)","(113.86711044675866, 22.581720273324983)","(113.91380199677894, 22.52950577881648)","(113.81220867492476, 22.69171278348757)","(113.93010821550216, 22.58103330109768)","(113.86217747391308, 22.620536663669785)","(113.787202884941, 22.70781840778824)","(113.88428769528484, 22.59311858474874)","(113.94630768345353, 22.59428386994332)","(114.121585315972, 22.5718004372024)","(113.94190375622978, 22.57762146087218)","(113.91931046608696, 22.52379949723722)","(113.84475396863044, 22.62243264083828)","(113.88183428666048, 22.58382089117693)","(113.88247799071604, 22.571539914543767)","(113.84312994463517, 22.58968804064139)","(113.867296889157, 22.813240987396306)","(114.08654250847071, 22.55688993850308)","(113.81981155421732, 22.674296914959008)","(113.89385583383638, 22.570381868465148)","(113.86391670627869, 22.62356676335052)","(114.36537140469406, 22.75027732854598)","(114.03258017340312, 22.518835225050434)","(113.7636001347737, 22.72988978944929)","(113.86659428816216, 22.58134020026288)","(113.8150073934701, 22.67642124110698)","(113.93145888991178, 22.578848067899514)","(113.961348863182, 22.56614097538303)","(114.059828635191, 22.55692679284818)","(113.91149043362827, 22.55031513055191)","(113.91793134499132, 22.521306733839328)","(113.92474488582464, 22.54902832461472)","(113.87474010382866, 22.595008505464588)","(113.92858732646752, 22.497886317194585)","(114.14738262385522, 22.62282166401146)","(113.84714603807237, 22.57080712156915)","(113.92366541253956, 22.49031818591481)","(113.90736846998614, 22.584919578327888)","(113.92548846160952, 22.50011042823694)","(113.7723344254874, 22.68737798494879)","(113.83322105799826, 22.73261450604596)","(113.92151829851616, 22.54250486324521)","(113.92929765548104, 22.56674971426652)","(113.8855563381032, 22.58338778990331)","(113.92491544451951, 22.546594915393136)","(113.9199180705112, 22.532779942101413)","(113.9358865757457, 22.49015576662666)","(113.79435539359328, 22.68217113485571)","(113.81329833274668, 22.71163275331357)","(113.91133875899128, 22.531498055807084)","(113.9060216403065, 22.566474454650844)","(113.88413314186084, 22.587466287225133)","(113.93464599946716, 22.51865957436213)","(113.8210823761027, 22.749753392782647)","(113.92658920679084, 22.492458862027146)","(113.85355712542966, 22.66182489877292)","(113.88510845002376, 22.58947059796849)","(113.89619219511088, 22.56195301430272)","(113.9288019566342, 22.58296667651562)","(113.87483008598684, 22.55571806422992)","(113.87822146372534, 22.595780185853)","(113.92042670727112, 22.491413103835583)","(113.92392189050732, 22.511208007475243)","(113.96495524828326, 22.53415067655107)","(113.93376121122374, 22.49405012886638)","(113.92120213056955, 22.54274247433163)","(113.9264224304794, 22.494702765882828)","(113.78317612389604, 22.72112859582333)","(113.85121218758688, 22.57789737549889)","(113.9257133208641, 22.49904801076604)","(113.8577241213036, 22.570969357083783)","(113.94635535775788, 22.50871004611025)","(113.86233085822712, 22.60693104670113)","(114.06902312553083, 22.523806070931325)","(114.49990221379645, 22.54893734564464)","(113.94571331747716, 22.52330004273926)","(113.87698404889056, 22.57912414562788)","(113.9330638512782, 22.495724485531586)","(113.92047466594128, 22.544876414936937)","(113.7978084771704, 22.67796389424912)","(113.90948937514612, 22.48887518802972)","(113.9112970710738, 22.511976928895443)","(113.83767185158216, 22.624341266166127)","(113.92631012301244, 22.567845340105382)","(113.7995415821282, 22.687435975246444)","(113.88453539267744, 22.547765267102395)","(113.92305428222826, 22.49292534483256)","(113.81018381420004, 22.70623937238828)","(113.83908742873312, 22.683928243539707)","(114.54846422651664, 22.56122294530019)","(113.9270937650141, 22.551110989411416)","(113.80370559943276, 22.687836631059508)","(113.8464747588942, 22.676005611414727)","(113.92917065609052, 22.503574030879285)","(113.87339173849706, 22.59661564432261)","(113.8774394389855, 22.56625517429714)","(113.92896046356675, 22.58151673069305)","(113.88310153146348, 22.58623698054205)","(113.87235359274077, 22.572455224968497)","(113.92218046914108, 22.55294107113472)","(113.79736131602444, 22.672106361667964)","(113.93510217899644, 22.526906019842286)","(113.87855566357037, 22.59216790486995)","(113.90989511060286, 22.580147211848672)","(113.93894760673626, 22.5081553618812)","(113.87020960892772, 22.558296893756623)","(113.8433983618851, 22.600071130428564)","(113.92259592110987, 22.49125603173196)","(113.87015437333862, 22.59605393906024)","(113.80312923828562, 22.6933928308706)","(113.82901079596748, 22.64045885550324)","(113.9174113969783, 22.51132708318565)","(113.8237800329128, 22.68099936027544)","(113.80166244724734, 22.68988754163503)","(113.91989942007548, 22.491960686132167)","(113.87433931137282, 22.566276087113)","(113.9176267384469, 22.546137278208786)","(113.92919325708384, 22.579346228088763)","(113.89732510089706, 22.58208937726691)","(113.88748437986968, 22.586240821816176)","(113.93170404942028, 22.51515419347029)","(113.79422761138744, 22.68182655677045)","(113.92801189600554, 22.58222055640631)","(113.9253577079628, 22.516232859817617)","(113.89374666645298, 22.59040512458577)","(114.23780014450274, 22.738075058159986)","(113.90779509495395, 22.56886403032578)","(113.83309839612107, 22.695279679644056)","(113.7959787892288, 22.67718626497924)","(114.04983029611104, 22.551869775455)","(114.07229404002798, 22.530781669223945)","(114.0693542705338, 22.51770420768841)","(113.92367270147987, 22.532537701271604)","(114.48847853085512, 22.523815654853145)","(113.85903005379473, 22.58150820922977)","(113.8830452791676, 22.586145643716485)","(113.84972633612948, 22.578707593380017)","(113.84971705017225, 22.579096711859044)","(113.8497258765175, 22.57870884303717)",no action
"(113.7636001347737, 22.72988978944929)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.77155126284892, 22.67639841965641)",0.30448002,0.051916834,0.3216748,0,0,0.2146165,-0.0037210137,0.4142391,0,0.5180793,-0.23398224,0,-0.84352344,-0.20848149,0.34250584,-0.32377538,0,-0.12745778,-1.3643852,0,1.2391428,-0.566573,0.40060213,0.25693202,0.7307249,0,0,0,-0.1970988,-0.11596692,-0.08327707,-1.0631832,-0.4030322,-0.9864606,-0.6596093,-0.04352732,0,0.79973173,-0.09161362,0,0.26694626,0,0,0,-0.07870139,0,0,0,-0.124424,0,-0.32358336,0.42856345,0.43902168,0,0,0,0,0.7264088,-0.14518474,0,-0.33745402,2.2004135,-0.274555,0,0,0.13511474,0.24395043,0,0.5813969,-0.17058809,0,0,0.9539254,-0.2771203,0.8110626,0,0,-1.3285899,0,0.65101796,-0.57875013,-0.65663797,0,0.4074605,-0.046350077,0,0.06888558,0,0.74693584,0.01915406,0,-0.006394135,0,-0.47815862,-0.8171857,-0.41413194,0,0.6589818,-0.8522518,0,-1.1711298,0.20173259,-0.7939602,-0.33703154,0,0.15339299,0.3644998,0,1.2763468,-0.37758517,0,-0.28347132,0.24979849,-0.61606526,0.19434226,1.0130316,0,0,-0.69160247,1.1358398,-0.057358745,0.5821586,2.211543,0,-0.8230134,1.5524466,0.5776006,0,0.40535533,-0.53822845,1.4613132,0.04246109,-0.044921756,0,0.59448236,0.36393514,-0.14489102,-1.6548998,-1.0268492,1.1254213,0,0,-0.76872987,-1.9069839,-0.3039822,0.8423222,-0.11841355,0,0.47288156,-1.4672377,-0.61977094,0.5053523,0,-0.9542134,0.41008317,0.9294596,0.015034102,-0.6797743,-0.70603466,0,0.15252073,0,-1.1983919,-2.0545716,0,-1.6844478,0,0.5463394,0,0.20545109,0,0.15417154,-0.3628991,0.49143708,0.9577121,0,0.46623623,0,0,0.6737239,0,0,0.4223891,0,-0.061972268,0,0.47915483,-0.81811553,-0.3076022,-0.47044381,-1.0151145,0.7754177,0,0,0.8436301,-0.25641584,0.17295808,0,0,-0.20753743,0.6821381,0,0,1.316798,-0.3816285,1.8600798,0,0,-0.0029688012,0,0,-0.84116787,0,0,0,0.80174565,0,-1.2494656,0,1.5284518,-0.67253256,-0.28203073,1.3294576,0,0.20378695,0.09071563,0.6815676,0.33599567,-0.27821347,-0.99561167,0.28664616,-0.6197546,-1.0019112
"(113.7723344254874, 22.68737798494879)",0.4108967,-0.012277635,0.32181263,0,0,0.20594344,0.032780185,0.40826628,0,0.25889924,-0.1163117,0,-0.7829139,-0.03852851,0.3496483,-0.3327249,0,-0.17392279,-1.4250816,0,1.2274381,-0.6698382,0.33739543,0.3052063,0.7857293,0,0,0,-0.23792562,-0.28295478,-0.017236616,-1.1256061,-0.45972204,-0.94056314,-0.6646326,-0.13988636,0,0.87198156,0.04795435,0,0.18331535,0,0,0,-0.33081824,0,0,0,-0.105756156,0,-0.41198283,0.43160835,0.29056987,0,0,0,0,0.69582295,-0.05211458,0,-0.43832064,2.1430943,-0.42637435,0,0,0.2815912,0.15539469,0,0.66951144,-0.16400748,0,0,0.9524263,-0.069014594,0.9540991,0,0,-1.3063111,0,0.8070044,-0.48244685,-0.83196914,0,0.34529963,-0.13775097,0,0.097951606,0,0.9024341,-0.0940539,0,0.036382794,0,-0.37567282,-0.69621503,-0.5253202,0,0.38836652,-0.7263511,0,-1.2735728,0.36021173,-0.75011456,-0.24466772,0,0.030620504,0.37388703,0,1.3346039,-0.35181797,0,-0.30240214,0.48419577,-0.6205294,0.21241254,0.9247605,0,0,-0.71662295,1.0137187,-0.19631197,0.5635962,1.9190532,0,-0.81943643,1.5689809,0.57872087,0,0.16924536,-0.48472616,1.2338557,0.06947332,-0.041464865,0,0.55444264,0.35703334,0.025867589,-1.3618326,-1.0748805,1.3276523,0,0,-0.6224231,-1.8898981,-0.15529144,0.7564904,-0.06862419,0,0.50254935,-1.4833288,-0.54991055,0.38153896,0,-0.7654735,0.5077727,0.69561595,0.013213225,-0.4965861,-0.7030177,0,0.19517384,0,-1.0410088,-2.0418599,0,-1.5660673,0,0.4289096,0,0.15941662,0,0.3430546,-0.29634106,0.61912805,0.8823554,0,0.34701127,0,0,0.930621,0,0,0.41182965,0,-0.282866,0,0.46095198,-0.85938174,-0.44566137,-0.58455706,-1.0961957,0.66503793,0,0,0.95505065,-0.26190805,-0.057404935,0,0,-0.37924877,0.6117471,0,0,1.3684616,-0.3899663,1.793876,0,0,0.0865505,0,0,-0.9268877,0,0,0,0.5873187,0,-1.2183541,0,1.5030286,-0.67870235,-0.13619594,1.5832133,0,0.2493424,0.0268635,0.5165366,0.20791821,-0.30571246,-0.88142145,0.31371528,-0.50003636,-1.0560834
"(113.78317612389604, 22.72112859582333)",0.689551,0.013485758,-0.1711292,0,0,-0.3353366,-0.16792111,0.5277071,0,1.098756,-0.6248425,0,-0.6728436,-0.66034937,0.8032084,-0.100343265,0,-0.34351474,-1.5565499,0,0.9629918,0.2923913,0.33419886,-0.46456653,0.5923358,0,0,0,-0.38531333,-0.9402558,0.46982342,-0.3948392,-0.2355857,-0.46228385,-0.72318596,0.94022435,0,1.0869678,-0.6011121,0,0.5970692,0,0,0,0.059317276,0,0,0,-0.23194169,0,-0.0074755736,-0.12971719,-0.14307535,0,0,0,0,1.4190807,-1.0608433,0,-0.10916949,2.294244,-0.5374743,0,0,-0.38768706,-0.37349904,0,0.9322923,-0.7737435,0,0,0.8269806,0.5285366,0.37193254,0,0,-0.9784083,0,0.44870758,-0.3319183,-0.36317322,0,0.30105892,0.17824061,0,-0.007500395,0,0.13344723,0.9278757,0,0.23275028,0,-0.60837555,-1.0937539,0.05473486,0,0.28282,-1.0384879,0,-1.1924617,0.27020106,-0.50885296,-0.080542736,0,0.82044756,0.5071677,0,1.0328815,0.1833627,0,-0.169462,-0.12728857,-0.46317583,-0.8460737,0.22911863,0,0,-1.0202768,1.2212656,0.17315054,-0.18074897,2.170274,0,-1.0560915,1.3391604,0.406576,0,0.2858439,0.044654153,1.5976368,-0.22709493,0.043034226,0,0.19748288,-0.0059798304,-0.345302,-1.2204565,-0.42614064,0.48467425,0,0,0.0511363,-2.1150043,-0.6275196,1.1578614,-0.33954003,0,0.5487307,-1.4079826,-0.50153303,-0.12093733,0,-1.6991336,0.40384915,0.9384196,0.3621836,-0.78221256,-0.5525041,0,0.55927277,0,-0.49699923,-2.007409,0,-1.6034199,0,0.58865833,0,0.8370541,0,-0.109137416,-0.1617832,0.8455835,1.0002849,0,1.9619656,0,0,-0.060501844,0,0,-0.25324306,0,0.41705593,0,0.0019529872,-1.078311,-0.06125313,-0.9207077,-1.5757068,1.0278562,0,0,-0.57138443,-0.33319998,0.6904724,0,0,0.62771374,0.7453229,0,0,1.2876902,-0.75995255,1.9439573,0,0,0.24006328,0,0,-0.49902338,0,0,0,0.78171617,0,-1.1047369,0,1.5100158,-0.16903612,-0.19988169,0.7667715,0,0.07305463,-0.007817939,0.9422602,0.05928698,-0.1748721,-0.46487257,0.077527046,-1.2206695,-0.4539808
"(113.787202884941, 22.70781840778824)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79422761138744, 22.68182655677045)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79435539359328, 22.68217113485571)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.7959787892288, 22.67718626497924)",0.15701932,-0.47201347,-0.31711307,0,0,-0.6549531,-0.593432,0.31617406,0,-1.053443,0.34404823,0,-0.5113166,0.39313927,0.16555555,-0.511932,0,-0.0072449874,-1.3775471,0,1.1423044,-0.7385193,0.53698486,0.95252305,0.7003093,0,0,0,-0.4181542,-0.37346697,0.87115467,-0.79429364,-0.41186967,-0.042328127,-1.0554978,-0.5444708,0,0.473422,0.39429545,0,0.5453248,0,0,0,-1.3168153,0,0,0,-0.20316286,0,-0.06047346,0.37345424,-0.06345879,0,0,0,0,0.47885835,0.48221892,0,0.437414,1.6906043,-1.4340255,0,0,0.4203489,-0.02597051,0,0.66307956,-0.48435622,0,0,1.4997029,0.8144454,0.6990383,0,0,-1.49874,0,1.0225165,-0.18537623,-1.3713753,0,-0.14200415,0.31328398,0,0.7016049,0,0.8870109,0.062349286,0,0.6449503,0,0.39516664,-0.0051965807,-0.9190572,0,0.32585797,-0.43510872,0,-1.3374324,-0.11108312,-0.59201056,-0.25031844,0,-0.4031509,-0.2610756,0,0.829323,-0.12741964,0,-0.8664678,0.74084073,-0.8442506,0.679168,0.43987566,0,0,-1.0951602,0.7058428,-0.97397774,0.21576887,1.3232375,0,-0.26310366,1.6773759,0.732874,0,-0.2420153,-0.38058302,1.0362871,-0.89509434,-0.6186301,0,0.17016675,0.0786349,-0.58631635,-1.5674988,-0.7285979,1.5425626,0,0,0.03003293,-1.5135479,-0.057060935,0.5380438,-0.26254472,0,0.06545329,-1.6177186,-0.86665,-0.44431567,0,0.22762749,0.6312469,0.18678094,0.2981786,0.14276537,-0.56154853,0,0.4111682,0,-0.74874103,-1.7628578,0,-1.3905083,0,-0.4831401,0,0.13837,0,1.0699328,-0.34789824,0.5219807,0.1695036,0,0.26473647,0,0,0.4871407,0,0,0.5871423,0,-0.20474972,0,-0.0031446256,-0.597571,-0.69579947,-1.2113597,-1.1546873,-0.10269131,0,0,-0.1041489,-0.14350025,-0.86248994,0,0,0.048752457,0.08118603,0,0,1.3853271,-0.4723077,1.4485604,0,0,0.494853,0,0,-0.3831226,0,0,0,-0.40533638,0,-1.443142,0,1.7487091,-0.6293872,0.62051016,2.6242878,0,0.41311023,0.48212934,-0.046562336,-0.43639907,-0.3154574,0.0057803467,-0.34165567,-0.71637636,-0.5815595
"(113.79698184192694, 22.67294814226082)",0.1907653,-0.65935284,-0.63140744,0,0,-0.8306635,-0.54994106,0.5473751,0,-1.6142218,0.90899235,0,-0.49763614,0.49465522,0.06276943,-0.44536865,0,0.1978602,-1.159338,0,0.8767069,-0.6919789,0.4366931,1.0215509,0.7331218,0,0,0,-0.41269422,-0.7398712,1.2552028,-0.5891591,-0.2697512,0.33266467,-0.8758773,-0.6715847,0,0.25885063,0.54890364,0,0.55851895,0,0,0,-1.6143472,0,0,0,-0.11380797,0,0.18498437,0.19591714,-0.44276366,0,0,0,0,0.28564754,0.41551143,0,0.6639889,1.1034942,-1.7873242,0,0,0.6177523,-0.31574526,0,0.5976503,-0.47630712,0,0,1.6796205,1.157581,0.7262792,0,0,-1.1406338,0,0.90527254,0.21033475,-1.5768888,0,-0.41789562,0.24034558,0,0.8199489,0,0.86892945,0.13891283,0,0.8589469,0,0.49271953,0.741067,-1.1740699,0,-0.014580987,-0.13526839,0,-1.0007534,-0.11324662,-0.5242027,0.10145293,0,-0.5883789,-0.46806657,0,0.5693655,-0.2260391,0,-0.7625783,1.0181127,-0.5944725,0.79308295,0.072716005,0,0,-1.3651617,0.49126834,-1.1693399,0.16998237,0.64117837,0,0.06427024,1.4853446,0.85601795,0,-0.6508762,-0.38039398,0.7341368,-1.0927153,-0.58881456,0,-0.15814534,-0.22084795,-0.56600136,-1.0862412,-0.47320774,1.5296172,0,0,0.62358654,-1.0322381,0.011144578,0.30763534,-0.005704779,0,-0.19015029,-1.3140147,-0.62144154,-0.8472022,0,0.5439969,0.52085567,-0.43701196,0.36663762,0.6296257,-0.3537543,0,0.50320005,0,-0.32252997,-1.4515347,0,-0.77392423,0,-0.86284846,0,0.23127213,0,1.3375804,-0.32736498,0.33082122,-0.32626542,0,0.12605591,0,0,0.2922266,0,0,0.38055575,0,-0.5050648,0,0.051065605,-0.4238412,-0.86274654,-1.4952624,-1.3100243,-0.40269414,0,0,-0.46372464,-0.02071738,-1.5017476,0,0,0.062491637,-0.18086974,0,0,1.1344314,-0.44536403,1.2907223,0,0,0.73783904,0,0,0.008790374,0,0,0,-0.716832,0,-1.3413274,0,1.5941184,-0.47259897,1.1930258,2.6333694,0,0.6475253,0.64645433,-0.61172086,-0.957608,-0.284993,0.40213266,-0.50946337,-0.2992995,-0.43998462
"(113.79736131602444, 22.672106361667964)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
