coords,"(114.04693474611668, 22.540002295852275)","(113.9227697112878, 22.49217987724736)","(113.80356636123383, 22.69090196114182)","(113.806094118615, 22.608489914234635)","(113.9251320057314, 22.509396993056807)","(113.92563814717566, 22.499490578823)","(114.02117517887034, 22.566801444941515)","(113.85876360443186, 22.581259339236134)","(113.91779346227996, 22.52269386428252)","(114.05353233492136, 22.54364328906836)","(113.92912167809294, 22.497878461560926)","(113.92166887378023, 22.54272433986609)","(113.93012715045802, 22.5854377256304)","(113.89681327667849, 22.55895081970364)","(113.94614918290752, 22.50752506883701)","(113.92340134855672, 22.547838421042226)","(114.0501515575046, 22.55092800091292)","(113.92652566791946, 22.57339049449254)","(113.90012121377042, 22.56440234596206)","(113.92224983518896, 22.541425009465723)","(113.9209526904422, 22.519832996379805)","(113.95050315614996, 22.592666995595845)","(113.92185580797926, 22.531672656073045)","(113.94954926958331, 22.593125533267497)","(114.09987740224462, 22.55862945839605)","(113.92630913037836, 22.50516191638483)","(113.92554866697613, 22.49387546938467)","(113.93498570445516, 22.52175252781645)","(113.94316221799896, 22.505988284131483)","(113.8358804275415, 22.602846828993243)","(114.0488978197159, 22.71087739476002)","(113.92464415190864, 22.495690220455803)","(113.92218773803936, 22.53729237913093)","(113.91928439640076, 22.491246857098268)","(113.91899340854864, 22.53151856340875)","(113.90266437173422, 22.57103934276284)","(113.9278666598202, 22.576836504884977)","(113.90238367149696, 22.570555626317283)","(114.21448664326958, 22.625520634437432)","(114.15541306236037, 22.62647499010826)","(113.9022229919812, 22.53947935311595)","(113.9015942174005, 22.571386789598705)","(113.92336421331702, 22.494662221579897)","(114.16007862509652, 22.6343931526042)","(114.01101620405794, 22.557524315075128)","(113.90400705889012, 22.57209189068621)","(113.91980076423798, 22.53584783557758)","(113.88354916924268, 22.575260706140764)","(113.86394142985549, 22.6083432672588)","(114.11020849547278, 22.59479912042845)","(113.80083898677545, 22.69025184371544)","(113.79698184192694, 22.67294814226082)","(113.922922365528, 22.49274232891489)","(113.8839390306092, 22.573499571878827)","(113.90468922044644, 22.52458160145202)","(113.81118963446688, 22.71152037485446)","(113.79774013808972, 22.676302140573235)","(113.90140627594926, 22.56081731864961)","(113.9228147337774, 22.53661850363504)","(113.91208989699992, 22.6452923782916)","(113.88300586544976, 22.58562945206341)","(114.11858402141446, 22.551149668582035)","(114.40342775759994, 22.75752918760972)","(113.81792801616244, 22.73909396967996)","(113.92440619892236, 22.51653283646181)","(113.80685593527964, 22.689117790364875)","(113.80383567881978, 22.694381531168883)","(113.92067421160084, 22.63896226031564)","(113.92963531985092, 22.58526587263269)","(113.89034325731022, 22.588759923269595)","(113.91319223484469, 22.4978785926037)","(113.892255566299, 22.53991973545198)","(113.9140268062863, 22.53426418533256)","(113.91937803592886, 22.52819581992984)","(113.94211778612132, 22.50092296681268)","(113.80756354438893, 22.69243242656404)","(113.84657517531204, 22.60093561218349)","(113.8745967732099, 22.56089353229325)","(113.9236191037818, 22.547219884857284)","(114.11875155839356, 22.556180064290512)","(113.96613232544132, 22.52338990440122)","(113.90785134725428, 22.57461377939649)","(113.7984545795984, 22.687766256627945)","(113.88448606450368, 22.587761921174668)","(114.03520463103412, 22.51921755149129)","(113.8080141891376, 22.69437247816994)","(113.77155126284892, 22.67639841965641)","(113.92856639533, 22.585614114940903)","(113.88288330367332, 22.584707613242863)","(113.94255663054965, 22.5418685691059)","(113.91092740367104, 22.53137022222053)","(113.9246627181329, 22.560614477205466)","(113.90304432857408, 22.57083705992409)","(113.79895554589974, 22.67002781975252)","(113.86711044675866, 22.581720273324983)","(113.91380199677894, 22.52950577881648)","(113.81220867492476, 22.69171278348757)","(113.93010821550216, 22.58103330109768)","(113.86217747391308, 22.620536663669785)","(113.787202884941, 22.70781840778824)","(113.88428769528484, 22.59311858474874)","(113.94630768345353, 22.59428386994332)","(114.121585315972, 22.5718004372024)","(113.94190375622978, 22.57762146087218)","(113.91931046608696, 22.52379949723722)","(113.84475396863044, 22.62243264083828)","(113.88183428666048, 22.58382089117693)","(113.88247799071604, 22.571539914543767)","(113.84312994463517, 22.58968804064139)","(113.867296889157, 22.813240987396306)","(114.08654250847071, 22.55688993850308)","(113.81981155421732, 22.674296914959008)","(113.89385583383638, 22.570381868465148)","(113.86391670627869, 22.62356676335052)","(114.36537140469406, 22.75027732854598)","(114.03258017340312, 22.518835225050434)","(113.7636001347737, 22.72988978944929)","(113.86659428816216, 22.58134020026288)","(113.8150073934701, 22.67642124110698)","(113.93145888991178, 22.578848067899514)","(113.961348863182, 22.56614097538303)","(114.059828635191, 22.55692679284818)","(113.91149043362827, 22.55031513055191)","(113.91793134499132, 22.521306733839328)","(113.92474488582464, 22.54902832461472)","(113.87474010382866, 22.595008505464588)","(113.92858732646752, 22.497886317194585)","(114.14738262385522, 22.62282166401146)","(113.84714603807237, 22.57080712156915)","(113.92366541253956, 22.49031818591481)","(113.90736846998614, 22.584919578327888)","(113.92548846160952, 22.50011042823694)","(113.7723344254874, 22.68737798494879)","(113.83322105799826, 22.73261450604596)","(113.92151829851616, 22.54250486324521)","(113.92929765548104, 22.56674971426652)","(113.8855563381032, 22.58338778990331)","(113.92491544451951, 22.546594915393136)","(113.9199180705112, 22.532779942101413)","(113.9358865757457, 22.49015576662666)","(113.79435539359328, 22.68217113485571)","(113.81329833274668, 22.71163275331357)","(113.91133875899128, 22.531498055807084)","(113.9060216403065, 22.566474454650844)","(113.88413314186084, 22.587466287225133)","(113.93464599946716, 22.51865957436213)","(113.8210823761027, 22.749753392782647)","(113.92658920679084, 22.492458862027146)","(113.85355712542966, 22.66182489877292)","(113.88510845002376, 22.58947059796849)","(113.89619219511088, 22.56195301430272)","(113.9288019566342, 22.58296667651562)","(113.87483008598684, 22.55571806422992)","(113.87822146372534, 22.595780185853)","(113.92042670727112, 22.491413103835583)","(113.92392189050732, 22.511208007475243)","(113.96495524828326, 22.53415067655107)","(113.93376121122374, 22.49405012886638)","(113.92120213056955, 22.54274247433163)","(113.9264224304794, 22.494702765882828)","(113.78317612389604, 22.72112859582333)","(113.85121218758688, 22.57789737549889)","(113.9257133208641, 22.49904801076604)","(113.8577241213036, 22.570969357083783)","(113.94635535775788, 22.50871004611025)","(113.86233085822712, 22.60693104670113)","(114.06902312553083, 22.523806070931325)","(114.49990221379645, 22.54893734564464)","(113.94571331747716, 22.52330004273926)","(113.87698404889056, 22.57912414562788)","(113.9330638512782, 22.495724485531586)","(113.92047466594128, 22.544876414936937)","(113.7978084771704, 22.67796389424912)","(113.90948937514612, 22.48887518802972)","(113.9112970710738, 22.511976928895443)","(113.83767185158216, 22.624341266166127)","(113.92631012301244, 22.567845340105382)","(113.7995415821282, 22.687435975246444)","(113.88453539267744, 22.547765267102395)","(113.92305428222826, 22.49292534483256)","(113.81018381420004, 22.70623937238828)","(113.83908742873312, 22.683928243539707)","(114.54846422651664, 22.56122294530019)","(113.9270937650141, 22.551110989411416)","(113.80370559943276, 22.687836631059508)","(113.8464747588942, 22.676005611414727)","(113.92917065609052, 22.503574030879285)","(113.87339173849706, 22.59661564432261)","(113.8774394389855, 22.56625517429714)","(113.92896046356675, 22.58151673069305)","(113.88310153146348, 22.58623698054205)","(113.87235359274077, 22.572455224968497)","(113.92218046914108, 22.55294107113472)","(113.79736131602444, 22.672106361667964)","(113.93510217899644, 22.526906019842286)","(113.87855566357037, 22.59216790486995)","(113.90989511060286, 22.580147211848672)","(113.93894760673626, 22.5081553618812)","(113.87020960892772, 22.558296893756623)","(113.8433983618851, 22.600071130428564)","(113.92259592110987, 22.49125603173196)","(113.87015437333862, 22.59605393906024)","(113.80312923828562, 22.6933928308706)","(113.82901079596748, 22.64045885550324)","(113.9174113969783, 22.51132708318565)","(113.8237800329128, 22.68099936027544)","(113.80166244724734, 22.68988754163503)","(113.91989942007548, 22.491960686132167)","(113.87433931137282, 22.566276087113)","(113.9176267384469, 22.546137278208786)","(113.92919325708384, 22.579346228088763)","(113.89732510089706, 22.58208937726691)","(113.88748437986968, 22.586240821816176)","(113.93170404942028, 22.51515419347029)","(113.79422761138744, 22.68182655677045)","(113.92801189600554, 22.58222055640631)","(113.9253577079628, 22.516232859817617)","(113.89374666645298, 22.59040512458577)","(114.23780014450274, 22.738075058159986)","(113.90779509495395, 22.56886403032578)","(113.83309839612107, 22.695279679644056)","(113.7959787892288, 22.67718626497924)","(114.04983029611104, 22.551869775455)","(114.07229404002798, 22.530781669223945)","(114.0693542705338, 22.51770420768841)","(113.92367270147987, 22.532537701271604)","(114.48847853085512, 22.523815654853145)","(113.85903005379473, 22.58150820922977)","(113.8830452791676, 22.586145643716485)","(113.84972633612948, 22.578707593380017)","(113.84971705017225, 22.579096711859044)","(113.8497258765175, 22.57870884303717)",no action
"(113.7636001347737, 22.72988978944929)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.77155126284892, 22.67639841965641)",0.3577377,-0.03325712,0.42527828,0,0,0.4205533,0.02726988,0.5150132,0,0.73267525,-0.15931708,0,-1.0319736,-0.15995136,0.3459277,-0.26472247,0,0.016606111,-1.2837723,0,1.1552997,-0.65593535,0.4786811,0.08188145,0.89540964,0,0,0,-0.2052014,-0.051703554,-0.103567205,-1.191926,-0.32838753,-1.1319838,-0.70070434,-0.25392964,0,0.65008855,-0.06486516,0,0.3802696,0,0,0,0.08485358,0,0,0,-0.0961717,0,-0.0693135,0.46871302,0.44506264,0,0,0,0,0.6542455,-0.13821314,0,-0.23125571,2.1872787,-0.20492758,0,0,0.19528258,0.186428,0,0.56555074,-0.15902457,0,0,1.108518,-0.26249716,0.7343042,0,0,-1.3285695,0,0.60462314,-0.58332914,-0.5534442,0,0.47993433,-0.14940265,0,0.033372257,0,0.7795201,-0.019564267,0,0.091528654,0,-0.58568984,-0.7009561,-0.3701505,0,0.74121165,-0.8759511,0,-1.084568,0.12119885,-0.95345867,-0.24053758,0,0.2973773,0.4268849,0,1.2309421,-0.5646546,0,0,0,-0.53815246,0.25091952,1.0477682,0,0,-0.6958482,1.1167439,-0.04918922,0.5928132,2.357946,0,-0.91006505,1.678726,0.74074566,0,0.47159234,-0.667518,1.7154285,0.03501078,-0.086885005,0,0.5436645,0.30825087,-0.1435864,-1.6299475,-1.0788525,1.2343287,0,0,-0.7516577,-1.9650669,-0.40688083,0.84863716,-0.07384245,0,0.3966398,-1.3338755,-0.67588586,0.57234305,0,-1.1758529,0.46894634,1.1500249,0.023816327,-0.548183,-0.7647922,0,0.037410736,0,-1.1314111,-2.0766623,0,-1.6379659,0,0.50496864,0,0.181924,0,0.22888392,-0.3817268,0.2997791,0.93758714,0,0.44915769,0,0,0.5618802,0,0,0.33146077,0,0.04284021,0,0.52536726,0,-0.32032475,-0.58515424,-1.2342205,0.8202101,0,0,0.9275819,-0.2607612,0.099653386,0,0,-0.08937423,0.77562094,0,0,1.2488674,-0.49088112,2.0980453,0,0,0.05412419,0,0,-0.76209116,0,0,0,0.98862463,0,-1.2906256,0,1.5136217,-0.689402,-0.391785,1.1793634,0,0.293127,0.2552718,0.61967295,0.37454662,-0.27544808,-1.2510147,0.35522625,-0.5084513,-0.9342208
"(113.7723344254874, 22.68737798494879)",0.46208307,-0.12639068,0.41175884,0,0,0.36557186,0.041981824,0.4991913,0,0.39723974,-0.037007924,0,-0.9512415,-0.016034056,0.34255153,-0.29789197,0,-0.05817951,-1.3653804,0,1.1622667,-0.7632684,0.42060417,0.16686688,0.9447901,0,0,0,-0.26783094,-0.22713678,0.014351436,-1.2626802,-0.3682644,-1.0376554,-0.70933306,-0.32116935,0,0.69682884,0.09859057,0,0.2973997,0,0,0,-0.23187447,0,0,0,-0.100750454,0,-0.17269757,0.48547828,0.2543445,0,0,0,0,0.6477844,-0.037203718,0,-0.32554597,2.1558003,-0.4163732,0,0,0.29826096,0.11563106,0,0.6484062,-0.18184707,0,0,1.1237465,-0.037161134,0.91942835,0,0,-1.3381544,0,0.796639,-0.4625274,-0.76829046,0,0.41022283,-0.23075251,0,0.100614995,0,0.9370885,-0.10531421,0,0.119974636,0,-0.45632246,-0.5911699,-0.5053032,0,0.46471745,-0.7862701,0,-1.181432,0.2654006,-0.9183207,-0.15593407,0,0.14557733,0.40253305,0,1.2956331,-0.5228562,0,0,0,-0.54616994,0.26874876,0.95770586,0,0,-0.7561735,1.010729,-0.21187805,0.53936005,2.0460489,0,-0.9206925,1.7031742,0.75271136,0,0.24699987,-0.60827816,1.4796416,0.04476705,-0.07656458,0,0.5305038,0.3181438,0.014322877,-1.3322934,-1.1193051,1.4337419,0,0,-0.59347445,-1.9414576,-0.25127226,0.75911933,-0.004310498,0,0.44157273,-1.3912036,-0.5899705,0.40779424,0,-0.9424621,0.5741528,0.8883329,0.03759352,-0.401743,-0.74796796,0,0.089064986,0,-0.9965663,-2.062311,0,-1.5356814,0,0.3964787,0,0.15206683,0,0.44826332,-0.31956637,0.43073332,0.85439324,0,0.34469035,0,0,0.8341528,0,0,0.2933609,0,-0.17413135,0,0.4915123,0,-0.4532788,-0.6803538,-1.3149924,0.7195272,0,0,0.9910643,-0.23671278,-0.15641186,0,0,-0.27380645,0.7051271,0,0,1.3123101,-0.50480396,2.0243433,0,0,0.16125117,0,0,-0.82208157,0,0,0,0.7353641,0,-1.2819365,0,1.5368049,-0.7090313,-0.21701983,1.5054405,0,0.34820428,0.2184617,0.47627333,0.22097544,-0.3068646,-1.0954689,0.34928137,-0.45829004,-0.97341704
"(113.78317612389604, 22.72112859582333)",0.7618903,-0.1622444,-0.08424475,0,0,-0.11860695,-0.10432879,0.47917137,0,1.2870299,-0.5552434,0,-0.80550456,-0.52167845,0.8847528,-0.08304021,0,-0.2451843,-1.4001871,0,0.7841351,0.15261322,0.45304137,-0.6921189,0.77641493,0,0,0,-0.4560909,-1.1249005,0.5005249,-0.6491505,-0.04117383,-0.6054512,-0.80718184,0.83664143,0,0.94485736,-0.59348035,0,0.7373542,0,0,0,0.20835501,0,0,0,-0.27236944,0,0.26745886,-0.09768782,-0.2494368,0,0,0,0,1.4384216,-1.0989733,0,-0.059446186,2.2476518,-0.55296165,0,0,-0.47149435,-0.52177453,0,0.83270854,-0.8705721,0,0,0.9734042,0.7408087,0.28447723,0,0,-0.79043514,0,0.4073584,-0.41705167,-0.15325007,0,0.46446973,-0.021599602,0,-0.1598393,0,0.224352,0.9611607,0,0.27612334,0,-0.7108843,-1.001068,0.21916522,0,0.3106509,-1.0225757,0,-1.1014892,0.21353449,-0.626502,0.0907664,0,1.0498463,0.5313448,0,1.0277097,0.02059966,0,0,0,-0.35005784,-0.99792856,0.107828006,0,0,-0.8846445,1.103759,0.17568608,-0.28529295,2.1191454,0,-1.3135973,1.4835675,0.5103188,0,0.25286767,0.06086535,1.795338,-0.18085128,-0.001726117,0,0.07885921,-0.071395,-0.20778948,-0.8768679,-0.4426794,0.6713802,0,0,0.12134312,-2.102929,-0.76704955,1.1768593,-0.28408217,0,0.5940071,-1.1930223,-0.5037812,-0.06472371,0,-2.0565495,0.52608633,1.0750746,0.43308404,-0.57652473,-0.5462821,0,0.3263052,0,-0.21840721,-1.9321885,0,-1.4161319,0,0.5283933,0,0.91751486,0,0.028283807,-0.15048692,0.6488259,1.0364152,0,1.9589163,0,0,-0.13921309,0,0,-0.4228919,0,0.55483526,0,-0.06702605,0,-0.11282963,-1.0020922,-1.9166958,1.0233516,0,0,-0.5093669,-0.31656137,0.6195061,0,0,0.7998291,0.8521652,0,0,1.1732736,-0.86340624,2.2283468,0,0,0.3476632,0,0,-0.3542227,0,0,0,1.0045865,0,-1.1764277,0,1.5023141,-0.08654986,-0.34731907,0.5607794,0,0.12782426,0.105794795,0.9038117,0.09343215,-0.038081877,-0.7016057,0.15615383,-1.1745329,-0.27316004
"(113.787202884941, 22.70781840778824)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79422761138744, 22.68182655677045)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79435539359328, 22.68217113485571)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.7959787892288, 22.67718626497924)",0.17297113,-0.83249426,-0.3302263,0,0,-0.558666,-0.5728056,0.32235655,0,-1.0789615,0.64845216,0,-0.71844286,0.5245983,0.3017195,-0.46682698,0,0.18824118,-1.174638,0,0.9844412,-0.9484325,0.7039943,0.7790208,1.0438597,0,0,0,-0.4707604,-0.591525,1.0748626,-0.987258,-0.021327542,-0.014909754,-1.0258353,-0.67588264,0,0.22611624,0.47029197,0,0.8894113,0,0,0,-1.2673552,0,0,0,-0.25598657,0,0.35346097,0.3261368,-0.36313692,0,0,0,0,0.47839177,0.4560957,0,0.6317792,1.6225702,-1.6891739,0,0,0.38740534,-0.26254922,0,0.51779443,-0.5965831,0,0,1.8250521,1.0687182,0.60792005,0,0,-1.3079032,0,0.90761375,-0.21705858,-1.1871381,0,-0.1389484,0.04678552,0,0.7407977,0,1.0015342,0.19998184,0,0.69005924,0,0.26760828,0.29899082,-0.7712578,0,0.4292642,-0.3386715,0,-1.1850619,-0.21198954,-0.7785887,0.033190887,0,-0.2991156,-0.38314953,0,0.707765,-0.3199455,0,0,0,-0.61159134,0.63838476,0.24352695,0,0,-1.1707479,0.5593133,-1.0764602,0.09724625,1.194791,0,-0.3257122,1.8754854,0.9533694,0,-0.28643036,-0.36425677,1.2698438,-1.0015017,-0.667905,0,-0.09240084,-0.14322704,-0.63216776,-1.2254264,-0.68326026,1.7420616,0,0,0.27528393,-1.4012121,-0.22843474,0.48102722,-0.11648633,0,0.006698435,-1.4100442,-0.8343292,-0.48492962,0,-0.037351012,0.75589675,0.13034494,0.40201074,0.49709904,-0.5075522,0,0.2657672,0,-0.43518493,-1.6835427,0,-1.0596901,0,-0.69110733,0,0.25191998,0,1.3198808,-0.4062787,0.22950727,0.076746844,0,0.21184546,0,0,0.29392374,0,0,0.3158748,0,-0.10630372,0,-0.061077185,0,-0.76909727,-1.306555,-1.5879768,-0.21283478,0,0,-0.30505764,-0.08044157,-1.1419245,0,0,0.30160007,0.21862145,0,0,1.1956357,-0.62673455,1.6781771,0,0,0.71084064,0,0,-0.072387666,0,0,0,-0.21029201,0,-1.4672251,0,1.8265086,-0.5255009,0.6475046,2.4374619,0,0.564927,0.7618948,-0.18818104,-0.5685664,-0.18443787,-0.047508743,-0.42527652,-0.60778546,-0.3509155
"(113.79698184192694, 22.67294814226082)",0.19574165,-1.001912,-0.68610597,0,0,-0.7909033,-0.5351275,0.433867,0,-1.6276191,1.1682101,0,-0.6137386,0.6417912,0.19146457,-0.38526118,0,0.35120237,-0.91820383,0,0.7116395,-0.89796376,0.5386474,0.83871263,1.0159956,0,0,0,-0.4484844,-0.9302457,1.4263426,-0.7842482,0.1449928,0.39926684,-0.76866025,-0.67373836,0,0.04183718,0.6161417,0,0.837568,0,0,0,-1.5544333,0,0,0,-0.1593804,0,0.5105144,0.15379499,-0.7790911,0,0,0,0,0.34328133,0.36719596,0,0.75002927,1.0239798,-2.003973,0,0,0.5076267,-0.58780247,0,0.39706993,-0.6086989,0,0,1.8881671,1.3272243,0.65622723,0,0,-0.891598,0,0.77234226,0.10105313,-1.3525965,0,-0.4087784,-0.03505623,0,0.8320994,0,1.0336769,0.3326137,0,0.78871304,0,0.37615895,0.9233523,-0.9217162,0,0.049541287,0.028399292,0,-0.84488565,-0.13644344,-0.6285289,0.3266313,0,-0.48012704,-0.60341364,0,0.4475087,-0.33234185,0,0,0,-0.31895503,0.6724607,-0.15323256,0,0,-1.2914811,0.3091984,-1.2291002,-0.020611895,0.38843617,0,0.015538122,1.5916755,0.9832662,0,-0.67430526,-0.27240348,0.8289922,-1.142171,-0.5891699,0,-0.40706182,-0.3714344,-0.56370986,-0.6195236,-0.3678536,1.6533312,0,0,0.8181254,-0.8501311,-0.08498033,0.21604699,0.10815636,0,-0.17743571,-1.1231468,-0.56544894,-0.8637133,0,0.323733,0.671794,-0.55247295,0.4747951,0.93075514,-0.2155513,0,0.32834637,0,0.034554303,-1.2461516,0,-0.39262727,0,-1.0205523,0,0.34862626,0,1.5251592,-0.38570407,0.10181379,-0.3157792,0,0.04934104,0,0,0.14259095,0,0,0.09774028,0,-0.41373733,0,-0.027654542,0,-0.9383726,-1.4641434,-1.6658063,-0.52268314,0,0,-0.6224184,0.05029321,-1.7021357,0,0,0.24714361,-0.03930702,0,0,0.8637718,-0.56285626,1.3790785,0,0,0.918459,0,0,0.2984451,0,0,0,-0.52927977,0,-1.285662,0,1.5771693,-0.3127042,1.1906512,2.315322,0,0.707591,0.8460703,-0.70844007,-1.0067554,-0.08009457,0.39857733,-0.5862936,-0.21549268,-0.20202486
"(113.79736131602444, 22.672106361667964)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
