fnid,pre_home_distance,post_home_distance,LU_Business,LU_City_Road,LU_Consumption,LU_Culture,LU_Industry,LU_Medical,LU_Park_&_Scenery,LU_Public,LU_Residence,LU_Science_&_Education,LU_Special,LU_Transportation,LU_Wild
14070.0,49.2036584,0.0,0.041030383,0.48520997499999996,0.307054947,0.182223993,0.104094311,0.100882678,0.311022043,0.113243679,1.7308381160000001,0.41690538899999996,0.0,0.0,0.41878084299999996
28320.0,1.0,50.0,0.041030383,0.48520997499999996,0.307054947,0.182223993,0.104094311,0.100882678,0.311022043,0.113243679,1.7308381160000001,0.41690538899999996,0.0,0.0,0.41878084299999996
17264.0,31.95309062,21.02379604,0.0,0.747998301,0.182839477,0.024848706,0.0,0.0,0.008459079,0.154893162,1.435486343,0.678130908,0.0,0.0,0.479630277
15101.0,37.36308338,40.11234224,1.539046399,1.070557365,1.037330144,0.0,0.249998294,0.0,0.0,0.00987314,2.052814313,0.681941858,0.0,0.0,0.0
15844.0,38.94868419,12.08304597,1.733452701,0.71127015,1.037330144,0.588920444,0.249998294,0.0,0.551566235,0.0,0.450290085,0.0,0.0,0.0,0.30746782
16564.0,40.60788101,8.602325267,0.196489275,1.013556728,0.036342865,0.588920444,0.0,0.0,0.624779502,0.181918316,1.484792177,0.213984281,0.0,0.0,0.333316142
12624.0,44.64302857,18.43908891,0.196489275,1.013556728,0.036342865,0.588920444,0.0,0.0,0.624779502,0.181918316,1.484792177,0.213984281,0.0,0.0,0.333316142
15477.0,36.138622,21.37755833,2.222343271,1.66971904,1.037330144,1.349214683,0.252922643,0.0,0.0,0.150366951,0.308696568,0.0,0.0,0.0,0.018219682
17963.0,28.28427125,35.73513677,0.16368527,1.612676889,0.478731943,0.0,0.0,0.0,0.0,0.0,1.733908768,0.256177122,0.152709623,0.0,0.237216126
12615.0,43.10452412,27.29468813,1.536963426,1.165047235,1.132624047,0.0,0.249998294,0.0,0.0,0.0,0.887552019,0.190896814,0.0,0.0,0.235021487
32670.0,67.26812024,63.2455532,1.536963426,0.7246970290000001,1.048221376,0.0,0.7197430490000001,0.0,0.010364012,0.0,0.409230246,0.026545632,0.0,0.0,0.320542528
15824.0,34.0147027,31.40063694,0.678245158,0.913117637,0.762643301,0.024848706,0.0,0.0,0.008176296,0.644888029,1.2819734,0.10541365,0.0,0.0,0.342866786
20503.0,42.54409477,19.31320792,0.0,0.554363692,0.114543906,0.0,0.476193069,0.0,0.010364012,0.592472378,1.585924267,0.6919966190000001,0.0,0.0,0.320542528
18351.0,38.18376618,12.36931688,1.164801236,1.768603489,0.836516759,1.349214683,0.6314077170000001,0.0,0.0,0.532927121,0.028622132,0.0,0.0,0.0,0.018219682
