fnid,LU_Business,LU_Green,LU_Industry,LU_Public,LU_Residence,subway,density,intersections,road_density,rent
39889,0.0,0.150996560733202,0.156351155689768,0.470091345245913,0.107672778286661,0.0,2.240763203222222,8.888888887333332,15.831111112222224,2.843573044777778
41675,0.135629103539361,0.131839330013467,0.0,1.26958795679643,0.166191691237216,0.0,1.940889934333333,2.962962963222222,8.647901235111112,2.893470126
40606,0.04720761909383,0.111842769249036,0.654901178738161,1.46473641430368,0.239056273029947,0.0,4.152041022333333,10.469135801777776,18.76286419666667,2.905764356
16196,0.030571452989144,1.332066630630705,0.02705278200791,0.091309962444777,0.46314201801064,1.0,25.855125934444445,54.716049383333335,35.04967901333333,7.517350848
15433,0.562794060173935,0.336467484022825,0.561315828510028,0.085590930941768,0.361004896805828,1.0,3.025933795222222,91.06172839444444,35.22014814888889,9.41885291911111
19418,0.258826105540358,0.296609483513227,0.333396039175544,0.568596433468771,0.519564871561619,1.0,26.26096363888889,41.28395061677778,39.253925924444445,3.468670284222222
42031,0.109782354042382,0.149157494692002,0.008954758319184,0.398629654473981,0.494980449151667,0.0,5.209870115111111,6.123456789333333,9.878320988111112,2.900234533333333
42746,0.155410587164826,0.160331190161557,0.680196861386119,0.225815669542403,0.586569975373677,0.0,16.757696166666666,18.172839505444443,18.976790124444445,2.996643530666667
39170,0.00974060126753,0.521557668558348,0.972978852946181,0.035912454934787,0.322442796386156,0.0,7.535784155555556,11.654320988444445,24.90488889,2.652504151333333
41676,0.163875994279318,0.178940328017651,0.000774562869398,1.459219336665042,0.384875724556129,0.0,2.213958901333333,3.555555555777778,11.813135802333331,2.914174355444445
39868,0.341791815030083,0.430837625273343,0.063423300842073,0.213351254871734,0.949235662091144,0.0,16.22325147666667,22.71604938333333,25.40148148111111,2.031817914111111
41656,0.144183775599238,0.388394474648687,0.861223165087917,0.515567282774184,0.091168579587625,0.0,4.211218635555555,15.80246913477778,22.56632098888889,3.093549396111111
39155,0.425651856590908,0.373829386436859,0.064138984139532,0.403026847411433,0.84105784753326,0.0,17.662378494444443,30.02469136,23.307654321111112,1.784422848555556
45101,0.000451792555732,0.463366681532781,1.148187168031217,0.0917563955401,0.001880906473527,0.111111111111111,7.401871908888888,32.19753086233333,45.48681481444444,1.915629635555556
40955,0.0,0.910232664007693,0.020921181756569,0.363111554969763,0.378104751886278,0.0,4.434562414222222,2.962962963111111,8.63506172888889,2.875863225333333
48091,0.193273637366466,0.141961765098801,0.464766240566852,0.517903557542699,0.900000149222716,0.0,19.461678724444443,44.24691358111111,27.12572839666667,1.55075
55024,0.018687740675782,0.475714184163647,0.764102392009938,0.063681652998306,0.183407423348358,1.0,3.789414836333334,24.09876543111111,27.33135802555556,1.614309666777778
41679,0.0,0.376384673848231,0.006170923798833,0.87639560191576,0.089148071039287,0.0,1.559638015,0.790123456777778,5.384888888444444,3.014029848555555
36843,0.64097521326528,0.073612273225073,0.576179305632403,0.149022095986823,0.739643927028925,0.0,49.28061128666666,12.839506173,20.99595061555556,1.739276506888889
26565,0.230548400385343,0.093300027629561,0.03400233340189,0.460979258172704,1.37634428397185,1.0,71.35731280555555,32.00000000011111,23.58281481333333,1.940775209777778
40602,0.0,0.003910990692243,0.014198474222303,0.298873364263825,0.093392715135455,0.0,1.440901958111111,2.172839506222222,4.565333332888889,2.843778804111111
41667,0.039999552018253,0.870684985236575,0.042889006377846,0.53198590559158,0.397403458400741,0.0,4.628203551777777,3.753086419777778,10.444641975555555,2.772361147222222
43454,0.0,0.972595558470834,0.520259139270278,0.076068360809166,0.010911400224043,0.0,6.267630779333333,14.814814814555556,22.110419753333336,2.867691355111111
39174,0.0,0.214028402226656,0.06453436552311,0.0,0.005576124244612,0.0,0.669198363222222,1.975308642,13.961876542666666,2.842417694444444
39172,0.001591557004099,0.067135163614857,0.554918058580063,0.010094650146859,0.185445456310268,0.0,4.142982588222222,3.753086420222222,17.306074074444446,2.865522644888889
40605,0.046029232253875,0.093103110221005,0.230371250732638,2.103582547968514,0.172484409347898,0.0,2.670837033555555,8.88888888822222,13.86548148088889,2.882024656777778
39531,0.0,0.222585128184842,0.03543329787433,0.045350964001353,0.030868260588346,0.0,1.087138510777778,3.950617284,15.132246913222222,2.84275
39867,0.287109785133952,0.23504056138122,0.091819670429395,0.185915578044458,1.204355918177092,0.0,19.413196406666668,20.74074074111111,25.82360493888889,2.171690345333333
44177,0.0,0.487406290290618,1.174984997676986,0.000277190961647,0.003430708421855,0.0,1.231382208857143,1.822222222285715,11.518301132857143,3.087092497857143
42024,0.010998454739097,0.858207286269229,0.095573521288358,0.530971875105149,0.291924394362105,0.0,5.128983535777778,5.530864197555555,12.145975308666667,2.810699610444444
42016,0.33203877807453,0.216808683053192,1.154821015154933,0.399697954188403,0.05321268842126,0.0,2.925670702666666,11.456790122666668,24.93945678888889,2.403891443333333
41321,0.020346824710574,0.308547325518064,0.250712180006269,1.391401402170251,0.2203812015447,0.0,2.528386248222222,3.358024691333333,11.535999998555557,2.947455740333333
34879,0.0,0.0,0.285406809004975,0.007908086783833,0.3342852394455,0.0,3.994410823222222,0.0,9.44474074088889,1.844284986777778
40243,0.00928092667615,0.028020825784958,0.084489578702712,0.052246417376676,0.237905172539649,0.0,4.838697431555556,2.172839506444444,9.422419753444444,2.862561749555555
32043,0.029563471485134,0.259709727100918,0.044519633263812,0.16499683042469,0.009509477977966,0.0,0.003391461333333,0.987654321,12.410271605555556,4.170936193222222
26694,0.0,0.04082440758506,0.014944482264437,0.342777460859614,0.001329580417267,0.0,0.037004456888889,1.777777777666667,5.590320987555556,6.507767523888889
38812,0.007880092324279,0.601366905967967,0.76453300953251,0.28164853978748,0.239198479069299,0.0,10.132152396666667,6.518518519222223,19.69007407466667,2.099197550444444
42033,0.219357075319519,0.376336435015933,0.000867104548488,0.690417804855785,0.489117819481401,0.0,6.365118695888889,4.543209876333333,11.724049383111112,2.947761307222222
40966,0.0,0.279141999253392,0.330406878358235,0.102919146450293,0.08621592891326,0.0,2.141325625888889,1.382716049333333,5.029333333888889,2.989299373
24782,0.504255352096462,0.169288999430367,0.019760586579473,0.132343514018498,0.630283212098932,1.0,58.55091792888889,91.06172838222224,33.24503703777778,2.810533451888889
14071,0.524614192580966,0.439626407509404,0.0,0.165303796960732,0.396065797947674,1.0,20.935585995222223,124.3280423322222,40.84233298111111,3.723598392222223
42361,0.205569628051439,0.542243395655029,0.439540507695734,0.186127070014753,0.002930840770543,0.0,1.065270244,14.02469136,18.97303703777778,3.142355999111111
41319,0.076518546796231,0.039488278643128,0.054098771710543,2.183799914619185,0.244160329518491,0.0,1.030996307444444,4.148148148222222,13.108543209777778,2.895399136666667
38464,0.0,0.0,0.0,0.0,0.002649135441494,0.0,0.039111111111111,0.0,0.0,2.914437254333333
39524,0.797762664388709,0.400623368778387,0.286871182544414,0.643483992722084,0.325639678419574,0.0,6.020077306888889,7.111111111111111,14.154469133777775,1.642060198444445
42012,0.003684677720855,0.841666256064298,0.285347371167563,0.837953770701552,0.243334781966971,0.0,4.761170388666667,12.839506172,18.785777777777778,3.530977410777778
42389,0.209764417466024,0.264258407932741,0.184351880156019,0.301481843202129,0.600679460951391,0.0,12.789880010666668,12.444444444111111,15.61619753177778,2.955810693222222
15838,0.131553484732465,0.758561770035679,0.024034091566782,0.237586157432137,0.641504444381006,1.0,32.10410866777778,85.92592592777777,35.941925927777774,7.873407441777778
13287,0.052915589687005,0.430775444001018,0.471125096211216,0.635495612791942,0.403299580344491,1.0,4.082250470333333,62.22222222222222,30.73876543,7.333302499222223
12218,0.030664849988494,0.243812390481144,0.005241283598399,1.260540276020818,0.382773926722016,1.0,2.674443727333333,75.41093474444445,49.18846560777777,14.343106118888889
12214,0.895455493737361,0.300134711254615,0.346105216446369,0.247123842002382,0.168399170079883,1.0,2.837296251777778,90.07407407666668,46.34745679,11.869913269333331
17271,0.3981126907405,0.323214219972863,0.00317171740836,0.335000441943293,0.857683154164791,1.0,25.499482488888887,64.98765432,30.080395061111112,7.729372465111112
40959,0.0,0.045236653153779,0.0,0.371463405559444,0.039446093364065,0.0,0.650458757222222,0.395061728444444,1.215407407333333,2.847276738
38811,0.04069672434029,0.524915565375838,0.820002966181844,0.510463274222233,0.264218794995948,0.0,13.159067387,5.530864197888889,15.44177777722222,1.671039115222222
39530,0.0,0.103067257514976,0.120768555887535,0.001770210344398,0.044281172226824,0.0,1.981388424333333,2.765432098888889,14.282469136555555,2.850079739
38801,0.706529560471333,0.092071216498327,0.130398873262216,0.431899363789379,1.088065493517886,0.0,21.99108762333333,24.09876543333333,25.178469136666667,1.362309685777778
38806,0.187672410662765,0.190847299102022,0.3256980381241,0.568331699366039,0.866972299553341,0.0,12.540923507666667,10.074074073555556,16.300049382222223,1.245236640111111
39156,0.499435708882501,0.185967428849523,0.063195518080738,0.477853497170639,1.096153480401017,0.0,20.66738612111111,30.617283952222223,23.168592593333333,1.563662563777778
43461,0.00882942412608,0.072084367891115,1.727338219082121,0.0,0.128270391998858,0.0,8.585410373,12.641975308333334,15.638320987777778,3.089646396888889
38438,0.498410132269495,0.262087387850591,0.064554539844341,0.225004454787189,0.784516242491546,0.0,10.326751169222222,22.320987654444444,25.498864197777777,2.311791683555556
41677,0.116396963011151,0.223070577832925,0.004666112427946,1.554775442998414,0.467571604394323,0.0,2.646003393,3.555555555666666,11.680592592333332,2.940947515666667
40604,0.010577410918813,0.05707333554453,0.04455814771057,1.905509704903708,0.148828703316226,0.0,1.504438052333333,5.728395061444444,9.113679012777778,2.860342573222222
39887,0.0,0.055035018392689,0.075449298179414,0.001770210344398,0.070559827192806,0.0,2.931664499333333,4.148148148333333,13.821037037666663,2.849825624777778
42032,0.213233121081545,0.252574812340371,0.008236433392139,0.624016131171237,0.368322721086372,0.0,6.587048167111111,6.320987654111111,11.734320988555556,2.920835366444445
40961,0.010577410918813,0.037690812500835,0.001767749989002,2.182722581321673,0.038380602156991,0.0,0.552234703888889,2.370370370333333,6.947555556,2.866309638333333
19417,0.238660008751609,0.277832740702179,0.174552865326293,0.800480805462218,0.423241176200342,1.0,15.842652980555556,49.38271604788889,39.99367901222222,3.553215015444445
11498,1.303957213332962,0.075083155363083,0.0,0.426203651549819,0.674632462078666,1.0,9.74568906,96.39506173,36.936493827777774,8.925396839555555
16554,0.075096333533973,1.843678406610623,0.012175130276224,0.0,0.078752732586109,1.0,17.760950167111112,35.16049382666667,29.64997530888889,6.956435216666666
39866,0.266202104747366,0.060696943433941,0.113758501148623,0.225368418659004,1.403090123130476,0.0,21.87392904,17.382716047777777,24.135308642222224,2.275801452666667
40227,0.241910342839293,0.688828075211809,0.223034404884139,0.130191689139456,0.673172925749755,0.0,13.348205694111112,14.419753085,19.54666666555556,1.884683661888889
40609,7.3744091347e-05,0.26195232152899,0.496645618473987,0.060159690066241,0.303715846310822,0.0,4.139321757999999,3.160493827,7.871012346000001,2.970990196777778
39532,0.0,0.252585578310252,0.145215764761154,0.141126674781362,0.03411293949487,0.0,1.413030940333333,5.925925924888888,16.496,2.84275
25497,0.395467825699216,0.279427485224969,0.120355115005535,0.133246358411025,0.574442662808685,1.0,44.89752248222222,85.53086419222223,30.959604938888887,2.578233797777778
16572,1.161771465776414,0.144526585713315,0.002514045926694,0.186345830399966,0.892865241913555,1.0,42.67250392111111,71.7037037,35.16365432222222,3.209580770888889
13336,0.449754289880261,0.128995793287127,0.0,0.449737133856047,0.604589457711444,1.0,40.45319948111111,117.72839506444444,47.83209876555556,5.154077950888889
12624,0.010204331586183,0.313847568949412,0.0,0.608981331071107,0.782857969968367,1.0,25.233135082222223,76.04938271555555,49.24938271444445,6.183546535111111
12593,0.614582135679428,0.361577607073686,0.0,0.989563788873546,0.0,1.0,0.643616020125,39.34523809625,40.54944285875,8.237686811
17270,0.249693790976604,0.761699859892353,0.001251213669278,0.214332775487438,0.682570718300139,1.0,16.445113202666665,47.604938266666665,21.391802468888887,7.146370915777778
38088,0.296926569101718,0.013045197871633,0.637178953302219,0.234056838414857,1.012784467999217,0.0,10.418779701,16.790123457666667,21.95397531,1.425992821222222
41663,0.31397541671815,0.304979964636259,0.543678220225326,0.086982649806729,0.908403884066804,0.0,14.162939340444446,15.604938270777776,24.03318518777778,1.879063769222222
42004,0.511181549278398,0.72577680346133,0.575179369543603,0.157477470824791,0.023647601819728,0.0,3.494987667,12.444444446555556,15.529679012333332,3.149323577888889
26886,0.181517873854198,0.207652034673117,0.170264440766465,0.12067870005809,0.099063261084487,1.0,7.631326177111112,85.92592592444444,27.06587654411111,5.331576644333333
39885,0.013436503174859,0.105965473396528,0.441884728864382,0.08386317570416,0.536640989452027,0.0,7.327411168444444,4.938271605000001,15.68079012411111,2.871848811555556
15841,0.650886184686709,1.19184114335664,0.017891477548263,0.027389823111545,0.22171288925332,1.0,20.61759208111112,62.41975308555556,34.198123456666664,6.319649203111111
