fnid,LU_Business,LU_City_Road,LU_Consumption,LU_Culture,LU_Industry,LU_Medical,LU_Park_&_Scenery,LU_Public,LU_Residence,LU_Science_&_Education,LU_Special,LU_Transportation,LU_Wild
20039,0.0,0.4551934234869225,0.0784234290602689,0.0,0.378655920384146,0.0,0.0,0.2963284071694273,0.1145182223622742,0.0,0.0,0.1171766758782991,0.22639243991013
14373,0.6907637465751564,0.6303109557029275,0.7745980587772281,0.1088961465162616,0.0,0.0,0.8908148780918587,0.0030200162525062,0.5869019210704187,0.0250489877010825,0.0080594863223478,0.0,0.0
18259,0.0,0.6555147407684553,0.0,2.92933571180684,0.0,0.0,0.0,0.1133912534027296,0.0291267381831936,0.0,0.0,0.0978199562023114,0.0
16192,0.343882924313943,0.7111686774756499,0.0,0.0,0.0,0.0,0.0,0.0515664061562325,1.2199336151112012,0.3141657663707775,0.0,0.0,0.059962098941223
22544,0.0,0.5258191893533094,0.0682081173047597,0.0874038208288535,0.2200385804193292,0.0,0.0,0.0698556763483684,0.902174011892034,0.0435315470724411,0.0,0.0,0.1433478863813332
21107,0.0411722511113868,0.1615710312709069,0.0528009831753588,0.0,0.8023795152601347,0.0277392641775737,0.0,0.1081049183151751,0.3560716977616119,0.0,0.0,0.2469998630045218,0.1378804798367588
25026,0.0,0.0991928413211848,0.0721044586198354,0.0,1.0068650661389087,0.0,0.0,0.0,0.160723380736823,0.0,0.0,0.0,0.1800585140871829
19327,0.0,0.7875940893684571,0.527442548658546,0.0,0.0,0.0,0.0,0.0988547251433874,0.5871542297725679,0.1271467714065702,0.0,0.0,0.1410745691518192
13981,1.1794642121344254,0.2721673071280328,0.0144420551831983,0.0,0.0,0.0,0.0,0.0072376125363894,0.2571425229790842,0.0,0.0,1.4396620414119323,0.1077287726982833
13302,0.0,0.1486127101602491,0.0,0.0,0.0,0.0,0.4569640650161946,0.0,0.0067622051071328,0.0,0.0,0.0,0.4336874391747191
14010,0.112284813483491,0.3805860596720061,0.0,0.0,0.0,0.0,0.0050111333603465,0.0740581827520177,2.214788122408081,0.1262375999658632,0.0,0.0,0.0
14374,0.808424216517235,0.5405731952555745,1.1026233348865182,0.2701283979221738,0.0,0.0,0.3447362380354417,0.0115551936796763,0.6492377727632488,0.0,0.0,0.0,0.0
14371,0.0,0.5668311607621757,0.1786427525591796,0.0,0.0,0.0,1.9011566265612088,0.0,0.9297994654944964,0.0,0.0231760298788676,0.0,0.0
20751,0.0,0.6358365190315244,0.134466324154555,0.0,0.653346832190931,0.0,0.0,0.0,0.3782761849734904,0.0,0.0,0.0965489020612565,0.0959965374886297
14019,0.1491320664277337,0.4345090137238192,0.2724154013032692,0.0,0.0,0.0,3.2039457652347028,0.0083759768391441,0.1713163080933469,0.0,0.0,0.0,0.005177010910502
25497,0.0,0.3928521357189209,0.0856250003134304,0.0,0.0059339879338188,0.0,0.1093242518432345,0.0,0.1464878743495165,0.0,0.0,1.6348766129584251,0.1662138891066894
22892,0.0,0.2659554384599625,0.0717650852464174,0.0,1.4775101624590312,0.0,0.0,0.0,0.0197981527463306,0.0,0.0,0.0,0.037860440407423
18971,0.0,0.6594553648461733,0.4997810237199767,0.0,0.3054822000145485,1.051232162537051,0.0,0.0,0.6585947219213486,0.0,0.0,0.002314444593482,0.018230374490545
21829,0.0,0.624197149220845,0.6574831981316823,0.356494365473669,4.986670832833399e-05,0.0573067387843361,0.0,0.8735577891742491,0.784237139647363,0.0,0.0,0.0,0.0003524628152464
20762,0.0,0.4342037938541622,0.2801540900473893,0.0,0.0681772577308413,0.0,0.0,0.0,1.7995627543991883,0.3716865345825108,0.0,0.0,0.0
20038,0.0,0.2947333341105709,0.0272453031709432,0.0,0.2239368083169439,0.0,0.0,0.012583710334456,0.3015753932887206,0.0,0.0,0.0580926260544285,0.3216622523042787
