coords,"(113.8217538301683, 22.695054564128984)","(113.83905075110482, 22.730816919442955)","(113.8459909539568, 22.689497398249955)","(113.85418693317412, 22.721476129853944)","(113.81881523600764, 22.75144080468773)","(113.83835039645068, 22.707972199031104)","(113.80358238132692, 22.739170813741627)","(113.82100038874977, 22.740267612530623)","(113.85420966157784, 22.721756320117827)","(113.8261265859758, 22.741630755564017)","(113.82097160130566, 22.739409765832928)","(113.83870410437312, 22.70824089416124)","(113.83894509218725, 22.70832643578929)","(113.8029947451216, 22.73963526627557)","(113.8255877501778, 22.740467189229683)","(114.1837141008218, 22.66024665154704)","(113.79903465356554, 22.732266721797096)","(113.82280721993736, 22.738282221397373)","(113.81863889729132, 22.73721560270781)","(113.82547043203664, 22.732072572369457)","(113.82220467282325, 22.739224404005306)","(113.851816448767, 22.72177247312277)","(113.81898810539418, 22.745659923583755)","(113.85745294867267, 22.71310471792549)","(113.83890370760425, 22.73001989242725)","(113.8838172397166, 22.662505211818544)","(113.8528141635792, 22.72113514742812)","(113.85058656048749, 22.72283290030872)","(113.79424661745055, 22.72316396036463)","(113.8524580863241, 22.73201123763933)","(113.82230477836409, 22.73771273680605)","(113.85749152080878, 22.710729530328926)","(113.8394620811632, 22.730274593961543)","(113.83320035508328, 22.710288669248776)","(114.14517823399432, 22.616764652588543)","(113.84108354467917, 22.728718442519604)","(113.84911633552213, 22.77376297981668)","(113.7996173603976, 22.69845713462011)","(113.8124756211018, 22.73911401553136)","(113.82033985085772, 22.75034048564345)","(113.84029561028052, 22.71432752106541)","(113.84947740757984, 22.718596762893288)","(113.85226804355432, 22.72204484887792)","(113.82669465097948, 22.74182474386325)","(113.85404967402069, 22.721980682017072)","(113.83768968199222, 22.70836520891622)","(113.81900272893492, 22.751327231587776)","(113.8203581120728, 22.73916049552549)","(113.84030171372964, 22.728874432606496)","(113.81579179111068, 22.721538459635905)","(113.83611068481646, 22.706393785175827)","(113.8517227144006, 22.722070198258628)","(113.80031180705096, 22.76262130078557)","(113.78336406757376, 22.73969414081475)","(114.08051194846888, 22.53316040238564)","(113.85762261990378, 22.710948677728616)","(113.8216525636664, 22.75958277862884)","(113.8237435977103, 22.740701224434723)","(113.81732938826264, 22.736630019963336)","(113.81941817365755, 22.737761119629813)","(113.81420263992884, 22.746863912810795)","(113.8411236937814, 22.72991862960373)","(113.8299294673386, 22.701542714887747)","(113.83767636678552, 22.729246298982783)","(113.83995382601772, 22.730455134940343)","(113.82319826296768, 22.73999319176838)","(113.8405404496809, 22.72906866121977)","(113.85010216984654, 22.718924927090395)","(113.79122886797629, 22.732434904147123)","(113.81639144939597, 22.76952145347482)","(113.8142912476205, 22.73297791594709)","(113.80172946787565, 22.731842459450743)","(113.80909905139586, 22.716522988011764)","(113.81990470576372, 22.740949654796253)","(113.85174112803664, 22.7221156818462)","(113.85407745160286, 22.722006394622472)","(114.12305939681768, 22.547141131075225)","(113.85831990618252, 22.72794848568245)","(113.83986511037672, 22.730093065006383)","(113.84778332221902, 22.717390210040808)","(113.80530165534152, 22.74054075708143)","(113.85687029937056, 22.728804330172714)","(113.81575315058524, 22.733103969816504)","(113.82925756712037, 22.7273109606338)","(113.85713487648223, 22.72829516006561)","(113.84253291323068, 22.71178183772002)","(113.7921152074802, 22.68317386986728)","(113.84009559121066, 22.72979014450255)","(113.83917493399537, 22.73007038142492)","(113.91943272122889, 22.54585818718256)",no action
"(113.78336406757376, 22.73969414081475)",-0.007096894,0.7304623,0.2893109,0.14829871,-0.2694957,0.5394758,-0.08611666,0.52200043,-0.050554678,0.40172726,0.2066605,0.12210799,0.20529313,0.45791212,-0.5814926,0.17638475,0.02726078,0.4311036,-0.1542678,-0.2087142,-0.6256549,0.022868648,-0.020290866,-0.23773962,0.4532125,-0.1596551,0.48594585,0.38377845,0.110995546,-0.2472538,0.5131165,-0.008864021,-0.1644118,-0.6627951,-0.024233326,0.06558028,-0.13840146,0.3068237,0.58073694,-0.32630983,0.028948884,-0.16875166,0.19179925,-0.08048503,0.3822228,0.9593011,0.09105429,-0.74469376,0.48581243,-0.84282655,0.2456101,-0.025193833,0.052501637,-0.25616512,0.0038578026,0.100342944,-0.9502076,-0.7162094,0.0093583595,-0.08503061,0.038223375,0.18729687,-0.4891309,-0.18894216,-0.03399854,0.027306333,-0.4090184,0.14750707,0.5408213,0.15008706,0.06312527,0.10491529,-0.51151735,0.078648955,0.60615164,0.27528945,-0.19156346,0.39080536,-0.115947306,-0.23582134,0.18586268,-0.057355896,0.02310269,0.29815644,0.24663246,0.01391037,0.093804836,-0.2979181,0.17478079,0.40302613,0.1160065
"(113.79122886797629, 22.732434904147123)",-0.03695044,0.2561434,0.013383215,0.17768809,-0.0070129596,0.10523095,0.12854956,0.09495929,0.14630689,0.3110777,0.117522106,0.012606347,0.091526166,0.1571391,-0.18903852,0.25975728,0.11062377,0.17595847,0.13979286,-0.26023826,-0.31415698,0.03820105,0.069813356,-0.17289081,0.06824468,-0.1843284,0.3616453,0.13897659,-0.0019320324,0.020586193,0.23269528,0.052543107,-0.02602889,-0.2105768,0.2202977,0.0030541904,-0.15971829,-0.08408808,0.30811864,-0.052498795,0.009505458,-0.010021426,0.29263112,0.0050200103,0.24985905,0.46242416,-0.049288116,-0.030796915,0.032396413,-0.44191334,0.09284938,0.16440257,0.031942036,-0.05150781,-0.22827737,0.023513138,-0.35201973,-0.38053083,0.020797879,-0.08564321,0.20344684,0.26473814,-0.14970088,0.061313443,-0.18457921,0.13594094,-0.083981276,0.2029939,0.32823336,0.039098352,0.18994436,0.10395184,-0.11630968,-0.07032853,0.28848577,0.15333611,-0.2681145,0.18351203,-0.1588609,-0.11047937,0.1959113,0.01614751,0.1631336,0.25907725,0.23937139,-0.03233178,-0.002657622,-0.33815882,0.067654856,0.13642706,0.20916204
"(113.7921152074802, 22.68317386986728)",0.040796105,0.398583,0.1262946,0.088100396,-0.25542217,0.40723917,-0.031605855,0.21394192,-0.026465774,0.13429397,0.1483155,0.018966833,0.25286078,0.23630556,0.06416173,-0.12559105,-0.53775364,0.1647846,-0.11970873,-0.31833088,-0.12593532,0.09032529,-0.13048494,-0.036116563,0.347844,-0.022489324,0.020692917,0.27687082,-0.00035585463,-0.25772575,-0.08778323,0.10133015,-0.282251,-0.13935047,0.11730766,0.24960507,0.50431365,0.18666008,0.16193704,0.055487104,0.118240885,-0.018309958,-0.15384617,0.044324722,0.15604083,0.5107875,0.46399474,-0.6215703,0.41652727,-0.2101568,0.2355952,-0.035742864,-0.07623947,0.09525812,0.010736983,0.33345866,-0.32508194,-0.023619309,-0.056730144,-0.073510565,-0.057186145,-0.0053362213,-0.2658686,-0.17706105,0.12912671,0.07309358,0.025988951,0.19209805,0.3706347,0.21561918,0.13262898,0.11284341,-0.2136598,-0.16363178,0.34666437,0.035218902,0.16689923,0.2836399,0.1800545,-0.062862456,-0.13700199,0.13712412,-0.16351934,-0.1432782,-0.21648923,-0.121827036,0.030707002,0.16225713,0.546765,0.32534125,0.2272232
"(113.79424661745055, 22.72316396036463)",-0.13464391,-0.07455473,-0.17110622,0.098923035,0.09967178,-0.1260191,0.13341106,-0.16473785,0.30718625,0.14270964,0.059603553,-0.0274594,-0.04441525,0.054338574,0.03813687,0.35187206,0.22098732,-0.0011153407,0.36965072,-0.20368652,0.07311659,0.06423759,0.22927295,0.01903452,-0.11411895,-0.10302462,0.13450077,-0.021562472,-0.013086952,0.13135265,0.05438729,0.17264779,0.1326237,0.20470136,0.2604443,0.029105399,-0.09944473,-0.2915594,0.0672558,0.023351228,-0.00356061,0.21278185,0.26752952,0.102968276,0.19246416,-0.013902308,-0.20153691,0.24861777,-0.10361744,0.11624071,-0.014344523,0.08446506,0.007625308,0.13874727,-0.3232503,0.039227664,0.121059075,-0.037582852,0.022153538,0.051202036,0.27002832,0.19611984,0.1104722,0.18946111,-0.12873332,0.21804792,0.111381084,0.12384117,0.21676996,-0.056868874,0.213501,0.12531258,0.15143079,-0.16303463,-0.023398612,0.10791812,-0.12798776,0.11021718,-0.2306925,0.019044116,0.23818666,-0.009300545,0.21059458,0.08014549,0.23541066,-0.012122227,-0.09835461,-0.24255532,0.019700207,-0.034086686,0.2315089
"(113.79903465356554, 22.732266721797096)",-0.052398585,0.12760533,0.048365586,0.17326751,0.11997436,0.1808232,0.10951176,0.017505083,0.09423322,0.22717673,0.066079095,-0.013730602,0.10836232,0.11882119,-0.05845335,0.10693848,-0.17616698,0.042023785,0.09540048,-0.2511655,-0.20909888,0.05598747,0.22478624,-0.069043785,0.07837656,0.06164226,0.36255208,-0.04984586,0.0022896007,-0.040594205,0.12608784,-0.11240945,-0.001593858,0.04736831,0.14571756,0.014577415,-0.05961879,-0.0982495,0.19409248,-0.051625885,0.054833584,0.18926871,0.11629369,-0.040291082,0.20319583,0.34713697,-0.030291632,-0.06714141,0.15211475,-0.27010915,0.10188046,-0.0029357374,0.028251942,-0.022505226,-0.15627502,-0.012605049,-0.23813798,-0.10539579,0.10013088,0.027005903,0.08586559,0.1783573,-0.1441946,0.12618187,-0.004194483,0.1024486,-0.11391887,0.10420033,0.14617112,0.2180638,-0.07223731,0.045840353,-0.033456914,-0.0063135326,0.28157067,0.15192106,-0.2391354,-0.03931234,-0.029031683,0.045595303,0.055675365,-0.11916937,0.09789145,0.0817321,0.17453301,0.08317789,0.04340861,-0.08750851,-0.04239195,0.014069688,0.15474068
"(113.7996173603976, 22.69845713462011)",0.06421783,0.49379706,0.17002,0.17766154,-0.13802971,0.46307376,-0.023468934,0.2524024,-0.06905772,0.22640407,0.06383832,0.019326514,0.29499435,0.28826758,0.01856365,-0.040927976,-0.45629498,0.16389892,-0.045081757,-0.38433227,-0.35527918,0.10404914,-0.016836166,-0.11621711,0.30727202,0.0041304156,0.24068281,0.1731891,-0.013730623,-0.25210455,0.10283847,0.008043049,-0.1688281,-0.21826431,-0.004902184,0.15729178,0.2505749,0.1174658,0.29087672,-0.049075585,0.090063006,0.042915747,-0.118144356,-0.028951753,0.21204144,0.6914947,0.25194883,-0.55077535,0.45436198,-0.38087338,0.2702432,0.021472268,0.014910702,0.0064625517,-0.06882498,0.18996027,-0.48208457,-0.17322263,0.044232406,-0.09622258,-0.09716537,0.058584943,-0.32040966,-0.083560966,0.07201485,0.054125976,-0.15226704,0.21502066,0.31601527,0.33500162,0.006707445,0.085052855,-0.2924984,-0.07313951,0.49410996,0.13406025,-0.06968519,0.16156322,0.112917066,-0.00640101,-0.0065493723,0.0027715191,-0.040495053,0.012033286,-0.003154453,0.011980968,0.09129197,0.08986393,0.21697173,0.24089493,0.11167935
"(113.80031180705096, 22.76262130078557)",-0.15572843,-0.25108045,-0.19291684,0.25750962,0.12068191,-0.33865193,0.21506004,-0.10479733,0.49618345,0.15176114,0.15202771,-0.04186821,-0.29286414,-0.16034204,0.048467547,0.054572076,0.21978071,-0.0852453,0.26563758,-0.35510656,0.056770407,0.08465349,0.04859571,-0.07452459,-0.06584723,0.046178028,0.26134035,0.1485741,0.11087153,0.18839273,-0.054249592,0.13006029,-0.03386008,0.13182557,0.6271689,-0.12048052,-0.21545242,-0.43207783,-0.021870464,0.22159043,0.1847732,0.0384543,0.73953635,0.15950447,-0.073394194,0.030833123,-0.027341641,0.6701549,-0.09665116,-0.0067200847,-0.08813427,0.29837707,0.047841165,0.068752475,-0.4153376,-0.13308048,0.43683624,-0.05614356,-0.04414302,0.23153198,0.5076989,0.38021538,0.35565293,0.27542585,-0.14238037,-0.066168636,0.22330192,0.1082868,-0.054445483,-0.13305601,0.3489892,0.11107142,0.33232802,0.06872435,-0.27501118,-0.08931456,-0.2850684,-0.057539366,0.16518864,-0.20036744,0.18481219,-0.0758373,0.24637328,0.27662677,0.09492994,-0.17688209,-0.014215305,-0.21221867,0.16188347,-0.124190494,0.35206595
"(113.80172946787565, 22.731842459450743)",0.0072119236,0.2669689,0.098313965,0.18651211,0.0042208917,0.27374858,0.058116138,0.09339878,0.033466935,0.23676199,0.044749018,0.0029552898,0.16480643,0.18724622,-0.025819272,0.14565948,-0.167184,0.1574063,0.09495747,-0.2892388,-0.23599195,0.054253615,0.13630639,-0.07945812,0.13295633,-0.046697885,0.31622794,0.07943936,-0.049069576,-0.057542875,0.14870794,0.029810438,-0.01174758,-0.10885506,0.09013194,0.047120024,0.019227013,0.0035916641,0.26156396,-0.027182112,0.042252213,0.071253285,0.028396197,-0.0077555673,0.23654984,0.48648298,0.058864042,-0.23809564,0.17218894,-0.3065059,0.1978519,0.06884158,0.04080437,0.015430393,-0.13909046,0.12078436,-0.37029386,-0.19183123,0.07014305,-0.077557646,0.06310038,0.14264667,-0.21406247,0.06488531,-0.033488438,0.08786403,-0.10352804,0.15357521,0.26345244,0.16801885,0.07224353,0.07760029,-0.1598233,-0.026957393,0.35368112,0.124979176,-0.1544887,0.1071186,-0.06458002,0.04909976,0.09507634,-0.018995345,0.0798143,0.11876801,0.15986994,0.058849752,0.07552465,-0.09264046,0.03378152,0.09417538,0.14582096
"(113.8029947451216, 22.73963526627557)",-0.0015711039,0.06447159,0.03219705,0.17906791,0.17965081,0.1914375,0.08380321,-0.03367647,0.08736254,0.13606995,-0.011563856,-0.03169116,0.15481679,0.059392706,0.15992273,-0.016758295,-0.3637525,-0.06699547,0.11319825,-0.2972499,-0.13257974,0.08582812,0.25188372,0.0026156902,0.035686743,0.20403004,0.28302136,-0.14441472,-0.012193911,-0.08163455,0.014550049,-0.13999802,-0.013535922,0.22990495,0.0765374,0.04372168,0.03759756,-0.11887906,0.09063446,0.013462028,0.08003128,0.28446835,-0.028307267,-0.05232123,0.13762723,0.2669251,-0.019567087,-0.014928147,0.2252968,-0.07816571,0.09694496,-0.008854449,0.041051853,0.047061123,-0.1575962,-0.012564741,-0.07635549,0.105017655,0.13524875,0.07083813,-0.0055247373,0.1060246,-0.08374736,0.15917763,0.10441336,0.0948634,-0.07696734,0.099120274,0.00732442,0.32482022,-0.16337849,0.028238513,0.04273265,0.00065732,0.24026446,0.13876581,-0.21610816,-0.17362666,0.11234629,0.15810883,-0.01206869,-0.12453742,0.068862915,-0.027861075,0.0959738,0.1295038,0.06505198,0.11376362,-0.117201485,-0.047525804,0.11274011
"(113.80358238132692, 22.739170813741627)",0.0036095306,0.056669667,0.029769262,0.1771146,0.18404159,0.1906283,0.08259092,-0.040199038,0.087687835,0.12817994,-0.016447295,-0.031355824,0.15739954,0.05406253,0.17308357,-0.01902491,-0.3675696,-0.0715522,0.11721405,-0.2953955,-0.12101928,0.085848935,0.25664788,0.009908102,0.029310282,0.20868668,0.27729565,-0.15038334,-0.015032984,-0.08092054,0.009418104,-0.13850847,-0.011917194,0.24254897,0.07082865,0.045902062,0.04247576,-0.116684236,0.0843402,0.01859901,0.07805266,0.28752422,-0.03927704,-0.05193763,0.13715301,0.25576377,-0.021699622,-0.010180742,0.22186226,-0.065225706,0.09501769,-0.008115441,0.041463938,0.054020464,-0.1556796,-0.011095844,-0.068147555,0.11872315,0.13834882,0.070031814,-0.009012891,0.10047894,-0.08023983,0.16189301,0.10973501,0.100120425,-0.07189986,0.098264486,0.0011657998,0.32445213,-0.16369496,0.027598128,0.04836061,-0.00022210181,0.23511122,0.13908121,-0.21036698,-0.1780085,0.112597674,0.16809104,-0.014230643,-0.11871277,0.06840116,-0.03351427,0.093243696,0.13388182,0.06465096,0.121250354,-0.12399585,-0.050976302,0.111921795
