coords,"(113.8217538301683, 22.695054564128984)","(113.83905075110482, 22.730816919442955)","(113.8459909539568, 22.689497398249955)","(113.85418693317412, 22.721476129853944)","(113.81881523600764, 22.75144080468773)","(113.83835039645068, 22.707972199031104)","(113.80358238132692, 22.739170813741627)","(113.82100038874977, 22.740267612530623)","(113.85420966157784, 22.721756320117827)","(113.8261265859758, 22.741630755564017)","(113.82097160130566, 22.739409765832928)","(113.83870410437312, 22.70824089416124)","(113.83894509218725, 22.70832643578929)","(113.8029947451216, 22.73963526627557)","(113.8255877501778, 22.740467189229683)","(114.1837141008218, 22.66024665154704)","(113.79903465356554, 22.732266721797096)","(113.82280721993736, 22.738282221397373)","(113.81863889729132, 22.73721560270781)","(113.82547043203664, 22.732072572369457)","(113.82220467282325, 22.739224404005306)","(113.851816448767, 22.72177247312277)","(113.81898810539418, 22.745659923583755)","(113.85745294867267, 22.71310471792549)","(113.83890370760425, 22.73001989242725)","(113.8838172397166, 22.662505211818544)","(113.8528141635792, 22.72113514742812)","(113.85058656048749, 22.72283290030872)","(113.79424661745055, 22.72316396036463)","(113.8524580863241, 22.73201123763933)","(113.82230477836409, 22.73771273680605)","(113.85749152080878, 22.710729530328926)","(113.8394620811632, 22.730274593961543)","(113.83320035508328, 22.710288669248776)","(114.14517823399432, 22.616764652588543)","(113.84108354467917, 22.728718442519604)","(113.84911633552213, 22.77376297981668)","(113.7996173603976, 22.69845713462011)","(113.8124756211018, 22.73911401553136)","(113.82033985085772, 22.75034048564345)","(113.84029561028052, 22.71432752106541)","(113.84947740757984, 22.718596762893288)","(113.85226804355432, 22.72204484887792)","(113.82669465097948, 22.74182474386325)","(113.85404967402069, 22.721980682017072)","(113.83768968199222, 22.70836520891622)","(113.81900272893492, 22.751327231587776)","(113.8203581120728, 22.73916049552549)","(113.84030171372964, 22.728874432606496)","(113.81579179111068, 22.721538459635905)","(113.83611068481646, 22.706393785175827)","(113.8517227144006, 22.722070198258628)","(113.80031180705096, 22.76262130078557)","(113.78336406757376, 22.73969414081475)","(114.08051194846888, 22.53316040238564)","(113.85762261990378, 22.710948677728616)","(113.8216525636664, 22.75958277862884)","(113.8237435977103, 22.740701224434723)","(113.81732938826264, 22.736630019963336)","(113.81941817365755, 22.737761119629813)","(113.81420263992884, 22.746863912810795)","(113.8411236937814, 22.72991862960373)","(113.8299294673386, 22.701542714887747)","(113.83767636678552, 22.729246298982783)","(113.83995382601772, 22.730455134940343)","(113.82319826296768, 22.73999319176838)","(113.8405404496809, 22.72906866121977)","(113.85010216984654, 22.718924927090395)","(113.79122886797629, 22.732434904147123)","(113.81639144939597, 22.76952145347482)","(113.8142912476205, 22.73297791594709)","(113.80172946787565, 22.731842459450743)","(113.80909905139586, 22.716522988011764)","(113.81990470576372, 22.740949654796253)","(113.85174112803664, 22.7221156818462)","(113.85407745160286, 22.722006394622472)","(114.12305939681768, 22.547141131075225)","(113.85831990618252, 22.72794848568245)","(113.83986511037672, 22.730093065006383)","(113.84778332221902, 22.717390210040808)","(113.80530165534152, 22.74054075708143)","(113.85687029937056, 22.728804330172714)","(113.81575315058524, 22.733103969816504)","(113.82925756712037, 22.7273109606338)","(113.85713487648223, 22.72829516006561)","(113.84253291323068, 22.71178183772002)","(113.7921152074802, 22.68317386986728)","(113.84009559121066, 22.72979014450255)","(113.83917493399537, 22.73007038142492)","(113.91943272122889, 22.54585818718256)",no action
"(113.78336406757376, 22.73969414081475)",0.01975601,0.5624418,0.42140067,0,0.5517497,1.3880663,0.74578786,0.62835515,0,1.0774384,0,0.18596043,0.8582524,0,-0.45695582,0,-0.6528641,0.24433741,-0.27313137,0,0,0.06422156,0,-0.40547004,0,0,1.73439,0,0,-0.5508241,1.2136782,0,-0.044281315,0,-0.6451699,-0.3552547,0,0.1469366,0.92205286,0,-0.48381063,0.36263403,-0.008015764,-0.52122545,0,1.68188,0.27597204,0,0.10616878,-2.7212603,0.6599616,-0.09800772,-0.036927015,-0.29774225,-0.34054068,-0.7280589,0,0,1.0119164,0,-0.62748957,0.6805579,0,0,0,0,-1.2370354,0,1.0597414,1.0252773,-0.94782794,-0.5370425,-1.2760464,-0.26774922,1.764777,0,0,-0.3322771,-0.90075946,-0.038101904,-0.15181665,0,0,0,0,0,0,0,0,0,-0.1284443
"(113.79122886797629, 22.732434904147123)",-0.42114282,-0.30049708,-0.13399506,0,0.88184047,0.50533336,1.3518221,0.06185494,0,1.175476,0,-0.02579478,0.7931022,0,-0.20980948,0,-0.61944324,-0.2525574,-0.13444458,0,0,0.0757963,0,-0.07216513,0,0,1.3334768,0,0,-0.29483965,0.7513452,0,-0.2267038,0,-0.45996165,-0.4531041,0,-0.35633755,0.066340305,0,-0.71285796,0.8937571,0.54782665,-0.5715319,0,0.71395,0.19331466,0,-0.41030234,-2.0628092,-0.012080375,-0.18997219,-0.30509523,-0.2560824,-0.7330499,-1.0145084,0,0,0.70761293,0,-0.29568952,0.9787759,0,0,0,0,-0.95221466,0,1.0416269,0.8077779,-1.3577039,-0.56860065,-0.4662431,-0.69256413,1.0321108,0,0,-0.82174814,-0.68847096,-0.2549958,-0.39046216,0,0,0,0,0,0,0,0,0,0.10982832
"(113.7921152074802, 22.68317386986728)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79424661745055, 22.72316396036463)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79903465356554, 22.732266721797096)",-0.42953706,-0.3275005,-0.16036321,0,0.8579743,0.3150173,1.2854109,-0.05896427,0,1.0167875,0,-0.08909998,0.98339695,0,0.14814003,0,-0.89238673,-0.5178025,-0.18356733,0,0,0.23363693,0,0.062736146,0,0,0.9696373,0,0,-0.39257458,0.45447284,0,-0.37734854,0,-0.6575099,-0.37241715,0,-0.38051036,-0.3415746,0,-0.6256564,1.1377794,0.46263713,-0.77907985,0,0.43903697,0.13782546,0,-0.12675713,-1.3172756,-0.2809986,-0.25301358,-0.34449112,-0.32107925,-0.8582244,-0.9944404,0,0,0.5229313,0,-0.30817655,0.9529601,0,0,0,0,-0.91873854,0,0.8254543,0.89160043,-1.6331158,-0.5929122,-0.1230227,-0.6949216,0.7689382,0,0,-1.1578691,-0.15514626,-0.15430571,-0.522973,0,0,0,0,0,0,0,0,0,0.14176573
"(113.7996173603976, 22.69845713462011)",-0.11845276,0.14426088,-0.012420262,0,0.7117723,0.90617347,1.1883385,0.24465989,0,1.0335324,0,0.024285085,1.1645498,0,0.1258529,0,-1.0419152,-0.36768764,-0.21169212,0,0,0.25629067,0,-0.19748548,0,0,1.2619962,0,0,-0.6737675,0.7129498,0,-0.416023,0,-0.7357677,-0.21533877,0,-0.13949555,0.1901569,0,-0.59065104,0.7779168,0.20203918,-0.6425528,0,1.0391482,0.41500127,0,-0.006623081,-2.1247983,0.10113129,-0.12613857,-0.33076087,-0.17068307,-0.7174154,-0.94830495,0,0,0.80359274,0,-0.5534599,0.8399643,0,0,0,0,-0.95494604,0,1.0502566,1.0512154,-1.3174444,-0.5949447,-0.677566,-0.75144017,1.337941,0,0,-0.8095812,-0.48047587,-0.16971354,-0.47706467,0,0,0,0,0,0,0,0,0,0.09103559
"(113.80031180705096, 22.76262130078557)",-0.7048973,-0.92936516,-0.6814808,0,0.8627445,-0.3936784,1.4710537,-0.32550803,0,0.9299256,0,-0.25124523,0.47888345,0,0.3444254,0,-0.63267154,-0.77527857,0.06922243,0,0,0.20762134,0,0.20119569,0,0,0.5665041,0,0,-0.1336744,-0.04390335,0,-0.51408327,0,-0.011824297,-0.43823576,0,-0.90802085,-0.73466325,0,-0.5484303,1.1812066,1.0136236,-0.4452071,0,-0.16543807,0.1885955,0,-0.516526,-0.83111227,-0.5540538,-0.052680485,-0.5238083,-0.05414557,-1.1521364,-1.0212522,0,0,0.22075328,0,0.110364996,1.0225576,0,0,0,0,-0.3973095,0,0.68170774,0.5750706,-1.2641006,-0.35743505,0.4026944,-0.8783096,0.04618889,0,0,-1.1335196,0.05812152,-0.5433738,-0.5434769,0,0,0,0,0,0,0,0,0,0.31203198
"(113.80172946787565, 22.731842459450743)",-0.339956,-0.2462892,0.05201972,0,0.71701884,0.59979105,1.2394166,0.104924485,0,0.945252,0,0.049407247,0.9545556,0,0.044864986,0,-0.70849323,-0.29173684,-0.23363134,0,0,0.18651715,0,0.19811821,0,0,1.1449721,0,0,-0.49471396,0.7275681,0,-0.33336988,0,-0.8630445,-0.40332547,0,0.016581409,-0.27125058,0,-0.6673914,0.81783223,0.5628422,-0.66125023,0,0.6088952,0.3143994,0,-0.01771114,-1.5122795,-0.2143424,-0.29873717,-0.24156031,-0.28245333,-0.70643306,-0.91065407,0,0,0.54382384,0,-0.16409455,0.8883816,0,0,0,0,-0.9411115,0,0.91860515,0.5929787,-1.4385394,-0.6759684,-0.31036896,-0.462652,0.754235,0,0,-0.99941057,-0.33154845,-0.08911549,-0.3279773,0,0,0,0,0,0,0,0,0,0.17998257
"(113.8029947451216, 22.73963526627557)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.80358238132692, 22.739170813741627)",-0.36424822,-0.3910764,-0.22030655,0,0.82662535,0.2538249,1.2308855,-0.15725861,0,0.8261911,0,-0.0716525,1.0613639,0,0.4165814,0,-0.9775444,-0.6775111,-0.12043855,0,0,0.32573918,0,0.21877415,0,0,0.74885225,0,0,-0.4938116,0.314625,0,-0.44416893,0,-0.82067955,-0.2739781,0,-0.3296012,-0.5787577,0,-0.61734724,1.2030047,0.38311595,-0.79647267,0,0.20117323,0.1110396,0,0.016480707,-0.9018871,-0.45576477,-0.2780688,-0.36523578,-0.22560687,-0.88891476,-0.9820432,0,0,0.4611866,0,-0.3006753,0.8378907,0,0,0,0,-0.8090274,0,0.70854646,0.8520625,-1.6700423,-0.6005951,0.06644172,-0.7208792,0.54961926,0,0,-1.2678908,0.01995327,-0.050566427,-0.5259248,0,0,0,0,0,0,0,0,0,0.16231388
