coords,"(113.8217538301683, 22.695054564128984)","(113.83905075110482, 22.730816919442955)","(113.8459909539568, 22.689497398249955)","(113.85418693317412, 22.721476129853944)","(113.81881523600764, 22.75144080468773)","(113.83835039645068, 22.707972199031104)","(113.80358238132692, 22.739170813741627)","(113.82100038874977, 22.740267612530623)","(113.85420966157784, 22.721756320117827)","(113.8261265859758, 22.741630755564017)","(113.82097160130566, 22.739409765832928)","(113.83870410437312, 22.70824089416124)","(113.83894509218725, 22.70832643578929)","(113.8029947451216, 22.73963526627557)","(113.8255877501778, 22.740467189229683)","(114.1837141008218, 22.66024665154704)","(113.79903465356554, 22.732266721797096)","(113.82280721993736, 22.738282221397373)","(113.81863889729132, 22.73721560270781)","(113.82547043203664, 22.732072572369457)","(113.82220467282325, 22.739224404005306)","(113.851816448767, 22.72177247312277)","(113.81898810539418, 22.745659923583755)","(113.85745294867267, 22.71310471792549)","(113.83890370760425, 22.73001989242725)","(113.8838172397166, 22.662505211818544)","(113.8528141635792, 22.72113514742812)","(113.85058656048749, 22.72283290030872)","(113.79424661745055, 22.72316396036463)","(113.8524580863241, 22.73201123763933)","(113.82230477836409, 22.73771273680605)","(113.85749152080878, 22.710729530328926)","(113.8394620811632, 22.730274593961543)","(113.83320035508328, 22.710288669248776)","(114.14517823399432, 22.616764652588543)","(113.84108354467917, 22.728718442519604)","(113.84911633552213, 22.77376297981668)","(113.7996173603976, 22.69845713462011)","(113.8124756211018, 22.73911401553136)","(113.82033985085772, 22.75034048564345)","(113.84029561028052, 22.71432752106541)","(113.84947740757984, 22.718596762893288)","(113.85226804355432, 22.72204484887792)","(113.82669465097948, 22.74182474386325)","(113.85404967402069, 22.721980682017072)","(113.83768968199222, 22.70836520891622)","(113.81900272893492, 22.751327231587776)","(113.8203581120728, 22.73916049552549)","(113.84030171372964, 22.728874432606496)","(113.81579179111068, 22.721538459635905)","(113.83611068481646, 22.706393785175827)","(113.8517227144006, 22.722070198258628)","(113.80031180705096, 22.76262130078557)","(113.78336406757376, 22.73969414081475)","(114.08051194846888, 22.53316040238564)","(113.85762261990378, 22.710948677728616)","(113.8216525636664, 22.75958277862884)","(113.8237435977103, 22.740701224434723)","(113.81732938826264, 22.736630019963336)","(113.81941817365755, 22.737761119629813)","(113.81420263992884, 22.746863912810795)","(113.8411236937814, 22.72991862960373)","(113.8299294673386, 22.701542714887747)","(113.83767636678552, 22.729246298982783)","(113.83995382601772, 22.730455134940343)","(113.82319826296768, 22.73999319176838)","(113.8405404496809, 22.72906866121977)","(113.85010216984654, 22.718924927090395)","(113.79122886797629, 22.732434904147123)","(113.81639144939597, 22.76952145347482)","(113.8142912476205, 22.73297791594709)","(113.80172946787565, 22.731842459450743)","(113.80909905139586, 22.716522988011764)","(113.81990470576372, 22.740949654796253)","(113.85174112803664, 22.7221156818462)","(113.85407745160286, 22.722006394622472)","(114.12305939681768, 22.547141131075225)","(113.85831990618252, 22.72794848568245)","(113.83986511037672, 22.730093065006383)","(113.84778332221902, 22.717390210040808)","(113.80530165534152, 22.74054075708143)","(113.85687029937056, 22.728804330172714)","(113.81575315058524, 22.733103969816504)","(113.82925756712037, 22.7273109606338)","(113.85713487648223, 22.72829516006561)","(113.84253291323068, 22.71178183772002)","(113.7921152074802, 22.68317386986728)","(113.84009559121066, 22.72979014450255)","(113.83917493399537, 22.73007038142492)","(113.91943272122889, 22.54585818718256)",no action
"(113.78336406757376, 22.73969414081475)",-0.024992444,0.3459553,0.36916858,0,0.6516705,1.2182763,0.8346464,0.60856843,0,1.0138856,0,0.16320644,0.79125696,0,-0.4665374,0,-0.6256662,0.07979046,-0.34394833,0,0,0.026296888,0,-0.3910917,0,0,1.7347304,0,0,-0.49320316,1.1095439,0,-0.14709286,0,-0.5539195,-0.3823831,-0.67623866,0.083611,0.8029232,0,-0.4450439,0.3844601,0.16228467,-0.56631315,0,1.4455366,0.2459419,0,0.030447263,-2.6723702,0.517613,-0.1384902,-0.11308837,-0.39011368,-0.32194272,-0.8851859,0,0,1.0067149,0,-0.5351848,0.7349529,0,0,0,0,-1.1771005,0,0.86017877,0.99424845,-1.0390012,-0.5497916,-1.0304704,-0.19805917,1.589315,0,-1.1554219,-0.49925515,-0.70470154,-0.13334699,-0.24882492,-0.4712361,0,0.5766177,0,0,0,0,0,0,-0.09869704
"(113.79122886797629, 22.732434904147123)",-0.5603953,-0.4063643,-0.15210207,0,0.77992874,0.29991078,1.2996393,0.14531204,0,1.1268951,0,-0.14109088,0.5956363,0,-0.11506844,0,-0.6175429,-0.28693542,-0.1571256,0,0,0.03345308,0,-0.05653333,0,0,1.1215496,0,0,-0.15236466,0.44029734,0,-0.32222733,0,-0.19868004,-0.5164613,-0.89136386,-0.5403497,-0.056490134,0,-0.5589457,0.90180004,0.65183955,-0.5573643,0,0.61293834,0.22115493,0,-0.364189,-1.7354215,0.023914237,-0.1254239,-0.35951188,-0.30796602,-0.83497024,-0.88410616,0,0,0.5237537,0,-0.16349661,0.96046257,0,0,0,0,-0.83050054,0,0.8641836,0.7971811,-1.2630429,-0.43798956,-0.26151675,-0.5949358,0.801804,0,-1.5266355,-0.8559431,-0.26154965,-0.43877614,-0.42092875,-0.60829675,0,0.1338416,0,0,0,0,0,0,0.067274824
"(113.7921152074802, 22.68317386986728)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79424661745055, 22.72316396036463)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79903465356554, 22.732266721797096)",-0.5658388,-0.41860038,-0.16426001,0,0.7638217,0.13576008,1.2172971,0.0683786,0,1.0166302,0,-0.19705857,0.7325364,0,0.116835855,0,-0.806266,-0.4467767,-0.22138642,0,0,0.103709355,0,0.041962363,0,0,0.80771786,0,0,-0.1794413,0.19404045,0,-0.4414421,0,-0.3049622,-0.45784113,-0.8559752,-0.5396603,-0.3340869,0,-0.49553326,1.0831579,0.5289796,-0.7305273,0,0.40303612,0.14034626,0,-0.1912891,-1.1557622,-0.17006534,-0.17081992,-0.38495657,-0.38483274,-0.8992141,-0.8269758,0,0,0.37195593,0,-0.20233074,0.92492443,0,0,0,0,-0.8126257,0,0.6866202,0.86649567,-1.4760826,-0.44105822,-0.0032287128,-0.5870608,0.6188616,0,-1.6622442,-1.0939275,0.15711641,-0.35641098,-0.54720795,-0.6505473,0,-0.16663963,0,0,0,0,0,0,0.069689155
"(113.7996173603976, 22.69845713462011)",-0.26403072,-0.0035101455,-0.03027067,0,0.6728822,0.6924804,1.1617053,0.3086253,0,1.0279404,0,-0.09094368,0.9716178,0,0.13040993,0,-1.0000633,-0.356015,-0.26705375,0,0,0.1489037,0,-0.18599278,0,0,1.0917746,0,0,-0.47352988,0.4400306,0,-0.4984448,0,-0.43380952,-0.30425492,-0.5184204,-0.29204395,0.11971404,0,-0.4812719,0.7957396,0.2691836,-0.65720206,0,0.92373586,0.39035708,0,-0.08370894,-1.8876793,0.13214651,-0.08177483,-0.3961721,-0.25820217,-0.78141457,-0.8186712,0,0,0.6436759,0,-0.4400136,0.8374062,0,0,0,0,-0.8651848,0,0.89687055,1.0330682,-1.2581978,-0.47673085,-0.48294562,-0.65962327,1.1585126,0,-1.4514327,-0.84471416,-0.13850656,-0.32229275,-0.54920673,-0.4476406,0,0.013296999,0,0,0,0,0,0,0.047199726
"(113.80031180705096, 22.76262130078557)",-0.7584629,-0.8132705,-0.554748,0,0.74598,-0.36367008,1.3469117,-0.14201942,0,0.9566799,0,-0.31968752,0.378067,0,0.27875054,0,-0.62702847,-0.63616514,0.0025058137,0,0,0.11080952,0,0.10950505,0,0,0.5203361,0,0,-0.0022193664,-0.17152026,0,-0.52003235,0,0.15794879,-0.4865264,-0.7750208,-0.96378976,-0.6033076,0,-0.43862292,1.1178552,0.91804,-0.47824588,0,-0.006310867,0.17249525,0,-0.45984656,-0.8120319,-0.3486828,-0.0066716224,-0.5155558,-0.16753598,-1.1352617,-0.8388441,0,0,0.16069193,0,0.09648947,0.9719339,0,0,0,0,-0.42299554,0,0.6134501,0.66183245,-1.1749644,-0.25199595,0.35190123,-0.76331174,0.12613587,0,-1.5699918,-1.0413675,0.2775383,-0.641979,-0.53234655,-0.56787837,0,-0.23263511,0,0,0,0,0,0,0.19102703
"(113.80172946787565, 22.731842459450743)",-0.5443701,-0.38498518,0.009038132,0,0.6577126,0.31772476,1.197887,0.22669339,0,0.9811136,0,-0.10522775,0.6787815,0,0.007594565,0,-0.681403,-0.28819987,-0.3079756,0,0,0.06273334,0,0.14631367,0,0,0.91154534,0,0,-0.24457094,0.38710877,0,-0.41146052,0,-0.4566439,-0.49587396,-0.94430786,-0.25935718,-0.3102816,0,-0.50503415,0.86465997,0.629566,-0.634961,0,0.5142636,0.3129666,0,-0.08602455,-1.2903922,-0.097804606,-0.23958369,-0.29705927,-0.38758287,-0.7617293,-0.7715747,0,0,0.3683508,0,-0.11382326,0.88956517,0,0,0,0,-0.84816265,0,0.734305,0.6528463,-1.378886,-0.51360494,-0.13575579,-0.39517537,0.58692867,0,-1.5038136,-0.990153,0.080236375,-0.34276077,-0.43385115,-0.69565374,0,-0.012660928,0,0,0,0,0,0,0.08265014
"(113.8029947451216, 22.73963526627557)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.80358238132692, 22.739170813741627)",-0.51349396,-0.43585837,-0.19419032,0,0.7334744,0.10458251,1.1572275,0.01244995,0,0.884806,0,-0.19093917,0.8059104,0,0.3283371,0,-0.89458525,-0.5525609,-0.18037623,0,0,0.17021413,0,0.1486952,0,0,0.63278973,0,0,-0.25276825,0.07973186,0,-0.49204597,0,-0.42924973,-0.38504392,-0.7795479,-0.50448936,-0.49653783,0,-0.48231927,1.1438447,0.43124908,-0.7609189,0,0.26059058,0.11258546,0,-0.065053314,-0.8356666,-0.27718213,-0.1791559,-0.3939322,-0.3237759,-0.9283438,-0.7959003,0,0,0.32597202,0,-0.22383809,0.83372617,0,0,0,0,-0.7487433,0,0.6006801,0.869714,-1.5159252,-0.44152966,0.120365426,-0.6046673,0.4846676,0,-1.625768,-1.1790165,0.31177372,-0.27002674,-0.5554237,-0.6188175,0,-0.33459228,0,0,0,0,0,0,0.06777121
