coords,"(113.8217538301683, 22.695054564128984)","(113.83905075110482, 22.730816919442955)","(113.8459909539568, 22.689497398249955)","(113.85418693317412, 22.721476129853944)","(113.81881523600764, 22.75144080468773)","(113.83835039645068, 22.707972199031104)","(113.80358238132692, 22.739170813741627)","(113.82100038874977, 22.740267612530623)","(113.85420966157784, 22.721756320117827)","(113.8261265859758, 22.741630755564017)","(113.82097160130566, 22.739409765832928)","(113.83870410437312, 22.70824089416124)","(113.83894509218725, 22.70832643578929)","(113.8029947451216, 22.73963526627557)","(113.8255877501778, 22.740467189229683)","(114.1837141008218, 22.66024665154704)","(113.79903465356554, 22.732266721797096)","(113.82280721993736, 22.738282221397373)","(113.81863889729132, 22.73721560270781)","(113.82547043203664, 22.732072572369457)","(113.82220467282325, 22.739224404005306)","(113.851816448767, 22.72177247312277)","(113.81898810539418, 22.745659923583755)","(113.85745294867267, 22.71310471792549)","(113.83890370760425, 22.73001989242725)","(113.8838172397166, 22.662505211818544)","(113.8528141635792, 22.72113514742812)","(113.85058656048749, 22.72283290030872)","(113.79424661745055, 22.72316396036463)","(113.8524580863241, 22.73201123763933)","(113.82230477836409, 22.73771273680605)","(113.85749152080878, 22.710729530328926)","(113.8394620811632, 22.730274593961543)","(113.83320035508328, 22.710288669248776)","(114.14517823399432, 22.616764652588543)","(113.84108354467917, 22.728718442519604)","(113.84911633552213, 22.77376297981668)","(113.7996173603976, 22.69845713462011)","(113.8124756211018, 22.73911401553136)","(113.82033985085772, 22.75034048564345)","(113.84029561028052, 22.71432752106541)","(113.84947740757984, 22.718596762893288)","(113.85226804355432, 22.72204484887792)","(113.82669465097948, 22.74182474386325)","(113.85404967402069, 22.721980682017072)","(113.83768968199222, 22.70836520891622)","(113.81900272893492, 22.751327231587776)","(113.8203581120728, 22.73916049552549)","(113.84030171372964, 22.728874432606496)","(113.81579179111068, 22.721538459635905)","(113.83611068481646, 22.706393785175827)","(113.8517227144006, 22.722070198258628)","(113.80031180705096, 22.76262130078557)","(113.78336406757376, 22.73969414081475)","(114.08051194846888, 22.53316040238564)","(113.85762261990378, 22.710948677728616)","(113.8216525636664, 22.75958277862884)","(113.8237435977103, 22.740701224434723)","(113.81732938826264, 22.736630019963336)","(113.81941817365755, 22.737761119629813)","(113.81420263992884, 22.746863912810795)","(113.8411236937814, 22.72991862960373)","(113.8299294673386, 22.701542714887747)","(113.83767636678552, 22.729246298982783)","(113.83995382601772, 22.730455134940343)","(113.82319826296768, 22.73999319176838)","(113.8405404496809, 22.72906866121977)","(113.85010216984654, 22.718924927090395)","(113.79122886797629, 22.732434904147123)","(113.81639144939597, 22.76952145347482)","(113.8142912476205, 22.73297791594709)","(113.80172946787565, 22.731842459450743)","(113.80909905139586, 22.716522988011764)","(113.81990470576372, 22.740949654796253)","(113.85174112803664, 22.7221156818462)","(113.85407745160286, 22.722006394622472)","(114.12305939681768, 22.547141131075225)","(113.85831990618252, 22.72794848568245)","(113.83986511037672, 22.730093065006383)","(113.84778332221902, 22.717390210040808)","(113.80530165534152, 22.74054075708143)","(113.85687029937056, 22.728804330172714)","(113.81575315058524, 22.733103969816504)","(113.82925756712037, 22.7273109606338)","(113.85713487648223, 22.72829516006561)","(113.84253291323068, 22.71178183772002)","(113.7921152074802, 22.68317386986728)","(113.84009559121066, 22.72979014450255)","(113.83917493399537, 22.73007038142492)","(113.91943272122889, 22.54585818718256)",no action
"(113.78336406757376, 22.73969414081475)",0.014652662,0.49027836,0.39548597,0,0.58441275,1.3333503,0.7601371,0.6631191,0,1.0500466,0,0.21031041,0.83349836,0,-0.50905555,0,-0.63574886,0.17373763,-0.3421055,0,0,0.049895685,0,-0.40422407,0,0,1.7657374,0,0,-0.5563377,1.2052916,0,-0.13471968,0,-0.61258054,-0.3662911,-0.59288204,0.14685881,0.88830835,0,-0.47566518,0.36423704,0.09859353,-0.5585452,0,1.5954816,0.25327963,0,0.10688289,-2.7540715,0.56492287,-0.113996185,-0.07236347,-0.35646483,-0.31189254,-0.83656013,0,0,1.0283554,0,-0.60195476,0.7102357,0,0,0,0,-1.2409468,0,0.98495126,1.0251442,-1.0007523,-0.5434508,-1.1818339,-0.24031618,1.6960853,0,0,-0.38770664,-0.80998594,-0.11377912,-0.20497808,-0.4107325,0,0,0,0,0,0,0,0,-0.101793654
"(113.79122886797629, 22.732434904147123)",-0.5012272,-0.46112907,-0.18787466,0,0.87060827,0.3660435,1.3581274,0.092827864,0,1.1261069,0,-0.041099865,0.65039414,0,-0.20428145,0,-0.5605267,-0.31110656,-0.16611531,0,0,0.049335156,0,-0.0028486978,0,0,1.2757621,0,0,-0.24179937,0.63956803,0,-0.31401756,0,-0.33113277,-0.50772595,-0.8841519,-0.42067352,-0.054657567,0,-0.6645178,0.8922189,0.7363582,-0.54542506,0,0.56307554,0.20599625,0,-0.41899142,-1.9218308,-0.10072362,-0.1810796,-0.34365353,-0.26965508,-0.76238674,-1.0456929,0,0,0.63878626,0,-0.17280775,0.99488246,0,0,0,0,-0.8771418,0,0.9346501,0.72927064,-1.3287967,-0.5303878,-0.30141827,-0.6289319,0.81744057,0,0,-0.86878836,-0.49862647,-0.37677437,-0.41338986,-0.5578436,0,0,0,0,0,0,0,0,0.13868664
"(113.7921152074802, 22.68317386986728)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79424661745055, 22.72316396036463)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79903465356554, 22.732266721797096)",-0.5027614,-0.4940662,-0.20098792,0,0.84123975,0.16344786,1.2705072,-0.011984639,0,0.95429736,0,-0.09436134,0.8213613,0,0.10434303,0,-0.78042257,-0.54341656,-0.2408891,0,0,0.1684626,0,0.14331158,0,0,0.8957407,0,0,-0.31389815,0.35458493,0,-0.46740103,0,-0.5133839,-0.42679214,-0.8413065,-0.39428613,-0.44744718,0,-0.5816527,1.0991164,0.64880866,-0.7492114,0,0.26790056,0.13149032,0,-0.1659802,-1.1710701,-0.38301113,-0.25607374,-0.3749583,-0.35538515,-0.8437565,-1.0061697,0,0,0.44217947,0,-0.17483461,0.9565911,0,0,0,0,-0.8378447,0,0.702125,0.7693134,-1.5860033,-0.5516182,0.04869094,-0.600165,0.53612167,0,0,-1.1819925,0.030258773,-0.2739376,-0.5459711,-0.634173,0,0,0,0,0,0,0,0,0.17018622
"(113.7996173603976, 22.69845713462011)",-0.16593948,0.02256858,-0.049535304,0,0.7281573,0.7952846,1.196259,0.2907477,0,1.010166,0,0.014960924,1.0722731,0,0.08938053,0,-0.9958859,-0.40840855,-0.2800113,0,0,0.20471717,0,-0.16790366,0,0,1.229872,0,0,-0.6164826,0.6340087,0,-0.5105737,0,-0.6157283,-0.26067019,-0.45854214,-0.1684691,0.13030332,0,-0.56109446,0.7700077,0.3293371,-0.6533707,0,0.9274209,0.40405756,0,-0.05239799,-2.074131,0.025765112,-0.117943615,-0.36902857,-0.21878766,-0.7137646,-0.9872804,0,0,0.76566935,0,-0.48692712,0.8637183,0,0,0,0,-0.91649055,0,0.95699346,1.0111405,-1.3202713,-0.5684724,-0.55054253,-0.70176435,1.2084155,0,0,-0.8541937,-0.323024,-0.2716114,-0.53504306,-0.40315786,0,0,0,0,0,0,0,0,0.108595945
"(113.80031180705096, 22.76262130078557)",-0.71914625,-0.9833273,-0.6714617,0,0.82101434,-0.45605788,1.4096191,-0.26457143,0,0.8690987,0,-0.24315406,0.37351763,0,0.3002191,0,-0.56255233,-0.7648257,0.019824874,0,0,0.16260903,0,0.22149615,0,0,0.5389379,0,0,-0.08215528,-0.106733546,0,-0.5712002,0,0.08215499,-0.46491066,-0.7341959,-0.8991714,-0.7615706,0,-0.49907532,1.1182722,1.1050048,-0.4352202,0,-0.2358772,0.17289726,0,-0.51130426,-0.75302404,-0.5934355,-0.03892469,-0.5327602,-0.09290102,-1.1102656,-1.0117106,0,0,0.1823902,0,0.18544996,1.0028663,0,0,0,0,-0.35194677,0,0.58083165,0.5123574,-1.20066,-0.3169133,0.48899275,-0.7885395,-0.07315837,0,0,-1.1172112,0.1938827,-0.61747575,-0.5438557,-0.50973004,0,0,0,0,0,0,0,0,0.31546056
"(113.80172946787565, 22.731842459450743)",-0.40478253,-0.4424714,0.008762406,0,0.7081063,0.45302758,1.2243683,0.15450895,0,0.86805713,0,0.060948633,0.7771664,0,-0.013031263,0,-0.5537868,-0.30861714,-0.28823796,0,0,0.1077848,0,0.3010491,0,0,1.1031275,0,0,-0.41272745,0.65449446,0,-0.4356532,0,-0.7131211,-0.47366354,-0.996432,0.033592466,-0.3760958,0,-0.6375539,0.75935113,0.77806735,-0.63639146,0,0.41948408,0.28535366,0,-0.08104011,-1.3825691,-0.34512585,-0.2951677,-0.28009385,-0.31606638,-0.69265646,-0.9339189,0,0,0.4695398,0,0.008806431,0.8927944,0,0,0,0,-0.85844404,0,0.79419947,0.43340483,-1.3693244,-0.6338701,-0.120614916,-0.34405372,0.4957512,0,0,-1.026604,-0.16404134,-0.20381358,-0.3386714,-0.5917637,0,0,0,0,0,0,0,0,0.22649926
"(113.8029947451216, 22.73963526627557)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.80358238132692, 22.739170813741627)",-0.41394508,-0.5136458,-0.23984982,0,0.8046046,0.13659635,1.1978699,-0.087542884,0,0.77122307,0,-0.07066126,0.91579866,0,0.36362797,0,-0.87761545,-0.68622416,-0.18535545,0,0,0.26028556,0,0.27034184,0,0,0.699173,0,0,-0.42306262,0.2331421,0,-0.53102744,0,-0.68283635,-0.32374862,-0.7338571,-0.33255193,-0.6419642,0,-0.56742656,1.1476957,0.54236484,-0.7751293,0,0.08233987,0.10322683,0,-0.009444126,-0.8027963,-0.5288897,-0.2668943,-0.38582307,-0.26965705,-0.8632341,-0.99099094,0,0,0.4001137,0,-0.1926378,0.840017,0,0,0,0,-0.7468171,0,0.5888646,0.75665337,-1.6162938,-0.5588488,0.2007961,-0.6188656,0.3652037,0,0,-1.2785472,0.19777286,-0.16405419,-0.5458019,-0.58260804,0,0,0,0,0,0,0,0,0.17922498
