coords,"(113.8217538301683, 22.695054564128984)","(113.83905075110482, 22.730816919442955)","(113.8459909539568, 22.689497398249955)","(113.85418693317412, 22.721476129853944)","(113.81881523600764, 22.75144080468773)","(113.83835039645068, 22.707972199031104)","(113.80358238132692, 22.739170813741627)","(113.82100038874977, 22.740267612530623)","(113.85420966157784, 22.721756320117827)","(113.8261265859758, 22.741630755564017)","(113.82097160130566, 22.739409765832928)","(113.83870410437312, 22.70824089416124)","(113.83894509218725, 22.70832643578929)","(113.8029947451216, 22.73963526627557)","(113.8255877501778, 22.740467189229683)","(114.1837141008218, 22.66024665154704)","(113.79903465356554, 22.732266721797096)","(113.82280721993736, 22.738282221397373)","(113.81863889729132, 22.73721560270781)","(113.82547043203664, 22.732072572369457)","(113.82220467282325, 22.739224404005306)","(113.851816448767, 22.72177247312277)","(113.81898810539418, 22.745659923583755)","(113.85745294867267, 22.71310471792549)","(113.83890370760425, 22.73001989242725)","(113.8838172397166, 22.662505211818544)","(113.8528141635792, 22.72113514742812)","(113.85058656048749, 22.72283290030872)","(113.79424661745055, 22.72316396036463)","(113.8524580863241, 22.73201123763933)","(113.82230477836409, 22.73771273680605)","(113.85749152080878, 22.710729530328926)","(113.8394620811632, 22.730274593961543)","(113.83320035508328, 22.710288669248776)","(114.14517823399432, 22.616764652588543)","(113.84108354467917, 22.728718442519604)","(113.84911633552213, 22.77376297981668)","(113.7996173603976, 22.69845713462011)","(113.8124756211018, 22.73911401553136)","(113.82033985085772, 22.75034048564345)","(113.84029561028052, 22.71432752106541)","(113.84947740757984, 22.718596762893288)","(113.85226804355432, 22.72204484887792)","(113.82669465097948, 22.74182474386325)","(113.85404967402069, 22.721980682017072)","(113.83768968199222, 22.70836520891622)","(113.81900272893492, 22.751327231587776)","(113.8203581120728, 22.73916049552549)","(113.84030171372964, 22.728874432606496)","(113.81579179111068, 22.721538459635905)","(113.83611068481646, 22.706393785175827)","(113.8517227144006, 22.722070198258628)","(113.80031180705096, 22.76262130078557)","(113.78336406757376, 22.73969414081475)","(114.08051194846888, 22.53316040238564)","(113.85762261990378, 22.710948677728616)","(113.8216525636664, 22.75958277862884)","(113.8237435977103, 22.740701224434723)","(113.81732938826264, 22.736630019963336)","(113.81941817365755, 22.737761119629813)","(113.81420263992884, 22.746863912810795)","(113.8411236937814, 22.72991862960373)","(113.8299294673386, 22.701542714887747)","(113.83767636678552, 22.729246298982783)","(113.83995382601772, 22.730455134940343)","(113.82319826296768, 22.73999319176838)","(113.8405404496809, 22.72906866121977)","(113.85010216984654, 22.718924927090395)","(113.79122886797629, 22.732434904147123)","(113.81639144939597, 22.76952145347482)","(113.8142912476205, 22.73297791594709)","(113.80172946787565, 22.731842459450743)","(113.80909905139586, 22.716522988011764)","(113.81990470576372, 22.740949654796253)","(113.85174112803664, 22.7221156818462)","(113.85407745160286, 22.722006394622472)","(114.12305939681768, 22.547141131075225)","(113.85831990618252, 22.72794848568245)","(113.83986511037672, 22.730093065006383)","(113.84778332221902, 22.717390210040808)","(113.80530165534152, 22.74054075708143)","(113.85687029937056, 22.728804330172714)","(113.81575315058524, 22.733103969816504)","(113.82925756712037, 22.7273109606338)","(113.85713487648223, 22.72829516006561)","(113.84253291323068, 22.71178183772002)","(113.7921152074802, 22.68317386986728)","(113.84009559121066, 22.72979014450255)","(113.83917493399537, 22.73007038142492)","(113.91943272122889, 22.54585818718256)",no action
"(113.78336406757376, 22.73969414081475)",0.12344521,0.8140681,0.4080497,0,0.42271465,1.554066,0.60849696,0.5582499,0,1.2003794,0,0.16567971,0.8627423,0,-0.36124444,0,-0.8289766,0.42763188,-0.09514431,0,0,0.11287885,0,-0.52921784,0,0,1.6480287,0,0,-0.50853515,0,0,0.06823394,0,0,-0.30478624,0,0.022320658,0,0,-0.46411744,0.36159497,-0.4444487,-0.45608312,0,2.0094562,0.32553983,0,0.11374139,-2.8482692,0.96041334,0.11342992,0.0075603854,-0.11316406,-0.4115358,-0.49080187,0,0,0.965639,0,-0.84655535,0.5246363,0,0,0,0,-1.2526665,0,0,1.215558,-0.7631214,-0.44202968,0,0,2.0184433,0,0,-0.1158324,-1.1204324,0.032377385,-0.14710574,0,0,0,0,0,0,0,0,0,-0.19731863
"(113.79122886797629, 22.732434904147123)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.7921152074802, 22.68317386986728)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79424661745055, 22.72316396036463)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79903465356554, 22.732266721797096)",-0.20135388,-0.07193916,-0.3769811,0,0.9311098,0.34822762,1.1583414,-0.32310274,0,1.1228737,0,-0.058516927,1.2980008,0,0.18601596,0,-1.4037918,-0.70501673,-0.16535029,0,0,0.40517637,0,-0.26678312,0,0,0.8954566,0,0,-0.45223624,0,0,-0.56432164,0,0,-0.1445944,0,-0.6348458,0,0,-0.6611189,1.5109398,-0.23289265,-1.1211382,0,0.47287422,-0.11449047,0,-0.1887392,-1.5447905,-0.30646047,-0.10310962,-0.5288448,-0.31997362,-0.8941771,-1.0945742,0,0,0.63831013,0,-0.78661454,0.83353174,0,0,0,0,-1.0664831,0,0,1.4982686,-1.8480875,-0.5051967,0,0,1.1588016,0,0,-1.1652071,-0.313529,-0.069940396,-0.95508045,0,0,0,0,0,0,0,0,0,0.21107168
"(113.7996173603976, 22.69845713462011)",0.13507664,0.58508146,-0.005652035,0,0.5797262,1.2595402,0.96317154,0.216224,0,1.1688102,0,0.15997703,1.3557245,0,-0.0777333,0,-1.3080307,-0.16654465,-0.21329084,0,0,0.29977056,0,-0.4469514,0,0,1.307477,0,0,-0.75589293,0,0,-0.45424277,0,0,-0.02233552,0,-0.06670423,0,0,-0.67065525,0.81055003,-0.5035656,-0.7668521,0,1.4076158,0.34466457,0,0.023023633,-2.6630073,0.32625586,-0.024395322,-0.36794153,-0.10697197,-0.5631188,-0.8456394,0,0,0.9095581,0,-1.0069222,0.6042832,0,0,0,0,-1.1608379,0,0,1.4153968,-1.287213,-0.5330571,0,0,1.8432838,0,0,-0.4762274,-0.93676275,-0.09383166,-0.6605665,0,0,0,0,0,0,0,0,0,0.07583487
"(113.80031180705096, 22.76262130078557)",-0.62010354,-0.99963796,-1.0779223,0,1.0668316,-0.48960027,1.5845978,-0.56737536,0,0.99042255,0,-0.3043963,0.57392836,0,0.39318657,0,-0.83675957,-1.0840241,0.16824746,0,0,0.24982801,0,0.0038357507,0,0,0.43334603,0,0,-0.16884372,0,0,-0.6486079,0,0,-0.21313198,0,-1.1618844,0,0,-0.5712909,1.4031845,0.7180158,-0.48493677,0,-0.36542556,0.10465357,0,-0.8718303,-1.1043577,-0.6199928,0.0038322005,-0.7456411,0.107521385,-1.2111545,-1.1846254,0,0,0.34541556,0,-0.1433601,0.9800783,0,0,0,0,-0.2735865,0,0,0.8276444,-1.292262,-0.28764626,0,0,0.23162828,0,0,-1.13835,-0.20772213,-0.58592945,-0.9186889,0,0,0,0,0,0,0,0,0,0.4244498
"(113.80172946787565, 22.731842459450743)",-0.1700665,0.038457878,-0.14625417,0,0.7704766,0.7093583,1.1555605,-0.12229431,0,1.168372,0,0.07593583,1.3068687,0,0.04798519,0,-1.4156575,-0.4390998,-0.3052333,0,0,0.36653244,0,-0.12967001,0,0,1.0424159,0,0,-0.5845491,0,0,-0.5631305,0,0,-0.17555153,0,-0.26512474,0,0,-0.71780217,1.289001,-0.26377574,-1.019681,0,0.7511578,0.20661183,0,-0.011093603,-1.8813738,-0.13424997,-0.20174228,-0.4414803,-0.27191648,-0.7234724,-0.98773515,0,0,0.65466225,0,-0.80565715,0.7540507,0,0,0,0,-1.1819983,0,0,1.340087,-1.7990102,-0.62196296,0,0,1.2505012,0,0,-0.9927927,-0.49569535,-0.05878205,-0.88488716,0,0,0,0,0,0,0,0,0,0.21597196
"(113.8029947451216, 22.73963526627557)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.80358238132692, 22.739170813741627)",-0.0948661,-0.2137552,-0.4500204,0,0.9618615,0.33152363,1.1754887,-0.56270593,0,0.87182313,0,-0.06254526,1.400417,0,0.66254014,0,-1.510921,-0.9501568,0.0610184,0,0,0.5740626,0,-0.05729726,0,0,0.74133,0,0,-0.5871238,0,0,-0.5157792,0,0,-0.050972268,0,-0.6204077,0,0,-0.6506184,1.5672914,-0.27405453,-1.0877384,0,0.18266913,-0.10611524,0,-0.060208548,-1.0331372,-0.48522368,-0.10356315,-0.5197974,-0.10387553,-1.0059599,-1.1148664,0,0,0.6302239,0,-0.68952537,0.7128175,0,0,0,0,-0.8734014,0,0,1.3863193,-1.8366107,-0.5641186,0,0,0.8916962,0,0,-1.3782681,-0.22297055,0.17294802,-0.85722166,0,0,0,0,0,0,0,0,0,0.24915501
