coords,"(113.8217538301683, 22.695054564128984)","(113.83905075110482, 22.730816919442955)","(113.8459909539568, 22.689497398249955)","(113.85418693317412, 22.721476129853944)","(113.81881523600764, 22.75144080468773)","(113.83835039645068, 22.707972199031104)","(113.80358238132692, 22.739170813741627)","(113.82100038874977, 22.740267612530623)","(113.85420966157784, 22.721756320117827)","(113.8261265859758, 22.741630755564017)","(113.82097160130566, 22.739409765832928)","(113.83870410437312, 22.70824089416124)","(113.83894509218725, 22.70832643578929)","(113.8029947451216, 22.73963526627557)","(113.8255877501778, 22.740467189229683)","(114.1837141008218, 22.66024665154704)","(113.79903465356554, 22.732266721797096)","(113.82280721993736, 22.738282221397373)","(113.81863889729132, 22.73721560270781)","(113.82547043203664, 22.732072572369457)","(113.82220467282325, 22.739224404005306)","(113.851816448767, 22.72177247312277)","(113.81898810539418, 22.745659923583755)","(113.85745294867267, 22.71310471792549)","(113.83890370760425, 22.73001989242725)","(113.8838172397166, 22.662505211818544)","(113.8528141635792, 22.72113514742812)","(113.85058656048749, 22.72283290030872)","(113.79424661745055, 22.72316396036463)","(113.8524580863241, 22.73201123763933)","(113.82230477836409, 22.73771273680605)","(113.85749152080878, 22.710729530328926)","(113.8394620811632, 22.730274593961543)","(113.83320035508328, 22.710288669248776)","(114.14517823399432, 22.616764652588543)","(113.84108354467917, 22.728718442519604)","(113.84911633552213, 22.77376297981668)","(113.7996173603976, 22.69845713462011)","(113.8124756211018, 22.73911401553136)","(113.82033985085772, 22.75034048564345)","(113.84029561028052, 22.71432752106541)","(113.84947740757984, 22.718596762893288)","(113.85226804355432, 22.72204484887792)","(113.82669465097948, 22.74182474386325)","(113.85404967402069, 22.721980682017072)","(113.83768968199222, 22.70836520891622)","(113.81900272893492, 22.751327231587776)","(113.8203581120728, 22.73916049552549)","(113.84030171372964, 22.728874432606496)","(113.81579179111068, 22.721538459635905)","(113.83611068481646, 22.706393785175827)","(113.8517227144006, 22.722070198258628)","(113.80031180705096, 22.76262130078557)","(113.78336406757376, 22.73969414081475)","(114.08051194846888, 22.53316040238564)","(113.85762261990378, 22.710948677728616)","(113.8216525636664, 22.75958277862884)","(113.8237435977103, 22.740701224434723)","(113.81732938826264, 22.736630019963336)","(113.81941817365755, 22.737761119629813)","(113.81420263992884, 22.746863912810795)","(113.8411236937814, 22.72991862960373)","(113.8299294673386, 22.701542714887747)","(113.83767636678552, 22.729246298982783)","(113.83995382601772, 22.730455134940343)","(113.82319826296768, 22.73999319176838)","(113.8405404496809, 22.72906866121977)","(113.85010216984654, 22.718924927090395)","(113.79122886797629, 22.732434904147123)","(113.81639144939597, 22.76952145347482)","(113.8142912476205, 22.73297791594709)","(113.80172946787565, 22.731842459450743)","(113.80909905139586, 22.716522988011764)","(113.81990470576372, 22.740949654796253)","(113.85174112803664, 22.7221156818462)","(113.85407745160286, 22.722006394622472)","(114.12305939681768, 22.547141131075225)","(113.85831990618252, 22.72794848568245)","(113.83986511037672, 22.730093065006383)","(113.84778332221902, 22.717390210040808)","(113.80530165534152, 22.74054075708143)","(113.85687029937056, 22.728804330172714)","(113.81575315058524, 22.733103969816504)","(113.82925756712037, 22.7273109606338)","(113.85713487648223, 22.72829516006561)","(113.84253291323068, 22.71178183772002)","(113.7921152074802, 22.68317386986728)","(113.84009559121066, 22.72979014450255)","(113.83917493399537, 22.73007038142492)","(113.91943272122889, 22.54585818718256)",no action
"(113.78336406757376, 22.73969414081475)",-0.17851406,0.39144754,0.3287765,0,0.13710694,0.57942426,0.5929847,0.15430598,0,0.5414886,0.12873903,-0.065236226,0.37257344,0,-0.4939127,0,-0.466302,0.049490854,-0.2534936,-0.3653166,0,0.06997512,0.26787692,-0.52277684,0.24684422,0,0.8345316,-0.366799,0,-0.2511051,0.36564675,0,0.029278057,0,-0.3742782,-0.22959456,-0.22289325,-0.20932929,0.46034032,0,0.08379778,0.259599,-0.010046883,-0.3995966,0.39060447,0.7742022,0.15895343,0,0.12366325,-1.1112899,0.30108845,-0.28237593,-0.10753511,-0.42145744,-0.14520757,-0.3349539,0,-0.5803455,0.3251246,0,-0.17200716,0.3313816,-0.6022272,0,0,0,-0.636326,-0.049482033,0.4665755,0.5172515,-0.8072815,-0.22343895,-0.54179704,0.025079899,0.87051564,0,-0.69931763,-0.2947768,-0.26667303,-0.08013599,-0.15516439,-0.6792554,0,0.13155338,0.2961143,0.29243565,0.23079692,0,-0.31789374,-0.13396788,-0.0035211546
"(113.79122886797629, 22.732434904147123)",-0.4086013,0.030608416,0.06998093,0,0.14704455,0.11430204,0.6935809,-0.10905613,0,0.43399286,0.14348231,-0.17244112,0.17773509,0,-0.40834635,0,-0.3152199,-0.0864782,-0.14360075,-0.15590686,0,0.017582653,0.25554466,-0.32495493,-0.06513859,0,0.43235332,-0.47489235,0,-0.070016205,0.031351224,0,-0.010271508,0,-0.17854261,-0.23895182,-0.2603973,-0.43033463,0.063990355,0,0.061714716,0.44357795,0.13320373,-0.35926273,0.2250951,0.21970682,0.034391098,0,-0.086536005,-0.45793915,0.015657362,-0.35095608,-0.23506317,-0.34366047,-0.27445415,-0.25255826,0,-0.36399886,0.079282284,0,0.03811717,0.29885972,-0.26864305,0,0,0,-0.4003294,-0.17640601,0.41972035,0.30480072,-0.7986448,-0.10788142,-0.12839684,-0.1287739,0.3930411,0,-0.67752296,-0.35226977,-0.13484558,-0.16350153,-0.2055341,-0.6539784,0,-0.1514081,0.15184417,0.055696372,0.027863074,0,-0.15234509,-0.21116668,0.09754351
"(113.7921152074802, 22.68317386986728)",-0.40972644,0.21124113,0.10191205,0,-0.056487586,0.28109017,0.5503692,0.052280083,0,0.4003173,0.15193412,-0.18911684,0.35176122,0,-0.35005733,0,-0.6215425,-0.019432548,-0.36024547,-0.026953772,0,-0.01887705,0.0273945,-0.23964636,0.06564446,0,0.058321565,-0.39377955,0,-0.2210916,-0.16309611,0,-0.22879733,0,-0.20304579,-0.05973648,0.12077524,-0.2096414,0.058233503,0,0.080326386,0.48193634,-0.26611394,-0.38754848,0.20496479,0.26135552,0.26796436,0,0.07606983,-0.31661683,0.097266704,-0.49625373,-0.3545338,-0.30796346,-0.16019799,0.04517115,0,-0.34391826,-0.04865995,0,-0.21170096,0.10176457,-0.40458933,0,0,0,-0.3867204,-0.142678,0.5842266,0.42405328,-0.85386556,-0.07329359,-0.24261886,-0.31659618,0.5109283,0,-0.4776585,-0.18676725,0.040230636,-0.19279358,-0.45426702,-0.47790533,0,-0.47146463,-0.1250509,-0.07283376,0.0011044182,0,0.18843922,0.03587595,0.077651694
"(113.79424661745055, 22.72316396036463)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79903465356554, 22.732266721797096)",-0.43413568,-0.009384841,0.073568486,0,0.21976691,0.10883804,0.665003,-0.17264768,0,0.3931197,0.09654611,-0.22016338,0.24538302,0,-0.27991146,0,-0.5102604,-0.2045106,-0.17682786,-0.14990067,0,0.045234926,0.29241604,-0.27885875,-0.094496235,0,0.3249902,-0.63413817,0,-0.10210464,-0.09167081,0,-0.0033883601,0,-0.23038882,-0.204014,-0.16702837,-0.47257853,-0.03229619,0,0.10942582,0.61757416,-0.021070754,-0.42329162,0.1755858,0.1115469,0.02108398,0,-0.013575826,-0.23588872,0.0052235685,-0.45295888,-0.25347728,-0.35580072,-0.26300517,-0.24730134,0,-0.1717704,0.09507849,0,-0.07982233,0.2569919,-0.23844375,0,0,0,-0.41306758,-0.19948979,0.30366787,0.44503972,-0.99866,-0.14781791,-0.0486112,-0.14784697,0.39923984,0,-0.69973683,-0.5048154,0.0066070296,-0.071103245,-0.31787407,-0.7404998,0,-0.32451648,0.09569087,0.10452746,0.04334143,0,-0.1988245,-0.27346483,0.05046628
"(113.7996173603976, 22.69845713462011)",-0.3146366,0.22998643,0.14800826,0,0.08237551,0.34854507,0.59291756,0.014687343,0,0.42939967,0.11531797,-0.16404788,0.39484936,0,-0.29411635,0,-0.6344525,-0.09043423,-0.27851495,-0.19167706,0,0.047902174,0.16128507,-0.33757895,0.059518963,0,0.33466876,-0.4940321,0,-0.24032328,-0.022672363,0,-0.1286057,0,-0.29483807,-0.12248493,-0.004061643,-0.2876753,0.14166301,0,0.08763494,0.48958302,-0.19454184,-0.43003744,0.25386673,0.38119993,0.17462951,0,0.09790386,-0.5164348,0.1254604,-0.4052952,-0.27206072,-0.33696938,-0.20649864,-0.15217276,0,-0.3161331,0.11649373,0,-0.22030854,0.19398698,-0.43432593,0,0,0,-0.46977374,-0.08491913,0.47115916,0.52480507,-0.91850656,-0.14228621,-0.2792427,-0.21634382,0.62009203,0,-0.62109035,-0.3369567,-0.020951252,-0.1066916,-0.36272117,-0.5819682,0,-0.30488515,0.018127121,0.090468995,0.07278007,0,-0.0734007,-0.08270108,0.03935722
"(113.80031180705096, 22.76262130078557)",-0.5724003,-0.23726073,-0.124052174,0,0.18557419,-0.23732558,0.7561112,-0.2456788,0,0.37529278,0.13050967,-0.27471507,-0.035311572,0,-0.23232213,0,-0.28953105,-0.26987368,-0.044690493,-0.16794172,0,0.03804803,0.16503824,-0.25099453,-0.21808515,0,0.18461107,-0.50395846,0,0.037143964,-0.26162392,0,-0.049346834,0,0.07895655,-0.2883327,-0.2462893,-0.72812396,-0.19975056,0,0.16054416,0.5737046,0.35018185,-0.27219197,-0.041625377,-0.08381603,0.020775601,0,-0.15628062,-0.026900358,-0.1089682,-0.29632893,-0.28328866,-0.26427302,-0.45132276,-0.26464605,0,-0.19340384,-0.06407534,0,0.1847938,0.33703613,0.069375485,0,0,0,-0.20465544,-0.21294418,0.2566113,0.24731156,-0.75405705,-0.019984163,0.16698706,-0.17833853,0.040632583,0,-0.71072763,-0.47530043,0.13025516,-0.2875866,-0.24545337,-0.7195722,0,-0.27048302,0.004173305,-0.1510287,-0.052685466,0,0.019721523,-0.33439124,0.14177394
"(113.80172946787565, 22.731842459450743)",-0.37931752,0.03728792,0.120817475,0,0.15553878,0.16720596,0.6393375,-0.10542488,0,0.37522054,0.0972414,-0.17850333,0.2502724,0,-0.3369702,0,-0.42695832,-0.10387231,-0.20977727,-0.111676596,0,0.0070933085,0.25811014,-0.25913763,-0.057067223,0,0.33976704,-0.5191471,0,-0.102742635,-0.01752805,0,-0.01776189,0,-0.2794455,-0.20399638,-0.1980517,-0.3294387,0.01171203,0,0.079072885,0.4834147,-0.033370025,-0.40283594,0.22229835,0.17275223,0.057845525,0,-0.028654087,-0.31155634,0.022691365,-0.4294662,-0.22924365,-0.354954,-0.2007656,-0.19212137,0,-0.2608118,0.07907872,0,-0.052950233,0.22792459,-0.28213352,0,0,0,-0.417072,-0.22908239,0.3546433,0.3430858,-0.90107805,-0.14722303,-0.11379924,-0.09491403,0.4067718,0,-0.6383706,-0.4138866,-0.04689237,-0.061708227,-0.28199404,-0.66382533,0,-0.25682658,0.108148135,0.10980659,0.06741424,0,-0.20754269,-0.21479438,0.062664166
"(113.8029947451216, 22.73963526627557)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.80358238132692, 22.739170813741627)",-0.4412862,-0.022498086,0.0554362,0,0.21893033,0.09744246,0.6246468,-0.2051179,0,0.33097827,0.045321733,-0.2495724,0.28361958,0,-0.16272497,0,-0.5840891,-0.25884035,-0.16231917,-0.14467436,0,0.058576412,0.28481498,-0.21330284,-0.122581854,0,0.18867594,-0.67394304,0,-0.12672809,-0.17840105,0,-0.0013705939,0,-0.287559,-0.16345826,-0.09973146,-0.46913284,-0.11739825,0,0.12585628,0.69311243,-0.13074133,-0.43593803,0.1517813,0.025454033,0.0072733015,0,0.03508229,-0.011766203,-0.01282439,-0.49999475,-0.26630542,-0.32316223,-0.2721899,-0.18818545,0,-0.053511266,0.0673043,0,-0.13087456,0.193025,-0.19013946,0,0,0,-0.38441005,-0.22110769,0.258983,0.4744261,-1.0521164,-0.14579785,0.0051025525,-0.17348173,0.35916907,0,-0.6666689,-0.55122876,0.087275326,-0.0058001727,-0.3504837,-0.7503088,0,-0.4494003,0.047553506,0.10801605,0.035968248,0,-0.2146815,-0.2875569,0.02339409
