coords,"(113.8217538301683, 22.695054564128984)","(113.83905075110482, 22.730816919442955)","(113.8459909539568, 22.689497398249955)","(113.85418693317412, 22.721476129853944)","(113.81881523600764, 22.75144080468773)","(113.83835039645068, 22.707972199031104)","(113.80358238132692, 22.739170813741627)","(113.82100038874977, 22.740267612530623)","(113.85420966157784, 22.721756320117827)","(113.8261265859758, 22.741630755564017)","(113.82097160130566, 22.739409765832928)","(113.83870410437312, 22.70824089416124)","(113.83894509218725, 22.70832643578929)","(113.8029947451216, 22.73963526627557)","(113.8255877501778, 22.740467189229683)","(114.1837141008218, 22.66024665154704)","(113.79903465356554, 22.732266721797096)","(113.82280721993736, 22.738282221397373)","(113.81863889729132, 22.73721560270781)","(113.82547043203664, 22.732072572369457)","(113.82220467282325, 22.739224404005306)","(113.851816448767, 22.72177247312277)","(113.81898810539418, 22.745659923583755)","(113.85745294867267, 22.71310471792549)","(113.83890370760425, 22.73001989242725)","(113.8838172397166, 22.662505211818544)","(113.8528141635792, 22.72113514742812)","(113.85058656048749, 22.72283290030872)","(113.79424661745055, 22.72316396036463)","(113.8524580863241, 22.73201123763933)","(113.82230477836409, 22.73771273680605)","(113.85749152080878, 22.710729530328926)","(113.8394620811632, 22.730274593961543)","(113.83320035508328, 22.710288669248776)","(114.14517823399432, 22.616764652588543)","(113.84108354467917, 22.728718442519604)","(113.84911633552213, 22.77376297981668)","(113.7996173603976, 22.69845713462011)","(113.8124756211018, 22.73911401553136)","(113.82033985085772, 22.75034048564345)","(113.84029561028052, 22.71432752106541)","(113.84947740757984, 22.718596762893288)","(113.85226804355432, 22.72204484887792)","(113.82669465097948, 22.74182474386325)","(113.85404967402069, 22.721980682017072)","(113.83768968199222, 22.70836520891622)","(113.81900272893492, 22.751327231587776)","(113.8203581120728, 22.73916049552549)","(113.84030171372964, 22.728874432606496)","(113.81579179111068, 22.721538459635905)","(113.83611068481646, 22.706393785175827)","(113.8517227144006, 22.722070198258628)","(113.80031180705096, 22.76262130078557)","(113.78336406757376, 22.73969414081475)","(114.08051194846888, 22.53316040238564)","(113.85762261990378, 22.710948677728616)","(113.8216525636664, 22.75958277862884)","(113.8237435977103, 22.740701224434723)","(113.81732938826264, 22.736630019963336)","(113.81941817365755, 22.737761119629813)","(113.81420263992884, 22.746863912810795)","(113.8411236937814, 22.72991862960373)","(113.8299294673386, 22.701542714887747)","(113.83767636678552, 22.729246298982783)","(113.83995382601772, 22.730455134940343)","(113.82319826296768, 22.73999319176838)","(113.8405404496809, 22.72906866121977)","(113.85010216984654, 22.718924927090395)","(113.79122886797629, 22.732434904147123)","(113.81639144939597, 22.76952145347482)","(113.8142912476205, 22.73297791594709)","(113.80172946787565, 22.731842459450743)","(113.80909905139586, 22.716522988011764)","(113.81990470576372, 22.740949654796253)","(113.85174112803664, 22.7221156818462)","(113.85407745160286, 22.722006394622472)","(114.12305939681768, 22.547141131075225)","(113.85831990618252, 22.72794848568245)","(113.83986511037672, 22.730093065006383)","(113.84778332221902, 22.717390210040808)","(113.80530165534152, 22.74054075708143)","(113.85687029937056, 22.728804330172714)","(113.81575315058524, 22.733103969816504)","(113.82925756712037, 22.7273109606338)","(113.85713487648223, 22.72829516006561)","(113.84253291323068, 22.71178183772002)","(113.7921152074802, 22.68317386986728)","(113.84009559121066, 22.72979014450255)","(113.83917493399537, 22.73007038142492)","(113.91943272122889, 22.54585818718256)",no action
"(113.78336406757376, 22.73969414081475)",-0.02575551,0.4821474,0.38640928,0,-0.10575229,0.53202945,-0.050614208,0.32362705,0.011946306,0.36739045,0.15066838,0.036859777,0.19308037,0.30602723,-0.5107765,0,0.032666534,0.38714594,-0.15752804,-0.28366834,-0.6014374,-0.008940589,0.19713672,-0.31871665,0.36629856,-0.20916805,0.6927781,0.22404471,-0.062746346,-0.124176845,0.4722287,-0.126586,-0.02140664,-0.48741832,-0.041926667,-0.16833153,-0.34504682,0.26172757,0.5849786,-0.25635982,0.03269609,-0.1922212,0.17754103,-0.24850506,0.49169666,0.7990838,0.01885724,-0.42416173,0.092545,-0.7872604,0.24450308,-0.035657432,-0.020874906,-0.36042097,-0.10611494,0.07666463,-1.0438428,-0.5179407,0.02672206,-0.19190027,0.21311998,0.26399285,-0.5589447,-0.110630564,0,0,-0.4315328,0.0554261,0.36128274,0.04890123,0.007956639,-0.004633881,-0.45347527,0.26792744,0.6364835,0.11813783,-0.44790334,0.067526676,-0.21442378,-0.07323897,0.13273275,-0.19120727,0,0.26913202,0.3424044,0.15254742,0.23929197,-0.3526465,-0.17314386,0.14375848,0.1191097
"(113.79122886797629, 22.732434904147123)",-0.021845274,0.082345285,0.12788686,0,0.07786599,0.18168728,0.090853825,-0.0393845,0.23210642,0.17380096,0.1621922,-0.003425844,0.120531954,0.047906406,-0.27395695,0,0.1277732,0.11664177,0.027832292,-0.23042078,-0.2312759,0.005892046,0.29753643,-0.20641479,0.07433784,-0.17585826,0.5454011,0.025595658,-0.07254796,-0.0010665245,0.2580345,-0.13828549,-0.002342254,-0.028241545,0.06044379,-0.12034966,-0.29588515,0.0636598,0.28582376,-0.07176299,-0.023382567,-0.078706816,0.26420343,-0.19769494,0.4396618,0.22440013,-0.11591974,0.11715873,-0.21427944,-0.4297402,-0.036870696,-0.005008634,-0.100525215,-0.209306,-0.17631029,-0.063595355,-0.55308425,-0.11080069,0.038222376,-0.1459761,0.33933327,0.26269928,-0.2748709,-0.015521295,0,0,-0.14510018,0.06098119,0.1802769,-0.10240453,0.06777036,0.0039315596,-0.059492953,0.11016121,0.28755233,0.09044007,-0.37865898,-0.07414854,-0.27774134,-0.0019556042,0.10039635,-0.06984691,0,0.13140705,0.264576,0.111505955,0.03468911,-0.38732126,-0.20740816,0.017613692,0.23578143
"(113.7921152074802, 22.68317386986728)",-0.016107231,0.2289148,0.20827095,0,-0.08723256,0.3715455,-0.01272057,0.06264116,0.015717074,0.13985732,0.15207946,-0.024648167,0.27102,0.121507816,-0.09176096,0,-0.45508605,0.08738733,-0.18884182,-0.2732708,-0.19065894,0.063332275,0.107044876,-0.16871051,0.24608694,-0.060362607,0.2693493,0.019213669,-0.06667492,-0.1919341,-0.01799154,-0.16864237,-0.17303206,-0.019424662,-0.0012238622,0.025528857,0.18500233,0.13588111,0.19139889,-0.031126812,0.07134528,0.02249227,-0.11493233,-0.20425682,0.28509164,0.33280808,0.25511914,-0.31098187,0.1072844,-0.30801615,0.121597596,-0.14312418,-0.1633197,-0.1424059,-0.055219054,0.1395868,-0.5110796,0.07972009,-0.020786347,-0.1535824,0.033003908,0.06866023,-0.39942715,-0.15691629,0,0,-0.14837018,0.09617408,0.2136251,0.18569535,-0.123509556,-0.01924225,-0.18177027,-0.02522897,0.4131059,-0.008755945,-0.17053005,-0.039017335,0.013959378,-0.0057605263,-0.1785328,-0.068536565,0,-0.17760639,-0.06497237,0.030673001,0.094829425,-0.0140939355,0.1492405,0.13104616,0.18004328
"(113.79424661745055, 22.72316396036463)",-0.10082525,-0.14932403,-0.027125439,0,0.16394857,0.01108567,0.11337988,-0.24590288,0.29800808,0.06414485,0.115979515,-0.05402739,0.031996734,-0.03616094,-0.08759725,0,0.096380845,-0.043311603,0.17435122,-0.19403629,0.038930755,0.032426316,0.38449094,-0.080275364,-0.066051334,-0.09402459,0.3618889,-0.13738084,-0.07097486,0.058969866,0.069836155,-0.09722772,0.077777095,0.28415462,0.1091471,-0.08125679,-0.18133505,-0.13706063,0.08414917,-0.0058494573,-0.030449696,0.12799145,0.20028658,-0.12909791,0.3513697,-0.11505083,-0.19039124,0.3081147,-0.28801465,-0.063435264,-0.10583895,-0.07251778,-0.1399429,-0.06281344,-0.23782526,-0.06639076,-0.18370008,0.15976492,0.040105928,-0.064819954,0.32350412,0.1858843,-0.09950058,0.07875081,0,0,-0.003823094,0.027889498,0.09316549,-0.09142525,0.029641658,0.022862963,0.13192327,-0.018318392,0.08525844,0.042076282,-0.27209553,-0.14345226,-0.29317167,0.06918772,0.07820068,-0.090469345,0,-0.04574206,0.21039948,0.0950917,-0.06282605,-0.29077724,-0.1822086,-0.10423382,0.22467706
"(113.79903465356554, 22.732266721797096)",-0.06486565,-0.0074658915,0.14883839,0,0.1822536,0.23860125,0.078577176,-0.08671154,0.1642953,0.14045487,0.122429095,-0.033704154,0.12835786,0.032114707,-0.15205646,0,-0.17287992,-0.023910768,-0.018524539,-0.26880616,-0.1753081,0.051271234,0.39560103,-0.1559892,0.10170367,0.031391956,0.54107136,-0.16726223,-0.049088404,-0.06683242,0.1438125,-0.30266586,0.017928228,0.15342394,0.026481152,-0.12825887,-0.18788269,-0.034925506,0.19954604,-0.08097229,0.04666256,0.13565639,0.12491605,-0.23324712,0.34696862,0.16951978,-0.07305196,0.08019296,-0.06877896,-0.32059914,0.007460648,-0.14090857,-0.1043867,-0.1882004,-0.15868351,-0.121500865,-0.4294957,0.10078048,0.11497781,-0.044627633,0.19456717,0.1982967,-0.2716711,0.06451606,0,0,-0.19543621,0.0055708373,0.022022426,0.12848315,-0.20706305,-0.065465294,-0.022945529,0.1325391,0.31046182,0.06891834,-0.38843623,-0.2731295,-0.13624202,0.08996784,-0.0324976,-0.23980327,0,-0.02212828,0.19288328,0.19248548,0.0936261,-0.17049146,-0.2584907,-0.10133401,0.16858354
"(113.7996173603976, 22.69845713462011)",0.03838543,0.27909765,0.2348119,0,0.007921193,0.45232508,0.010669932,0.07535343,0.006473437,0.1803764,0.10364766,-0.011202116,0.29936463,0.16359565,-0.08228901,0,-0.37216815,0.075830564,-0.094441116,-0.3930645,-0.3304139,0.094477445,0.21657784,-0.23488522,0.24979223,-0.06754751,0.4928985,-0.016490303,-0.09725346,-0.20483638,0.1470231,-0.21666144,-0.08095545,-0.088009745,-0.07945797,-0.0354477,0.026876505,0.09496789,0.31487682,-0.07346184,0.05769548,0.017051753,-0.057675257,-0.22997025,0.37200862,0.4740116,0.12621137,-0.26517764,0.105966896,-0.48375124,0.15950228,-0.06993653,-0.10391838,-0.1609295,-0.127513,0.02137072,-0.6632499,0.0027695522,0.091865465,-0.20461503,0.052358355,0.13129327,-0.4356937,-0.068290986,0,0,-0.23394808,0.13537365,0.17855701,0.23485383,-0.12970081,-0.04390388,-0.24950954,0.05239833,0.5281045,0.066782504,-0.3063994,-0.11380605,-0.09167066,0.05902846,-0.05610909,-0.13103859,0,-0.029709753,0.09592147,0.14903867,0.14248568,-0.0838167,-0.09652946,0.06268762,0.13430342
"(113.80031180705096, 22.76262130078557)",-0.15912175,-0.29174575,-0.06542473,0,0.18023631,-0.19624521,0.17473637,-0.22473074,0.47063893,0.08025116,0.18884566,-0.077092975,-0.15198553,-0.19575447,-0.08806887,0,0.1160416,-0.12077714,0.112584785,-0.27599895,0.040951382,0.04785155,0.26444358,-0.13944821,-0.06937274,0.007394895,0.39895043,-0.0512935,0.032193586,0.12036547,-0.032207895,-0.121354744,-0.026880208,0.27822363,0.37807032,-0.1950445,-0.28432685,-0.28544718,-0.010581583,0.11937363,0.09999325,0.057715345,0.55550224,-0.09383945,0.14610058,-0.13939258,-0.10012131,0.64801246,-0.29088727,-0.063225575,-0.18524821,0.05759603,-0.115240805,-0.12476859,-0.335781,-0.18844247,0.10728533,0.16076332,-0.030414011,0.09713448,0.49683473,0.32758623,0.10052122,0.14497456,0,0,0.07570111,0.010142037,-0.095124096,-0.14366066,0.09123452,0.022798993,0.2948139,0.11866339,-0.12709913,-0.09796915,-0.40561846,-0.26779556,-0.004910916,-0.10757435,0.04041129,-0.17397638,0,0.0637743,0.11791995,-0.03709643,-0.021874268,-0.2837522,-0.07250477,-0.17615452,0.31163317
"(113.80172946787565, 22.731842459450743)",0.002057165,0.07476915,0.18363315,0,0.10380679,0.28268117,0.054558083,-0.051794067,0.1442322,0.12440209,0.10594902,-0.019879483,0.17946693,0.06238938,-0.13638774,0,-0.11134428,0.06650598,-0.018864308,-0.26867333,-0.18656145,0.028934743,0.32364804,-0.15897958,0.11925119,-0.07374826,0.501231,-0.04457397,-0.1098385,-0.058912057,0.16975911,-0.18990615,0.008442931,0.05478637,-0.022655755,-0.09537682,-0.15343298,0.091473,0.23580563,-0.048265956,0.020232849,-0.0016726963,0.075380586,-0.21230339,0.39749044,0.22926094,-0.020204686,-0.0012006685,-0.11513892,-0.33113948,0.039763905,-0.07810034,-0.09607717,-0.16819194,-0.12231593,-0.016034037,-0.5290678,0.043604203,0.07840015,-0.1330271,0.21789917,0.18016343,-0.3073699,-0.0059269443,0,0,-0.15751418,0.028820746,0.1007081,0.020342276,-0.05765368,-0.038980402,-0.08202257,0.13308841,0.3395555,0.05197207,-0.3181077,-0.16297066,-0.1823493,0.10903176,0.0026491843,-0.1263925,0,0.020216737,0.19049618,0.17268866,0.10139367,-0.19841364,-0.22719517,-0.031939205,0.18449688
"(113.8029947451216, 22.73963526627557)",-0.04191477,-0.019121043,0.14800921,0,0.21468477,0.26793513,0.048850164,-0.09837562,0.12491097,0.10499282,0.0601606,-0.047016736,0.15895525,0.011515595,0.016548216,0,-0.36378124,-0.10706333,-0.007434777,-0.34721464,-0.15132241,0.10076746,0.40622294,-0.12962377,0.095389724,0.14986664,0.5018795,-0.25148004,-0.04536766,-0.11544229,0.057661075,-0.32973245,0.013775468,0.24341846,-0.017999262,-0.12115842,-0.10171069,-0.10318567,0.14035206,-0.042708807,0.08746628,0.23477253,0.017442524,-0.2416517,0.26632705,0.1786999,-0.04445089,0.083496265,0.046765313,-0.21868351,0.046640553,-0.13438588,-0.08328837,-0.14012834,-0.1897102,-0.13451801,-0.31754434,0.23257908,0.15100127,-0.013767819,0.091635585,0.1469515,-0.24501924,0.10890021,0,0,-0.2042507,0.024235733,-0.07691714,0.27686277,-0.309346,-0.08760438,-0.010387531,0.13064238,0.3149074,0.046677776,-0.39709416,-0.37534422,-0.006886035,0.15102066,-0.078632206,-0.28883845,0,-0.0955631,0.13321747,0.22658573,0.13740428,-0.001784943,-0.29615244,-0.15781513,0.11331106
"(113.80358238132692, 22.739170813741627)",-0.03765162,-0.025034659,0.1460057,0,0.21815614,0.2668323,0.04844004,-0.102916256,0.12509595,0.098603174,0.056795366,-0.04672965,0.1606502,0.0070992634,0.026134282,0,-0.36740315,-0.11154213,-0.0056238836,-0.34610447,-0.14330508,0.10080013,0.40810558,-0.12483264,0.09125289,0.15365109,0.49762824,-0.25526464,-0.047100917,-0.11551879,0.053355325,-0.33000243,0.013847314,0.25225043,-0.021809667,-0.11925034,-0.097526595,-0.10129373,0.1350338,-0.038590573,0.08660249,0.23597088,0.010250807,-0.24126586,0.26487157,0.17020683,-0.044884443,0.08793224,0.044403955,-0.21054325,0.044420905,-0.13386182,-0.08321835,-0.13543668,-0.18759109,-0.1346494,-0.31078064,0.24281976,0.15327659,-0.013995509,0.088781446,0.14277637,-0.24168636,0.110213004,0,0,-0.2000922,0.023429446,-0.082816124,0.27658588,-0.3098992,-0.08854959,-0.0058034267,0.13020772,0.31069064,0.04627701,-0.3927457,-0.37928578,-0.0053231716,0.1575416,-0.08118078,-0.28467393,0,-0.09960009,0.13002674,0.22907463,0.13671504,0.0038825497,-0.3003727,-0.1601375,0.112627424
