coords,"(113.8217538301683, 22.695054564128984)","(113.83905075110482, 22.730816919442955)","(113.8459909539568, 22.689497398249955)","(113.85418693317412, 22.721476129853944)","(113.81881523600764, 22.75144080468773)","(113.83835039645068, 22.707972199031104)","(113.80358238132692, 22.739170813741627)","(113.82100038874977, 22.740267612530623)","(113.85420966157784, 22.721756320117827)","(113.8261265859758, 22.741630755564017)","(113.82097160130566, 22.739409765832928)","(113.83870410437312, 22.70824089416124)","(113.83894509218725, 22.70832643578929)","(113.8029947451216, 22.73963526627557)","(113.8255877501778, 22.740467189229683)","(114.1837141008218, 22.66024665154704)","(113.79903465356554, 22.732266721797096)","(113.82280721993736, 22.738282221397373)","(113.81863889729132, 22.73721560270781)","(113.82547043203664, 22.732072572369457)","(113.82220467282325, 22.739224404005306)","(113.851816448767, 22.72177247312277)","(113.81898810539418, 22.745659923583755)","(113.85745294867267, 22.71310471792549)","(113.83890370760425, 22.73001989242725)","(113.8838172397166, 22.662505211818544)","(113.8528141635792, 22.72113514742812)","(113.85058656048749, 22.72283290030872)","(113.79424661745055, 22.72316396036463)","(113.8524580863241, 22.73201123763933)","(113.82230477836409, 22.73771273680605)","(113.85749152080878, 22.710729530328926)","(113.8394620811632, 22.730274593961543)","(113.83320035508328, 22.710288669248776)","(114.14517823399432, 22.616764652588543)","(113.84108354467917, 22.728718442519604)","(113.84911633552213, 22.77376297981668)","(113.7996173603976, 22.69845713462011)","(113.8124756211018, 22.73911401553136)","(113.82033985085772, 22.75034048564345)","(113.84029561028052, 22.71432752106541)","(113.84947740757984, 22.718596762893288)","(113.85226804355432, 22.72204484887792)","(113.82669465097948, 22.74182474386325)","(113.85404967402069, 22.721980682017072)","(113.83768968199222, 22.70836520891622)","(113.81900272893492, 22.751327231587776)","(113.8203581120728, 22.73916049552549)","(113.84030171372964, 22.728874432606496)","(113.81579179111068, 22.721538459635905)","(113.83611068481646, 22.706393785175827)","(113.8517227144006, 22.722070198258628)","(113.80031180705096, 22.76262130078557)","(113.78336406757376, 22.73969414081475)","(114.08051194846888, 22.53316040238564)","(113.85762261990378, 22.710948677728616)","(113.8216525636664, 22.75958277862884)","(113.8237435977103, 22.740701224434723)","(113.81732938826264, 22.736630019963336)","(113.81941817365755, 22.737761119629813)","(113.81420263992884, 22.746863912810795)","(113.8411236937814, 22.72991862960373)","(113.8299294673386, 22.701542714887747)","(113.83767636678552, 22.729246298982783)","(113.83995382601772, 22.730455134940343)","(113.82319826296768, 22.73999319176838)","(113.8405404496809, 22.72906866121977)","(113.85010216984654, 22.718924927090395)","(113.79122886797629, 22.732434904147123)","(113.81639144939597, 22.76952145347482)","(113.8142912476205, 22.73297791594709)","(113.80172946787565, 22.731842459450743)","(113.80909905139586, 22.716522988011764)","(113.81990470576372, 22.740949654796253)","(113.85174112803664, 22.7221156818462)","(113.85407745160286, 22.722006394622472)","(114.12305939681768, 22.547141131075225)","(113.85831990618252, 22.72794848568245)","(113.83986511037672, 22.730093065006383)","(113.84778332221902, 22.717390210040808)","(113.80530165534152, 22.74054075708143)","(113.85687029937056, 22.728804330172714)","(113.81575315058524, 22.733103969816504)","(113.82925756712037, 22.7273109606338)","(113.85713487648223, 22.72829516006561)","(113.84253291323068, 22.71178183772002)","(113.7921152074802, 22.68317386986728)","(113.84009559121066, 22.72979014450255)","(113.83917493399537, 22.73007038142492)","(113.91943272122889, 22.54585818718256)",no action
"(113.78336406757376, 22.73969414081475)",-0.22087686,0.49022165,0.38978544,0,0.1294646,0.7948111,0.53657365,0.31392956,0,0.65352976,0.21076074,-0.006857583,0.420633,0,-0.5785298,0,-0.5198669,0.13593511,-0.25897038,-0.30207464,0,0.07223594,0,-0.43794388,0.45282006,0,0.9516308,-0.2970972,0,-0.2774694,0.5399166,0,0.07124352,0,-0.47918367,-0.244282,-0.29462698,-0.11909661,0.5413196,0,0.039182328,0.30723304,0.018232252,-0.41335213,0.5053433,0.9819972,0.29764408,0,0.3013106,-1.2759787,0.40956244,-0.3891064,-0.08078477,-0.4603678,-0.16277474,-0.30946276,0,-0.67739207,0.38169768,0,-0.19623253,0.3528806,-0.8026104,0,0,0,-0.7687982,-0.028538933,0.68075687,0.62057894,-0.8476569,-0.22823054,-0.6547089,0.039931312,1.0067375,0,-0.69680494,-0.23675257,-0.3066232,-0.07428175,-0.09406975,-0.73157096,0,0.17373283,0.31389105,0.31830636,0.28419253,0,-0.32455403,-0.080680706,-0.056206442
"(113.79122886797629, 22.732434904147123)",-0.5099666,0.031162981,0.1295079,0,0.18181658,0.32480347,0.6755579,-0.0059926603,0,0.5292365,0.2609664,-0.12011264,0.21644682,0,-0.5328633,0,-0.37646604,-0.03176166,-0.17507698,-0.021734033,0,0.0035083722,0,-0.1660586,0.15594052,0,0.5507323,-0.44444466,0,-0.08685077,0.19237158,0,0.049949825,0,-0.31007406,-0.25038904,-0.35105404,-0.30891186,0.082878515,0,0.016881138,0.5489359,0.17997912,-0.38728866,0.37420017,0.31054178,0.19371365,0,0.06880752,-0.5523172,0.06728869,-0.5848424,-0.24593462,-0.39894366,-0.25380644,-0.2310854,0,-0.38559702,0.13606825,0,0.0649391,0.3132255,-0.4705828,0,0,0,-0.5171285,-0.23905247,0.6347605,0.3667382,-0.922593,-0.13643578,-0.16542533,-0.09280356,0.4780343,0,-0.65691894,-0.34443986,-0.19089225,-0.12209474,-0.18129127,-0.7663863,0,-0.18485864,0.15556777,0.10064678,0.055360638,0,-0.17641848,-0.19033535,0.06829038
"(113.7921152074802, 22.68317386986728)",-0.5038775,0.21482883,0.113970675,0,-0.0537532,0.4948116,0.4909814,0.18638262,0,0.47429666,0.30600297,-0.11096105,0.38565361,0,-0.47062767,0,-0.7204722,0.016521597,-0.41411898,0.14745851,0,-0.020886986,0,-0.051045172,0.27958983,0,0.13193414,-0.38779598,0,-0.287435,-0.040148586,0,-0.26253268,0,-0.2981029,-0.030292684,0.10377054,-0.08610913,0.07924457,0,0.029122114,0.62783074,-0.2667082,-0.41979837,0.3468277,0.32065892,0.4082545,0,0.28099906,-0.42677966,0.110750854,-0.73248535,-0.4115942,-0.32456154,-0.13966742,0.056220785,0,-0.3348689,0.013436063,0,-0.23372808,0.07298032,-0.62210655,0,0,0,-0.5021678,-0.16632587,0.8205269,0.53129387,-0.9833484,-0.0727065,-0.27428868,-0.34988204,0.56710047,0,-0.42337424,-0.14379606,0.015626807,-0.1997226,-0.4779925,-0.50428903,0,-0.5778454,-0.1960074,-0.056321688,-0.02181264,0,0.24090001,0.12198529,0.05793591
"(113.79424661745055, 22.72316396036463)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.79903465356554, 22.732266721797096)",-0.5406887,-0.020912688,0.122072585,0,0.26257247,0.30304322,0.64670503,-0.077297665,0,0.48624614,0.21351185,-0.17591971,0.28835717,0,-0.38296804,0,-0.60114896,-0.16977733,-0.21127817,-0.010004554,0,0.035465218,0,-0.11829621,0.10527371,0,0.4245729,-0.63479525,0,-0.119413845,0.038364105,0,0.044638813,0,-0.35348845,-0.20903194,-0.2386891,-0.37114704,-0.029518858,0,0.07376121,0.7507465,0.003719505,-0.45794347,0.31082624,0.18362278,0.17403919,0,0.14481862,-0.30588606,0.05243443,-0.6868642,-0.27230793,-0.4039744,-0.24815539,-0.23054545,0,-0.16645601,0.15401381,0,-0.073975205,0.26722383,-0.43450013,0,0,0,-0.5284107,-0.25453708,0.50463414,0.52924055,-1.1457002,-0.17406803,-0.07029629,-0.12695679,0.47630218,0,-0.69164693,-0.51807696,-0.02056488,-0.030018255,-0.3188135,-0.85065895,0,-0.3831487,0.081829324,0.14630444,0.067393325,0,-0.21814416,-0.25602856,0.016234951
"(113.7996173603976, 22.69845713462011)",-0.38924983,0.25356284,0.19523093,0,0.110381946,0.58549994,0.54288614,0.1460917,0,0.50595194,0.24673179,-0.0943922,0.44875768,0,-0.40145892,0,-0.7316392,-0.057061687,-0.3237673,-0.06142139,0,0.04904054,0,-0.17972139,0.28674638,0,0.45063263,-0.4838345,0,-0.30264533,0.13293569,0,-0.11670952,0,-0.42429525,-0.10760093,-0.048525084,-0.1571346,0.17913449,0,0.04906469,0.6118493,-0.1889112,-0.46781388,0.41079557,0.4797791,0.31609768,0,0.29649878,-0.6385896,0.16921061,-0.6329569,-0.29820114,-0.37243235,-0.18160924,-0.15469162,0,-0.31087998,0.20088822,0,-0.24180818,0.18679464,-0.65200007,0,0,0,-0.59960896,-0.116156206,0.6768979,0.63128966,-1.0535202,-0.1670931,-0.32940528,-0.20421156,0.71688473,0,-0.5906002,-0.32914478,-0.055752408,-0.07537321,-0.36663103,-0.65315974,0,-0.36645675,-0.007952496,0.14461522,0.08782291,0,-0.08565931,-0.029274413,0.007726947
"(113.80031180705096, 22.76262130078557)",-0.72315395,-0.26816934,-0.116053365,0,0.21398562,-0.09051015,0.7510043,-0.15018462,0,0.49127242,0.26715302,-0.23764595,-0.017770588,0,-0.33860907,0,-0.39052588,-0.25360537,-0.07175014,-0.024255577,0,0.039910235,0,-0.08662331,-0.031774566,0,0.25491276,-0.5093249,0,0.024074078,-0.17015828,0,-0.031159384,0,-0.0031227097,-0.29855824,-0.31795028,-0.6873507,-0.22592582,0,0.13186488,0.74774224,0.42844945,-0.3005844,0.04860914,-0.026985506,0.1844791,0,0.025568597,-0.0727041,-0.08590286,-0.5276181,-0.32272625,-0.3139019,-0.48249313,-0.25896418,0,-0.19242683,-0.03898222,0,0.21191032,0.3659823,-0.10140071,0,0,0,-0.31150234,-0.25110725,0.4818182,0.35341305,-0.91539407,-0.016295679,0.17720097,-0.19187304,0.07877203,0,-0.72709197,-0.48530847,0.14899042,-0.311828,-0.25140023,-0.8450555,0,-0.35241893,-0.04538004,-0.15928783,-0.05785107,0,0.065222755,-0.3082879,0.11835615
"(113.80172946787565, 22.731842459450743)",-0.45422882,0.0693908,0.20538256,0,0.16452223,0.41677827,0.5914299,0.028519964,0,0.4502568,0.21757033,-0.10951477,0.30287609,0,-0.45375922,0,-0.4912267,-0.033473223,-0.25645864,0.01167034,0,-0.00070433505,0,-0.08784191,0.19149391,0,0.46337214,-0.4556408,0,-0.14709496,0.16030966,0,0.024055956,0,-0.43870544,-0.20598567,-0.28122413,-0.15594995,0.040206846,0,0.041508816,0.55842596,-0.0017192848,-0.43518355,0.39162907,0.2918527,0.2280614,0,0.16665103,-0.40643966,0.07531066,-0.6596743,-0.2328172,-0.40799004,-0.16545975,-0.1566683,0,-0.27647457,0.13753828,0,-0.025931384,0.22562085,-0.49810913,0,0,0,-0.54145545,-0.29612386,0.56821144,0.39152977,-1.006573,-0.18120983,-0.16825429,-0.03161422,0.49276453,0,-0.6018304,-0.39681762,-0.08492021,-0.0060271164,-0.2503138,-0.7582375,0,-0.2893366,0.1032221,0.16854091,0.11220572,0,-0.24384587,-0.17486289,0.036505908
"(113.8029947451216, 22.73963526627557)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(113.80358238132692, 22.739170813741627)",-0.5345428,-0.028934222,0.09534239,0,0.2562286,0.28799722,0.58516306,-0.09196726,0,0.41430312,0.15947905,-0.19174938,0.3249236,0,-0.2361235,0,-0.6854968,-0.23824707,-0.18996884,-0.01587883,0,0.06558303,0,-0.039807197,0.06353243,0,0.28609243,-0.6846268,0,-0.16301751,-0.05396218,0,0.018980714,0,-0.4167151,-0.1710827,-0.18259329,-0.37627083,-0.124681234,0,0.09597388,0.840535,-0.10224083,-0.48119223,0.27195188,0.1057665,0.1383003,0,0.23976794,-0.065183,0.016709693,-0.7072063,-0.27807927,-0.36554474,-0.2804583,-0.19114093,0,-0.032043796,0.12936157,0,-0.1327855,0.19889705,-0.3737528,0,0,0,-0.5117002,-0.26035684,0.44178337,0.582087,-1.2078602,-0.16550893,-0.0048926882,-0.14517629,0.4110543,0,-0.68232304,-0.5839706,0.10994309,0.028266504,-0.34500396,-0.849544,0,-0.5136423,0.018528163,0.1523313,0.06506081,0,-0.25182718,-0.26658034,-0.016147641
