coords,"(113.8217538301683, 22.695054564128984)","(113.83905075110482, 22.730816919442955)","(113.8459909539568, 22.689497398249955)","(113.85418693317412, 22.721476129853944)","(113.81881523600764, 22.75144080468773)","(113.83835039645068, 22.707972199031104)","(113.80358238132692, 22.739170813741627)","(113.82100038874977, 22.740267612530623)","(113.85420966157784, 22.721756320117827)","(113.8261265859758, 22.741630755564017)","(113.82097160130566, 22.739409765832928)","(113.83870410437312, 22.70824089416124)","(113.83894509218725, 22.70832643578929)","(113.8029947451216, 22.73963526627557)","(113.8255877501778, 22.740467189229683)","(114.1837141008218, 22.66024665154704)","(113.79903465356554, 22.732266721797096)","(113.82280721993736, 22.738282221397373)","(113.81863889729132, 22.73721560270781)","(113.82547043203664, 22.732072572369457)","(113.82220467282325, 22.739224404005306)","(113.851816448767, 22.72177247312277)","(113.81898810539418, 22.745659923583755)","(113.85745294867267, 22.71310471792549)","(113.83890370760425, 22.73001989242725)","(113.8838172397166, 22.662505211818544)","(113.8528141635792, 22.72113514742812)","(113.85058656048749, 22.72283290030872)","(113.79424661745055, 22.72316396036463)","(113.8524580863241, 22.73201123763933)","(113.82230477836409, 22.73771273680605)","(113.85749152080878, 22.710729530328926)","(113.8394620811632, 22.730274593961543)","(113.83320035508328, 22.710288669248776)","(114.14517823399432, 22.616764652588543)","(113.84108354467917, 22.728718442519604)","(113.84911633552213, 22.77376297981668)","(113.7996173603976, 22.69845713462011)","(113.8124756211018, 22.73911401553136)","(113.82033985085772, 22.75034048564345)","(113.84029561028052, 22.71432752106541)","(113.84947740757984, 22.718596762893288)","(113.85226804355432, 22.72204484887792)","(113.82669465097948, 22.74182474386325)","(113.85404967402069, 22.721980682017072)","(113.83768968199222, 22.70836520891622)","(113.81900272893492, 22.751327231587776)","(113.8203581120728, 22.73916049552549)","(113.84030171372964, 22.728874432606496)","(113.81579179111068, 22.721538459635905)","(113.83611068481646, 22.706393785175827)","(113.8517227144006, 22.722070198258628)","(113.80031180705096, 22.76262130078557)","(113.78336406757376, 22.73969414081475)","(114.08051194846888, 22.53316040238564)","(113.85762261990378, 22.710948677728616)","(113.8216525636664, 22.75958277862884)","(113.8237435977103, 22.740701224434723)","(113.81732938826264, 22.736630019963336)","(113.81941817365755, 22.737761119629813)","(113.81420263992884, 22.746863912810795)","(113.8411236937814, 22.72991862960373)","(113.8299294673386, 22.701542714887747)","(113.83767636678552, 22.729246298982783)","(113.83995382601772, 22.730455134940343)","(113.82319826296768, 22.73999319176838)","(113.8405404496809, 22.72906866121977)","(113.85010216984654, 22.718924927090395)","(113.79122886797629, 22.732434904147123)","(113.81639144939597, 22.76952145347482)","(113.8142912476205, 22.73297791594709)","(113.80172946787565, 22.731842459450743)","(113.80909905139586, 22.716522988011764)","(113.81990470576372, 22.740949654796253)","(113.85174112803664, 22.7221156818462)","(113.85407745160286, 22.722006394622472)","(114.12305939681768, 22.547141131075225)","(113.85831990618252, 22.72794848568245)","(113.83986511037672, 22.730093065006383)","(113.84778332221902, 22.717390210040808)","(113.80530165534152, 22.74054075708143)","(113.85687029937056, 22.728804330172714)","(113.81575315058524, 22.733103969816504)","(113.82925756712037, 22.7273109606338)","(113.85713487648223, 22.72829516006561)","(113.84253291323068, 22.71178183772002)","(113.7921152074802, 22.68317386986728)","(113.84009559121066, 22.72979014450255)","(113.83917493399537, 22.73007038142492)","(113.91943272122889, 22.54585818718256)",no action
"(113.78336406757376, 22.73969414081475)",-0.042513896,0.39126325,0.26763254,0,0.007690951,0.5049795,0.025903806,0.18951674,0,0.27995825,0.1356536,-0.022116486,0.2094811,0.25786483,-0.40439877,0,0.07370506,0.23980749,-0.12986024,-0.2925298,-0.6466671,-0.045716837,0.2552019,-0.23202127,0.35229996,-0.22725956,0.6741122,0.19127572,-0.07791064,-0.1314348,0.43399063,-0.19021116,0.018131062,-0.2872582,-0.0955935,-0.13071221,-0.35005483,0.24570426,0.5374305,0,0.061212502,-0.09791112,0.18102646,-0.23218952,0.51886564,0.6690548,-0.052543607,-0.371949,0.013357503,-0.66663593,0.15647885,-0.12026116,-0.09465314,-0.27472758,-0.15546808,0.043257907,-0.8933183,-0.37082922,0.07713552,-0.14640573,0.22236384,0.25517255,-0.4353337,-0.094317526,0,0,-0.31350783,0.011056637,0.30364668,0.01728943,-0.0351874,-0.027406722,-0.32793546,0.2288524,0.58411115,0.13770092,-0.41327825,-0.04377172,-0.2984044,-0.011999471,0.06633402,-0.19795075,0,0.17696835,0.32766846,0.15585604,0.15512545,0,-0.2503919,0.08416583,0.12226032
"(113.79122886797629, 22.732434904147123)",-0.07598461,0.027690755,0.024822764,0,0.16653758,0.18837266,0.15293334,-0.123787746,0,0.11704471,0.14599016,-0.061368387,0.10981919,0.046809092,-0.23852235,0,0.17266719,0.008797053,0.023647236,-0.19644722,-0.30460578,-0.053359628,0.3361894,-0.11508647,0.10568034,-0.20585002,0.505867,0.015719272,-0.072755165,-0.0154998265,0.2412455,-0.208613,0.05059383,0.10319689,0.00561209,-0.08212306,-0.29495645,0.06608865,0.2764672,0,0.004571937,0.02571733,0.24312913,-0.16213188,0.45727846,0.14415082,-0.17408723,0.062268652,-0.26245496,-0.3463401,-0.07535687,-0.13632363,-0.1764924,-0.13203213,-0.19138582,-0.06689167,-0.44977042,-0.03960096,0.08476895,-0.08656958,0.31323376,0.23179798,-0.18200485,-0.014614701,0,0,-0.06237568,-0.009372825,0.16152138,-0.11520336,0.0013446063,-0.009265631,0.005052738,0.06765203,0.27040622,0.10158117,-0.31354153,-0.1438442,-0.38121092,0.03309293,0.021950522,-0.10012951,0,0.035935152,0.2527385,0.097288296,-0.042542227,0,-0.24424143,-0.023921352,0.2035109
"(113.7921152074802, 22.68317386986728)",-0.07961625,0.1729966,0.07490102,0,0.02408795,0.35373852,0.06911495,-0.04831268,0,0.10985606,0.11453678,-0.10088167,0.2783758,0.12380333,-0.05084745,0,-0.35738143,-0.017361954,-0.15008155,-0.2278914,-0.29955882,-0.0031097457,0.15512891,-0.09444464,0.23139983,-0.14127843,0.22376937,-0.01754684,-0.091635264,-0.17534123,-0.024902321,-0.23047675,-0.09800442,0.12783763,-0.0387377,0.056793295,0.15238404,0.096667856,0.20480283,0,0.07407645,0.1509223,-0.15067695,-0.18147287,0.3287158,0.23430511,0.13836381,-0.31584927,-0.016314799,-0.22720496,0.07948697,-0.25229472,-0.24736679,-0.06081651,-0.11876843,0.14300856,-0.41838142,0.10529267,0.024183122,-0.1269077,0.0071968827,0.048477545,-0.30755696,-0.1423316,0,0,-0.06242755,0.051777773,0.23136988,0.16670462,-0.1749627,-0.024503894,-0.11484904,-0.11344984,0.4221257,0.03086774,-0.1524761,-0.0986592,-0.14934362,0.036507726,-0.2278407,-0.08298493,0,-0.26866594,-0.035971563,0.015913825,-0.0038344208,0,0.0792035,0.08408797,0.14349201
"(113.79424661745055, 22.72316396036463)",-0.14046974,-0.12857543,-0.09678934,0,0.2167429,0.10189594,0.17186351,-0.28882745,0,0.05931727,0.1025534,-0.11249966,0.06155382,-0.01092647,-0.07112946,0,0.099363044,-0.07711189,0.14685601,-0.17405999,-0.10892624,-0.03936388,0.4184709,-0.018856026,-4.4859946e-05,-0.1723426,0.36257672,-0.11449023,-0.097343944,0.034627367,0.06984025,-0.15307774,0.10599715,0.335476,0.07623704,-0.047527723,-0.15583712,-0.09231061,0.1536872,0,-0.014841385,0.20014098,0.12083438,-0.109998554,0.41932726,-0.067877,-0.20642014,0.13664651,-0.3485871,-0.09319793,-0.079220474,-0.17450425,-0.23658583,0.014009245,-0.26156542,-0.006589897,-0.22284919,0.14759925,0.0853849,-0.07874629,0.28816932,0.15078919,-0.10549742,0.07151395,0,0,0.04981751,-0.0007186178,0.1631515,-0.07878087,0.001753293,0.024077892,0.10800179,-0.08132206,0.17067225,0.07290977,-0.22438318,-0.1619067,-0.4302827,0.09899172,-0.013193307,-0.07026153,0,-0.1346103,0.19914016,0.070073016,-0.11805122,0,-0.18449935,-0.10486753,0.19404201
"(113.79903465356554, 22.732266721797096)",-0.11516376,-0.03299488,0.037978716,0,0.25199294,0.22791477,0.15635736,-0.17529273,0,0.10405622,0.10504179,-0.09992823,0.13049214,0.04582584,-0.11788333,0,-0.10427177,-0.11884717,-0.008895395,-0.25269908,-0.27867275,-0.0022586323,0.39459747,-0.10069369,0.12656444,-0.057421397,0.4931656,-0.15295681,-0.06607536,-0.06771842,0.12683439,-0.3463145,0.07167528,0.24233472,-0.015328094,-0.084131874,-0.17819059,-0.052441597,0.20365746,0,0.0698734,0.21295452,0.11949018,-0.19192642,0.36439228,0.107084714,-0.121327944,0.040710904,-0.14886548,-0.2632731,-0.021861658,-0.23691705,-0.1802412,-0.11302029,-0.19054921,-0.11364782,-0.3378866,0.13353568,0.1461021,-0.02317852,0.17458661,0.18260837,-0.17865884,0.049741298,0,0,-0.09774152,-0.033121936,0.034931272,0.098766975,-0.2323671,-0.07115503,0.02766686,0.059419274,0.31170675,0.07006593,-0.3327399,-0.30750185,-0.26229304,0.102037355,-0.0898405,-0.25323105,0,-0.09479272,0.1860881,0.15576968,0.0071637686,0,-0.26642814,-0.12965433,0.14439817
"(113.7996173603976, 22.69845713462011)",-0.02718598,0.20137437,0.107740365,0,0.10952659,0.42553088,0.0912323,-0.03798054,0,0.13145411,0.08093867,-0.083313964,0.284662,0.1591893,-0.03950029,0,-0.29015553,-0.039092228,-0.071072206,-0.35385758,-0.3994305,0.034484446,0.25002146,-0.1536786,0.25518343,-0.13150913,0.4409384,-0.03399978,-0.11263008,-0.19438182,0.12092893,-0.27581504,-0.014735267,0.059367567,-0.10682024,-0.0003359979,0.021060266,0.060658455,0.3023165,0,0.08071584,0.12871951,-0.06746523,-0.19234534,0.38998455,0.35333106,0.05013416,-0.26720625,0.00029440783,-0.387488,0.113220185,-0.18893334,-0.18539935,-0.07648836,-0.1695784,0.020080954,-0.5372213,0.061605267,0.13102189,-0.1589146,0.03785359,0.11055829,-0.32297167,-0.058642924,0,0,-0.12925018,0.07420731,0.17307535,0.20002022,-0.1746012,-0.05588995,-0.1660698,-0.016871184,0.50332457,0.076401934,-0.25520483,-0.17460583,-0.22648276,0.09098505,-0.11914121,-0.15739366,0,-0.12219335,0.09704682,0.12748228,0.04942984,0,-0.13072237,0.009608525,0.111293525
"(113.80031180705096, 22.76262130078557)",-0.20402935,-0.26489285,-0.15561211,0,0.23964,-0.13144617,0.22967829,-0.2652873,0,0.0630335,0.16289271,-0.13403364,-0.107027695,-0.15399872,-0.093052976,0,0.17319968,-0.17184791,0.095445596,-0.2156733,-0.115052044,-0.03343595,0.28050447,-0.06506068,-0.026214905,-0.0909147,0.34682214,-0.037102364,0.0077244863,0.09491305,-0.011027005,-0.18452391,0.014273331,0.3460256,0.30137473,-0.13923678,-0.28169766,-0.22789752,0.048212215,0,0.09125032,0.14416727,0.46681136,-0.07709974,0.22059594,-0.14263754,-0.16716383,0.49318966,-0.36054444,-0.048820052,-0.18877536,-0.07537484,-0.21031755,-0.056970768,-0.34969792,-0.1368729,0.08484104,0.13514432,0.007913012,0.10197121,0.44006208,0.2838282,0.118085474,0.10158998,0,0,0.12690231,-0.032690816,-0.022787213,-0.14937656,0.04024834,0.027105749,0.28290913,0.0317484,-0.052341226,-0.043357834,-0.35198545,-0.2783023,-0.16658698,-0.076597035,-0.03780511,-0.15559655,0,-0.03540751,0.12459366,-0.062245518,-0.10634785,0,-0.10119982,-0.15932146,0.26612574
"(113.80172946787565, 22.731842459450743)",-0.053224776,0.031747118,0.07300959,0,0.18656988,0.2784809,0.12464912,-0.13467243,0,0.07986116,0.09164134,-0.0788789,0.16753046,0.07039228,-0.11734546,0,-0.027842574,-0.0313754,-0.011914289,-0.2345067,-0.27643168,-0.031633567,0.34893376,-0.08361766,0.14703277,-0.13542853,0.46596056,-0.039357476,-0.113512374,-0.06463517,0.16914694,-0.24761777,0.06599647,0.16100226,-0.07069178,-0.057767324,-0.16757539,0.085884064,0.24158302,0,0.042119645,0.08730167,0.07487598,-0.17307006,0.4222717,0.15453233,-0.08945781,-0.043315493,-0.18464099,-0.26969773,-0.0005523423,-0.1938803,-0.17036149,-0.0953406,-0.14725184,-0.021492928,-0.43836382,0.081112064,0.11966108,-0.088181265,0.2018671,0.16066475,-0.21220148,-0.009592414,0,0,-0.0718843,-0.030228535,0.10214612,-0.010617496,-0.09990714,-0.04785621,-0.023905702,0.07988374,0.32787487,0.06630419,-0.26150846,-0.21073575,-0.3112368,0.12911047,-0.054780766,-0.14889628,0,-0.0539251,0.19363049,0.15044487,0.015116757,0,-0.2600397,-0.06537999,0.15572435
"(113.8029947451216, 22.73963526627557)",-0.09146455,-0.040723607,0.034342475,0,0.28465348,0.24278365,0.14209343,-0.19394732,0,0.07999129,0.043293927,-0.11946469,0.16873159,0.028499722,0.039891444,0,-0.27625135,-0.19654745,0.0022444855,-0.32736346,-0.27106723,0.042551175,0.38571846,-0.09253617,0.11227327,0.027501877,0.4510814,-0.22956678,-0.0748919,-0.10323496,0.04283743,-0.3734237,0.06922245,0.3163101,-0.0507562,-0.07631899,-0.097050495,-0.12397146,0.15034255,0,0.1059083,0.29541582,0.022178743,-0.20213026,0.28612506,0.112086006,-0.09056342,0.061764784,-0.0672205,-0.17880426,0.015884861,-0.2198385,-0.16115145,-0.073684625,-0.22241628,-0.12397958,-0.23513338,0.24248269,0.17422493,-0.009746211,0.07754438,0.14321052,-0.15174155,0.08493224,0,0,-0.09821937,-0.006902719,-0.052533656,0.23020439,-0.32046258,-0.094080284,0.03948792,0.045884132,0.3256339,0.04344614,-0.35095608,-0.3981654,-0.14897947,0.15453659,-0.13256708,-0.29528168,0,-0.15495807,0.13218753,0.18061978,0.045334898,0,-0.2963803,-0.18085763,0.09547384
"(113.80358238132692, 22.739170813741627)",-0.0870402,-0.04425703,0.03288456,0,0.28703225,0.24283047,0.14159764,-0.19739899,0,0.07497657,0.040350128,-0.118981756,0.17111258,0.024983391,0.04879611,0,-0.2802655,-0.19996327,0.0039459225,-0.32773012,-0.2652499,0.043113872,0.3871293,-0.08916769,0.10908612,0.03036433,0.448228,-0.23246127,-0.07649108,-0.10391952,0.0394536,-0.3731827,0.068804674,0.32272774,-0.054479823,-0.07453816,-0.09300151,-0.12233132,0.14653885,0,0.105124824,0.29596785,0.015649814,-0.20204434,0.28531173,0.106838845,-0.09051764,0.064670555,-0.06843992,-0.17326374,0.014533832,-0.2182005,-0.16107091,-0.06952829,-0.2211836,-0.1240115,-0.23069379,0.2508336,0.17638268,-0.011024298,0.07481883,0.13964626,-0.14985071,0.08592442,0,0,-0.09504462,-0.006333882,-0.056820482,0.23081075,-0.32039678,-0.09480223,0.042399712,0.045127407,0.32319182,0.04337737,-0.347753,-0.40110427,-0.147624,0.15998514,-0.13437368,-0.29106557,0,-0.15804718,0.12933959,0.18278325,0.044978775,0,-0.2999234,-0.18231961,0.094840765
