fnid,LU_Business,LU_Green,LU_Industry,LU_Public,LU_Residence,subway,density,intersections,road_density,rent
35147,0.156944102994091,0.295040307586756,0.342814912391252,0.186820486338149,0.445482232131175,0.0,9.58099203588889,17.580246913777778,23.60454321,2.754207831444444
31927,0.075353597449342,0.607328109337443,0.987521564928983,0.006974578680308,0.182444318946719,0.333333333333333,18.06613586,13.234567901666669,22.57362962977778,1.720923854555555
33713,0.037698327970352,0.094262725234158,0.533476074310298,0.0,0.000968375126708,1.0,2.503761988111111,11.654320987666669,9.614222221444445,1.767402261222222
19804,4.276692059e-06,0.936281774265107,0.179779541799223,0.063653626711131,0.838854000561532,1.0,27.707029032888887,27.06172839511111,19.777382716,6.313684121222222
21236,0.0,0.115767860970459,0.0,0.0,0.0,0.111111111111111,0.010237027444444,0.0,27.103604936666667,13.299664691111111
30879,0.39788033531375,0.092823487281405,0.087999901403504,0.327801169687725,1.08196544584096,1.0,36.39448211777778,33.580246914444444,22.593975308888886,4.617605975888889
32313,0.247846772078172,0.104402310710166,0.107050744158354,0.34679284884605,1.261419848900959,1.0,38.53351879555556,31.01234567777778,24.85965432111111,2.489630636222222
32309,0.294023028105874,0.363556088613932,0.31559694364185,0.186231012724958,0.974675218211112,1.0,25.97703718555556,52.34567901222223,31.27071605,2.533746387777778
32658,0.0,0.101579800517756,0.067688614748693,0.013105838635444,0.225987552518898,0.0,0.179882551888889,12.641975308,34.49777777888889,4.621329673444444
44114,0.423569161271313,0.42679108742699,0.014343929488476,0.777591380341639,0.136772043542392,1.0,6.276035980333333,30.02469135811112,24.165333333333333,2.592376546333333
35502,0.131032796083594,0.078934785052517,0.603195454751173,0.127542489538832,0.686379187234114,0.0,17.014574517777778,4.543209877111111,15.50380247,2.820591575333333
28374,0.001409714422026,0.0,0.463756277358049,0.0,0.007668930273639,0.0,0.529108706222222,0.0,5.747358024444444,3.172909995666667
31953,0.636320742363062,0.424872371404301,0.307805343446595,0.236686897164271,0.538497491050564,1.0,26.03112302111111,44.24691358,31.07812345777777,2.248419230444445
39072,0.369767589313734,0.461251663560516,0.220780606607261,0.213783083203338,0.939936728548555,0.0,22.82980115555556,9.679012345888887,18.19140740666667,2.943506172777778
26579,0.281074976720705,0.280979899735217,0.232547073673592,0.506181488348795,0.93375704614107,0.777777777777778,66.18462840333333,13.234567901222222,22.460246914444443,2.294414091111111
21936,0.051572055351044,0.997808926232507,0.00043344197506,0.189856084468738,0.694737294355087,1.0,48.94283307888889,19.95061728411111,26.56217284222222,3.681242269666666
31952,0.560146050084812,0.428824515019093,0.381406135254106,0.321486912962414,0.511922336148672,1.0,25.80646929222222,45.23456790111111,28.3174321,2.536644545666666
31596,0.866471090410338,0.343938233426122,0.274084251073033,0.328988633267548,0.328950454384974,1.0,25.78769332,39.70370370222222,29.25412345777778,2.199258740777778
33030,1.056617340079737,0.184760460972431,0.115511663702057,0.172109178751281,0.683773685469293,1.0,30.17528645,25.679012346555552,27.255901233333333,3.088568660777778
30878,0.174123887656949,0.055644723097424,0.05526299801866,0.390306033620076,1.15950278064254,1.0,25.28760941333333,27.25925926111111,22.83930864222222,5.654115214777778
35495,0.03621744950424,0.416363672439258,0.937876583888186,0.041912878552743,0.38620215383547,1.0,13.333197524555557,13.432098765444444,24.03022222222222,1.619715555444444
